chr,cpg_start,cpg_end,gene,enrichment,exo_signal,endo_signal,log2FoldChange,padj
chr14,101607831,101609266,Tbc1d4,0.993816973983683,0.993816973983683,0.3464118686368995,0.089205486,0.507954259
chr14,101640202,101640508,Commd6,1.6144001672643622,1.8311769057306666,1.1342769549099079,-0.655503504,1.44312e-10
chr14,101653891,101654556,Uchl3,0.2478545740742685,0.2478545740742685,0.5489667809444565,-0.514354824,2.44384e-08
chr14,101729429,101730117,Lmo7,0.1560075314754742,0.1560075314754742,0.0595318220390785,-0.531540448,0.003494962
chr14,102981427,102983032,Kctd12,0.4968386079764452,0.4968386079764452,0.1783545938879623,0.99975495,1.26247e-27
chr14,103070166,103070558,Cln5,0.2506632612996103,0.2506632612996103,0.19567539446958893,-0.417291697,1.62317e-07
chr14,103098752,103099853,Fbxl3,0.4058396813637793,0.4058396813637793,0.0,-0.126171041,0.146093591
chr14,103346112,103347012,Mycbp2,0.6958642788266565,0.6958642788266565,0.3904820276250695,0.297868943,1.3185e-05
chr14,103650020,103650973,Slain1,0.7588344828680407,0.7588344828680407,0.3345037343034437,0.059160519,0.727118179
chr14,104522150,104522767,Rnf219,0.36769274276883507,0.36769274276883507,0.144521136642792,-0.192463374,0.014571076
chr14,105176670,105177521,Rbm26,1.0845596352403888,1.0845596352403888,0.6397509278593168,0.12788166,0.084097065
chr14,105258656,105259154,Ndfip2,0.19082210023483778,0.19082210023483778,0.0288880919991142,-0.579831109,4.75439e-15
chr14,105895076,105895323,Spry2,0.116893312906009,0.116893312906009,0.09245873035992999,0.008463575,0.946141014
chr14,105895952,105897500,Spry2,0.0423137659054596,0.0423137659054596,0.0492023075309714,0.008463575,0.946141014
chr14,111675225,111676142,Slitrk5,0.0772529684246104,0.0772529684246104,0.0508103688443444,1.279696997,3.93274e-10
chr14,116925377,116926927,Gpc6,0.909626623161324,0.909626623161324,0.3520367210873242,0.477926496,5.21832e-05
chr14,118132659,118132908,Tgds,0.1097664931642631,0.1097664931642631,0.09339600872454532,-0.948673106,5.37521e-09
chr14,118136697,118137559,Gpr180,0.4214919350530872,0.4214919350530872,0.0798799689274362,-0.491902445,8.46849e-07
chr14,118157967,118158183,Gpr180,0.0,0.0,0.0,-0.491902445,8.46849e-07
chr14,118234464,118237221,Sox21,0.3931841006567985,0.3931841006567985,0.1383713855667304,0.746961874,6.20479e-14
chr14,118234464,118237221,Gm4675,0.3931841006567985,0.3931841006567985,0.1383713855667304,-0.328310883,0.225215386
chr14,118533924,118534141,Abcc4,0.1577330137387155,0.1577330137387155,0.0422442569056042,0.453829394,4.90801e-06
chr14,118611620,118611930,Abcc4,0.2623982007917111,0.2623982007917111,0.0633001783955156,0.453829394,4.90801e-06
chr14,118705781,118706547,Abcc4,0.4553159170254455,0.4553159170254455,0.3650681162367278,0.453829394,4.90801e-06
chr14,118922583,118923158,Dzip1,0.1984647634343394,0.1984647634343394,0.08109261272052079,1.176095255,9.58714e-31
chr14,118925059,118925560,Dzip1,0.7876534783897441,0.7876534783897441,0.6132183855862867,1.176095255,9.58714e-31
chr14,118937549,118938542,Dnajc3,0.2333697296522157,0.2333697296522157,0.0832901522334543,-0.023006629,0.846402345
chr14,119098953,119099592,Gm16835,0.5012418813436446,0.5012418813436446,0.3768166158133437,-0.247529155,0.603138982
chr14,119098953,119099592,Uggt2,0.5012418813436446,0.5012418813436446,0.3768166158133437,0.11120957,0.271053964
chr14,120477710,120479102,Rap2a,0.12739817751236698,0.12739817751236698,0.1148305818922966,0.556464736,1.01713e-16
chr14,120910725,120911825,Ipo5,0.9355692008653131,1.210560952311366,1.2939298890896702,-0.255006229,6.29408e-06
chr14,121035063,121036380,Farp1,0.39888132664090825,0.39888132664090825,0.3043676992079836,0.233396958,0.007094963
chr14,121378358,121379532,Stk24,0.9817242801848965,0.9817242801848965,0.34125971976501956,-0.047960211,0.723054825
chr14,121797402,121798622,Dock9,0.3867460068369161,0.3867460068369161,0.2240125980156706,0.283931186,0.081227626
chr14,121878311,121879163,Ubac2,0.15733862652728228,0.15733862652728228,0.38391177743839694,-0.007382009,0.961433144
chr14,122106900,122107704,A330035P11Rik,0.5031057191590429,0.5031057191590429,0.1588400870507693,-0.172259849,0.601655526
chr14,122106900,122107704,Tm9sf2,0.5031057191590429,0.5031057191590429,0.1588400870507693,0.179465013,0.017271892
chr14,122203045,122203267,Clybl,0.1040790615044548,0.1040790615044548,0.0250563340227194,-0.507392996,6.57003e-05
chr14,122463429,122465286,Zic5,0.650576555781784,0.650576555781784,0.3787088583500163,0.040144307,0.824031168
chr14,122474008,122476299,Zic2,0.9613574628305028,0.9613574628305028,0.9330077464315816,0.813870784,1.26718e-15
chr14,122474008,122476299,2610035F20Rik,0.9613574628305028,0.9613574628305028,0.9330077464315816,0.301059512,0.355760266
chr14,122534139,122534686,Pcca,0.08303177422146471,0.08303177422146471,0.0593535431859746,-0.169284643,0.062838629
chr14,122912883,122913319,Ggact,0.4024805056772276,0.4024805056772276,0.0,0.537478507,2.97367e-05
chr14,122912883,122913319,4930594M22Rik,0.4024805056772276,0.4024805056772276,0.0,1.830761996,8.79104e-19
chr14,122982699,122983595,Tmtc4,0.6538955437052885,0.6538955437052885,0.437658576499501,1.668921692,4.8147600000000004e-23
chr14,123626726,123627093,Nalcn,0.42088742323639816,0.42088742323639816,0.0,0.486397409,0.151332614
chr15,3583001,3583525,Ghr,0.3626328300640318,0.3626328300640318,0.2410203199552215,1.167937844,1.25465e-09
chr15,3979154,3979562,Fbxo4,0.4919725050470202,0.4919725050470202,0.1389807091322888,-0.4082146,0.028392357
chr15,3995516,3996031,AW549877,0.2692295939936324,0.2692295939936324,0.23114846876962197,-0.225796699,0.003133934
chr15,4026394,4027616,Oxct1,1.2288129850326062,1.2288129850326062,0.6294791335453553,-0.44999774,6.94447e-14
chr15,5116153,5117062,Rpl37,0.37747160711973254,0.37747160711973254,0.36050698119918845,-0.945744517,8.38248e-36
chr15,5143492,5144220,Prkaa1,0.3786200848686212,0.3786200848686212,0.0889152582625136,-0.239814233,0.00177381
chr15,5185695,5185951,Ttc33,0.7937737189648308,0.7937737189648308,0.29238975121848443,-0.214821381,0.142182921
chr15,6386350,6386893,Dab2,1.0858180668122541,1.0858180668122541,0.3688838204285167,1.717131007,5.92404e-16
chr15,6707477,6709529,Rictor,0.6151870212502677,0.6151870212502677,0.4598518091639574,-0.244404547,0.001191332
chr15,6874085,6874520,Osmr,0.0,0.0,0.29161162330599133,0.856967994,0.002323727
chr15,7129140,7129988,Lifr,0.0370569086996706,0.0370569086996706,0.0396669456025965,-0.49389065,5.65596e-16
chr15,8098842,8099315,Wdr70,0.2026720538168011,0.2026720538168011,0.1094609964496766,0.040804026,0.752583285
chr15,8109224,8109568,Nup155,0.4649718957075472,0.4649718957075472,0.2680549118452046,-0.248173634,7.75069e-05
chr15,8443622,8445583,Nipbl,0.7008069945823743,0.7008069945823743,0.55227528962873,0.055841305,0.483178809
chr15,8636128,8636335,Slc1a3,0.0767715025325805,0.0767715025325805,0.0,0.427430623,2.43264e-07
chr15,8710129,8710432,Slc1a3,0.0,0.0,0.0,0.427430623,2.43264e-07
chr15,9071022,9071985,Nadk2,1.2733885311491704,2.5208545412606456,1.9796428816472051,-0.634706256,1.29086e-14
chr15,9140266,9141139,Skp2,0.2173792311407615,0.2173792311407615,0.2179155258430756,-0.53386234,5.34822e-12
chr15,9140266,9141139,Lmbrd2,0.2173792311407615,0.2173792311407615,0.2179155258430756,-0.006444917,0.951171614
chr15,10469784,10470688,Dnajc21,0.0979187620764199,0.0979187620764199,0.0264080667838975,-0.891311009,1.10156e-09
chr15,10485668,10486508,Rad1,0.10302001650768888,0.10302001650768888,0.0533742023498619,-0.987590555,5.74745e-15
chr15,10485668,10486508,Brix1,0.10302001650768888,0.10302001650768888,0.0533742023498619,-0.409448656,1.8134e-05
chr15,10714048,10715037,Rai14,0.32436615519805423,0.32436615519805423,0.0,0.673631003,1.35006e-05
chr15,10981770,10982073,Amacr,0.28835183704257317,0.28835183704257317,0.0532782276425062,-0.481974135,0.02348785
chr15,11383928,11384129,Tars,0.0,0.0,0.0,-0.438277806,2.48233e-10
chr15,11399424,11399731,Tars,0.23742891841929736,0.23742891841929736,0.1580424855602378,-0.438277806,2.48233e-10
chr15,11995251,11996107,Sub1,0.4238922508854451,0.4238922508854451,0.1778929735130984,-0.85066946,2.34097e-31
chr15,12117481,12118830,Zfr,0.877872286749685,0.877872286749685,0.4804768155303863,-0.050527307,0.573962858
chr15,12204780,12205688,Mtmr12,0.2074475381875306,0.2074475381875306,0.2107755168161783,-0.255213962,0.001710766
chr15,12321519,12322423,Golph3,0.0953650347030126,0.0953650347030126,0.1207318852734569,-0.070989407,0.439776531
chr15,12372949,12373159,Pdzd2,0.0,0.0,0.1018315495770413,0.704801621,3.31076e-14
chr15,12739312,12740114,Pdzd2,0.7826339219905861,0.7826339219905861,0.9004859852337656,0.704801621,3.31076e-14
chr15,12824443,12825348,6030458C11Rik,0.5543457455273454,0.5543457455273454,0.2647780182765893,-0.119894547,0.236394391
chr15,12824443,12825348,Drosha,0.5543457455273454,0.5543457455273454,0.2647780182765893,0.129256115,0.132664258
chr15,13051272,13051487,Cdh6,0.0,0.0,0.0,1.574621662,1.974e-85
chr15,13173108,13173414,Cdh6,0.3285519071440527,0.3285519071440527,0.1315409295221343,1.574621662,1.974e-85
chr15,25364175,25364865,Basp1,0.0,0.0,0.0,-0.809665149,6.53872e-22
chr15,25412388,25413695,Basp1,0.0,0.0,0.0,-0.809665149,6.53872e-22
chr15,25622212,25623450,Myo10,0.47510585099203495,0.47510585099203495,0.2267336800607596,0.659296722,1.47231e-22
chr15,25713785,25714189,Myo10,0.07174493687977321,0.07174493687977321,0.0474955364701095,0.659296722,1.47231e-22
chr15,25781090,25781865,Myo10,0.2662515090124582,0.2662515090124582,0.4246097731745413,0.659296722,1.47231e-22
chr15,25984005,25985277,Zfp622,0.3938535800774699,0.3938535800774699,0.2844711997444873,-0.399324455,0.002704661
chr15,26543389,26543737,Fbxl7,0.1548531315016042,0.1548531315016042,0.0373452575055733,1.841851898,3.14345e-60
chr15,26894904,26895771,Fbxl7,0.3315450678258347,0.3315450678258347,0.1019979121419632,1.841851898,3.14345e-60
chr15,27466247,27467326,Ank,0.4836110458847363,0.4836110458847363,0.45135294721087826,0.290160126,0.000749311
chr15,27630461,27630870,Otulin,0.1043838679173789,0.1043838679173789,0.1493857820605283,-0.266835904,0.074643254
chr15,27747663,27748022,Trio,0.189546323276379,0.189546323276379,0.08763104191657001,0.446064946,7.13809e-13
chr15,27773850,27774075,Trio,0.0,0.0,0.0,0.446064946,7.13809e-13
chr15,28024209,28026277,Trio,0.646512382893547,0.646512382893547,0.7134193273747728,0.446064946,7.13809e-13
chr15,30172358,30173548,Ctnnd2,0.6585846878301806,0.6585846878301806,0.2501305495041904,0.518319994,1.37662e-12
chr15,30646537,30647251,Ctnnd2,0.1001201848064428,0.1001201848064428,0.12463720509965401,0.518319994,1.37662e-12
chr15,31224121,31224744,Dap,1.7586382597992203,1.7586382597992203,0.9312145252860625,-0.859590412,6.82211e-10
chr15,31367028,31368006,Ankrd33b,0.8028209705558615,0.8028209705558615,0.114891015505346,-1.061288785,2.89774e-06
chr15,31530286,31531449,March6,0.3681723015993209,0.3681723015993209,0.1702514830254187,0.367604772,7.79902e-05
chr15,31601265,31602255,Cct5,0.8404525354157399,0.8404525354157399,0.6057679059318102,-0.771133691,2.14417e-38
chr15,32244785,32246205,Sema5a,0.2559048283677506,0.2559048283677506,0.0198666771367753,1.122512884,3.77823e-51
chr15,32920846,32921136,Sdc2,0.043046092111293,0.043046092111293,0.0107792918480196,1.289613894,5.45065e-92
chr15,34082235,34083336,Mtdh,0.4040751791204586,0.4040751791204586,0.6178906449152308,-0.007319214,0.945427384
chr15,34238040,34238769,Laptm4b,0.406016074099374,0.406016074099374,0.2611188469188769,0.307707816,2.54054e-07
chr15,34306631,34307128,Matn2,0.0756004191726574,0.0756004191726574,0.0,-0.30212656,0.001308127
chr15,34442921,34443694,Rpl30,0.2819016423826264,0.2819016423826264,0.4866129703657218,-1.161661843,2.0585399999999998e-39
chr15,34495235,34495543,Rida,0.6432433241109369,0.6432433241109369,0.2663807831524008,0.042559877,0.856525654
chr15,34495235,34495543,Pop1,0.6432433241109369,0.6432433241109369,0.2663807831524008,-0.081225182,0.592297249
chr15,35155284,35155995,Stk3,0.20445925270192802,0.20445925270192802,0.1417616775782663,-0.307359717,0.000319413
chr15,35371186,35371845,Vps13b,0.37170820859946707,0.37170820859946707,0.3007502273828115,0.252050264,0.000344157
chr15,35937639,35938257,Cox6c,0.4174701880615608,0.4174701880615608,0.1540675264812072,-0.283039129,1.15722e-05
chr15,36210420,36210805,Spag1,0.1338981584390885,0.1338981584390885,0.0663645939559741,0.185929212,0.449414278
chr15,36282440,36283476,Rnf19a,0.18176163680428958,0.18176163680428958,0.30116086611014975,-0.098659005,0.374110247
chr15,36496265,36496901,Ankrd46,0.3983980223685123,0.3983980223685123,0.1309756082497055,-0.032607927,0.80820712
chr15,36608050,36609696,Pabpc1,0.17961095812906508,0.17961095812906508,0.1746579060847549,0.301300671,0.000126729
chr15,36792385,36794379,Ywhaz,0.871371249557904,0.871371249557904,0.7848073708218881,-0.18842145,0.000442691
chr15,37006933,37007797,Zfp706,0.2248992603043201,0.2248992603043201,0.13347566009978512,-0.073285765,0.392413367
chr15,37232987,37234441,Grhl2,0.0677655511740596,0.0677655511740596,0.0,-1.067956159,2.96609e-09
chr15,37279449,37279724,Grhl2,0.0575992121505195,0.0575992121505195,0.0,-1.067956159,2.96609e-09
chr15,37791432,37792179,Ncald,0.4474569994507211,0.4474569994507211,0.18952186128966292,-0.979093146,3.2721299999999994e-39
chr15,37960656,37961398,Rrm2b,0.07716203240405059,0.07716203240405059,0.0252951298186129,-0.420307795,0.000178211
chr15,38077944,38079117,Ubr5,0.2271290899779369,0.2271290899779369,0.3235648288931162,0.471105609,1.37415e-12
chr15,38298999,38301693,Klf10,0.690202640593785,0.690202640593785,0.6250255953523232,-0.441937081,8.27084e-09
chr15,38518262,38519727,Azin1,0.8526285513277356,0.8526285513277356,0.5511684473692793,-0.450023091,1.86201e-12
chr15,38661790,38662205,Atp6v1c1,0.4290583739017414,0.4290583739017414,0.0948159469153987,-0.287997829,0.000229883
chr15,39112321,39113188,Slc25a32,0.4237540903454977,0.4237540903454977,0.5194531105474702,-0.582202175,5.30219e-08
chr15,39112321,39113188,Dcaf13,0.4237540903454977,0.4237540903454977,0.5194531105474702,-0.653203886,1.75904e-12
chr15,39197075,39199167,Rims2,0.5595414099859352,0.5595414099859352,0.1282967872446465,1.013186046,5.3024699999999996e-20
chr15,39943217,39944364,Lrp12,0.5980010608740365,0.5980010608740365,0.2757498802027838,0.142777387,0.165897831
chr15,40654873,40655846,Zfpm2,0.48027900032777465,0.48027900032777465,0.38860337295511804,-0.089328187,0.398644601
chr15,41447161,41447729,Oxr1,0.1465408120477075,0.1465408120477075,0.0122226309110913,0.057553154,0.480991905
chr15,41788815,41789416,Gm26854,0.32030209440339197,0.32030209440339197,0.5086004957589124,0.353380981,0.06168856
chr15,41788815,41789416,Oxr1,0.32030209440339197,0.32030209440339197,0.5086004957589124,0.057553154,0.480991905
chr15,43282256,43282824,Eif3e,0.4572618530546737,0.4572618530546737,0.43735395314031267,-0.919818884,2.5569699999999997e-35
chr15,43477167,43477610,Emc2,0.0533536839546061,0.0533536839546061,0.0206138093480087,-0.355642701,0.000856387
chr15,44427443,44428332,Nudcd1,0.7629321212690633,0.7629321212690633,0.5318578680123469,-0.740378472,1.20031e-14
chr15,44427443,44428332,Eny2,0.7629321212690633,0.7629321212690633,0.5318578680123469,-0.116059404,0.25347157
chr15,44619108,44619877,Ebag9,0.343018818260156,0.343018818260156,0.3610863569707483,-0.443615514,9.10596e-05
chr15,44748436,44748702,Sybu,0.0734389793568271,0.0734389793568271,0.1275441965739569,-0.635515134,1.02338e-10
chr15,44787667,44787929,Sybu,0.3394104419922721,0.3394104419922721,0.1138213891756891,-0.635515134,1.02338e-10
chr15,45114269,45114877,Kcnv1,0.4456594995588983,0.4456594995588983,0.1238930526664255,-0.826411233,2.11806e-12
chr15,50869482,50869839,Trps1,0.0575175656585866,0.0575175656585866,0.0,-0.338833551,1.31992e-09
chr15,50889914,50890144,Trps1,0.1305753398313636,0.1305753398313636,0.0919426316192547,-0.338833551,1.31992e-09
chr15,51865129,51865666,Eif3h,0.2562587812954491,0.2562587812954491,0.1620257705815992,-0.683496153,5.68825e-34
chr15,51877270,51877796,Utp23,0.47639872709051784,0.47639872709051784,0.29752043654607313,-0.738979652,9.26167e-08
chr15,51991000,51991973,Rad21,0.2128875510802956,0.2128875510802956,0.19113076817271468,-0.33530595,1.89061e-09
chr15,52040030,52040580,Aard,0.32120075062413944,0.32120075062413944,0.0659377971867917,0.094788698,0.619268103
chr15,52712361,52712754,Med30,1.1830558226757129,1.1830558226757129,0.3724447425587941,-0.7534496,3.58402e-13
chr15,53344948,53345212,Ext1,0.1218820819846223,0.1218820819846223,0.0954744322714494,0.547204614,1.63604e-13
chr15,53345591,53346538,Ext1,0.42685787782141366,0.42685787782141366,0.0492394446767084,0.547204614,1.63604e-13
chr15,53902440,53902649,Samd12,0.691220648989542,0.691220648989542,0.0810926127205208,4.091426658,1.9454e-175
chr15,55071916,55072237,Taf2,0.6476012941262865,0.6476012941262865,0.3189534617227171,-0.195862683,0.009633314
chr15,55090139,55090558,Dscc1,0.2001571170072872,0.2001571170072872,0.1188933957311955,-0.537690542,0.0010345
chr15,55112229,55112906,Deptor,1.0060213401044382,1.0060213401044382,0.5502413426720518,0.005091312,0.977396405
chr15,55557210,55557849,Mrpl13,0.3102779868660272,0.3102779868660272,0.0,-0.492099836,3.25414e-07
chr15,55557210,55557849,Mtbp,0.3102779868660272,0.3102779868660272,0.0,-0.364021975,2.66058e-05
chr15,55906297,55907107,Sntb1,0.2464768032724266,0.2464768032724266,0.0362782548061461,1.032334538,1.7568900000000002e-28
chr15,57694872,57695894,Zhx2,0.1571552176323211,0.1571552176323211,0.0234741409002089,1.094517159,2.9605200000000004e-24
chr15,57892027,57892605,Derl1,0.1644714013908066,0.1644714013908066,0.1263159526121794,-0.156783637,0.078815973
chr15,57912107,57912499,Tbc1d31,0.1357557523011947,0.1357557523011947,0.1155757398823821,-0.578408744,4.92896e-09
chr15,57940020,57940226,Tbc1d31,0.0,0.0,0.0,-0.578408744,4.92896e-09
chr15,58033858,58034371,9130401M01Rik,0.8080052144180152,0.8080052144180152,0.4630914205731459,-0.575600299,0.024182319
chr15,58075672,58077186,Zhx1,0.456417347496073,0.456417347496073,0.2248949523202791,0.225232049,0.000676512
chr15,58134492,58135397,Atad2,0.1304005057097253,0.1304005057097253,0.053419816939127895,-0.19452878,0.001068206
chr15,58141294,58141643,Wdyhv1,0.2824409039689141,0.2824409039689141,0.3158129696677655,-0.206689093,0.386174754
chr15,58214479,58215086,Fbxo32,0.7033281257892763,0.7033281257892763,0.558080549224901,0.637484791,3.2419e-07
chr15,58415331,58415902,Fam91a1,0.7062257487006344,0.7062257487006344,0.4822839318960416,-0.31184052,1.52633e-06
chr15,58822703,58824097,Tmem65,1.1076893231151526,1.1076893231151526,0.610274594553972,-0.209376156,0.009537858
chr15,58872546,58873094,Trmt12,0.5520154633914136,0.5520154633914136,0.3117156139823012,-0.369996216,0.028769864
chr15,58888711,58889742,Rnf139,0.42389719218755745,0.42389719218755745,0.200355389557753,-0.348132919,0.000277631
chr15,58933575,58933986,Ndufb9,0.0974946398324399,0.0974946398324399,0.1859276525802813,-0.783362173,2.25232e-09
chr15,58933575,58933986,Tatdn1,0.0974946398324399,0.0974946398324399,0.1859276525802813,-0.335204155,0.028254091
chr15,59081277,59082537,Mtss1,0.3946504865908601,0.3946504865908601,0.34921696771976624,1.134014796,4.91916e-43
chr15,59314628,59315325,Sqle,0.2845761944921734,0.2845761944921734,0.2063123654434612,-0.266475281,1.40931e-05
chr15,59373959,59374401,Nsmce2,0.3863664785097931,0.3863664785097931,0.2676812931167043,-0.697677478,4.71626e-15
chr15,59647522,59649610,Trib1,0.5596623005157144,0.5596623005157144,0.136145056957033,-0.987587249,3.53941e-29
chr15,60822970,60825075,9930014A18Rik,0.9998783062655101,0.9998783062655101,0.5569461064394878,1.219880338,1.62891e-11
chr15,60822970,60825075,Fam84b,0.9998783062655101,0.9998783062655101,0.5569461064394878,1.310184835,3.0805300000000003e-55
chr15,61984948,61988216,Myc,0.5981045014495368,0.5981045014495368,0.1981870379703944,0.613927712,6.0945e-13
chr15,62037917,62038184,Pvt1,0.4251046532572708,0.4251046532572708,0.1081381916706075,0.514538117,8.55754e-11
chr15,63997557,63998404,Fam49b,0.22084510442944208,0.22084510442944208,0.0855465645730128,-0.337452045,0.000104974
chr15,64059993,64060807,Fam49b,0.0691190177004283,0.0691190177004283,0.1891355279650791,-0.337452045,0.000104974
chr15,64312263,64313213,Asap1,0.3360351316375848,0.3360351316375848,0.4727885946846848,0.858282362,2.21554e-32
chr15,64382175,64383019,Asap1,0.37209837294731396,0.37209837294731396,0.1482539396894389,0.858282362,2.21554e-32
chr15,64920735,64922685,Adcy8,0.7184068042795928,0.7184068042795928,0.3485787809600119,0.784146483,0.008813636
chr15,65786963,65787734,Efr3a,0.34709903919716756,0.34709903919716756,0.44860728857778076,0.063665778,0.415373868
chr15,66285781,66286905,Kcnq3,0.346019820718687,0.346019820718687,0.043120061974228296,2.674448268,3.32966e-23
chr15,66577479,66578126,Phf20l1,0.6944434339627408,0.6944434339627408,0.4525071735358684,0.001182092,0.992160926
chr15,68258320,68259166,Zfat,0.7569112627487101,0.7569112627487101,0.29899217146791457,0.379284187,0.004904582
chr15,72809537,72810123,Peg13,0.3490758230059462,0.3490758230059462,0.23593711056870162,0.727819711,3.32658e-09
chr15,72809537,72810123,Trappc9,0.3490758230059462,0.3490758230059462,0.23593711056870162,0.596709242,4.30541e-12
chr15,73058048,73058500,Trappc9,0.2148162422860947,0.2148162422860947,0.0,0.596709242,4.30541e-12
chr15,73060919,73061124,Trappc9,0.2245052095156112,0.2245052095156112,0.0944973332689725,0.596709242,4.30541e-12
chr15,73090254,73090909,Chrac1,0.5928811208866922,0.5928811208866922,0.1881772931439702,-1.001838692,5.61915e-14
chr15,73184091,73185471,Ago2,0.3905510873101619,0.3905510873101619,0.3196629100607607,0.744229576,2.4515199999999997e-31
chr15,73422560,73423461,Ptk2,0.5684674117445705,0.5684674117445705,0.37196352805703226,0.10296307,0.170050811
chr15,73512350,73512836,Dennd3,0.4394064076237001,0.4394064076237001,0.3233060826730316,0.167743521,0.633843908
chr15,73547402,73547651,Dennd3,0.0465618472328311,0.0465618472328311,0.0,0.167743521,0.633843908
chr15,73645273,73645992,Slc45a4,0.4089610211066746,0.4089610211066746,0.10023037874810559,0.821092294,3.56412e-13
chr15,73748195,73748625,Ptp4a3,0.2985849502486335,0.2985849502486335,0.1458355688847574,0.991279137,5.0541000000000004e-33
chr15,74516053,74519799,Adgrb1,0.1170282926640551,0.1170282926640551,0.1823071408965225,1.92998524,6.81329e-37
chr15,74529231,74529538,Adgrb1,0.0,0.0,0.0394793444172389,1.92998524,6.81329e-37
chr15,74563907,74564167,Adgrb1,0.0,0.0,0.0,1.92998524,6.81329e-37
chr15,74671938,74672803,Arc,0.1454617774841083,0.1454617774841083,0.0597524772191662,0.280895634,0.097450713
chr15,74709023,74709594,Jrk,0.1492718172827148,0.1492718172827148,0.2558881956393405,0.316688904,0.021999545
chr15,74720990,74721863,Them6,0.20876470794007118,0.20876470794007118,0.10259430598506761,0.831413159,0.000172924
chr15,75616126,75616951,Zfp41,0.07800483748359449,0.07800483748359449,0.3867510487226462,0.49174403,3.62034e-13
chr15,75642261,75642522,2810039B14Rik,0.15034534377573788,0.15034534377573788,0.0,0.013159199,0.980378905
chr15,75678624,75678885,Top1mt,0.49565200122302866,0.49565200122302866,0.3709893904954433,0.212862506,0.508897572
chr15,75703981,75704540,Rhpn1,0.1784202399385421,0.1784202399385421,0.0773143792690986,2.13027439,8.80986e-15
chr15,75713267,75713500,Rhpn1,0.096974411997792,0.096974411997792,0.0,2.13027439,8.80986e-15
chr15,75841554,75842095,Zc3h3,0.8257257229651721,0.8257257229651721,0.4911399511852698,0.533302732,0.006068396
chr15,75908825,75910851,Tigd5,0.5847859601296731,0.5847859601296731,0.209467144072237,-0.018660149,0.957545321
chr15,75908825,75910851,Eef1d,0.5847859601296731,0.5847859601296731,0.209467144072237,-0.505202597,7.82996e-11
chr15,75921298,75921551,Pycrl,0.345269902643024,0.345269902643024,0.1308945294768509,-0.433766693,1.24681e-06
chr15,75929488,75929942,Tsta3,0.6585269345988484,0.6585269345988484,0.4057213134933133,-0.250356162,0.010447826
chr15,75940872,75941473,Zfp623,0.11381304493376561,0.11381304493376561,0.236232967065058,-0.249457299,0.092692913
chr15,75969057,75969509,Zfp707,0.014781795372332,0.014781795372332,0.0153075639123132,-0.082381883,0.803013815
chr15,75974726,75975123,Zfp707,0.0,0.0,0.1252812104166447,-0.082381883,0.803013815
chr15,75981448,75982225,Ccdc166,0.5927331143160881,0.5927331143160881,0.2759948307041309,-0.230172502,0.455791201
chr15,76069103,76069883,Scrib,0.5812051347399955,0.5812051347399955,0.4576190553582616,0.562839019,5.91186e-14
chr15,76080388,76081110,Puf60,0.1674423740704677,0.1674423740704677,0.10261078214161519,-0.137477946,0.083671338
chr15,76172305,76172632,Plec,0.0,0.0,0.0395626229896211,1.427953894,6.03798e-37
chr15,76173076,76173438,Plec,0.2038068600060138,0.2038068600060138,0.0435188669007051,1.427953894,6.03798e-37
chr15,76174147,76175124,Plec,0.1017746276926395,0.1017746276926395,0.1559637311369125,1.427953894,6.03798e-37
chr15,76176731,76177408,Plec,0.0410839880199534,0.0410839880199534,0.0,1.427953894,6.03798e-37
chr15,76178573,76181907,Plec,0.1707972167497882,0.1707972167497882,0.2383692145305351,1.427953894,6.03798e-37
chr15,76183532,76183795,Plec,0.0397145451784191,0.0397145451784191,0.2220559680836863,1.427953894,6.03798e-37
chr15,76197966,76198334,Plec,0.0,0.0,0.0,1.427953894,6.03798e-37
chr15,76229146,76229943,Plec,0.397731001471966,0.397731001471966,0.1693575238197969,1.427953894,6.03798e-37
chr15,76231985,76232943,Plec,0.5428197455947703,0.5428197455947703,0.5316999614176595,1.427953894,6.03798e-37
chr15,76231985,76232943,Parp10,0.5428197455947703,0.5428197455947703,0.5316999614176595,4.193256735,2.3542e-58
chr15,76246768,76247202,Grina,0.389094491171337,0.389094491171337,0.1428743763183261,1.885701755,2.78826e-25
chr15,76327215,76327728,Exosc4,0.0143566301592073,0.0143566301592073,0.0,-0.082812867,0.591342875
chr15,76327215,76327728,Oplah,0.0143566301592073,0.0143566301592073,0.0,0.789959851,0.009163755
chr15,76330999,76331524,Gpaa1,0.5922964052824606,0.5922964052824606,0.3809952897525136,0.430196217,2.7525e-05
chr15,76331840,76332116,Gpaa1,0.0328212114318547,0.0328212114318547,0.143004975110955,0.430196217,2.7525e-05
chr15,76343466,76343982,Cyc1,0.0630695954844884,0.0630695954844884,0.0130552741536086,-0.044358178,0.752643863
chr15,76350430,76351727,Maf1,0.4255024691167373,0.4255024691167373,0.1205634102825798,-0.297464373,0.003947313
chr15,76350430,76351727,Sharpin,0.4255024691167373,0.4255024691167373,0.1205634102825798,0.399228279,0.000900424
chr15,76368838,76369595,Hgh1,0.840771400437039,0.840771400437039,0.354359266653002,-0.32807195,0.030468408
chr15,76380219,76380523,Mroh1,0.343864669834551,0.343864669834551,0.4451007875323233,0.736682504,1.0127e-10
