"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr13",114457269,114457546,"Fst",278,"*",0,"endo_only",0,985,"False","Promoter (1-2kb)",13,114453342,114458586,5245,2,"14313","ENSMUST00000231252.1",1040,"ENSMUSG00000021765","Fst","follistatin",NA,NA,NA,NA,NA,NA,0,30.0171659761201,0,1,"endo_only",0,985,"False"
"chr13",119631620,119632022,"Ccl28",403,"*",0,"endo_only",0,473,"False","Intron (ENSMUST00000099241.3/56838, intron 1 of 2)",13,119623819,119654359,30541,1,"56838","ENSMUST00000099241.3",7801,"ENSMUSG00000074715","Ccl28","C-C motif chemokine ligand 28",134.8476379,0.067361471,0.185512965,0.363109236,0.716523285,0.83410022,0,37.2304830766561,0,1,"endo_only",0,473,"False"
"chr13",21750201,21750626,"H4c12",426,"*",0,"endo_only",0,400,"False","Promoter (<=1kb)",13,21750194,21750505,312,2,"319160","ENSMUST00000102983.1",0,"ENSMUSG00000064288","H4c12","H4 clustered histone 12",NA,NA,NA,NA,NA,NA,0,13.5019302062608,0,1,"endo_only",0,400,"False"
"chr13",23575807,23576209,"H3c4",403,"*",0,"endo_only",0,477,"False","Promoter (<=1kb)",13,23575763,23577011,1249,1,"319149","ENSMUST00000105105.3",44,"ENSMUSG00000099583","H3c4","H3 clustered histone 4",NA,NA,NA,NA,NA,NA,0,35.9580405902251,0,1,"endo_only",0,477,"False"
"chr13",34077688,34078152,"Tubb2a",465,"*",0,"endo_only",0,616.5,"False","Promoter (<=1kb)",13,34074274,34078007,3734,2,"22151","ENSMUST00000056427.9",0,"ENSMUSG00000058672","Tubb2a","tubulin, beta 2A class IIA",7048.198516,-0.168733991,0.057950344,-2.911699539,0.003594682,0.011035642,0,60.1767997630921,0,1,"endo_only",0,616.5,"False"
"chr13",36724627,36724887,"Nrn1",261,"*",0,"endo_only",0,1211,"False","Intron (ENSMUST00000225048.1/ENSMUST00000225048.1, intron 3 of 3)",13,36726458,36730668,4211,2,"68404","ENSMUST00000122286.1",5781,"ENSMUSG00000039114","Nrn1","neuritin 1",86.00893233,-1.090019884,0.252326697,-4.319875373,1.56117e-05,7.00103e-05,0,114.597495929403,0,1,"endo_only",0,1211,"False"
"chr13",41079329,41079760,"Mak",432,"*",0,"endo_only",0,275,"False","Promoter (<=1kb)",13,41025120,41079706,54587,2,"17152","ENSMUST00000165087.7",0,"ENSMUSG00000021363","Mak","male germ cell-associated kinase",NA,NA,NA,NA,NA,NA,0,6.65542770599711,0,1,"endo_only",0,275,"False"
"chr13",43200461,43200754,"Tbc1d7",294,"*",0,"endo_only",0,323,"False","Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",13,43151744,43171501,19758,2,"67046","ENSMUST00000021797.8",-28960,"ENSMUSG00000021368","Tbc1d7","TBC1 domain family, member 7",414.4126073,-0.322415474,0.116902692,-2.757981592,0.005815947,0.017077825,0,13.5770855806538,0,1,"endo_only",0,323,"False"
"chr13",43200971,43201218,"Tbc1d7",248,"*",0,"endo_only",0,323,"False","Exon (ENSMUST00000055341.6/328232, exon 2 of 2)",13,43151744,43171501,19758,2,"67046","ENSMUST00000021797.8",-29470,"ENSMUSG00000021368","Tbc1d7","TBC1 domain family, member 7",414.4126073,-0.322415474,0.116902692,-2.757981592,0.005815947,0.017077825,0,13.5770855806538,0,1,"endo_only",0,323,"False"
"chr13",46771211,46771472,"Kif13a",262,"*",0,"endo_only",0,372,"False","Exon (ENSMUST00000056978.7/16553, exon 32 of 38)",13,46749095,46786638,37544,2,"16553","ENSMUST00000223881.1",15166,"ENSMUSG00000021375","Kif13a","kinesin family member 13A",1659.412178,-0.134350219,0.080866253,-1.661387969,0.096635553,0.195573339,0,26.8494209168659,0,1,"endo_only",0,372,"False"
"chr13",48731445,48731835,"Barx1",391,"*",0,"endo_only",0,575,"False","Distal Intergenic",13,48662998,48666507,3510,1,"12022","ENSMUST00000021813.4",68447,"ENSMUSG00000021381","Barx1","BarH-like homeobox 1",NA,NA,NA,NA,NA,NA,0,23.0711034090487,0,1,"endo_only",0,575,"False"
"chr13",48732624,48732892,"Barx1",269,"*",0,"endo_only",0,287,"False","Distal Intergenic",13,48662998,48666507,3510,1,"12022","ENSMUST00000021813.4",69626,"ENSMUSG00000021381","Barx1","BarH-like homeobox 1",NA,NA,NA,NA,NA,NA,0,5.75402637370774,0,1,"endo_only",0,287,"False"
"chr13",51171306,51171584,"Nxnl2",279,"*",0,"endo_only",0,300,"False","Promoter (<=1kb)",13,51171022,51175188,4167,1,"75124","ENSMUST00000021828.5",284,"ENSMUSG00000021396","Nxnl2","nucleoredoxin-like 2",NA,NA,NA,NA,NA,NA,0,8.42052055831956,0,1,"endo_only",0,300,"False"
"chr13",51594868,51595203,"Shc3",336,"*",0,"endo_only",0,354,"False","Distal Intergenic",13,51431041,51569487,138447,2,"20418","ENSMUST00000239056.1",-25381,"ENSMUSG00000021448","Shc3","src homology 2 domain-containing transforming protein C3",2258.783693,0.532947661,0.075779738,7.032851685,2.02354e-12,1.78626e-11,0,4.826163181091,0,1,"endo_only",0,354,"False"
"chr13",52582830,52583565,"Syk",736,"*",0,"endo_only",0,660,"False","Promoter (<=1kb)",13,52583173,52648792,65620,1,"20963","ENSMUST00000120135.7",0,"ENSMUSG00000021457","Syk","spleen tyrosine kinase",536.997071,-0.393460352,0.100956843,-3.897312348,9.72661e-05,0.000391632,0,32.9193450682891,0,1,"endo_only",0,660,"False"
"chr13",53472289,53472899,"Msx2",611,"*",0,"endo_only",0,292,"False","Promoter (<=1kb)",13,53466884,53473074,6191,2,"17702","ENSMUST00000021922.9",175,"ENSMUSG00000021469","Msx2","msh homeobox 2",NA,NA,NA,NA,NA,NA,0,7.46887925481391,0,1,"endo_only",0,292,"False"
"chr13",55152630,55153267,"Fgfr4",638,"*",0,"endo_only",0,826,"False","Promoter (<=1kb)",13,55152640,55168759,16120,1,"14186","ENSMUST00000005452.5",0,"ENSMUSG00000005320","Fgfr4","fibroblast growth factor receptor 4",NA,NA,NA,NA,NA,NA,0,24.1990374504804,0,1,"endo_only",0,826,"False"
"chr13",55329483,55329691,"Mxd3",209,"*",0,"endo_only",0,577,"False","Promoter (<=1kb)",13,55325482,55329733,4252,2,"17121","ENSMUST00000146181.7",42,"ENSMUSG00000021485","Mxd3","Max dimerization protein 3",435.370907,-0.654634372,0.116969323,-5.596632989,2.18555e-08,1.35556e-07,0,25.7236409380581,0,1,"endo_only",0,577,"False"
"chr13",58384781,58385404,"Qng1",624,"*",0,"endo_only",0,649,"False","Promoter (<=1kb)",13,58379817,58385225,5409,2,"70153","ENSMUST00000022032.6",0,"ENSMUSG00000021550","Qng1","Q-nucleotide N-glycosylase 1",NA,NA,NA,NA,NA,NA,0,18.1868494155714,0,1,"endo_only",0,649,"False"
"chr13",65259084,65259501,"Zfp369",418,"*",0,"endo_only",0,879,"False","Distal Intergenic",13,65278814,65297795,18982,1,"170936","ENSMUST00000126879.7",-19313,"ENSMUSG00000021514","Zfp369","zinc finger protein 369",1131.115865,0.087527602,0.081078024,1.079547802,0.280343596,0.448627088,0,15.6749632598869,0,1,"endo_only",0,879,"False"
"chr13",68998747,68999463,"Adcy2",717,"*",0,"endo_only",0,670,"False","Promoter (<=1kb)",13,68620043,68999541,379499,2,"210044","ENSMUST00000022013.7",78,"ENSMUSG00000021536","Adcy2","adenylate cyclase 2",NA,NA,NA,NA,NA,NA,0,24.1789466168235,0,1,"endo_only",0,670,"False"
"chr13",71959354,71960256,"Irx1",903,"*",0,"endo_only",0,896,"False","Promoter (<=1kb)",13,71958660,71959433,774,2,"16371","ENSMUST00000223379.1",0,"ENSMUSG00000060969","Irx1","Iroquois homeobox 1",306.6667388,-0.010270195,0.141495359,-0.072583265,0.942137744,0.969764782,0,61.1305821482347,0,1,"endo_only",0,896,"False"
"chr13",73467150,73467678,"Lpcat1",529,"*",0,"endo_only",0,563,"False","Promoter (<=1kb)",13,73467197,73516422,49226,1,"210992","ENSMUST00000022099.14",0,"ENSMUSG00000021608","Lpcat1","lysophosphatidylcholine acyltransferase 1",1810.070883,0.120218857,0.083656995,1.437044898,0.150705236,0.279670151,0,52.3133138410081,0,1,"endo_only",0,563,"False"
"chr13",73603788,73604438,"Clptm1l",651,"*",0,"endo_only",0,348.5,"False","Promoter (<=1kb)",13,73604006,73620605,16600,1,"218335","ENSMUST00000022102.8",0,"ENSMUSG00000021610","Clptm1l","CLPTM1-like",4811.395152,0.062671752,0.062525592,1.002337612,0.316180563,0.489280626,0,7.78397985526716,0,1,"endo_only",0,348.5,"False"
"chr13",73626854,73627172,"Tert",319,"*",0,"endo_only",0,1883,"False","Promoter (<=1kb)",13,73626911,73629675,2765,1,"21752","ENSMUST00000223196.1",0,"ENSMUSG00000021611","Tert","telomerase reverse transcriptase",NA,NA,NA,NA,NA,NA,0,109.13162395999,0,1,"endo_only",0,1883,"False"
"chr13",73763572,73763966,"Slc12a7",395,"*",0,"endo_only",0,606,"False","Promoter (<=1kb)",13,73763697,73816754,53058,1,"20499","ENSMUST00000017900.8",0,"ENSMUSG00000017756","Slc12a7","solute carrier family 12, member 7",291.4692018,1.254801186,0.136282184,9.207375056,3.34197e-20,5.16476e-19,0,15.5515187705101,0,1,"endo_only",0,606,"False"
"chr13",78179318,78179663,"Nr2f1",346,"*",0,"endo_only",0,410,"False","Exon (ENSMUST00000225503.1/ENSMUST00000225503.1, exon 2 of 2)",13,78189872,78190443,572,2,"13865","ENSMUST00000135284.1",10780,"ENSMUSG00000069171","Nr2f1","nuclear receptor subfamily 2, group F, member 1",1842.482533,0.637709683,0.072575311,8.786868073,1.53787e-18,2.13678e-17,0,4.93203059041394,0,1,"endo_only",0,410,"False"
"chr13",88821490,88821969,"Edil3",480,"*",0,"endo_only",0,437,"False","Promoter (<=1kb)",13,88821511,89323223,501713,1,"13612","ENSMUST00000081769.12",0,"ENSMUSG00000034488","Edil3","EGF-like repeats and discoidin I-like domains 3",94.21954432,-0.110455301,0.222161352,-0.497185043,0.619058568,0.763554901,0,11.9676789098029,0,1,"endo_only",0,437,"False"
"chr13",92131220,92131980,"Rasgrf2",761,"*",0,"endo_only",0,411,"False","Promoter (<=1kb)",13,91884432,92131494,247063,2,"19418","ENSMUST00000099326.9",0,"ENSMUSG00000021708","Rasgrf2","RAS protein-specific guanine nucleotide-releasing factor 2",NA,NA,NA,NA,NA,NA,0,13.0879509663699,0,1,"endo_only",0,411,"False"
"chr13",94868576,94868895,"Otp",320,"*",0,"endo_only",0,287,"False","Distal Intergenic",13,94875602,94885130,9529,1,"18420","ENSMUST00000022195.11",-6707,"ENSMUSG00000021685","Otp","orthopedia homeobox",NA,NA,NA,NA,NA,NA,0,4.60322389349875,0,1,"endo_only",0,287,"False"
"chr13",94873666,94873924,"Otp",259,"*",0,"endo_only",0,289,"False","Promoter (1-2kb)",13,94875602,94885130,9529,1,"18420","ENSMUST00000022195.11",-1678,"ENSMUSG00000021685","Otp","orthopedia homeobox",NA,NA,NA,NA,NA,NA,0,14.9087520971257,0,1,"endo_only",0,289,"False"
"chr13",96132369,96132813,"Sv2c",445,"*",0,"endo_only",0,367,"False","Promoter (<=1kb)",13,95954594,96132577,177984,2,"75209","ENSMUST00000161263.7",0,"ENSMUSG00000051111","Sv2c","synaptic vesicle glycoprotein 2c",1989.555351,-0.17481065,0.08887014,-1.967034716,0.049179209,0.111059702,0,18.2314483588059,0,1,"endo_only",0,367,"False"
"chr13",98365821,98366560,"Foxd1",740,"*",0,"endo_only",0,510,"False","Distal Intergenic",13,98354242,98359305,5064,1,"15229","ENSMUST00000105098.5",11579,"ENSMUSG00000078302","Foxd1","forkhead box D1",NA,NA,NA,NA,NA,NA,0,29.2329198071534,0,1,"endo_only",0,510,"False"
"chr14",108911299,108911530,"Slitrk1",232,"*",0,"endo_only",0,474.5,"False","Promoter (2-3kb)",14,108908800,108914158,5359,2,"76965","ENSMUST00000100322.3",2628,"ENSMUSG00000075478","Slitrk1","SLIT and NTRK-like family, member 1",NA,NA,NA,NA,NA,NA,0,29.3336050299013,0,1,"endo_only",0,474.5,"False"
"chr14",15438703,15439065,"Lrrc3b",363,"*",0,"endo_only",0,383,"False","Promoter (<=1kb)",14,15357522,15438987,81466,2,"218763","ENSMUST00000055211.5",0,"ENSMUSG00000045201","Lrrc3b","leucine rich repeat containing 3B",NA,NA,NA,NA,NA,NA,0,7.37157387265514,0,1,"endo_only",0,383,"False"
"chr14",25841984,25842552,"Anxa11",569,"*",0,"endo_only",0,852,"False","Promoter (<=1kb)",14,25842156,25886804,44649,1,"11744","ENSMUST00000022416.14",0,"ENSMUSG00000021866","Anxa11","annexin A11",NA,NA,NA,NA,NA,NA,0,70.3857221191394,0,1,"endo_only",0,852,"False"
"chr14",30625376,30626332,"Prkcd",957,"*",0,"endo_only",0,514.5,"False","Promoter (<=1kb)",14,30595354,30626210,30857,2,"18753","ENSMUST00000112210.10",0,"ENSMUSG00000021948","Prkcd","protein kinase C, delta",NA,NA,NA,NA,NA,NA,0,32.2808185083814,0,1,"endo_only",0,514.5,"False"
"chr14",46387354,46389165,"Bmp4",1812,"*",0,"endo_only",0,303,"False","Promoter (<=1kb)",14,46385986,46387304,1319,2,"12159","ENSMUST00000226759.1",-50,"ENSMUSG00000021835","Bmp4","bone morphogenetic protein 4",NA,NA,NA,NA,NA,NA,0,4.05248946837203,0,1,"endo_only",0,303,"False"
"chr14",47373718,47374202,"Lgals3",485,"*",0,"endo_only",0,692,"False","Promoter (<=1kb)",14,47373813,47386160,12348,1,"16854","ENSMUST00000142734.7",0,"ENSMUSG00000050335","Lgals3","lectin, galactose binding, soluble 3",NA,NA,NA,NA,NA,NA,0,14.543874956366,0,1,"endo_only",0,692,"False"
"chr14",52006642,52006926,"Zfp219",285,"*",0,"endo_only",0,1007.5,"False","Promoter (<=1kb)",14,52006714,52007676,963,2,"69890","ENSMUST00000226474.1",750,"ENSMUSG00000049295","Zfp219","zinc finger protein 219",2262.413388,0.467910107,0.081931456,5.710994653,1.12318e-08,7.20616e-08,0,83.7731146759915,0,1,"endo_only",0,1007.5,"False"
"chr14",54479454,54479798,"Rem2",345,"*",0,"endo_only",0,1525,"False","Promoter (1-2kb)",14,54477471,54479117,1647,1,"140743","ENSMUST00000168930.1",1983,"ENSMUSG00000022176","Rem2","rad and gem related GTP binding protein 2",NA,NA,NA,NA,NA,NA,0,66.0409885969537,0,1,"endo_only",0,1525,"False"
"chr14",55826542,55826917,"Nfatc4",376,"*",0,"endo_only",0,813,"False","Promoter (<=1kb)",14,55827038,55828926,1889,1,"73181","ENSMUST00000227746.1",-121,"ENSMUSG00000023411","Nfatc4","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4",NA,NA,NA,NA,NA,NA,0,13.0397945136393,0,1,"endo_only",0,813,"False"
"chr14",57057457,57058246,"Gja3",790,"*",0,"endo_only",0,269,"False","Promoter (<=1kb)",14,57034460,57058100,23641,2,"14611","ENSMUST00000061614.7",0,"ENSMUSG00000048582","Gja3","gap junction protein, alpha 3",NA,NA,NA,NA,NA,NA,0,8.25668607514049,0,1,"endo_only",0,269,"False"
"chr14",57699608,57699956,"Lats2",349,"*",0,"endo_only",0,634,"False","Promoter (<=1kb)",14,57697227,57699890,2664,2,"50523","ENSMUST00000173964.1",0,"ENSMUSG00000021959","Lats2","large tumor suppressor 2",805.6165612,1.083380476,0.08965763,12.0835279,1.29061e-33,4.0285e-32,0,15.2531759351331,0,1,"endo_only",0,634,"False"
"chr14",57825893,57826716,"Ska3",824,"*",0,"endo_only",0,976.5,"False","Promoter (<=1kb)",14,57806561,57826163,19603,2,"219114","ENSMUST00000022536.2",0,"ENSMUSG00000021965","Ska3","spindle and kinetochore associated complex subunit 3",1101.720397,-0.848225297,0.088386164,-9.596810882,8.24562e-22,1.40716e-20,0,75.4331921066994,0,1,"endo_only",0,976.5,"False"
"chr14",60086635,60086903,"Atp8a2",269,"*",0,"endo_only",0,620,"False","Promoter (<=1kb)",14,59638540,60086834,448295,2,"50769","ENSMUST00000080368.12",0,"ENSMUSG00000021983","Atp8a2","ATPase, aminophospholipid transporter-like, class I, type 8A, member 2",NA,NA,NA,NA,NA,NA,0,17.4444297064298,0,1,"endo_only",0,620,"False"
"chr14",65077415,65077777,"Extl3",363,"*",0,"endo_only",0,470,"False","5' UTR",14,65052063,65098105,46043,2,"54616","ENSMUST00000225633.1",20328,"ENSMUSG00000021978","Extl3","exostosin-like glycosyltransferase 3",4987.186828,0.363207754,0.073952054,4.911395054,9.04307e-07,4.70724e-06,0,42.0227041131001,0,1,"endo_only",0,470,"False"
"chr14",66867432,66867760,"Dpysl2",329,"*",0,"endo_only",0,1642,"False","Promoter (<=1kb)",14,66802864,66868688,65825,2,"12934","ENSMUST00000022629.8",928,"ENSMUSG00000022048","Dpysl2","dihydropyrimidinase-like 2",10990.30979,0.27156042,0.060754017,4.469834849,7.828e-06,3.64185e-05,0,78.4319981034563,0,1,"endo_only",0,1642,"False"
"chr14",67231826,67232086,"Ebf2",261,"*",0,"endo_only",0,772,"False","Promoter (1-2kb)",14,67233292,67429777,196486,1,"13592","ENSMUST00000022637.13",-1206,"ENSMUSG00000022053","Ebf2","early B cell factor 2",NA,NA,NA,NA,NA,NA,0,25.6704542562416,0,1,"endo_only",0,772,"False"
"chr14",67235403,67236476,"Ebf2",1074,"*",0,"endo_only",0,807.5,"False","Promoter (<=1kb)",14,67234644,67428687,194044,1,"13592","ENSMUST00000176029.1",759,"ENSMUSG00000022053","Ebf2","early B cell factor 2",NA,NA,NA,NA,NA,NA,0,76.417718665028,0,1,"endo_only",0,807.5,"False"
"chr14",6756401,6756650,"Gm3636",250,"*",0,"endo_only",0,273,"False","Intron (ENSMUST00000181787.1/ENSMUST00000181787.1, intron 2 of 2)",14,6735685,6742332,6648,2,"100041151","ENSMUST00000163850.7",-14069,"ENSMUSG00000091754","Gm3636","predicted gene 3636",NA,NA,NA,NA,NA,NA,0,2.43417247554443,0,1,"endo_only",0,273,"False"
"chr14",6756726,6757174,"Gm3636",449,"*",0,"endo_only",0,273,"False","Intron (ENSMUST00000181787.1/ENSMUST00000181787.1, intron 2 of 2)",14,6735685,6742332,6648,2,"100041151","ENSMUST00000163850.7",-14394,"ENSMUSG00000091754","Gm3636","predicted gene 3636",NA,NA,NA,NA,NA,NA,0,2.43417247554443,0,1,"endo_only",0,273,"False"
"chr14",69796944,69797162,"Rhobtb2",219,"*",0,"endo_only",0,323,"False","Exon (ENSMUST00000022665.3/246710, exon 5 of 10)",14,69789773,69800822,11050,2,"246710","ENSMUST00000224535.1",3660,"ENSMUSG00000022075","Rhobtb2","Rho-related BTB domain containing 2",1534.771025,0.440836098,0.079982885,5.511630381,3.55525e-08,2.15385e-07,0,6.37711344800433,0,1,"endo_only",0,323,"False"
"chr14",70176603,70177143,"Pdlim2",541,"*",0,"endo_only",0,458.666666666667,"False","Promoter (<=1kb)",14,70164231,70176819,12589,2,"213019","ENSMUST00000153735.7",0,"ENSMUSG00000022090","Pdlim2","PDZ and LIM domain 2",63.73328007,2.492676348,0.314658025,7.921858507,2.33986e-15,2.60736e-14,0,57.1829485014439,0,1,"endo_only",0,458.666666666667,"False"
"chr14",70205675,70206234,"Sorbs3",560,"*",0,"endo_only",0,610,"False","Promoter (<=1kb)",14,70180468,70206022,25555,2,"20410","ENSMUST00000227653.1",0,"ENSMUSG00000022091","Sorbs3","sorbin and SH3 domain containing 3",113.0311801,0.27313881,0.210121629,1.299908109,0.193632466,0.339752265,0,56.324491774071,0,1,"endo_only",0,610,"False"
"chr14",70554072,70555129,"Hr",1058,"*",0,"endo_only",0,712,"False","Promoter (<=1kb)",14,70554056,70573548,19493,1,"15460","ENSMUST00000022691.13",16,"ENSMUSG00000022096","Hr","lysine demethylase and nuclear receptor corepressor",NA,NA,NA,NA,NA,NA,0,9.13587571336894,0,1,"endo_only",0,712,"False"
"chr14",70636751,70637028,"Dmtn",278,"*",0,"endo_only",0,620,"False","Promoter (<=1kb)",14,70602185,70636048,33864,2,"13829","ENSMUST00000022695.15",-703,"ENSMUSG00000022099","Dmtn","dematin actin binding protein",NA,NA,NA,NA,NA,NA,0,14.6100940159863,0,1,"endo_only",0,620,"False"
"chr14",70890502,70890733,"Gfra2",232,"*",0,"endo_only",0,456,"False","Promoter (<=1kb)",14,70890528,70978496,87969,1,"14586","ENSMUST00000227697.1",0,"ENSMUSG00000022103","Gfra2","glial cell line derived neurotrophic factor family receptor alpha 2",819.4067017,1.751044359,0.100306862,17.45687503,3.0519e-68,3.54654e-66,0,4.64669247047084,0,1,"endo_only",0,456,"False"
"chr14",75130970,75131209,"Lcp1",240,"*",0,"endo_only",0,536,"False","Promoter (<=1kb)",14,75131101,75199444,68344,1,"18826","ENSMUST00000143539.7",0,"ENSMUSG00000021998","Lcp1","lymphocyte cytosolic protein 1",NA,NA,NA,NA,NA,NA,0,12.8954294972103,0,1,"endo_only",0,536,"False"
"chr14",76556480,76556942,"Serp2",463,"*",0,"endo_only",0,453,"False","Promoter (<=1kb)",14,76532814,76556672,23859,2,"72661","ENSMUST00000064517.8",0,"ENSMUSG00000052584","Serp2","stress-associated endoplasmic reticulum protein family member 2",69.59811008,-0.320246392,0.29745978,-1.07660401,0.281657212,0.449914085,0,11.0076472013737,0,1,"endo_only",0,453,"False"
"chr14",78307749,78308030,"Tnfsf11",282,"*",0,"endo_only",0,676,"False","Promoter (<=1kb)",14,78277445,78308043,30599,2,"21943","ENSMUST00000022592.7",13,"ENSMUSG00000022015","Tnfsf11","tumor necrosis factor (ligand) superfamily, member 11",NA,NA,NA,NA,NA,NA,0,36.8641862726738,0,1,"endo_only",0,676,"False"
"chr15",100636507,100637134,"Smagp",628,"*",0,"endo_only",0,283,"False","Promoter (<=1kb)",15,100621339,100636855,15517,2,"207818","ENSMUST00000066068.6",0,"ENSMUSG00000053559","Smagp","small cell adhesion glycoprotein",106.556985,-0.676002744,0.243366329,-2.77771681,0.005474231,0.016175041,0,6.80859430543008,0,1,"endo_only",0,283,"False"
"chr15",101491241,101491471,"Krt83",231,"*",0,"endo_only",0,528,"False","Promoter (<=1kb)",15,101485130,101491512,6383,2,"100126226","ENSMUST00000023718.8",41,"ENSMUSG00000067613","Krt83","keratin 83",NA,NA,NA,NA,NA,NA,0,8.74312436123984,0,1,"endo_only",0,528,"False"
"chr15",101977374,101977599,"Krt78",226,"*",0,"endo_only",0,1387,"False","Distal Intergenic",15,101946001,101954287,8287,2,"332131","ENSMUST00000164932.2",-23087,"ENSMUSG00000050463","Krt78","keratin 78",NA,NA,NA,NA,NA,NA,0,43.2844909914389,0,1,"endo_only",0,1387,"False"
"chr15",102331667,102332028,"Myg1",362,"*",0,"endo_only",0,300,"False","Promoter (<=1kb)",15,102331709,102338139,6431,1,"60315","ENSMUST00000113682.8",0,"ENSMUSG00000001285","Myg1","melanocyte proliferating gene 1",873.0310965,-0.516282223,0.090942345,-5.677027792,1.37055e-08,8.69766e-08,0,3.12762233896358,0,1,"endo_only",0,300,"False"
"chr15",102692906,102693224,"Calcoco1",319,"*",0,"endo_only",0,1132,"False","Distal Intergenic",15,102706972,102709902,2931,2,"67488","ENSMUST00000168112.7",16678,"ENSMUSG00000023055","Calcoco1","calcium binding and coiled coil domain 1",1027.957854,0.939790126,0.09237437,10.17371082,2.59818e-24,5.14347e-23,0,15.8609503377711,0,1,"endo_only",0,1132,"False"
"chr15",102942926,102943259,"Hotair",334,"*",0,"endo_only",0,791,"False","Distal Intergenic",15,102944062,102947730,3669,2,"100503872","ENSMUST00000151949.4",4471,"ENSMUSG00000086903","Hotair","HOX transcript antisense RNA (non-protein coding)",NA,NA,NA,NA,NA,NA,0,20.1509863053987,0,1,"endo_only",0,791,"False"
"chr15",103059375,103059628,"Hoxc4",254,"*",0,"endo_only",0,292,"False","Distal Intergenic",15,103034395,103036852,2458,1,"15423","ENSMUST00000100164.4",24980,"ENSMUSG00000075394","Hoxc4","homeobox C4",NA,NA,NA,NA,NA,NA,0,6.32260557074583,0,1,"endo_only",0,292,"False"
"chr15",12372949,12373159,"Pdzd2",211,"*",0,"endo_only",0,500,"False","Exon (ENSMUST00000075317.11/68070, exon 19 of 24)",15,12404932,12412380,7449,2,"68070","ENSMUST00000191339.1",39221,"ENSMUSG00000022197","Pdzd2","PDZ domain containing 2",1537.879405,0.704801621,0.089317379,7.89097969,2.99823e-15,3.31076e-14,0,22.2908500329793,0,1,"endo_only",0,500,"False"
"chr15",25414436,25414751,"Gm48957",316,"*",0,"endo_only",0,309,"False","Promoter (<=1kb)",15,25415022,25458827,43806,1,"432939","ENSMUST00000227204.1",-271,NA,"Gm48957","predicted gene, 48957",NA,NA,NA,NA,NA,NA,0,9.64304810119295,0,1,"endo_only",0,309,"False"
"chr15",27665505,27665735,"Otulinl",231,"*",0,"endo_only",0,323,"False","Intron (ENSMUST00000226170.1/223433, intron 1 of 8)",15,27657002,27662440,5439,2,"223433","ENSMUST00000226581.1",-3065,"ENSMUSG00000056069","Otulinl","OTU deubiquitinase with linear linkage specificity like",NA,NA,NA,NA,NA,NA,0,6.47578577946899,0,1,"endo_only",0,323,"False"
"chr15",27773850,27774075,"Trio",226,"*",0,"endo_only",0,575,"False","Exon (ENSMUST00000090247.6/223435, exon 35 of 57)",15,27773888,27788638,14751,2,"223435","ENSMUST00000226287.1",14563,"ENSMUSG00000022263","Trio","triple functional domain (PTPRF interacting)",5199.890806,0.446064946,0.059599075,7.48442735,7.18598e-14,7.13809e-13,0,26.0008841989519,0,1,"endo_only",0,575,"False"
"chr15",30646537,30647251,"Ctnnd2",715,"*",0,"endo_only",0,662.5,"False","Promoter (<=1kb)",15,30646532,30671124,24593,1,"18163","ENSMUST00000228753.1",5,"ENSMUSG00000022240","Ctnnd2","catenin delta 2",7443.607394,0.518319994,0.07010403,7.393583385,1.42924e-13,1.37662e-12,0,36.8541238273795,0,1,"endo_only",0,662.5,"False"
"chr15",33687286,33687929,"Tspyl5",644,"*",0,"endo_only",0,249,"False","Promoter (<=1kb)",15,33683875,33687884,4010,2,"239364","ENSMUST00000042021.4",0,"ENSMUSG00000038984","Tspyl5","testis-specific protein, Y-encoded-like 5",NA,NA,NA,NA,NA,NA,0,17.196336118337,0,1,"endo_only",0,249,"False"
"chr15",75566464,75567062,"Ly6h",599,"*",0,"endo_only",0,579,"False","Promoter (<=1kb)",15,75551268,75566648,15381,2,"23934","ENSMUST00000163116.7",0,"ENSMUSG00000022577","Ly6h","lymphocyte antigen 6 family member H",NA,NA,NA,NA,NA,NA,0,8.88591308086681,0,1,"endo_only",0,579,"False"
"chr15",75862126,75862440,"Gsdmd",315,"*",0,"endo_only",0,797,"False","Promoter (<=1kb)",15,75862327,75867408,5082,1,"69146","ENSMUST00000023238.5",0,"ENSMUSG00000022575","Gsdmd","gasdermin D",NA,NA,NA,NA,NA,NA,0,26.8446350607761,0,1,"endo_only",0,797,"False"
"chr15",75974726,75975123,"Zfp707",398,"*",0,"endo_only",0,690,"False","Promoter (1-2kb)",15,75972783,75973950,1168,1,"69020","ENSMUST00000156444.1",1943,"ENSMUSG00000034429","Zfp707","zinc finger protein 707",130.4287715,-0.082381883,0.195187473,-0.422065418,0.672977269,0.803013815,0,34.8609416743178,0,1,"endo_only",0,690,"False"
