"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr11",87470939,87471360,"Tex14",422,"*",Inf,"exo_only",264,0,"False","Intron (ENSMUST00000060835.11/83560, intron 2 of 30)",11,87427591,87484766,57176,1,"83560","ENSMUST00000156483.1",43348,"ENSMUSG00000010342","Tex14","testis expressed gene 14",NA,NA,NA,NA,NA,NA,7.03075435523239,0,Inf,1,"exo_only",264,0,"False"
"chr11",87764081,87764839,"Tspoap1",759,"*",Inf,"exo_only",495.666666666667,0,"False","Promoter (<=1kb)",11,87764731,87766395,1665,1,"207777","ENSMUST00000148422.1",0,"ENSMUSG00000034156","Tspoap1","TSPO associated protein 1",NA,NA,NA,NA,NA,NA,115.377200025735,0,Inf,1,"exo_only",495.666666666667,0,"False"
"chr11",87871383,87871613,"Epx",231,"*",Inf,"exo_only",370.5,0,"False","Promoter (<=1kb)",11,87869373,87871768,2396,2,"13861","ENSMUST00000125590.1",155,"ENSMUSG00000052234","Epx","eosinophil peroxidase",NA,NA,NA,NA,NA,NA,36.2346711876867,0,Inf,1,"exo_only",370.5,0,"False"
"chr11",88193457,88193898,"Cuedc1",442,"*",Inf,"exo_only",289,0,"False","3' UTR",11,88187821,88193004,5184,1,"103841","ENSMUST00000125297.1",5636,"ENSMUSG00000018378","Cuedc1","CUE domain containing 1",992.68155,0.433198951,0.085459558,5.069052094,3.99802e-07,2.16551e-06,12.3397671401017,0,Inf,1,"exo_only",289,0,"False"
"chr11",90002757,90003019,"Pctp",263,"*",Inf,"exo_only",558,0,"False","Promoter (<=1kb)",11,89982665,90002894,20230,2,"18559","ENSMUST00000020864.8",0,"ENSMUSG00000020553","Pctp","phosphatidylcholine transfer protein",NA,NA,NA,NA,NA,NA,16.5742991152346,0,Inf,1,"exo_only",558,0,"False"
"chr11",90389629,90389855,"Hlf",227,"*",Inf,"exo_only",1140,0,"False","Promoter (<=1kb)",11,90338990,90389690,50701,2,"217082","ENSMUST00000043658.11",0,"ENSMUSG00000003949","Hlf","hepatic leukemia factor",1265.535383,-0.748515838,0.110263469,-6.788430001,1.1336e-11,9.40082e-11,65.6170797349092,0,Inf,1,"exo_only",1140,0,"False"
"chr11",9150400,9150646,"Upp1",247,"*",Inf,"exo_only",373,0,"False","Exon (ENSMUST00000121861.1/ENSMUST00000121861.1, exon 1 of 1)",11,9133015,9136082,3068,1,"22271","ENSMUST00000146696.1",17385,"ENSMUSG00000020407","Upp1","uridine phosphorylase 1",634.3482609,0.66187338,0.097393579,6.795862555,1.07666e-11,8.95352e-11,5.53962750708564,0,Inf,1,"exo_only",373,0,"False"
"chr11",93098299,93100196,"Car10",1898,"*",Inf,"exo_only",310,0,"False","Promoter (<=1kb)",11,93098404,93368999,270596,1,"72605","ENSMUST00000107859.7",0,"ENSMUSG00000056158","Car10","carbonic anhydrase 10",52.03671744,3.710037107,0.391849477,9.46801596,2.85209e-21,4.69991e-20,7.19371769771369,0,Inf,1,"exo_only",310,0,"False"
"chr11",94990898,94992990,"Ppp1r9b",2093,"*",Inf,"exo_only",632.666666666667,0,"False","Promoter (<=1kb)",11,94991035,95006899,15865,1,"217124","ENSMUST00000038696.11",0,"ENSMUSG00000038976","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B",4093.346939,0.391488052,0.06952022,5.631283301,1.78874e-08,1.11849e-07,61.2846212818231,0,Inf,1,"exo_only",632.666666666667,0,"False"
"chr11",95019904,95020272,"Pdk2",369,"*",Inf,"exo_only",847,0,"False","Exon (ENSMUST00000055947.9/217125, exon 4 of 10)",11,95026954,95028576,1623,2,"18604","ENSMUST00000126730.1",8304,"ENSMUSG00000038967","Pdk2","pyruvate dehydrogenase kinase, isoenzyme 2",294.2799219,1.323021847,0.142250248,9.300664618,1.3957e-20,2.2078e-19,61.589030353573,0,Inf,1,"exo_only",847,0,"False"
"chr11",95076076,95077153,"Itga3",1078,"*",Inf,"exo_only",341,0,"False","Promoter (<=1kb)",11,95044474,95076714,32241,2,"16400","ENSMUST00000001548.13",0,"ENSMUSG00000001507","Itga3","integrin alpha 3",NA,NA,NA,NA,NA,NA,3.80832904189055,0,Inf,1,"exo_only",341,0,"False"
"chr11",95118223,95118488,"Dlx3",266,"*",Inf,"exo_only",613,0,"False","Promoter (1-2kb)",11,95120119,95125296,5178,1,"13393","ENSMUST00000092768.6",-1631,"ENSMUSG00000001510","Dlx3","distal-less homeobox 3",NA,NA,NA,NA,NA,NA,9.1039990934142,0,Inf,1,"exo_only",613,0,"False"
"chr11",95120006,95121863,"Dlx3",1858,"*",Inf,"exo_only",327,0,"False","Promoter (<=1kb)",11,95120119,95125296,5178,1,"13393","ENSMUST00000092768.6",0,"ENSMUSG00000001510","Dlx3","distal-less homeobox 3",NA,NA,NA,NA,NA,NA,24.9099805557633,0,Inf,1,"exo_only",327,0,"False"
"chr11",95585240,95585487,"Ngfr",248,"*",Inf,"exo_only",764.5,0,"False","Promoter (2-3kb)",11,95568818,95587735,18918,2,"18053","ENSMUST00000000122.6",2248,"ENSMUSG00000000120","Ngfr","nerve growth factor receptor (TNFR superfamily, member 16)",NA,NA,NA,NA,NA,NA,87.6813167539051,0,Inf,1,"exo_only",764.5,0,"False"
"chr11",96004570,96007818,"Igf2bp1",3249,"*",Inf,"exo_only",315.5,0,"False","Promoter (<=1kb)",11,95957163,96005940,48778,2,"140486","ENSMUST00000013559.2",0,"ENSMUSG00000013415","Igf2bp1","insulin-like growth factor 2 mRNA binding protein 1",NA,NA,NA,NA,NA,NA,14.9465956417099,0,Inf,1,"exo_only",315.5,0,"False"
"chr11",96344089,96344429,"Hoxb3",341,"*",Inf,"exo_only",751,0,"False","Promoter (<=1kb)",11,96343769,96346507,2739,1,"15410","ENSMUST00000055334.2",320,"ENSMUSG00000048763","Hoxb3","homeobox B3",NA,NA,NA,NA,NA,NA,23.0040982844814,0,Inf,1,"exo_only",751,0,"False"
"chr11",96943705,96943914,"Pnpo",210,"*",Inf,"exo_only",264,0,"False","Promoter (<=1kb)",11,96937825,96943779,5955,2,"103711","ENSMUST00000153896.1",0,"ENSMUSG00000018659","Pnpo","pyridoxine 5'-phosphate oxidase",NA,NA,NA,NA,NA,NA,11.9151183709018,0,Inf,1,"exo_only",264,0,"False"
"chr11",97021450,97022581,"Sp6",1132,"*",Inf,"exo_only",535.5,0,"False","Promoter (2-3kb)",11,97018733,97024731,5999,1,"83395","ENSMUST00000107622.1",2717,"ENSMUSG00000038560","Sp6","trans-acting transcription factor 6",NA,NA,NA,NA,NA,NA,88.2848011478154,0,Inf,1,"exo_only",535.5,0,"False"
"chr11",97114566,97115340,"Tbx21",775,"*",Inf,"exo_only",389.5,0,"False","Promoter (<=1kb)",11,97098071,97115331,17261,2,"57765","ENSMUST00000001484.2",0,"ENSMUSG00000001444","Tbx21","T-box 21",NA,NA,NA,NA,NA,NA,35.8803765169942,0,Inf,1,"exo_only",389.5,0,"False"
"chr11",97279782,97280525,"Npepps",744,"*",Inf,"exo_only",845.5,0,"False","Promoter (<=1kb)",11,97205842,97280486,74645,2,"19155","ENSMUST00000167806.7",0,"ENSMUSG00000001441","Npepps","aminopeptidase puromycin sensitive",5081.007387,0.377210997,0.059553054,6.334032822,2.38835e-10,1.77992e-09,215.586338099917,0,Inf,1,"exo_only",845.5,0,"False"
"chr11",97551754,97551983,"Srcin1",230,"*",Inf,"exo_only",1124,0,"False","Exon (ENSMUST00000107596.8/56013, exon 2 of 20)",11,97509340,97536945,27606,2,"56013","ENSMUST00000238233.1",-14809,"ENSMUSG00000038453","Srcin1","SRC kinase signaling inhibitor 1",NA,NA,NA,NA,NA,NA,87.3674666576471,0,Inf,1,"exo_only",1124,0,"False"
"chr11",97986198,97986573,"Plxdc1",376,"*",Inf,"exo_only",919,0,"False","Promoter (<=1kb)",11,97923238,97986444,63207,2,"72324","ENSMUST00000017561.14",0,"ENSMUSG00000017417","Plxdc1","plexin domain containing 1",NA,NA,NA,NA,NA,NA,50.3288667200223,0,Inf,1,"exo_only",919,0,"False"
"chr11",98327044,98328778,"Neurod2",1735,"*",Inf,"exo_only",320,0,"False","Promoter (<=1kb)",11,98325415,98329648,4234,2,"18013","ENSMUST00000041685.6",870,"ENSMUSG00000038255","Neurod2","neurogenic differentiation 2",NA,NA,NA,NA,NA,NA,12.9562186984239,0,Inf,1,"exo_only",320,0,"False"
"chr11",98348383,98349199,"Ppp1r1b",817,"*",Inf,"exo_only",410.5,0,"False","Promoter (<=1kb)",11,98348404,98357796,9393,1,"19049","ENSMUST00000078694.12",0,"ENSMUSG00000061718","Ppp1r1b","protein phosphatase 1, regulatory inhibitor subunit 1B",NA,NA,NA,NA,NA,NA,34.5252956292439,0,Inf,1,"exo_only",410.5,0,"False"
"chr11",98384216,98384438,"Tcap",223,"*",Inf,"exo_only",546.5,0,"False","Promoter (<=1kb)",11,98383811,98384953,1143,1,"21393","ENSMUST00000008021.2",405,"ENSMUSG00000007877","Tcap","titin-cap",NA,NA,NA,NA,NA,NA,30.5775838970742,0,Inf,1,"exo_only",546.5,0,"False"
"chr11",98412307,98413135,"Erbb2",829,"*",Inf,"exo_only",506,0,"False","Promoter (<=1kb)",11,98412470,98437716,25247,1,"13866","ENSMUST00000058295.5",0,"ENSMUSG00000062312","Erbb2","erb-b2 receptor tyrosine kinase 2",394.1744263,1.259589445,0.128859284,9.774921973,1.44268e-22,2.58528e-21,73.1467351788329,0,Inf,1,"exo_only",506,0,"False"
"chr11",98982168,98983029,"Gjd3",862,"*",Inf,"exo_only",563,0,"False","Promoter (<=1kb)",11,98982180,98983016,837,2,"353155","ENSMUST00000062931.1",0,"ENSMUSG00000047197","Gjd3","gap junction protein, delta 3",NA,NA,NA,NA,NA,NA,90.8850258803305,0,Inf,1,"exo_only",563,0,"False"
"chr12",100520311,100520687,"Ttc7b",377,"*",Inf,"exo_only",604,0,"False","Promoter (<=1kb)",12,100300825,100520691,219867,2,"104718","ENSMUST00000223020.1",4,"ENSMUSG00000033530","Ttc7b","tetratricopeptide repeat domain 7B",1657.202433,0.150443167,0.072234587,2.082702657,0.037278335,0.087834603,14.5288473190544,0,Inf,1,"exo_only",604,0,"False"
"chr12",102128707,102129471,"Slc24a4",765,"*",Inf,"exo_only",649,0,"False","Promoter (<=1kb)",12,102128733,102267091,138359,1,"238384","ENSMUST00000159329.7",0,"ENSMUSG00000041771","Slc24a4","solute carrier family 24 (sodium/potassium/calcium exchanger), member 4",NA,NA,NA,NA,NA,NA,24.6990174630028,0,Inf,1,"exo_only",649,0,"False"
"chr12",102282946,102283476,"Rin3",531,"*",Inf,"exo_only",496,0,"False","Promoter (<=1kb)",12,102283048,102390855,107808,1,"217835","ENSMUST00000056950.13",0,"ENSMUSG00000044456","Rin3","Ras and Rab interactor 3",145.4398768,0.469147066,0.188246552,2.492194731,0.012695641,0.034199879,32.3353141090279,0,Inf,1,"exo_only",496,0,"False"
"chr12",103532173,103532834,"Ppp4r4",662,"*",Inf,"exo_only",484.5,0,"False","Promoter (<=1kb)",12,103532283,103613831,81549,1,"74521","ENSMUST00000021631.11",0,"ENSMUSG00000021209","Ppp4r4","protein phosphatase 4, regulatory subunit 4",232.3484403,1.526161106,0.17358678,8.79192015,1.47025e-18,2.04389e-17,38.9692726351036,0,Inf,1,"exo_only",484.5,0,"False"
"chr12",104474425,104474666,"Gsc",242,"*",Inf,"exo_only",1361,0,"False","Promoter (1-2kb)",12,104471209,104473330,2122,2,"14836","ENSMUST00000021513.5",-1095,"ENSMUSG00000021095","Gsc","goosecoid homeobox",NA,NA,NA,NA,NA,NA,88.7265373031996,0,Inf,1,"exo_only",1361,0,"False"
"chr12",105336652,105337581,"Tunar",930,"*",Inf,"exo_only",782,0,"False","Promoter (<=1kb)",12,105336993,105383930,46938,1,"69952","ENSMUST00000180503.2",0,"ENSMUSG00000097929","Tunar","Tcl1 upstream neural differentiation associated RNA",NA,NA,NA,NA,NA,NA,55.1660458423937,0,Inf,1,"exo_only",782,0,"False"
"chr12",105935499,105935762,"Vrk1",264,"*",Inf,"exo_only",603,0,"False","Distal Intergenic",12,106010228,106075220,64993,1,"22367","ENSMUST00000072040.6",-74466,"ENSMUSG00000021115","Vrk1","vaccinia related kinase 1",2198.967995,-1.006185244,0.069588194,-14.45913721,2.19532e-47,1.30379e-45,45.3587069572368,0,Inf,1,"exo_only",603,0,"False"
"chr12",108318311,108318894,"Hhipl1",584,"*",Inf,"exo_only",393,0,"False","Exon (ENSMUST00000021685.7/214305, exon 4 of 9)",12,108306548,108326608,20061,1,"214305","ENSMUST00000223395.1",11763,"ENSMUSG00000021260","Hhipl1","hedgehog interacting protein-like 1",NA,NA,NA,NA,NA,NA,43.7747866205527,0,Inf,1,"exo_only",393,0,"False"
"chr12",108327675,108328409,"Cyp46a1",735,"*",Inf,"exo_only",480,0,"False","3' UTR",12,108334381,108362234,27854,1,"13116","ENSMUST00000021684.5",-5972,"ENSMUSG00000021259","Cyp46a1","cytochrome P450, family 46, subfamily a, polypeptide 1",59.86492501,0.94810275,0.331560718,2.859514704,0.004242897,0.012820389,35.6435921592286,0,Inf,1,"exo_only",480,0,"False"
"chr12",108463314,108463666,"Eml1",353,"*",Inf,"exo_only",944,0,"False","5' UTR",12,108471853,108539564,67712,1,"68519","ENSMUST00000155544.7",-8187,"ENSMUSG00000058070","Eml1","echinoderm microtubule associated protein like 1",291.7858634,-0.028985488,0.156145368,-0.185631432,0.852733803,0.920047677,44.6882753119556,0,Inf,1,"exo_only",944,0,"False"
"chr12",108893867,108894413,"Wdr25",547,"*",Inf,"exo_only",443,0,"False","Promoter (<=1kb)",12,108894272,108898201,3930,1,"212198","ENSMUST00000220667.1",0,"ENSMUSG00000040877","Wdr25","WD repeat domain 25",132.4767366,0.046984421,0.204648465,0.229585992,0.818413493,0.898579763,97.7879764125919,0,Inf,1,"exo_only",443,0,"False"
"chr12",109033231,109034363,"Begain",1133,"*",Inf,"exo_only",279,0,"False","Promoter (2-3kb)",12,109034610,109037087,2478,2,"380785","ENSMUST00000187230.1",2724,"ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated",NA,NA,NA,NA,NA,NA,14.2435495369958,0,Inf,1,"exo_only",279,0,"False"
"chr12",109052327,109053871,"Begain",1545,"*",Inf,"exo_only",264,0,"False","Promoter (<=1kb)",12,109032783,109053775,20993,2,"380785","ENSMUST00000239108.1",0,"ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated",NA,NA,NA,NA,NA,NA,3.92080874496142,0,Inf,1,"exo_only",264,0,"False"
"chr12",110187462,110188905,"3110009F21Rik",1444,"*",Inf,"exo_only",290,0,"False","Exon (ENSMUST00000222571.1/ENSMUST00000222571.1, exon 1 of 4)",12,110151654,110158077,6424,2,"67280","ENSMUST00000223217.1",-29385,"ENSMUSG00000113331","3110009F21Rik","RIKEN cDNA 3110009F21 gene",NA,NA,NA,NA,NA,NA,10.1800014938614,0,Inf,1,"exo_only",290,0,"False"
"chr12",110277822,110279918,"Mir1247",2097,"*",Inf,"exo_only",417,0,"False","Promoter (<=1kb)",12,110278048,110278129,82,2,"100526515","ENSMUST00000116706.1",0,"ENSMUSG00000080356","Mir1247","microRNA 1247",NA,NA,NA,NA,NA,NA,17.8051311329495,0,Inf,1,"exo_only",417,0,"False"
"chr12",110843832,110844079,"4921507G05Rik",248,"*",Inf,"exo_only",585,0,"False","Promoter (2-3kb)",12,110841029,110843804,2776,1,"66709","ENSMUST00000181348.1",2803,"ENSMUSG00000097650","4921507G05Rik","RIKEN cDNA 4921507G05 gene",NA,NA,NA,NA,NA,NA,103.310428853866,0,Inf,1,"exo_only",585,0,"False"
"chr12",111442352,111442913,"Tnfaip2",562,"*",Inf,"exo_only",335,0,"False","Promoter (<=1kb)",12,111442469,111455018,12550,1,"21928","ENSMUST00000102745.9",0,"ENSMUSG00000021281","Tnfaip2","tumor necrosis factor, alpha-induced protein 2",NA,NA,NA,NA,NA,NA,6.90704659601036,0,Inf,1,"exo_only",335,0,"False"
"chr12",111485150,111486001,"Gm266",852,"*",Inf,"exo_only",421.5,0,"False","Promoter (<=1kb)",12,111484609,111485823,1215,2,"212539","ENSMUST00000010673.6",0,"ENSMUSG00000010529","Gm266","predicted gene 266",NA,NA,NA,NA,NA,NA,70.5919262621705,0,Inf,1,"exo_only",421.5,0,"False"
"chr12",11150132,11150540,"Kcns3",409,"*",Inf,"exo_only",463,0,"False","Promoter (<=1kb)",12,11090202,11150373,60172,2,"238076","ENSMUST00000055673.1",0,"ENSMUSG00000043673","Kcns3","potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3",NA,NA,NA,NA,NA,NA,14.3192240828843,0,Inf,1,"exo_only",463,0,"False"
"chr12",111712542,111713550,"Coa8",1009,"*",Inf,"exo_only",328.5,0,"False","Promoter (<=1kb)",12,111713261,111734220,20960,1,"68020","ENSMUST00000040519.11",0,"ENSMUSG00000037787","Coa8","cytochrome c oxidase assembly factor 8",NA,NA,NA,NA,NA,NA,23.3792481533644,0,Inf,1,"exo_only",328.5,0,"False"
"chr12",111774393,111774623,"Klc1",231,"*",Inf,"exo_only",347,0,"False","Promoter (2-3kb)",12,111772319,111794895,22577,1,"16593","ENSMUST00000120544.8",2074,"ENSMUSG00000021288","Klc1","kinesin light chain 1",2218.147217,0.042744453,0.069711787,0.613159617,0.539770804,0.701234451,8.37440560587201,0,Inf,1,"exo_only",347,0,"False"
"chr12",111908096,111908669,"Ppp1r13b",574,"*",Inf,"exo_only",468,0,"False","Promoter (<=1kb)",12,111828457,111908110,79654,2,"21981","ENSMUST00000054815.14",0,"ENSMUSG00000021285","Ppp1r13b","protein phosphatase 1, regulatory subunit 13B",73.97418076,0.9144226,0.261171789,3.501230367,0.000463115,0.001680664,21.1222552938714,0,Inf,1,"exo_only",468,0,"False"
"chr12",112588782,112589044,"Inf2",263,"*",Inf,"exo_only",2879,0,"False","Promoter (<=1kb)",12,112588784,112614957,26174,1,"70435","ENSMUST00000101029.3",0,"ENSMUSG00000037679","Inf2","inverted formin, FH2 and WH2 domain containing",114.6284191,1.051741885,0.214196551,4.910171889,9.09966e-07,4.73302e-06,312.664735790659,0,Inf,1,"exo_only",2879,0,"False"
"chr12",112619903,112620380,"Adss1",478,"*",Inf,"exo_only",655.5,0,"False","Promoter (<=1kb)",12,112620045,112641339,21295,1,"11565","ENSMUST00000021726.7",0,"ENSMUSG00000011148","Adss1","adenylosuccinate synthase 1",NA,NA,NA,NA,NA,NA,96.3211837117094,0,Inf,1,"exo_only",655.5,0,"False"
"chr12",112721844,112722765,"Cep170b",922,"*",Inf,"exo_only",461.5,0,"False","Promoter (<=1kb)",12,112722174,112746592,24419,1,"217882","ENSMUST00000101018.10",0,"ENSMUSG00000072825","Cep170b","centrosomal protein 170B",502.9525721,2.691083303,0.143616172,18.73802412,2.42465e-78,3.61597e-76,38.4768210408608,0,Inf,1,"exo_only",461.5,0,"False"
"chr12",112736321,112736591,"Cep170b",271,"*",Inf,"exo_only",350,0,"False","Promoter (<=1kb)",12,112737238,112738225,988,1,"217882","ENSMUST00000223104.1",-647,"ENSMUSG00000072825","Cep170b","centrosomal protein 170B",502.9525721,2.691083303,0.143616172,18.73802412,2.42465e-78,3.61597e-76,6.61495042801542,0,Inf,1,"exo_only",350,0,"False"
"chr12",112913417,112913783,"Jag2",367,"*",Inf,"exo_only",764,0,"False","Promoter (<=1kb)",12,112912938,112913692,755,2,"16450","ENSMUST00000220855.1",0,"ENSMUSG00000002799","Jag2","jagged 2",NA,NA,NA,NA,NA,NA,47.5136706126508,0,Inf,1,"exo_only",764,0,"False"
"chr12",112941836,112942123,"Nudt14",288,"*",Inf,"exo_only",290,0,"False","Promoter (<=1kb)",12,112934751,112942087,7337,2,"66174","ENSMUST00000222793.1",0,"ENSMUSG00000002804","Nudt14","nudix hydrolase 14",90.41117661,-0.7722452,0.242918211,-3.179033788,0.001477669,0.00491044,39.497246500777,0,Inf,1,"exo_only",290,0,"False"
"chr12",112950185,112950690,"Nudt14",506,"*",Inf,"exo_only",303,0,"False","Exon (ENSMUST00000181436.1/ENSMUST00000181436.1, exon 1 of 2)",12,112934291,112942124,7834,2,"66174","ENSMUST00000221397.1",-8061,"ENSMUSG00000002804","Nudt14","nudix hydrolase 14",90.41117661,-0.7722452,0.242918211,-3.179033788,0.001477669,0.00491044,6.24726901071982,0,Inf,1,"exo_only",303,0,"False"
"chr12",113151930,113152237,"Crip1",308,"*",Inf,"exo_only",722.5,0,"False","Promoter (<=1kb)",12,113152012,113153877,1866,1,"12925","ENSMUST00000006523.11",0,"ENSMUSG00000006360","Crip1","cysteine-rich protein 1",NA,NA,NA,NA,NA,NA,64.7499840714166,0,Inf,1,"exo_only",722.5,0,"False"
"chr12",11436442,11436740,"Vsnl1",299,"*",Inf,"exo_only",279,0,"False","Promoter (<=1kb)",12,11325242,11436613,111372,2,"26950","ENSMUST00000072299.6",0,"ENSMUSG00000054459","Vsnl1","visinin-like 1",NA,NA,NA,NA,NA,NA,41.5167176282116,0,Inf,1,"exo_only",279,0,"False"
"chr12",114378886,114379215,"Mir7094-1",330,"*",Inf,"exo_only",657,0,"False","Distal Intergenic",12,114469407,114469466,60,2,"102465663","ENSMUST00000199671.1",90251,"ENSMUSG00000119742","Mir7094-1","microRNA 7094-1",NA,NA,NA,NA,NA,NA,14.1104682816108,0,Inf,1,"exo_only",657,0,"False"
"chr12",116077685,116077984,"Vipr2",300,"*",Inf,"exo_only",681,0,"False","Promoter (<=1kb)",12,116077726,116139972,62247,1,"22355","ENSMUST00000176078.7",0,"ENSMUSG00000011171","Vipr2","vasoactive intestinal peptide receptor 2",NA,NA,NA,NA,NA,NA,21.4920073107861,0,Inf,1,"exo_only",681,0,"False"
"chr12",118836524,118837186,"Sp8",663,"*",Inf,"exo_only",528,0,"False","Distal Intergenic",12,118846329,118852576,6248,1,"320145","ENSMUST00000063918.3",-9143,"ENSMUSG00000048562","Sp8","trans-acting transcription factor 8",NA,NA,NA,NA,NA,NA,52.6510445550192,0,Inf,1,"exo_only",528,0,"False"
"chr12",119237786,119238102,"Itgb8",317,"*",Inf,"exo_only",1528.33333333333,0,"False","Promoter (<=1kb)",12,119201463,119238770,37308,2,"320910","ENSMUST00000137804.1",668,"ENSMUSG00000025321","Itgb8","integrin beta 8",14196.30036,0.38053155,0.053810955,7.071637223,1.53116e-12,1.36553e-11,648.363516460673,0,Inf,1,"exo_only",1528.33333333333,0,"False"
"chr12",12262143,12262431,"Cyria",289,"*",Inf,"exo_only",418,0,"False","Promoter (<=1kb)",12,12262169,12354356,92188,1,"76820","ENSMUST00000221782.1",0,"ENSMUSG00000020589","Cyria","CYFIP related Rac1 interactor A",NA,NA,NA,NA,NA,NA,27.5478100459467,0,Inf,1,"exo_only",418,0,"False"
"chr12",12392418,12392711,"4921511I17Rik",294,"*",Inf,"exo_only",349,0,"False","Promoter (<=1kb)",12,12351522,12392615,41094,2,"70858","ENSMUST00000220545.1",0,"ENSMUSG00000114136","4921511I17Rik","RIKEN cDNA 4921511I17 gene",NA,NA,NA,NA,NA,NA,5.99641891963011,0,Inf,1,"exo_only",349,0,"False"
"chr12",12936991,12937387,"Mycn",397,"*",Inf,"exo_only",1398,0,"False","3' UTR",12,12936096,12940616,4521,2,"18109","ENSMUST00000130990.1",3229,"ENSMUSG00000037169","Mycn","v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived",NA,NA,NA,NA,NA,NA,48.0131405871557,0,Inf,1,"exo_only",1398,0,"False"
"chr12",16810837,16811404,"E2f6",568,"*",Inf,"exo_only",1000,0,"False","Promoter (<=1kb)",12,16810963,16839742,28780,1,"50496","ENSMUST00000220794.1",0,"ENSMUSG00000057469","E2f6","E2F transcription factor 6",1424.427089,0.176747944,0.076191801,2.319776422,0.020352975,0.05206823,135.660080910377,0,Inf,1,"exo_only",1000,0,"False"
"chr12",20815179,20816016,"1700030C10Rik",838,"*",Inf,"exo_only",271,0,"False","Promoter (<=1kb)",12,20804381,20815779,11399,2,"69513","ENSMUST00000189625.1",0,"ENSMUSG00000099759","1700030C10Rik","RIKEN cDNA 1700030C10 gene",NA,NA,NA,NA,NA,NA,7.47453160045408,0,Inf,1,"exo_only",271,0,"False"
"chr12",20990202,20991305,"Asap2",1104,"*",Inf,"exo_only",252,0,"False","Promoter (<=1kb)",12,20990459,21200919,210461,1,"211914","ENSMUST00000174530.1",0,"ENSMUSG00000052632","Asap2","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",1714.97957,0.569506032,0.074078051,7.687918633,1.49548e-14,1.57492e-13,7.58235545305223,0,Inf,1,"exo_only",252,0,"False"
"chr12",21543251,21543540,"Ywhaq",290,"*",Inf,"exo_only",303.5,0,"False","Exon (ENSMUST00000210709.1/ENSMUST00000210709.1, exon 1 of 3)",12,21390071,21417637,27567,2,"22630","ENSMUST00000135088.8",-125614,"ENSMUSG00000076432","Ywhaq","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta",13563.43144,-0.421131389,0.074258768,-5.671133549,1.41856e-08,8.98108e-08,25.1114592225872,0,Inf,1,"exo_only",303.5,0,"False"
"chr12",27338810,27339694,"Sox11",885,"*",Inf,"exo_only",462,0,"False","Promoter (2-3kb)",12,27334264,27342574,8311,2,"20666","ENSMUST00000079063.6",2880,"ENSMUSG00000063632","Sox11","SRY (sex determining region Y)-box 11",16144.31755,0.420632853,0.053075964,7.925109988,2.27944e-15,2.54214e-14,38.6625201190858,0,Inf,1,"exo_only",462,0,"False"
"chr12",28552031,28552394,"Dcdc2c",364,"*",Inf,"exo_only",566,0,"False","Promoter (<=1kb)",12,28469872,28552100,82229,2,"68511","ENSMUST00000185916.2",0,"ENSMUSG00000020633","Dcdc2c","doublecortin domain containing 2C",NA,NA,NA,NA,NA,NA,29.802831959615,0,Inf,1,"exo_only",566,0,"False"
"chr12",31073895,31074372,"Fam110c",478,"*",Inf,"exo_only",344,0,"False","Promoter (<=1kb)",12,31073861,31080251,6391,1,"104943","ENSMUST00000041133.9",34,"ENSMUSG00000036136","Fam110c","family with sequence similarity 110, member C",NA,NA,NA,NA,NA,NA,5.02393210571658,0,Inf,1,"exo_only",344,0,"False"
"chr12",33956951,33958701,"Twist1",1751,"*",Inf,"exo_only",357,0,"False","Promoter (<=1kb)",12,33957671,33959829,2159,1,"22160","ENSMUST00000049089.6",0,"ENSMUSG00000035799","Twist1","twist basic helix-loop-helix transcription factor 1",NA,NA,NA,NA,NA,NA,41.1763868072306,0,Inf,1,"exo_only",357,0,"False"
"chr12",3572055,3572883,"Dtnb",829,"*",Inf,"exo_only",485.666666666667,0,"False","Promoter (<=1kb)",12,3572381,3781796,209416,1,"13528","ENSMUST00000173199.7",0,"ENSMUSG00000071454","Dtnb","dystrobrevin, beta",834.1829208,0.365087975,0.09049441,4.034370452,5.47489e-05,0.000228602,114.71297436256,0,Inf,1,"exo_only",485.666666666667,0,"False"
"chr12",36042030,36042546,"Tspan13",517,"*",Inf,"exo_only",501,0,"False","Promoter (<=1kb)",12,36014557,36042489,27933,2,"66109","ENSMUST00000020896.16",0,"ENSMUSG00000020577","Tspan13","tetraspanin 13",902.871632,-0.886781387,0.091152689,-9.728526904,2.27869e-22,4.0429e-21,33.0178297440653,0,Inf,1,"exo_only",501,0,"False"
