"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","82/11019","114/28891",2.37451819607982e-13,1.71044460724283e-12,4.6907148926068e-13,"20840/117148/76709/20742/11735/18479/269109/11651/13483/230972/11845/16854/54673/13385/67943/22350/74741/12300/67830/279561/20909/50873/53869/13837/16400/15444/74117/102502/228136/13830/56330/16500/72293/235574/18706/76499/17846/12568/58801/230500/217124/20411/16413/71770/13383/68617/16971/11652/16412/13844/170770/17913/23991/231637/80982/13836/216856/14694/76742/53328/56212/15461/75734/14360/12569/56294/217154/74998/70546/17918/18759/13649/16514/12520/238276/16573/228357/12297/18189/13866/74053/17919",82
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","69/11019","91/28891",2.67970349928965e-13,1.92813737912262e-12,5.28771448133678e-13,"17318/76709/20742/227753/94232/65970/69697/70997/26903/14168/110380/213556/12631/15185/13860/216965/14489/18627/234695/14248/13829/78246/320827/99512/17754/22003/18706/27360/68041/72119/76499/67846/78798/74187/11789/50875/78926/260315/19230/227634/68732/17755/29877/12340/224432/12343/20741/76707/80986/225115/74374/14026/74392/100502698/106583/23991/23999/20740/12345/19684/21916/16800/67886/20947/246103/208158/50876/17756/11519",69
"GO:0007492","GO:0007492","endoderm development","62/11019","79/28891",2.80527813450809e-13,2.01402194308039e-12,5.52324388784072e-13,"11614/22083/14465/19227/27217/20671/18121/14463/21869/21410/18091/217351/11838/14559/17886/17127/15376/54624/18128/68196/26395/12192/235626/19252/81702/18119/20674/16402/20680/12387/233833/16410/235497/12816/16558/59024/15364/17128/17126/12831/21803/433759/15379/72475/14042/26914/319520/14784/18424/214498/12159/76246/18511/207165/12166/105083/50884/13537/226352/16869/240672/15242",62
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress","62/11019","79/28891",2.80527813450809e-13,2.01402194308039e-12,5.52324388784072e-13,"67878/231630/66168/11689/52551/75744/54609/224727/50873/269695/20747/76892/110213/18023/71472/77128/57320/77006/67490/19255/18708/74840/22393/329795/270669/12048/110616/67118/26427/26943/74126/19246/67397/229317/30940/14792/11820/22433/22260/13666/12915/216157/12913/17973/56085/64209/59025/12028/51800/109815/225896/193670/17872/12282/17974/226641/74143/72607/93759/78943/66333/71853",62
"GO:0006611","GO:0006611","protein export from nucleus","56/11019","69/28891",2.95001188609098e-13,2.1155892762752e-12,5.8017816436978e-13,"56417/231042/15526/71810/72322/108989/18747/56637/12317/103573/227720/57320/65246/50721/229709/18763/19042/12568/13726/72149/17246/12326/55948/16589/19387/15183/22166/217378/227154/75788/68051/19384/110750/29810/19250/70686/12021/56488/72170/67628/56291/21803/66810/74204/18760/19247/12578/57258/22627/234396/13654/66011/14296/215280/14456/27412",56
"GO:0060675","GO:0060675","ureteric bud morphogenesis","59/11019","74/28891",2.98761353754486e-13,2.14018768661916e-12,5.86924020344667e-13,"20471/18504/20472/18510/18121/14573/381157/56753/12156/54710/15431/14734/21410/15229/23892/14462/94275/67087/22431/22417/15205/74533/22412/17869/16776/14048/23908/19206/18514/14173/67937/107515/58198/13383/22339/12387/20682/15478/114249/20681/319757/233651/15213/14634/269152/12043/17128/21803/14260/22408/226154/22414/22420/18654/12159/329628/16869/21853/15396",59
"GO:1902075","GO:1902075","cellular response to salt","128/11019","202/28891",3.05095818954492e-13,2.18315253232006e-12,5.9870667853391e-13,"20471/16478/80976/17069/20512/11827/234577/20980/16536/20190/18013/26415/110834/13163/102278/18018/18810/11690/14281/13385/54526/16476/233908/16510/57028/18019/50873/65973/17748/13605/29876/16477/13653/110147/230738/15444/14678/74244/54153/60510/13829/16795/16500/19141/12918/12576/18706/19016/94178/12929/66972/105675/19395/66871/217124/17258/20411/14282/17257/19415/109880/19049/59125/14672/237831/29875/232341/110058/233011/18021/15902/16513/18795/64602/18605/109305/12606/110862/11423/20510/11750/16906/11514/110789/231637/228550/23934/606496/20496/56506/54524/99296/73181/320404/20469/17260/241066/266692/20511/20866/14360/12569/11441/192167/70568/19878/68667/14682/18438/22063/108079/54525/107589/12550/238276/72585/18189/171180/234779/229731/18764/81897/105787/53416/229715/12671/18751/70861",128
"GO:0031124","GO:0031124","mRNA 3'-end processing","46/11019","53/28891",3.10176451132589e-13,2.21706056526193e-12,6.08005600839021e-13,"18789/11803/56522/74737/228410/67337/75137/54196/51786/116748/66185/216578/229709/67440/108062/54624/94230/231386/83410/12192/68991/70470/74320/11820/225283/93686/100715/72290/98985/235497/20492/330216/69241/72162/106583/66899/68219/223642/75553/269061/432508/214498/68188/70044/268697/214627",46
"GO:0070849","GO:0070849","response to epidermal growth factor","38/11019","41/28891",3.15939000180781e-13,2.25576270723789e-12,6.18619257251727e-13,"76709/216963/13869/11651/67043/216443/12631/108989/17975/19248/13627/22687/22695/72349/218397/20583/381126/19014/12192/29875/20682/64602/18803/12193/69601/105352/26413/19062/20851/13649/110355/19247/13132/72183/17300/18584/13866/51944",38
"GO:0071774","GO:0071774","response to fibroblast growth factor","74/11019","100/28891",3.20441604228519e-13,2.28539375161e-12,6.26745260311468e-13,"636931/14180/14172/101540/15531/18121/64074/383491/14165/14462/15370/21380/20662/68365/72514/72043/24066/22417/20377/22695/30878/15245/24064/12192/107971/54485/26427/12929/14173/116701/64654/14170/14182/20320/16413/21385/70300/20419/14184/12387/29875/18053/18605/269254/12193/14176/12393/21416/16558/14043/14183/399558/68169/12667/15936/14042/237222/80752/230103/22418/14784/19247/329628/24063/327826/219134/15587/13655/18189/213452/80903/14733/14186/16591",74
"GO:0001894","GO:0001894","tissue homeostasis","168/11019","283/28891",3.21769676566002e-13,2.28982745683578e-12,6.27961157455633e-13,"20927/13386/22141/76574/14683/16998/18012/14255/319939/100039795/18260/20779/18032/19219/383491/20869/12845/68728/16147/22157/16470/15398/14461/75782/104871/56379/27273/12912/59030/246256/23797/12560/12721/17764/22346/12215/74025/279561/620235/27375/230872/241324/67378/20901/23854/27060/17152/20655/24136/71982/227331/26889/320736/216274/225348/27419/18015/71769/320827/14284/107476/17754/14062/56517/18128/13609/21873/54683/17196/20535/19340/234404/54135/67171/20520/107173/100201/380718/19224/22339/12387/20682/14194/353047/22042/16412/12977/20289/18605/16825/382406/20807/16410/69807/11539/319757/20510/12028/75608/12988/21872/723848/245944/26380/319955/233328/110789/97064/170758/11677/214162/23959/19349/15932/16974/11647/12043/106042/20496/56506/11932/102774/13052/22034/14042/11798/16154/18028/12725/16196/22295/11732/11787/332397/77593/20404/21943/269831/11540/20963/12824/13649/67547/17831/19247/80859/19353/666173/104416/11994/11555/73750/19126/12349/17300/170826/104271/19662/16416/11908/81897/22601/19645/72828/53416/27220/50490/19228",168
"GO:0060249","GO:0060249","anatomical structure homeostasis","168/11019","283/28891",3.21769676566002e-13,2.28982745683578e-12,6.27961157455633e-13,"20927/13386/22141/76574/14683/16998/18012/14255/319939/100039795/18260/20779/18032/19219/383491/20869/12845/68728/16147/22157/16470/15398/14461/75782/104871/56379/27273/12912/59030/246256/23797/12560/12721/17764/22346/12215/74025/279561/620235/27375/230872/241324/67378/20901/23854/27060/17152/20655/24136/71982/227331/26889/320736/216274/225348/27419/18015/71769/320827/14284/107476/17754/14062/56517/18128/13609/21873/54683/17196/20535/19340/234404/54135/67171/20520/107173/100201/380718/19224/22339/12387/20682/14194/353047/22042/16412/12977/20289/18605/16825/382406/20807/16410/69807/11539/319757/20510/12028/75608/12988/21872/723848/245944/26380/319955/233328/110789/97064/170758/11677/214162/23959/19349/15932/16974/11647/12043/106042/20496/56506/11932/102774/13052/22034/14042/11798/16154/18028/12725/16196/22295/11732/11787/332397/77593/20404/21943/269831/11540/20963/12824/13649/67547/17831/19247/80859/19353/666173/104416/11994/11555/73750/19126/12349/17300/170826/104271/19662/16416/11908/81897/22601/19645/72828/53416/27220/50490/19228",168
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","66/11019","86/28891",3.26395854009686e-13,2.32020210695701e-12,6.36291086590905e-13,"76454/12443/17685/381921/56371/17193/231724/268465/52040/11909/107976/211651/12450/208583/104418/216965/234736/11920/68077/227331/79263/77011/15937/76843/12189/19367/12649/12366/66131/18392/270669/71375/67941/12905/208768/26427/269582/17246/26931/68251/17535/12144/330177/15574/225131/68067/23834/72772/56453/56190/19891/70681/12575/22591/27354/22059/193838/68592/235559/18854/65964/18817/117229/12534/381979/54601",66
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","111/11019","169/28891",3.49413209689205e-13,2.48110168501108e-12,6.80416107874638e-13,"433182/229949/79059/50799/26430/214254/75406/11674/20848/27369/67942/227197/67126/67680/76055/11977/104215/18950/50873/11951/66592/595136/11950/68194/11964/67130/68202/17869/66916/66046/270166/227731/11957/12495/53893/269523/11947/93685/66377/12048/15481/12015/66114/11534/14904/228033/26395/23918/101592/214917/17991/17995/68342/67273/66414/66043/14923/56632/331623/11637/171567/68197/109674/13806/68375/66945/11717/66218/11966/19335/66454/18103/27425/18605/66052/68198/11958/67414/72900/19384/407785/78830/74006/23959/104130/11949/216805/11639/56248/21803/66091/74143/75686/70316/67059/16434/28080/230075/56045/54405/11946/67264/11931/17993/19013/11983/14679/98496/11545/23917/226646",111
"GO:0009798","GO:0009798","axis specification","75/11019","102/28891",3.86694666544991e-13,2.74282442364461e-12,7.52190823211436e-13,"21386/12808/18741/18508/20472/20473/14734/17130/14165/75826/18014/218850/13198/17427/17684/22431/20377/21415/18553/22289/72634/15376/18128/19206/56334/15214/11789/18119/72938/12387/241062/20481/16825/20460/20807/67661/319757/210510/15213/68146/22421/12005/16974/106042/19821/18129/17128/17126/12667/22408/23872/22420/22418/67122/18424/100121/12159/76365/12166/17240/327826/14367/12006/22773/13388/50884/14296/12705/226352/382089/214575/16869/22415/15242/27412",75
"GO:0045055","GO:0045055","regulated exocytosis","160/11019","267/28891",3.89800408821307e-13,2.76183174905851e-12,7.57403382800331e-13,"94245/75209/12286/80976/380714/20980/22318/216963/242662/320405/11891/19419/239556/12290/382018/14461/207227/69017/246256/68581/228545/20614/70497/54526/20964/271457/12721/14158/16590/116837/22631/16510/20907/22317/108124/19056/20909/84095/12570/116838/93670/12287/18747/111173/71913/268882/241556/17886/15368/11551/19326/14678/238988/60510/18124/11938/100503659/20977/67808/19339/16500/18442/12288/231602/12048/22319/18128/13542/11765/12568/19340/109685/94090/56632/18607/328778/109934/15227/58226/13852/20619/109880/13446/56715/20911/11840/110058/26875/76787/18806/18951/109648/12889/109305/14299/75767/27062/17957/12361/59033/19325/52055/12890/225642/74006/14389/22421/60425/16190/106572/20912/15552/72194/58869/18159/67166/54524/226407/16783/215449/56508/104015/13017/14063/22249/14265/20973/192167/74998/20615/78808/69150/241770/20963/19164/18441/105782/29873/12291/214084/11541/74051/20910/54525/104886/110279/74732/18645/17096/171180/109905/19712/56807/20965/20972/18752/12298/26431/20974/18751",160
"GO:0010594","GO:0010594","regulation of endothelial cell migration","115/11019","177/28891",4.03235668332903e-13,2.85390484476224e-12,7.82653463358162e-13,"107831/14172/14645/101540/11350/64074/14234/22341/19130/11651/13636/21907/14461/14462/14751/23797/20563/69683/12215/15289/26406/67916/66214/192119/56426/12317/15368/230738/18570/18709/20583/18015/18024/16600/11947/19141/18128/71093/16480/19016/54485/14173/79221/11818/13001/14182/114715/105844/16542/18607/15507/16413/20683/17257/69216/70097/23871/22339/20620/13197/12927/108655/74030/50754/52014/238328/101401/11819/18803/192197/15251/11852/105940408/18704/23938/22421/23991/11816/13836/69601/19274/21803/18186/17260/56233/73230/22418/320924/18760/19878/93759/20401/11946/68992/20356/20850/12159/18438/13731/19353/74769/11541/11491/56218/15184/80903/75723/240185/11684/17295/16416/22122/78560/18707/58233",115
"GO:0045137","GO:0045137","development of primary sexual characteristics","158/11019","263/28891",4.06565416003843e-13,2.87433325185705e-12,7.8825573968948e-13,"23967/11614/18072/94109/14180/381598/18211/94224/13615/12443/11421/11516/19288/238871/75410/109689/20779/14463/20473/238247/18595/18095/19219/56449/18667/21869/12124/228980/54352/16876/26927/319448/22187/17685/19275/14566/107626/14462/103468/228421/22668/244891/208144/16590/15387/192176/229357/381677/56436/17684/224902/20655/11504/17886/216869/67204/11920/22431/22417/56484/12608/97165/20377/22215/13870/17390/11705/20397/13667/16848/67561/101476/12048/12929/69260/98711/109685/170731/16542/22764/15081/11622/217715/100040608/22339/14087/14366/20682/13498/26423/232286/19401/22589/11819/16410/50796/20681/11480/13363/242523/218454/12028/20319/21812/93757/12841/237911/12167/226090/22762/15364/12043/57816/12394/18159/224045/17128/12125/268903/30953/71371/26972/17761/380684/73296/263876/17311/68328/230103/22418/16337/53381/20851/93759/108829/12416/20850/12159/74297/110355/19353/55993/60534/21808/76850/56218/12190/17300/15488/14313/19662/15395/12316/100986/14725/15396/67231/16875",158
"GO:1903509","GO:1903509","liposaccharide metabolic process","71/11019","95/28891",4.204279505776e-13,2.96910065751044e-12,8.14244706484997e-13,"20451/320910/233575/241230/231293/18010/16590/14421/11305/320655/66459/67556/69048/320095/50877/20450/67292/12916/27419/14731/110417/19156/23956/78928/18753/276846/18700/545276/225742/14667/228812/18701/225651/22234/56386/17939/20441/241062/56336/433931/57370/15211/20452/20444/12028/230801/15212/67063/66268/109232/50935/20442/53897/55981/54218/76524/20443/17761/20447/239827/14420/329777/14345/20448/54613/68563/230101/56375/14348/14755/338521",71
"GO:0046785","GO:0046785","microtubule polymerization","67/11019","88/28891",4.21762589879524e-13,2.97205094585756e-12,8.15053792112719e-13,"13191/63873/67971/18479/11350/83679/216963/69697/14168/13548/71276/75786/26419/17997/100732/103733/101706/83431/328108/56327/259279/219103/67141/76789/17758/233276/12576/13589/72119/76499/70799/105439/11789/17257/66296/260315/227634/54126/214444/17755/29877/27050/68475/76707/75991/13494/328580/20393/72948/16765/14544/104318/108903/14228/72205/67886/19353/22153/17762/230101/17756/56430/17295/103768/51885/100986/18080",67
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","67/11019","88/28891",4.21762589879524e-13,2.97205094585756e-12,8.15053792112719e-13,"23967/20471/18504/20472/18510/18121/14573/381157/56753/12156/54710/15431/14734/21410/15229/23892/14462/94275/67087/22431/22417/15205/74533/22412/17869/16776/16878/14048/23908/19206/18514/14173/67937/107515/58198/13383/69847/22339/12387/20682/15478/16373/114249/20681/319757/233651/15213/14634/269152/12043/17128/21803/14260/22408/226154/22414/22420/18654/12159/329628/15208/12705/16869/21853/15396/16371/16372",67
"GO:0008406","GO:0008406","gonad development","156/11019","259/28891",4.2296930750141e-13,2.97731815475748e-12,8.1649826889523e-13,"23967/11614/18072/94109/14180/381598/18211/94224/13615/12443/11421/11516/19288/238871/75410/109689/20779/14463/20473/238247/18595/18095/19219/56449/18667/21869/12124/228980/54352/16876/26927/319448/22187/17685/19275/14566/107626/14462/103468/228421/22668/244891/208144/16590/15387/192176/229357/381677/56436/17684/224902/20655/11504/17886/216869/67204/11920/22431/22417/56484/12608/97165/20377/22215/13870/17390/11705/20397/13667/16848/67561/101476/12048/12929/69260/98711/109685/170731/16542/22764/15081/11622/217715/100040608/22339/14087/14366/20682/13498/26423/232286/19401/22589/11819/16410/50796/20681/11480/13363/242523/12028/20319/21812/93757/12841/237911/12167/226090/22762/15364/12043/57816/12394/18159/224045/17128/12125/268903/30953/71371/26972/17761/380684/73296/263876/17311/68328/230103/22418/16337/53381/20851/93759/108829/20850/12159/74297/110355/19353/55993/60534/21808/76850/56218/12190/17300/15488/14313/19662/15395/12316/100986/14725/15396/67231/16875",156
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","49/11019","58/28891",4.62607697222894e-13,3.2528044480434e-12,8.92047494701984e-13,"14362/14463/13163/13078/50873/18453/11911/23939/56426/59041/69754/20655/68015/71514/53610/57320/17279/17210/18024/19823/26408/15507/14775/78688/12387/50754/65106/56085/228026/15251/268373/12043/14694/52521/66787/16452/68943/22408/14360/26398/11669/93759/18854/19125/17762/72565/223255/66593/11545",49
"GO:0044282","GO:0044282","small molecule catabolic process","201/11019","353/28891",4.89942487271053e-13,3.44127534667198e-12,9.4373366140253e-13,"433182/18125/208982/22271/26874/64059/11847/76574/13081/67618/13082/232174/11474/14317/110119/80879/11651/18126/22160/170716/71755/19302/235582/11674/14751/113868/17425/18655/11430/245847/57028/18242/18950/57357/13115/13167/67885/14651/56717/213350/20280/13116/66841/216136/231327/16548/14874/338350/23986/11992/57320/19015/74551/319801/110460/110959/66885/12035/11364/13177/19305/14718/58875/231086/53893/104776/12036/14433/93685/74246/257633/12015/14073/19211/71891/230784/17308/110391/20778/269378/16367/14719/100328588/232078/78038/12583/106861/64654/67880/11532/18216/11666/18640/170789/14660/12896/26384/11363/13806/68837/14661/19300/93747/11652/97212/19299/232449/18641/56357/52665/56794/224794/11881/15107/15211/20524/64899/15356/13382/17766/71767/15931/52538/56690/56174/54608/15212/110446/22059/78830/216456/110826/67980/12411/66253/71761/384783/71776/11816/110842/15932/14430/210009/14635/14415/110208/71985/26569/18634/26912/18746/104184/12040/109801/16828/74091/14245/20322/56421/68133/66887/109857/102448/12894/13885/68631/11409/14544/50880/13807/66948/66194/69219/12801/72129/104174/58810/20975/56695/19125/14417/108037/14204/70025/14085/171210/67460/268860/64898/246277/52430/103988/57742/12041/56409/15488/20425/74114/20501/104086/70861",201
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","72/11019","97/28891",5.16118707338178e-13,3.62120950181105e-12,9.93078715760063e-13,"636931/14180/14172/101540/15531/18121/64074/383491/14165/14462/15370/21380/20662/68365/72514/72043/24066/22417/20377/22695/30878/15245/24064/12192/107971/54485/26427/12929/14173/116701/64654/14170/14182/20320/16413/21385/70300/20419/14184/12387/29875/18053/18605/269254/12193/14176/12393/21416/16558/14043/14183/399558/68169/12667/14042/237222/80752/22418/14784/19247/329628/24063/327826/219134/15587/13655/18189/213452/80903/14733/14186/16591",72
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","82/11019","115/28891",5.17887546774008e-13,3.62969185484962e-12,9.95404912092518e-13,"94245/75209/12286/20980/22318/216963/242662/320405/12290/382018/207227/69017/228545/20614/54526/20964/271457/116837/16510/20907/22317/108124/20909/116838/12287/18747/111173/268882/238988/60510/11938/20977/67808/19339/18442/231602/12048/13542/94090/13852/20619/109880/13446/26875/76787/18951/109648/12889/14299/27062/17957/12361/59033/12890/74006/22421/15552/72194/226407/215449/104015/13017/22249/14265/192167/20615/78808/241770/19164/18441/105782/29873/20910/54525/74732/18645/171180/109905/18752/12298/26431/18751",82
"GO:0006006","GO:0006006","glucose metabolic process","139/11019","225/28891",5.23586162053037e-13,3.66566856219205e-12,1.00527114664952e-12,"433182/18598/16847/69183/672284/76282/320706/18604/76487/20779/11474/50799/20869/11651/27273/236900/11674/17448/14751/17425/18655/231841/67800/18563/103836/104570/227358/50873/15289/18648/18747/11911/59090/17449/140858/59046/80915/18627/11910/18023/22278/17869/74551/14815/19255/319801/18708/50721/74343/11364/67863/14718/19386/69181/15376/14433/13194/12015/230784/18706/56790/15277/67013/72674/16367/17691/58801/12952/67880/18597/20411/328572/11548/18640/110524/64652/26416/230796/18639/13806/68837/68263/17978/70974/72141/11652/18641/67389/19883/16592/213053/228026/14711/56690/15251/14385/27376/26380/21416/105651/22059/56458/78830/384783/14381/108682/14121/16010/18746/15379/16828/56017/58246/56421/14571/235339/30949/12894/16332/14118/16337/13807/93759/16514/12748/11541/210973/19013/100198/66681/269700/16009/103988/12041/21419/19662/18519/105787/252870",139
"GO:0045765","GO:0045765","regulation of angiogenesis","179/11019","307/28891",5.284363239142e-13,3.69563396756824e-12,1.01348884470685e-12,"53415/20927/14465/19223/107831/18211/14172/209743/14645/101540/76905/320910/11350/64074/14234/14254/14463/22341/13636/21907/11689/14461/228852/13078/23892/16923/20848/16854/17242/20846/18655/23797/70560/387216/16840/13854/60611/69683/15289/11909/14886/66214/23939/12226/16451/56426/11489/241556/11504/15368/230738/18570/19303/21752/68833/12189/50721/17395/18015/18081/15245/18024/27279/16600/21813/16878/24064/107702/21413/16598/67784/16480/19016/15277/26427/239528/243912/14173/246703/11818/18176/23876/114715/16542/106014/68585/80898/15507/20683/13855/15239/18119/319909/17257/16402/70097/13036/23871/22339/67154/20620/22433/12387/236511/13197/232341/18053/16412/14388/20358/238328/101401/18803/20319/21872/15251/18132/19877/11852/105940408/14066/20698/12767/17872/15901/21937/13836/15364/69601/216805/19274/20496/20226/12394/230775/18186/15258/18746/17125/73230/20866/53614/13638/242705/22418/320924/18760/19878/269831/93759/18854/69219/20356/18654/13731/28106/74769/11555/21808/22340/18576/20349/13388/246707/12922/216527/17300/240185/217369/210933/112405/66549/16416/78560/226841/18707/18751/15242/54601",179
"GO:0002262","GO:0002262","myeloid cell homeostasis","134/11019","215/28891",5.29570928840248e-13,3.69957794361134e-12,1.01457043876041e-12,"18578/20514/56417/16658/22761/20185/21833/22778/238247/21349/14461/15526/16923/14462/20848/21423/217127/14751/20846/11740/16590/20586/66663/15289/99982/16969/223870/18477/11655/20088/18771/14057/20085/17684/20655/21399/15368/56484/18023/107817/97165/22695/67490/13829/83964/19255/14088/18015/11479/14013/15469/12053/233904/19014/108156/59003/12611/16598/12192/217864/109246/226844/74443/21814/11733/20683/100561/50875/12484/20044/78926/26416/67017/23871/399568/22339/11717/93686/223690/15902/18795/12977/64602/16825/16596/50794/20807/11480/12028/15251/208638/20104/14385/13871/12633/17089/100900/12005/14381/20679/12367/12125/16452/320404/13819/226419/230257/26934/12571/17311/18174/13423/14151/20068/16909/20851/20850/17863/12159/17129/66154/74769/237339/52065/104416/11491/11983/56199/17096/218476/19645/107371/18707/98366",134
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","52/11019","63/28891",5.76272309402127e-13,4.02149987282453e-12,1.10285415056393e-12,"14806/12404/243961/108013/19085/13048/18762/14814/14810/20405/13385/192170/14811/116837/20907/50873/14805/116838/56637/77116/19211/13542/108100/11820/20620/81907/18053/26875/58234/207683/13400/19699/14812/22421/231637/216856/110893/14739/11441/17356/192167/110355/71687/56320/13491/224617/11555/12297/18189/14813/228880/246317",52
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","109/11019","166/28891",5.83468728390191e-13,4.0652869352329e-12,1.11486229305932e-12,"76709/268970/20742/227753/65970/207495/110380/72042/59030/11845/213556/12721/14158/20563/101497/57028/12631/75477/232906/74192/56717/13860/56716/56699/29816/14489/80880/74117/18709/234695/14248/13829/218397/320827/22003/277360/18706/56431/27360/18753/211673/22323/207278/101314/108100/223601/50875/13383/19230/68732/12340/24088/104445/12343/20741/17973/13169/26401/225115/14026/74392/170643/17913/231637/22388/17974/102774/12632/76884/23999/78757/242553/14260/225288/19240/14063/20740/237860/319262/235041/107351/245857/18754/30948/12345/19684/14784/13717/20401/18643/56378/20430/21916/20356/16798/243725/20947/56320/19353/76820/18645/66616/50876/50884/230101/12333/68767/260409/11519",109
"GO:0046854","GO:0046854","phosphatidylinositol phosphate biosynthetic process","47/11019","55/28891",5.8442810791872e-13,4.0652869352329e-12,1.11486229305932e-12,"23827/54607/18717/100504663/84095/18710/12702/18720/76500/18709/78610/75669/18708/27399/56208/18706/224020/225326/216233/56468/104718/12703/269180/233789/227733/233011/117150/16329/18704/228550/12700/55980/320404/668212/84652/213056/240752/232086/192157/114663/74769/242291/67073/18718/225049/18719/18707",47
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","47/11019","55/28891",5.8442810791872e-13,4.0652869352329e-12,1.11486229305932e-12,"20471/381598/14683/15531/20472/17389/13392/252973/14234/18595/21418/54352/22160/21384/13345/20204/192170/21380/22412/14451/17127/21813/235626/98711/70300/18119/30791/22158/21812/12393/106633/59024/14634/21809/14183/17387/18507/17126/111970/18933/17260/71175/12159/270685/21808/58250/16869",47
"GO:0043473","GO:0043473","pigmentation","83/11019","117/28891",5.90243292655875e-13,4.10133683417796e-12,1.12474859964548e-12,"94245/18976/13191/229595/22772/20170/252903/11891/11774/16147/18505/110380/108012/11777/12560/16590/22346/11776/11977/77573/19324/53869/381269/70495/24136/19326/17869/20583/18015/12512/11767/192236/26395/17101/14533/11765/11778/21385/226422/18457/14672/50518/18605/101401/17828/12028/76633/230676/13798/229658/11816/14634/12043/14694/223838/73689/67844/12125/320713/233405/16553/17260/12807/103199/56175/17311/69654/117197/11990/20615/213827/17918/14682/320129/73822/232946/14685/245886/67299/12705/192232/216892/13489",83
"GO:0021675","GO:0021675","nerve development","73/11019","99/28891",6.25946607005077e-13,4.34011962910579e-12,1.19023227608396e-12,"20471/18205/18211/12064/18998/16658/20512/18504/18188/18935/16536/18049/21418/15285/382018/19713/18014/107751/21380/77018/14421/192119/27060/72043/17684/268882/238384/15205/68193/270190/69597/27419/15207/16795/78286/58198/269473/67453/243743/18846/14184/320790/12387/54670/18053/230857/16206/13844/110862/66271/14634/225743/18186/11859/18187/13138/14042/22249/18844/20350/20720/230103/20273/53404/13654/110532/16490/18752/13867/14402/16401/18996/15400",73
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","73/11019","99/28891",6.25946607005077e-13,4.34011962910579e-12,1.19023227608396e-12,"14545/21856/11651/11774/56462/11632/26926/30055/54673/22631/13198/231430/15525/75387/12177/15519/381038/66821/69754/52838/17713/15510/69089/53333/73078/56330/20787/21855/19259/17714/15277/68653/30056/58801/66541/170731/67713/30058/68512/78688/56428/15502/50754/69923/66169/56322/12028/68115/93757/29810/21854/170770/223696/72170/606496/28185/69821/67952/68943/66449/75734/66525/67145/70478/66148/12578/17762/11983/66865/56044/105787/12122/67749",73
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","69/11019","92/28891",6.71472848274531e-13,4.65081033692712e-12,1.27543594324751e-12,"17318/13191/63873/18479/11350/83679/216963/69697/70997/26903/14168/219114/13548/75786/26419/100732/15185/101706/216965/328108/56327/66140/212307/99512/17754/12576/13589/68041/72119/76499/78798/74187/105439/11789/66468/17257/78926/260315/227634/54126/214444/17755/29877/27050/76707/75991/13494/80986/20393/270058/74392/23991/16765/14544/108903/14228/72205/16800/67886/19353/246103/208158/22153/17762/230101/17756/56430/17295/100986",69
"GO:0042476","GO:0042476","odontogenesis","91/11019","132/28891",6.78219413172042e-13,4.69252556626932e-12,1.2868759072601e-12,"17701/23967/58208/14633/17702/13393/18741/64058/16450/12162/13392/20779/18595/12156/240590/21418/18089/22422/252974/14165/239405/226439/21380/11909/192119/27060/66049/238384/71982/22409/16776/58994/14451/18016/20535/14182/11789/16403/494504/12387/12675/18053/12977/18605/11480/208659/319757/12028/12393/67255/21416/21821/320100/70152/14634/16974/14183/15903/58235/15182/18029/11481/12125/21803/30963/433759/22034/107587/20866/80752/22420/11732/21943/17918/12159/18511/12166/19013/228357/12006/94220/66042/13388/17300/13390/14313/171211/16842/16777/15110/16875",91
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","100/11019","149/28891",6.8618871650154e-13,4.74260282417856e-12,1.30060906988116e-12,"20927/320995/16847/11307/101772/380714/14761/14652/11516/14645/14683/50765/109689/19219/12426/107221/13722/53357/238377/19205/78894/76055/69952/19056/20909/50873/18747/70456/17886/23830/69227/15161/74244/19015/74551/66259/30878/50721/26950/16878/12288/12918/71764/12015/76303/192185/381853/230908/20677/16367/235442/18640/276952/14661/54126/14672/16971/67389/245049/319613/18795/54393/109305/67151/12361/16443/11750/15251/21416/19084/11514/67623/384783/216856/58869/215999/14061/16452/56508/20866/18754/18760/18111/50790/21943/93759/13649/68667/14682/22063/19353/16573/18096/268860/103988/19662/13489/109552/12671/18751",100
