"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","49/6711","111/28891",9.0854041519696e-07,5.51901914003532e-06,2.4703416991095e-06,"236900/235623/68801/67800/69116/76574/227358/75387/13167/67885/56717/13350/72999/18023/18124/19015/22160/18604/12189/52023/20787/14933/68041/19016/58805/16367/231070/26420/11666/207952/11363/230796/320808/22260/20682/228775/13666/11652/14077/20185/16592/53322/228026/232339/71767/56690/384783/74450/108099",49
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","94/6711","257/28891",9.09271345207067e-07,5.51901914003532e-06,2.4703416991095e-06,"236900/11847/107831/20848/70556/11797/276770/227197/11430/12850/13361/22654/11758/11977/50873/224109/18477/26409/208727/381038/20655/230738/14810/56484/15510/22228/18504/74747/14678/68346/93734/13063/57320/15937/319801/12189/27419/14088/21803/14289/18109/18024/21813/12408/67588/73389/56321/56208/277360/230784/18753/15277/54683/50493/11843/58801/67313/266690/23876/170731/67880/56632/19766/11306/11666/14775/68197/26416/268396/11820/13197/18053/22166/107338/16007/11793/12575/20510/15251/80385/93757/21672/14870/22333/12633/68020/13057/22059/56458/18115/216456/12411/12460/14381",94
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","25/6711","43/28891",9.09276811467191e-07,5.51901914003532e-06,2.4703416991095e-06,"237823/27369/18950/11564/69719/56749/231327/22171/15452/11565/11534/23918/22247/105446/11566/109674/80914/11717/22245/18103/14450/19139/110074/79059/11821",25
"GO:1902108","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","25/6711","43/28891",9.09276811467191e-07,5.51901914003532e-06,2.4703416991095e-06,"54673/11740/22654/14629/11909/56637/12177/30954/29816/93734/15937/75778/12048/68350/59040/58801/14049/78688/56428/12028/52538/51800/22059/170770/73333",25
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","73/6711","187/28891",9.16237846646559e-07,5.55603872011639e-06,2.48691185587782e-06,"16923/22350/114716/18626/101568/67603/74256/23988/56637/13669/13838/15357/24066/11910/19261/18709/18472/20377/19255/72349/18015/18016/26941/14013/16600/244923/15469/16878/24064/73608/19259/108909/19211/19016/18753/15259/63953/504186/224640/114715/16413/11789/19252/19246/13383/330177/13448/14154/16001/29811/235584/22433/19735/15183/20185/15502/20358/16396/232339/13844/20660/12988/20319/19271/105940408/14870/70686/56458/268373/192195/11816/17283/435391",73
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","44/6711","96/28891",9.18445187034789e-07,5.56418954476152e-06,2.4905602074222e-06,"14172/23797/15289/26406/14461/66214/56426/15368/18709/21803/18015/18024/16600/11947/18128/16480/19016/54485/79221/13001/14173/14182/114715/105844/16542/15507/16413/20683/17257/23871/22339/20620/13197/50754/52014/238328/18803/15251/18704/23938/23991/14234/11816/13836",44
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","45/6711","99/28891",9.25313793598247e-07,5.59509763793796e-06,2.5043948308356e-06,"26422/11777/57440/11776/70028/67378/68365/76983/52639/106039/11781/53611/11766/210148/211556/57437/22319/235574/93835/67015/17846/11765/11778/328778/20661/13430/11736/11426/69940/107338/102058/53330/22318/71517/20660/12988/245944/226791/19325/106522/320615/75914/16558/66482/18777",45
"GO:0098884","GO:0098884","postsynaptic neurotransmitter receptor internalization","23/6711","38/28891",9.26150974197921e-07,5.59509763793796e-06,2.5043948308356e-06,"18693/18717/211323/11838/18222/11773/15444/11771/215114/103967/269994/17999/232910/71770/14745/15114/67979/17920/232227/23969/94190/234729/69727",23
"GO:0140239","GO:0140239","postsynaptic endocytosis","23/6711","38/28891",9.26150974197921e-07,5.59509763793796e-06,2.5043948308356e-06,"18693/18717/211323/11838/18222/11773/15444/11771/215114/103967/269994/17999/232910/71770/14745/15114/67979/17920/232227/23969/94190/234729/69727",23
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis","35/6711","70/28891",9.45616638797503e-07,5.70200641130842e-06,2.5522477543636e-06,"21386/433809/225164/74025/76779/19664/17684/15205/245866/73916/17127/13543/21813/21676/18128/13542/24069/65256/56334/21385/16568/18119/68270/93840/20460/20807/67661/225876/319757/15251/68146/20191/22418/14106/16974",35
"GO:0032008","GO:0032008","positive regulation of TOR signaling","35/6711","70/28891",9.45616638797503e-07,5.70200641130842e-06,2.5522477543636e-06,"54170/23797/93687/22284/68576/68526/19744/74370/20779/18712/56716/66508/245670/101148/54644/72124/72508/230784/16542/107173/328572/68441/225131/56438/22433/71718/15183/237898/68845/71962/66096/83409/76630/74374/252875",35
"GO:0043588","GO:0043588","skin development","118/6711","340/28891",9.53698525840089e-07,5.74152982030998e-06,2.56993863799168e-06,"83925/20190/28114/11695/12614/170644/12560/21420/13393/22337/11977/20586/16658/20662/13115/14365/75409/13167/71913/29876/71609/101706/19664/381269/230793/195733/16400/14683/380614/16870/22409/19015/22695/16776/240025/54616/27419/21415/18015/14284/11479/170441/16600/232077/332131/19165/67561/19014/19156/18128/18810/59004/18508/26395/12192/16480/22410/24069/226519/106025/19055/16011/54135/67549/11789/105171/107515/70300/22234/13603/55948/19224/16403/18590/58231/433864/494504/12387/20613/20682/22421/15183/18053/17979/50523/58208/20185/67694/18605/14368/16825/72333/93840/252973/80913/20807/71529/12575/230824/15404/319757/18612/232174/19877/404634/13871/56351/21416/12399/12633/232685/99138/192195/22418/13836/14419/18755/68268",118
"GO:0061458","GO:0061458","reproductive system development","120/6711","347/28891",9.53952596579582e-07,5.74152982030998e-06,2.56993863799168e-06,"14566/21386/107626/13615/103468/20869/228421/22668/18014/12443/244891/208144/11421/16590/15387/192176/22187/15904/56711/229357/14155/20779/12161/381677/56436/238247/17684/224902/20655/11504/17886/216869/67204/11920/22417/56484/12608/97165/20377/22412/238871/19288/22215/13870/17390/11705/20397/13667/16848/67561/101476/19156/12048/18128/12576/19211/12929/69260/98711/238057/214384/109685/170731/20520/19411/16542/14180/22764/67713/11789/65247/107515/15081/13383/11622/20674/217715/100040608/16001/22339/70093/228980/14087/320790/12387/14366/20682/22421/13498/26423/12162/232286/19401/22589/11819/319448/16876/16410/20681/11480/13363/242523/12028/20319/21812/93757/12841/20181/14238/21416/75410/407785/237911/12577/12167/226090/22762/192195/22418/16974",120
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","88/6711","237/28891",9.61246720097272e-07,5.78003391580878e-06,2.58717327158938e-06,"12912/102791/15526/14281/20848/217127/20846/70673/16476/53621/227358/16658/15289/99982/16969/17268/223870/26379/56717/74370/14461/209446/56637/22761/12768/229700/67087/14683/56484/12608/97165/20377/17869/22695/211770/19255/18708/21803/18015/11479/18081/15469/16878/67588/70564/233904/19014/54624/68235/21873/21847/12192/217864/19055/74443/19411/19766/107173/11789/100201/78926/26416/67017/23871/14184/12387/16449/93686/223690/15902/18035/18103/108655/50754/18003/12977/16825/19401/50794/11480/15404/15251/22083/235497/16948/107829/23991/57259",88
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","31/6711","59/28891",9.84163711356674e-07,5.91231992861614e-06,2.64638517960332e-06,"22411/12614/14370/192199/107934/14365/22417/20377/22412/27373/13543/329795/13542/70122/14371/72780/380718/14366/22421/21844/22422/14368/93840/14369/230824/20319/14362/13544/59024/22418/16974",31
"GO:0006047","GO:0006047","UDP-N-acetylglucosamine metabolic process","11/6711","12/28891",9.97423846971825e-07,5.98083173728408e-06,2.67705142183576e-06,"107652/109785/17308/227620/13478/54342/26384/14584/50798/14583/67980",11
"GO:0070142","GO:0070142","synaptic vesicle budding","11/6711","12/28891",9.97423846971825e-07,5.98083173728408e-06,2.67705142183576e-06,"108012/11777/13429/11776/20528/103967/11778/11840/233489/20616/64933",11
"GO:1904292","GO:1904292","regulation of ERAD pathway","17/6711","24/28891",1.01351307791471e-06,6.07165920096487e-06,2.71770626742732e-06,"54609/224727/269695/76892/71472/22393/329795/110616/229317/30940/13666/216157/56085/64209/59025/225896/193670",17
"GO:0045806","GO:0045806","negative regulation of endocytosis","36/6711","73/28891",1.01813281735778e-06,6.08801868338427e-06,2.72502885692576e-06,"13385/74342/54609/26903/192212/15289/11305/13837/117148/19261/50877/74244/68423/21803/53378/77116/23970/235406/19211/16423/54198/19152/56715/22260/72993/24088/11793/233489/23969/16410/12988/20239/227738/67841/100502698/78771",36
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","36/6711","73/28891",1.01813281735778e-06,6.08801868338427e-06,2.72502885692576e-06,"72567/20438/54673/17701/22187/13198/20115/20747/20655/71514/17869/57320/19255/19367/26941/17210/23992/56208/12015/59004/50755/58801/26943/20482/56428/13666/27050/50754/17973/12028/67025/51800/22059/74006/170770/13663",36
"GO:0050905","GO:0050905","neuromuscular process","78/6711","204/28891",1.04142494457835e-06,6.22152473841711e-06,2.78478686219137e-06,"108012/12386/13385/71446/15370/18014/231503/14811/16510/100072/243961/234734/50873/66663/22594/14804/56717/18039/243853/20589/20512/71960/11448/14810/227331/18472/26889/18124/53611/16795/19305/218461/17754/80297/16485/57295/19156/18858/229285/19211/13542/19289/27386/68318/16498/13191/67772/14167/233335/243931/77579/14667/26556/14387/20674/17257/109934/11820/93686/58234/232784/12286/14790/15211/11941/74492/13400/14297/11804/17172/27354/14912/20239/245944/15212/105689/170758/13663",78
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","55/6711","130/28891",1.06603051714605e-06,6.36262288289207e-06,2.84794312621571e-06,"12042/20846/240354/15289/83945/26885/223870/29816/18570/15510/17869/12371/13063/215114/73916/227753/13205/13033/18567/12366/17127/19823/56330/14062/269523/26408/223453/68350/12015/67941/12905/223752/19016/58801/11783/26420/18119/20680/11820/50768/56428/13666/83383/18053/27050/16007/65106/20510/12028/240690/51800/14066/170770/67628/17283",55
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","37/6711","76/28891",1.08299789525338e-06,6.45791344385135e-06,2.89059567738402e-06,"18148/66942/66596/225215/66448/68083/110954/448850/70285/75593/107071/76130/11837/68077/68193/229937/20935/66164/67459/59014/231452/67223/224619/57808/214616/66489/72284/67115/52202/67920/268449/67025/57741/19896/100019/28126/110109",37
"GO:0010977","GO:0010977","negative regulation of neuron projection development","66/6711","165/28891",1.09460674728674e-06,6.52110452219069e-06,2.91888033302165e-06,"11845/19089/101490/27369/20352/20563/22352/192176/19158/14964/14025/56637/13838/20745/13841/64930/13837/269295/15205/74117/18472/12933/320027/22215/668253/103967/22241/59035/18858/229285/19211/94245/29869/18007/380711/13131/12568/17246/23924/74132/68585/18208/19280/20353/269473/226422/22129/14745/18846/16971/235106/18053/65079/13865/20358/214968/13844/244152/216049/244058/23991/26921/22418/11816/218203/210108",66
"GO:0032801","GO:0032801","receptor catabolic process","20/6711","31/28891",1.12686820655002e-06,6.70091555297181e-06,2.99936468649603e-06,"54673/11305/73711/67298/78610/75669/21803/77116/56208/19141/17999/12568/19246/12306/16396/216963/75788/16558/11816/218203",20
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","20/6711","31/28891",1.12686820655002e-06,6.70091555297181e-06,2.99936468649603e-06,"50873/20747/110213/57320/19255/22393/12048/26427/26943/74126/19246/67397/11820/22433/13666/12913/17973/64209/51800/109815",20
"GO:0061180","GO:0061180","mammary gland epithelium development","38/6711","79/28891",1.13966296524593e-06,6.77075343223528e-06,3.03062448483056e-06,"21386/19227/12443/21420/20563/17701/22337/12034/54006/20779/22417/12234/12608/14815/21803/68911/19014/104156/19206/68750/353310/14173/68585/15227/14775/18208/12675/17979/15902/12977/109305/319757/18612/12028/15251/22418/13836/16974",38
"GO:0098773","GO:0098773","skin epidermis development","65/6711","162/28891",1.15767046068943e-06,6.87140312118235e-06,3.07567580958584e-06,"83925/28114/11695/12614/12560/21420/13393/11977/20662/14365/13167/71913/71609/101706/19664/381269/195733/14683/380614/16870/22409/19015/16776/27419/18015/11479/16600/232077/19165/18128/18810/59004/22410/226519/16011/54135/11789/107515/70300/22234/55948/18590/433864/494504/12387/20613/20682/15183/18053/20185/14368/16825/93840/80913/20807/230824/319757/232174/13871/12399/232685/99138/22418/14419/68268",65
"GO:0044788","GO:0044788","modulation by host of viral process","26/6711","46/28891",1.16751176218992e-06,6.91707795870975e-06,3.09612010464644e-06,"271457/18563/12631/50873/56491/13627/230738/12454/14104/233724/19288/13830/72179/98415/15481/224020/27103/225326/19035/226422/52513/16004/30960/216238/217695/11816",26
"GO:0048854","GO:0048854","brain morphogenesis","26/6711","46/28891",1.16751176218992e-06,6.91707795870975e-06,3.09612010464644e-06,"59030/12386/23797/20662/67378/211651/56484/18504/18472/13796/14088/18015/18423/19165/19211/103583/329559/238057/18541/20674/58234/14843/319757/12558/21821/22418",26
"GO:0051851","GO:0051851","modulation by host of symbiont process","39/6711","82/28891",1.18783503469053e-06,7.03102353867325e-06,3.14712273943912e-06,"271457/18563/16476/12631/20586/50873/56491/13627/230738/12454/14104/66354/233724/19288/13830/72179/98415/15481/224020/27103/230908/225326/67655/328572/20683/19035/226422/52513/16004/83383/67778/20587/242864/60406/56382/30960/216238/217695/11816",39
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","51/6711","118/28891",1.20062645550142e-06,7.10021846987354e-06,3.17809475087339e-06,"21423/18014/208643/50779/54713/14461/12161/13605/67468/12064/11552/15353/74117/21858/20315/12053/57810/15376/104156/21413/19211/18508/21815/13131/216233/110648/238057/14173/14182/20466/18012/58198/20674/11820/17755/18053/233552/16412/216858/12162/19401/16373/69807/70834/17172/68134/30957/320705/723951/17965/12175",51
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","29/6711","54/28891",1.209619791209e-06,7.13376868630669e-06,3.19311200241139e-06,"15370/23797/20563/18710/26406/14461/56426/338366/15368/18709/16600/18128/54485/79221/14173/114715/105844/16542/16413/22339/20620/16412/50754/13846/20807/18704/23938/23991/14234",29
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","29/6711","54/28891",1.209619791209e-06,7.13376868630669e-06,3.19311200241139e-06,"192176/108989/13605/15519/15516/22687/230738/18709/18708/12189/21803/19259/16480/18753/230908/230500/21849/328572/26416/22433/15183/68051/70572/19384/319757/66233/29810/21937/14634",29
"GO:1902275","GO:1902275","regulation of chromatin organization","29/6711","54/28891",1.209619791209e-06,7.13376868630669e-06,3.19311200241139e-06,"51810/18509/13548/54343/19820/218850/108989/99982/76781/320595/140858/51812/75339/71777/18676/15161/233904/76719/70122/21849/81601/69612/226976/72290/17692/77853/228012/67246/13831",29
"GO:0042790","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","16/6711","22/28891",1.21201843505108e-06,7.14138101676347e-06,3.19651932115366e-06,"216443/20586/17975/56717/68077/21453/21429/68845/21945/20587/68979/404634/319955/13871/75678/13872",16
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","64/6711","159/28891",1.22310010061977e-06,7.20009429095436e-06,3.22279968834298e-06,"12301/21386/51810/18741/211323/22632/73739/23988/22437/17268/56717/24052/21388/56637/19664/64930/216869/74244/14815/16905/11546/50721/27419/21803/11364/16795/216850/103806/93760/75547/218772/18810/11790/110196/65256/17691/214384/12444/53817/17258/15214/77579/67655/328572/11548/20541/23828/22339/19735/18479/15183/16412/108655/11793/108058/19401/16373/20807/14369/20181/106628/21821/11554/14381",64
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","50/6711","115/28891",1.22836996710211e-06,7.22451898534687e-06,3.2337323087081e-06,"75209/228545/20614/54526/20964/271457/116837/16510/22317/108124/20909/116838/12287/18747/111173/268882/238988/60510/11938/20980/20977/67808/19339/18442/231602/12048/13542/94245/94090/13852/20619/109880/22421/26875/76787/18951/12286/109648/382018/12889/14299/216963/22318/27062/17957/12361/59033/12890/74006/242662",50
"GO:0006487","GO:0006487","protein N-linked glycosylation","33/6711","65/28891",1.23377703139964e-06,7.23651205132127e-06,3.23910046747418e-06,"57170/109154/57357/53618/223774/80286/13200/16430/56737/68292/103534/109785/17308/66248/14595/29858/13478/66789/14584/66357/57377/52014/66059/54128/67422/102580/21982/217664/67574/14583/67695/14043/107895",33
"GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis","33/6711","65/28891",1.23377703139964e-06,7.23651205132127e-06,3.23910046747418e-06,"75406/227197/67126/67680/66592/595136/11950/68194/67130/68202/66916/66046/11957/11947/66377/66114/214917/17991/17995/68342/67273/66414/66043/68197/68375/66945/66218/66052/68198/11958/72900/407785/104130",33
"GO:0045682","GO:0045682","regulation of epidermis development","33/6711","65/28891",1.23377703139964e-06,7.23651205132127e-06,3.23910046747418e-06,"17134/21420/22337/13115/93691/71913/17937/101706/195733/15205/19015/22695/54616/18109/19014/18128/19206/12192/17133/14173/15214/55948/14184/17979/252973/15404/18612/16918/19877/404634/15213/50868/18755",33
"GO:0003151","GO:0003151","outflow tract morphogenesis","41/6711","88/28891",1.25859403631638e-06,7.37536105281398e-06,3.30125000339062e-06,"21386/20190/22411/18741/16476/20586/11909/22761/19664/17684/15205/20148/17130/22160/13543/21813/14048/18128/17999/13542/67784/12929/21814/15214/21385/22339/12387/16449/12162/21380/93840/20319/14362/15251/13544/15213/22762/22418/14234/14106/16974",41
"GO:0006418","GO:0006418","tRNA aminoacylation for protein translation","24/6711","41/28891",1.26642832482371e-06,7.4078012539144e-06,3.31577040628695e-06,"70560/216443/107508/69684/234734/66590/107271/224805/244141/15115/110960/109093/23874/226539/67789/70223/71984/102436/71941/230577/105148/22321/226414/381314",24
"GO:1903573","GO:1903573","negative regulation of response to endoplasmic reticulum stress","24/6711","41/28891",1.26642832482371e-06,7.4078012539144e-06,3.31577040628695e-06,"50873/110213/77128/57320/77006/67490/22393/12048/67118/26427/74126/19246/30940/14792/22433/22260/12915/12913/17973/64209/59025/109815/225896/17872",24
"GO:0090114","GO:0090114","COPII-coated vesicle budding","22/6711","36/28891",1.26852410819203e-06,7.41333309284302e-06,3.31824648619017e-06,"218811/77371/19324/56491/338366/18570/69608/75964/27096/67898/20334/231070/66682/60409/20224/240756/59005/69162/332110/30960/27054/50907",22
"GO:0009062","GO:0009062","fatty acid catabolic process","48/6711","109/28891",1.27324462518835e-06,7.42821032977947e-06,3.32490561489386e-06,"113868/11430/76574/13167/67885/56717/20280/66841/216136/338350/23986/11992/19015/74551/22160/110460/110959/11364/13177/19305/231086/230784/16367/106861/11666/170789/12896/11363/19300/93747/11652/97212/19299/56357/52665/56794/15107/20524/64899/71767/52538/56690/54608/110446/110826/66253/384783/110842",48
"GO:0007160","GO:0007160","cell-matrix adhesion","87/6711","235/28891",1.27337456010027e-06,7.42821032977947e-06,3.32490561489386e-06,"56838/16399/12631/108911/20779/13144/56637/18720/244895/64930/17886/13837/16400/22417/19261/13640/12817/110829/13829/83964/72349/218397/18708/18015/11465/18081/17127/12512/12053/50932/19211/195209/14787/16480/76499/22330/58800/11502/12568/12032/20874/16542/18607/20411/16413/18606/16402/16403/22339/434204/230661/11426/50768/12387/29875/16971/16449/20971/107581/16412/21844/74030/12977/16825/76707/101401/23790/114249/20807/16410/218952/12361/15404/109711/12554/18552/19877/19271/14729/244667/19272/12552/22793/23991/26921/16421/105298",87
"GO:0006094","GO:0006094","gluconeogenesis","43/6711","94/28891",1.2966985904645e-06,7.55060443914558e-06,3.37968985543022e-06,"17448/20869/14751/18655/67800/18563/103836/104570/227358/18648/18747/11911/17449/140858/59046/18627/11910/74551/14815/18604/19255/50721/74343/11364/67863/14718/19386/14433/13194/230784/56790/17691/12952/328572/110524/18639/13806/213053/15251/14385/27376/21416/56458",43
"GO:0006112","GO:0006112","energy reserve metabolic process","43/6711","94/28891",1.2966985904645e-06,7.55060443914558e-06,3.37968985543022e-06,"241113/18976/269224/19046/15289/56717/56637/74178/110094/16548/18627/54646/14936/14683/14783/11364/217166/69181/228966/53601/16367/105193/20411/11548/14387/271221/13853/16195/11652/66849/19045/18605/74185/14385/26380/56351/21416/105651/11554/14583/102093/384783/108099",43
"GO:0042158","GO:0042158","lipoprotein biosynthetic process","46/6711","103/28891",1.30019252110393e-06,7.56411641790249e-06,3.38573788746521e-06,"233575/18108/66795/80795/238331/13167/320655/66459/52639/67556/19043/74244/69048/67292/228136/77040/22241/14731/110417/68118/57437/78928/276846/225326/18700/19042/11303/74781/228812/18701/225651/22234/67657/241062/11793/433931/71146/230801/226861/67063/66268/74770/70605/11816/53627/68268",46
"GO:0000271","GO:0000271","polysaccharide biosynthetic process","34/6711","68/28891",1.34670187376618e-06,7.8205768272944e-06,3.50053090184267e-06,"241113/269224/19046/56717/67300/18627/54646/14936/14783/11771/21803/11364/58994/217166/69181/23908/228966/16367/15531/105193/20411/13853/11652/19045/18605/15116/74185/26380/56351/105651/14583/14043/18033/384783",34
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","34/6711","68/28891",1.34670187376618e-06,7.8205768272944e-06,3.50053090184267e-06,"18148/13548/114716/99982/13207/15248/11920/56484/22160/20583/12366/230784/67941/12905/20677/66143/58801/17246/26931/114715/53892/81601/55982/17920/20613/52679/83383/56190/108705/22589/67956/12575/17319/22059",34
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","56/6711","134/28891",1.36980686024557e-06,7.9475922782565e-06,3.55738367893611e-06,"22411/12614/107934/17701/238386/12034/14365/240590/19664/17684/18222/22417/18504/20377/22412/22409/21803/20583/14573/13543/104156/13542/70122/14173/14182/20472/11789/52906/107515/58198/380718/22339/18590/494504/12387/20682/22421/18053/12977/22422/14368/12162/21380/93840/20681/230824/72080/319757/20319/14362/12393/13544/21821/59024/22418/16974",56
"GO:0046831","GO:0046831","regulation of RNA export from nucleus","12/6711","14/28891",1.37705747632318e-06,7.98247526293095e-06,3.57299748447732e-06,"28114/108989/13211/218210/54194/235626/20926/20218/232341/217827/73473/107829",12
"GO:0035065","GO:0035065","regulation of histone acetylation","15/6711","20/28891",1.39514202954053e-06,8.08004090064533e-06,3.61666837184526e-06,"319974/93762/14461/12189/21803/22385/18045/328572/11820/18432/18046/57741/81898/319955/17913",15
"GO:0044282","GO:0044282","small molecule catabolic process","121/6711","353/28891",1.4353317061209e-06,8.30533947724894e-06,3.71751318763808e-06,"11847/11674/14751/113868/17425/18655/67618/11430/245847/57028/76574/18242/18950/57357/13115/13167/67885/14651/56717/213350/20280/13116/66841/216136/231327/16548/14874/338350/23986/11992/57320/19015/74551/22160/319801/110460/110959/66885/12035/11364/13177/19305/14718/58875/231086/53893/104776/14433/93685/74246/257633/12015/19211/71891/230784/17308/110391/269378/16367/14719/100328588/232078/78038/12583/106861/64654/13082/67880/11532/11666/18640/20778/170789/14660/12896/26384/11363/13806/68837/14661/19300/93747/11652/97212/19299/232449/18641/56357/52665/56794/224794/11881/15107/15211/20524/64899/15356/13382/17766/71767/232174/15931/52538/56690/56174/54608/15212/110446/22059/78830/216456/110826/67980/12411/66253/71761/384783/71776/11816/110842/15932",121
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","27/6711","49/28891",1.43963221360337e-06,8.32275268958505e-06,3.72530743213296e-06,"22350/18626/74256/19261/18472/20377/72349/14013/244923/15469/73608/108909/15259/63953/19252/13383/330177/15183/20185/15502/16396/20319/14870/70686/56458/268373/17283",27
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","54/6711","128/28891",1.4782362113312e-06,8.5382711632983e-06,3.82177462295682e-06,"56838/12631/108911/20779/13144/56637/244895/64930/17886/13837/22417/13640/110829/13829/72349/218397/18708/18015/11465/18081/17127/12053/50932/19211/16480/76499/22330/20874/16542/16413/18606/22339/11426/50768/29875/16971/16449/20971/107581/74030/12977/16825/76707/23790/218952/12361/15404/12554/18552/19877/19271/244667/23991/26921",54
"GO:0006622","GO:0006622","protein targeting to lysosome","19/6711","29/28891",1.48425133434883e-06,8.5576780869522e-06,3.8304612630168e-06,"100504663/11781/75669/218441/17113/56208/15481/17999/225326/27057/70297/20661/15239/74718/432486/20660/245944/12492/19349",19
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","19/6711","29/28891",1.48425133434883e-06,8.5576780869522e-06,3.8304612630168e-06,"30055/54673/231430/15525/15519/66821/69089/53333/56330/68653/30056/58801/56428/69923/56322/12028/68115/170770/223696",19
"GO:0051592","GO:0051592","response to calcium ion","60/6711","147/28891",1.50637675282458e-06,8.6774839577366e-06,3.88408699448961e-06,"16478/14281/11747/54526/16476/233908/16510/12497/18019/18018/65973/13605/29876/16477/18575/11744/12315/18570/15444/54153/60510/20980/13829/11991/229709/16500/56737/19141/67898/94178/381853/19055/11502/66972/12314/19395/66871/17258/328572/14282/26556/19415/109880/234577/11820/29875/232341/110058/233011/18021/69162/110862/12313/11750/245944/11514/110789/78830/20191/15194",60
"GO:0046545","GO:0046545","development of primary female sexual characteristics","53/6711","125/28891",1.53068897931201e-06,8.80180299789939e-06,3.93973284407176e-06,"14566/13615/103468/244891/16590/15387/22187/229357/20779/381677/56436/20655/11504/17886/216869/11920/22417/56484/12608/20377/238871/19288/22215/17390/11705/20397/13667/16848/101476/12048/109685/170731/16542/22764/11622/217715/100040608/22339/228980/14087/14366/26423/11819/16876/242523/218454/12028/93757/12841/75410/12167/226090/22762",53
"GO:0046620","GO:0046620","regulation of organ growth","53/6711","125/28891",1.53068897931201e-06,8.80180299789939e-06,3.93973284407176e-06,"211323/22632/67603/23988/16468/56717/18712/21388/19664/17684/11878/211652/14815/11546/21813/12288/18128/19211/110196/226844/21814/12444/53817/14173/15214/14182/67655/14180/328572/21385/11789/11622/232334/56274/26416/58231/19735/18479/50523/108655/21380/16526/232339/14297/319757/21812/106628/21416/11554/22762/14234/17283/14381",53
"GO:0042921","GO:0042921","glucocorticoid receptor signaling pathway","13/6711","16/28891",1.53856454799744e-06,8.83920416790684e-06,3.95647380247769e-06,"18626/11865/12064/14815/12953/19060/93760/17999/12952/17978/18212/22629/56351",13
"GO:0008333","GO:0008333","endosome to lysosome transport","36/6711","74/28891",1.54057239729618e-06,8.84285812374991e-06,3.95810933213556e-06,"14339/228545/170833/12300/11776/100504663/77573/73711/67064/213326/74349/67095/67298/68953/269523/54122/66530/17101/66700/71801/320191/20661/100502841/15239/71732/105513/74718/234852/75608/280408/11852/208092/74374/19349/81905/17237",36
"GO:0048608","GO:0048608","reproductive structure development","118/6711","343/28891",1.56965971244785e-06,9.00180294167155e-06,4.02925386010447e-06,"14566/21386/107626/13615/103468/20869/228421/22668/18014/12443/244891/208144/11421/16590/15387/192176/22187/15904/56711/229357/14155/20779/12161/381677/56436/238247/17684/224902/20655/11504/17886/216869/67204/11920/22417/56484/12608/97165/20377/22412/238871/19288/22215/13870/17390/11705/20397/13667/16848/67561/101476/19156/12048/18128/12576/19211/12929/69260/98711/238057/214384/109685/170731/20520/19411/16542/14180/22764/67713/11789/65247/107515/15081/13383/11622/20674/217715/100040608/16001/22339/228980/14087/320790/12387/14366/20682/22421/13498/26423/12162/232286/19401/22589/11819/319448/16876/16410/20681/11480/13363/242523/12028/20319/21812/93757/12841/20181/14238/21416/75410/237911/12577/12167/226090/22762/192195/22418/16974",118
"GO:0008585","GO:0008585","female gonad development","52/6711","122/28891",1.58127602960381e-06,9.05876498530178e-06,4.05475036737792e-06,"14566/13615/103468/244891/16590/15387/22187/229357/20779/381677/56436/20655/11504/17886/216869/11920/22417/56484/12608/20377/238871/19288/22215/17390/11705/20397/13667/16848/101476/12048/109685/170731/16542/22764/11622/217715/100040608/22339/228980/14087/14366/26423/11819/16876/242523/12028/93757/12841/75410/12167/226090/22762",52
