gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_replicate_count,exo_mean_signal,exo_min_qvalue,exo_samples,endo_peak_count,endo_replicate_count,endo_mean_signal,endo_min_qvalue,endo_samples,category
Slc25a24,chr3,109123149,+,109120649,109123649,109123111,109123423,1417,35,1,1,8.82418,30.5232,NSCv3,2,2,4.302425,5.59018,NSCM1;NSCM3,endo_only
Slc25a24,chr3,109123162,+,109120662,109123662,109123111,109123423,1417,35,1,1,8.82418,30.5232,NSCv3,2,2,4.302425,5.59018,NSCM1;NSCM3,endo_only
Ptbp2,chr3,119783388,-,119782888,119785888,119782567,119783431,1498,106,1,1,16.2077,78.1264,NSCv3,3,2,5.764636666666665,4.94624,NSCM2;NSCM3,endo_only
Ptbp2,chr3,119783804,-,119783304,119786304,119782567,119783431,1498,106,1,1,16.2077,78.1264,NSCv3,3,2,5.764636666666665,4.94624,NSCM2;NSCM3,endo_only
Ptbp2,chr3,119783234,-,119782734,119785734,119782567,119783431,1498,106,1,1,16.2077,78.1264,NSCv3,3,2,5.764636666666665,4.94624,NSCM2;NSCM3,endo_only
Ptbp2,chr3,119783286,-,119782786,119785786,119782567,119783431,1498,106,1,1,16.2077,78.1264,NSCv3,3,2,5.764636666666665,4.94624,NSCM2;NSCM3,endo_only
Ptbp2,chr3,119783691,-,119783191,119786191,119782567,119783431,1498,106,1,1,16.2077,78.1264,NSCv3,3,2,5.764636666666665,4.94624,NSCM2;NSCM3,endo_only
Ptbp2,chr3,119783307,-,119782807,119785807,119782567,119783431,1498,106,1,1,16.2077,78.1264,NSCv3,3,2,5.764636666666665,4.94624,NSCM2;NSCM3,endo_only
Abcd3,chr3,121768852,-,121768352,121771352,121770881,121771088,1514,20,1,1,3.70067,4.24736,NSCv1,2,2,2.712105,1.37022,NSCM2;NSCM3,endo_only
Sec24d,chr3,123267455,+,123264955,123267955,123267163,123268114,1525,63,1,1,18.909,97.9253,NSCv3,4,3,4.15524,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Sec24d,chr3,123267479,+,123264979,123267979,123267163,123268114,1525,63,1,1,18.909,97.9253,NSCv3,4,3,4.15524,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Sec24d,chr3,123267490,+,123264990,123267990,123267163,123268114,1525,63,1,1,18.909,97.9253,NSCv3,4,3,4.15524,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Gm16238,chr3,127692520,-,127692020,127695020,127695407,127695763,1559,34,0,0,0.0,1.0,,7,3,7.203000000000001,3.2271,NSCM1;NSCM2;NSCM3,endo_only
Gar1,chr3,129831396,-,129830896,129833896,129830644,129831662,1575,104,1,1,13.8666,61.8878,NSCv3,3,2,6.714860000000001,10.2601,NSCM2;NSCM3,endo_only
Gar1,chr3,129829366,-,129828866,129831866,129830644,129831662,1575,104,2,1,12.786100000000001,47.7863,NSCv3,3,2,5.019186666666667,4.26559,NSCM2;NSCM3,endo_only
Gar1,chr3,129831360,-,129830860,129833860,129830644,129831662,1575,104,1,1,13.8666,61.8878,NSCv3,3,2,6.714860000000001,10.2601,NSCM2;NSCM3,endo_only
Gar1,chr3,129830932,-,129830432,129833432,129830644,129831662,1575,104,1,1,13.8666,61.8878,NSCv3,3,2,6.714860000000001,10.2601,NSCM2;NSCM3,endo_only
Col25a1,chr3,130180891,+,130178391,130181391,130180706,130181597,1578,66,1,1,3.16157,4.35461,NSCv2,2,2,11.940285,32.6691,NSCM1;NSCM2,endo_only
Col25a1,chr3,130180891,+,130178391,130181391,130180706,130181597,1578,66,1,1,3.16157,4.35461,NSCv2,2,2,11.940285,32.6691,NSCM1;NSCM2,endo_only
Col25a1,chr3,130180891,+,130178391,130181391,130180706,130181597,1578,66,1,1,3.16157,4.35461,NSCv2,2,2,11.940285,32.6691,NSCM1;NSCM2,endo_only
Col25a1,chr3,130180891,+,130178391,130181391,130180706,130181597,1578,66,1,1,3.16157,4.35461,NSCv2,2,2,11.940285,32.6691,NSCM1;NSCM2,endo_only
Tacr3,chr3,134829007,+,134826507,134829507,134829264,134829633,1613,29,0,0,0.0,1.0,,3,2,4.8679033333333335,2.7555,NSCM1;NSCM3,endo_only
Dnajb14,chr3,137868166,+,137865666,137868666,137867581,137868040,1636,55,1,1,2.5212,2.31447,NSCv3,5,3,9.747426,3.05598,NSCM1;NSCM2;NSCM3,endo_only
Gm43445,chr3,144199262,-,144198762,144201762,144198566,144198938,1685,44,2,1,10.174814999999999,34.6562,NSCv3,3,2,9.029396666666667,1.83897,NSCM1;NSCM2,endo_only
Sh3glb1,chr3,144720110,-,144719610,144722610,144719647,144720452,1689,89,1,1,9.9047,36.7709,NSCv3,4,3,59.9188975,7.84388,NSCM1;NSCM2;NSCM3,endo_only
Sh3glb1,chr3,144720323,-,144719823,144722823,144719647,144720452,1689,89,1,1,9.9047,36.7709,NSCv3,4,3,59.9188975,7.84388,NSCM1;NSCM2;NSCM3,endo_only
Sh3glb1,chr3,144720335,-,144719835,144722835,144719647,144720452,1689,89,1,1,9.9047,36.7709,NSCv3,4,3,59.9188975,7.84388,NSCM1;NSCM2;NSCM3,endo_only
Sh3glb1,chr3,144720205,-,144719705,144722705,144719647,144720452,1689,89,1,1,9.9047,36.7709,NSCv3,4,3,59.9188975,7.84388,NSCM1;NSCM2;NSCM3,endo_only
Lpar3,chr3,146220963,+,146218463,146221463,146220813,146221423,1700,65,1,1,4.86231,10.6544,NSCv3,3,2,8.794733333333333,4.91854,NSCM1;NSCM2,endo_only
Fam73a,chr3,152337934,-,152337434,152340434,152340151,152340487,1747,44,1,1,4.50214,9.15786,NSCv3,4,3,7.453265,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Lhx8,chr3,154330659,-,154330159,154333159,154329302,154330035,1762,53,1,1,9.54453,34.6562,NSCv3,2,2,4.34867,6.16852,NSCM2;NSCM3,endo_only
Lhx8,chr3,154330059,-,154329559,154332559,154329302,154330035,1762,53,1,1,9.54453,34.6562,NSCv3,2,2,4.34867,6.16852,NSCM2;NSCM3,endo_only
Lhx8,chr3,154328166,-,154327666,154330666,154328064,154328820,1762,78,0,0,0.0,1.0,,3,3,4.245966666666667,6.16852,NSCM1;NSCM2;NSCM3,endo_only
Lhx8,chr3,154328634,-,154328134,154331134,154329302,154330035,1762,53,0,0,0.0,1.0,,3,3,4.245966666666667,6.16852,NSCM1;NSCM2;NSCM3,endo_only
AI606473,chr3,154330821,+,154328321,154331321,154329302,154330035,1762,53,0,0,0.0,1.0,,3,3,4.245966666666667,6.16852,NSCM1;NSCM2;NSCM3,endo_only
AI606473,chr3,154331997,+,154329497,154332497,154329302,154330035,1762,53,1,1,9.54453,34.6562,NSCv3,2,2,4.34867,6.16852,NSCM2;NSCM3,endo_only
Mos,chr4,3872105,-,3871605,3874605,3874952,3875274,614,38,1,1,6.30299,17.229,NSCv3,2,2,5.7296,11.7074,NSCM1;NSCM3,endo_only
Penk,chr4,4138477,-,4137977,4140977,4138424,4138985,616,60,0,0,0.0,1.0,,2,2,3.5347999999999997,3.6499,NSCM1;NSCM2,endo_only
Penk,chr4,4138819,-,4138319,4141319,4138424,4138985,616,60,0,0,0.0,1.0,,2,2,3.5347999999999997,3.6499,NSCM1;NSCM2,endo_only
Chd7,chr4,8751438,+,8748938,8751938,8751762,8752020,651,21,2,1,6.26268,8.98689,NSCv1,4,2,6.5729125,8.14021,NSCM2;NSCM3,endo_only
Gdf6,chr4,9844372,+,9841872,9844872,9843944,9844772,660,74,1,1,8.28393,27.5133,NSCv3,3,3,3.71576,1.37022,NSCM1;NSCM2;NSCM3,endo_only
Esrp1,chr4,11386783,-,11386283,11389283,11387026,11388595,671,110,0,0,0.0,1.0,,2,2,3.280885,4.36553,NSCM2;NSCM3,endo_only
Esrp1,chr4,11386783,-,11386283,11389283,11387026,11388595,671,110,0,0,0.0,1.0,,2,2,3.280885,4.36553,NSCM2;NSCM3,endo_only
Tmem67,chr4,12090020,-,12089520,12092520,12089288,12090122,677,79,0,0,0.0,1.0,,2,2,7.39313,22.497,NSCM2;NSCM3,endo_only
C230012O17Rik,chr4,24966616,-,24966116,24969116,24966384,24966909,775,67,1,1,17.8285,89.8821,NSCv3,3,3,6.022113333333333,9.17145,NSCM1;NSCM2;NSCM3,endo_only
C230012O17Rik,chr4,24967083,-,24966583,24969583,24966384,24966909,775,67,1,1,17.8285,89.8821,NSCv3,2,2,5.630595,9.17145,NSCM2;NSCM3,endo_only
C230012O17Rik,chr4,24967449,-,24966949,24969949,24966384,24966909,775,67,1,1,17.8285,89.8821,NSCv3,2,2,5.630595,9.17145,NSCM2;NSCM3,endo_only
Map3k7,chr4,31964097,+,31961597,31964597,31963386,31964438,828,113,1,1,3.6885,6.21142,NSCv2,3,3,8.283106666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Map3k7,chr4,31964120,+,31961620,31964620,31963386,31964438,828,113,1,1,3.6885,6.21142,NSCv2,3,3,8.283106666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Map3k7,chr4,31964257,+,31961757,31964757,31963386,31964438,828,113,1,1,3.6885,6.21142,NSCv2,3,3,8.283106666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Map3k7,chr4,31964263,+,31961763,31964763,31963386,31964438,828,113,1,1,3.6885,6.21142,NSCv2,3,3,8.283106666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Lyrm2,chr4,32800253,+,32797753,32800753,32799970,32800499,835,51,1,1,11.4168,46.934,NSCv2,2,2,15.1283,78.9238,NSCM2;NSCM3,endo_only
Lyrm2,chr4,32800279,+,32797779,32800779,32799970,32800499,835,51,1,1,11.4168,46.934,NSCv2,2,2,15.1283,78.9238,NSCM2;NSCM3,endo_only
Lyrm2,chr4,32800282,+,32797782,32800782,32799970,32800499,835,51,1,1,11.4168,46.934,NSCv2,2,2,15.1283,78.9238,NSCM2;NSCM3,endo_only
Cfap206,chr4,34730206,-,34729706,34732706,34730084,34730315,849,29,1,1,4.86231,10.6544,NSCv3,2,2,5.16965,2.26699,NSCM1;NSCM3,endo_only
Cfap206,chr4,34730178,-,34729678,34732678,34730084,34730315,849,29,1,1,4.86231,10.6544,NSCv3,2,2,5.16965,2.26699,NSCM1;NSCM3,endo_only
Cfap206,chr4,34730195,-,34729695,34732695,34730084,34730315,849,29,1,1,4.86231,10.6544,NSCv3,2,2,5.16965,2.26699,NSCM1;NSCM3,endo_only
Cfap206,chr4,34730195,-,34729695,34732695,34730084,34730315,849,29,1,1,4.86231,10.6544,NSCv3,2,2,5.16965,2.26699,NSCM1;NSCM3,endo_only
Cfap206,chr4,34730195,-,34729695,34732695,34730084,34730315,849,29,1,1,4.86231,10.6544,NSCv3,2,2,5.16965,2.26699,NSCM1;NSCM3,endo_only
Pax5,chr4,44710487,-,44709987,44712987,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710418,-,44709918,44712918,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710418,-,44709918,44712918,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710418,-,44709918,44712918,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710418,-,44709918,44712918,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710418,-,44709918,44712918,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Pax5,chr4,44710408,-,44709908,44712908,44710638,44711138,926,39,1,1,6.48307,18.1095,NSCv3,2,2,3.547655,3.05598,NSCM1;NSCM3,endo_only
Trmo,chr4,46389418,-,46388918,46391918,46389088,46389594,938,55,1,1,14.4068,65.551,NSCv3,3,3,12.289553333333332,26.8289,NSCM1;NSCM2;NSCM3,endo_only
Trmo,chr4,46389423,-,46388923,46391923,46389088,46389594,938,55,1,1,14.4068,65.551,NSCv3,3,3,12.289553333333332,26.8289,NSCM1;NSCM2;NSCM3,endo_only
Trmo,chr4,46389437,-,46388937,46391937,46389088,46389594,938,55,1,1,14.4068,65.551,NSCv3,3,3,12.289553333333332,26.8289,NSCM1;NSCM2;NSCM3,endo_only
Nr4a3,chr4,48049114,+,48046614,48049614,48047189,48047577,951,29,1,1,9.836,37.1173,NSCv2,3,2,6.76729,11.7074,NSCM1;NSCM2,endo_only
Nr4a3,chr4,48051248,+,48048748,48051748,48051612,48052178,951,48,1,1,3.16157,4.35461,NSCv2,4,3,3.8910249999999995,2.74045,NSCM1;NSCM2;NSCM3,endo_only
Msantd3,chr4,48539935,+,48537435,48540435,48539926,48540333,955,37,2,1,7.65363,15.5045,NSCv3,4,3,7.269715000000001,5.59018,NSCM1;NSCM2;NSCM3,endo_only
Msantd3,chr4,48540079,+,48537579,48540579,48539926,48540333,955,37,2,1,7.65363,15.5045,NSCv3,4,3,7.269715000000001,5.59018,NSCM1;NSCM2;NSCM3,endo_only
Zfp462,chr4,54945048,+,54942548,54945548,54945037,54945439,1004,42,1,1,10.1873,39.2424,NSCv2,3,2,7.72323,15.0363,NSCM2;NSCM3,endo_only
Gm26657,chr4,56740070,+,56737570,56740570,56740665,56740940,1017,19,2,1,6.41096,12.7584,NSCv2,2,2,4.810105,8.49587,NSCM1;NSCM3,endo_only
Frrs1l,chr4,56990391,-,56989891,56992891,56990050,56990300,1019,25,1,1,12.7861,54.7229,NSCv3,2,2,3.5870699999999998,4.94624,NSCM2;NSCM3,endo_only
Frrs1l,chr4,56990136,-,56989636,56992636,56990050,56990300,1019,25,1,1,12.7861,54.7229,NSCv3,2,2,3.5870699999999998,4.94624,NSCM2;NSCM3,endo_only
Epb41l4b,chr4,57143437,-,57142937,57145937,57142826,57143840,1020,96,1,1,3.60171,5.72514,NSCv3,3,2,5.41838,4.91854,NSCM1;NSCM2,endo_only
Epb41l4b,chr4,57143437,-,57142937,57145937,57142826,57143840,1020,96,1,1,3.60171,5.72514,NSCv3,3,2,5.41838,4.91854,NSCM1;NSCM2,endo_only
Wdr31,chr4,62468888,-,62468388,62471388,62470753,62471016,1061,27,1,1,6.26268,11.6585,NSCv1,3,3,9.287469999999999,15.0363,NSCM1;NSCM2;NSCM3,endo_only
Wdr31,chr4,62470887,-,62470387,62473387,62470753,62471016,1061,27,1,1,6.26268,11.6585,NSCv1,3,3,9.287469999999999,15.0363,NSCM1;NSCM2;NSCM3,endo_only
Wdr31,chr4,62470887,-,62470387,62473387,62470753,62471016,1061,27,1,1,6.26268,11.6585,NSCv1,3,3,9.287469999999999,15.0363,NSCM1;NSCM2;NSCM3,endo_only
Wdr31,chr4,62470887,-,62470387,62473387,62470753,62471016,1061,27,1,1,6.26268,11.6585,NSCv1,3,3,9.287469999999999,15.0363,NSCM1;NSCM2;NSCM3,endo_only
Wdr31,chr4,62470896,-,62470396,62473396,62470753,62471016,1061,27,1,1,6.26268,11.6585,NSCv1,3,3,9.287469999999999,15.0363,NSCM1;NSCM2;NSCM3,endo_only
Wdr31,chr4,62470874,-,62470374,62473374,62470753,62471016,1061,27,1,1,6.26268,11.6585,NSCv1,3,3,9.287469999999999,15.0363,NSCM1;NSCM2;NSCM3,endo_only
Astn2,chr4,66404483,-,66403983,66406983,66403653,66404185,1091,46,1,1,6.26268,11.6585,NSCv1,3,2,6.495410000000001,4.94624,NSCM1;NSCM3,endo_only
Astn2,chr4,66404611,-,66404111,66407111,66403653,66404185,1091,46,1,1,6.26268,11.6585,NSCv1,3,2,6.495410000000001,4.94624,NSCM1;NSCM3,endo_only
Rasef,chr4,73790602,-,73790102,73793102,73790554,73791142,1147,79,1,1,8.82418,30.5232,NSCv3,3,3,5.511356666666667,12.5518,NSCM1;NSCM2;NSCM3,endo_only
Rasef,chr4,73790709,-,73790209,73793209,73790554,73791142,1147,79,1,1,8.82418,30.5232,NSCv3,3,3,5.511356666666667,12.5518,NSCM1;NSCM2;NSCM3,endo_only
Gm11240,chr4,73791246,+,73788746,73791746,73790554,73791142,1147,79,1,1,8.82418,30.5232,NSCv3,2,2,5.631475,12.5518,NSCM1;NSCM2,endo_only
Elavl2,chr4,91400785,-,91400285,91403285,91400568,91400871,1282,30,0,0,0.0,1.0,,2,2,3.5870699999999998,4.94624,NSCM2;NSCM3,endo_only
Caap1,chr4,94556796,-,94556296,94559296,94556325,94556860,1306,63,1,1,14.2334,42.8417,NSCv1,2,2,7.53459,25.1602,NSCM2;NSCM3,endo_only
Caap1,chr4,94556766,-,94556266,94559266,94556325,94556860,1306,63,1,1,14.2334,42.8417,NSCv1,2,2,7.53459,25.1602,NSCM2;NSCM3,endo_only
Slc35d1,chr4,103215164,-,103214664,103217664,103214434,103215420,1372,77,2,1,9.30907,24.1244,NSCv2,4,3,11.595335,15.1765,NSCM1;NSCM2;NSCM3,endo_only
Slc35d1,chr4,103214803,-,103214303,103217303,103214434,103215420,1372,77,2,1,9.30907,24.1244,NSCv2,5,3,10.231658,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Slc35d1,chr4,103214803,-,103214303,103217303,103214434,103215420,1372,77,2,1,9.30907,24.1244,NSCv2,5,3,10.231658,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Slc35d1,chr4,103214799,-,103214299,103217299,103214434,103215420,1372,77,2,1,9.30907,24.1244,NSCv2,5,3,10.231658,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Slc35d1,chr4,103214672,-,103214172,103217172,103214434,103215420,1372,77,2,1,9.30907,24.1244,NSCv2,5,3,10.231658,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Dmrtb1,chr4,107683580,-,107683080,107686080,107683544,107683992,1406,39,0,0,0.0,1.0,,3,2,6.387996666666666,14.0763,NSCM2;NSCM3,endo_only
Dmrtb1,chr4,107684230,-,107683730,107686730,107683544,107683992,1406,39,1,1,7.3835,22.6818,NSCv3,3,2,6.387996666666666,14.0763,NSCM2;NSCM3,endo_only
Tal1,chr4,115056426,+,115053926,115056926,115056381,115057895,1462,129,1,1,5.58265,13.8314,NSCv3,2,2,4.786135,7.73871,NSCM1;NSCM3,endo_only
Tal1,chr4,115057438,+,115054938,115057938,115056381,115057895,1462,129,1,1,5.58265,13.8314,NSCv3,2,2,4.786135,7.73871,NSCM1;NSCM3,endo_only
Tal1,chr4,115057811,+,115055311,115058311,115056381,115057895,1462,129,1,1,5.58265,13.8314,NSCv3,2,2,4.786135,7.73871,NSCM1;NSCM3,endo_only
Lurap1,chr4,116144609,-,116144109,116147109,116144334,116144681,1471,30,1,1,11.4168,46.934,NSCv2,2,2,11.8292,40.3186,NSCM1;NSCM3,endo_only
Gm12844,chr4,117729299,-,117728799,117731799,117729384,117729589,1483,24,1,1,2.84667,2.27104,NSCv1,3,2,3.8338333333333328,1.83897,NSCM2;NSCM3,endo_only
Artn,chr4,117929763,-,117929263,117932263,117929412,117929815,1484,32,2,1,6.30299,5.72514,NSCv3,2,2,9.278445,15.0363,NSCM1;NSCM2,endo_only
Med8,chr4,118409337,+,118406837,118409837,118409119,118409651,1488,48,1,1,6.1229,16.3605,NSCv3,3,3,6.832606666666667,15.6896,NSCM1;NSCM2;NSCM3,endo_only
Med8,chr4,118409337,+,118406837,118409837,118409119,118409651,1488,48,1,1,6.1229,16.3605,NSCv3,3,3,6.832606666666667,15.6896,NSCM1;NSCM2;NSCM3,endo_only
Med8,chr4,118409349,+,118406849,118409849,118409119,118409651,1488,48,1,1,6.1229,16.3605,NSCv3,3,3,6.832606666666667,15.6896,NSCM1;NSCM2;NSCM3,endo_only
Med8,chr4,118409355,+,118406855,118409855,118409119,118409651,1488,48,1,1,6.1229,16.3605,NSCv3,3,3,6.832606666666667,15.6896,NSCM1;NSCM2;NSCM3,endo_only
Med8,chr4,118409356,+,118406856,118409856,118409119,118409651,1488,48,1,1,6.1229,16.3605,NSCv3,3,3,6.832606666666667,15.6896,NSCM1;NSCM2;NSCM3,endo_only
Med8,chr4,118409366,+,118406866,118409866,118409119,118409651,1488,48,1,1,6.1229,16.3605,NSCv3,3,3,6.832606666666667,15.6896,NSCM1;NSCM2;NSCM3,endo_only
Cdc20,chr4,118436578,-,118436078,118439078,118436948,118437578,1488,62,4,1,11.2553525,6.3732,NSCv3,5,3,10.820724,10.0668,NSCM1;NSCM2;NSCM3,endo_only
Cdc20,chr4,118435821,-,118435321,118438321,118436948,118437578,1488,62,3,1,13.746540000000001,21.7455,NSCv3,4,3,10.867655000000001,10.0668,NSCM1;NSCM2;NSCM3,endo_only
Rlf,chr4,121215084,-,121214584,121217584,121214641,121215273,1509,58,1,1,13.5064,59.4749,NSCv3,2,2,3.172925,2.49068,NSCM1;NSCM2,endo_only
Bmp8b,chr4,123119324,+,123116824,123119824,123116259,123117456,1524,110,2,1,10.802035,14.3787,NSCv2,2,2,5.536575,1.37022,NSCM1;NSCM3,endo_only
Gm17244,chr4,123116686,-,123116186,123119186,123116259,123117456,1524,110,2,1,10.802035,14.3787,NSCv2,2,2,6.069529999999999,1.37022,NSCM2;NSCM3,endo_only
Oxct2b,chr4,123116266,+,123113766,123116766,123116259,123117456,1524,110,1,1,15.9835,78.3188,NSCv2,3,2,4.8699666666666666,1.37022,NSCM2;NSCM3,endo_only
Hpcal4,chr4,123183227,+,123180727,123183727,123183309,123183668,1524,34,1,1,9.96335,24.8707,NSCv1,5,3,5.917976,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Hpcal4,chr4,123183239,+,123180739,123183739,123183309,123183668,1524,34,1,1,9.96335,24.8707,NSCv1,5,3,5.917976,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Hpcal4,chr4,123183499,+,123180999,123183999,123183309,123183668,1524,34,1,1,9.96335,24.8707,NSCv1,5,3,5.917976,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Hpcal4,chr4,123183516,+,123181016,123184016,123183309,123183668,1524,34,1,1,9.96335,24.8707,NSCv1,5,3,5.917976,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Hpcal4,chr4,123183729,+,123181229,123184229,123183309,123183668,1524,34,1,1,9.96335,24.8707,NSCv1,5,3,5.917976,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Eva1b,chr4,126147744,+,126145244,126148244,126148497,126149680,1547,97,2,1,9.72459,30.5232,NSCv3,3,2,6.809170000000001,10.9965,NSCM2;NSCM3,endo_only
Eva1b,chr4,126148003,+,126145503,126148503,126148497,126149680,1547,97,2,1,9.72459,30.5232,NSCv3,3,2,6.809170000000001,10.9965,NSCM2;NSCM3,endo_only
Eva1b,chr4,126148532,+,126146032,126149032,126148497,126149680,1547,97,2,1,9.72459,30.5232,NSCv3,3,2,6.809170000000001,10.9965,NSCM2;NSCM3,endo_only
Map7d1,chr4,126234776,-,126234276,126237276,126236895,126237234,1548,44,0,0,0.0,1.0,,2,2,3.8138050000000003,3.2271,NSCM2;NSCM3,endo_only
5730409E04Rik,chr4,126609818,+,126607318,126610318,126609607,126610142,1550,48,1,1,18.5034,62.9323,NSCv1,4,2,6.484245,7.84388,NSCM2;NSCM3,endo_only
5730409E04Rik,chr4,126609854,+,126607354,126610354,126609607,126610142,1550,48,1,1,18.5034,62.9323,NSCv1,4,2,6.484245,7.84388,NSCM2;NSCM3,endo_only
Gm12942,chr4,127126046,+,127123546,127126546,127125892,127126264,1554,32,2,1,5.402559999999999,8.43462,NSCv3,2,2,2.771985,1.37022,NSCM1;NSCM3,endo_only
Phc2,chr4,128727971,+,128725471,128728471,128727376,128728270,1567,83,1,1,9.30907,33.9911,NSCv2,2,2,5.71005,14.8772,NSCM2;NSCM3,endo_only
Phc2,chr4,128727982,+,128725482,128728482,128727376,128728270,1567,83,1,1,9.30907,33.9911,NSCv2,2,2,5.71005,14.8772,NSCM2;NSCM3,endo_only
Serinc2,chr4,130275218,-,130274718,130277718,130274890,130275645,1578,69,1,1,4.83934,7.3082,NSCv1,2,2,7.910864999999999,17.9274,NSCM1;NSCM2,endo_only
Ythdf2,chr4,132210809,-,132210309,132213309,132211214,132212374,1593,137,1,1,7.92376,25.5519,NSCv3,4,3,10.170755,25.797,NSCM1;NSCM2;NSCM3,endo_only
Gmeb1,chr4,132261521,-,132261021,132264021,132260988,132261190,1594,19,0,0,0.0,1.0,,2,2,7.698335,5.54778,NSCM2;NSCM3,endo_only
Gmeb1,chr4,132261602,-,132261102,132264102,132260988,132261190,1594,19,0,0,0.0,1.0,,2,2,7.698335,5.54778,NSCM2;NSCM3,endo_only
Cd164l2,chr4,133212131,+,133209631,133212631,133212347,133212751,1601,44,2,1,7.383509999999999,9.89798,NSCv3,6,3,10.500995,17.9274,NSCM1;NSCM2;NSCM3,endo_only
Slc9a1,chr4,133370644,+,133368144,133371144,133369668,133370011,1602,29,2,1,10.714205,9.68703,NSCv2,2,2,7.631494999999999,6.16852,NSCM2;NSCM3,endo_only
Aim1l,chr4,134082312,+,134079812,134082812,134081829,134082143,1607,30,1,1,3.41601,3.55442,NSCv1,2,2,9.937925,10.9965,NSCM1;NSCM3,endo_only
Aim1l,chr4,134082312,+,134079812,134082812,134081829,134082143,1607,30,1,1,3.41601,3.55442,NSCv1,2,2,9.937925,10.9965,NSCM1;NSCM3,endo_only
Aim1l,chr4,134082315,+,134079815,134082815,134081829,134082143,1607,30,1,1,3.41601,3.55442,NSCv1,2,2,9.937925,10.9965,NSCM1;NSCM3,endo_only
Aim1l,chr4,134082350,+,134079850,134082850,134081829,134082143,1607,30,1,1,3.41601,3.55442,NSCv1,3,2,8.492136666666667,10.9965,NSCM1;NSCM3,endo_only
Aim1l,chr4,134082436,+,134079936,134082936,134081829,134082143,1607,30,1,1,3.41601,3.55442,NSCv1,3,2,8.492136666666667,10.9965,NSCM1;NSCM3,endo_only
Ephb2,chr4,136694040,-,136693540,136696540,136693800,136694036,1627,23,2,1,5.31252,12.214,NSCv3,2,2,3.372485,4.36553,NSCM1;NSCM3,endo_only
Sh2d5,chr4,138250403,+,138247903,138250903,138250166,138250804,1639,62,1,1,9.66036,36.0671,NSCv2,3,2,14.562100000000001,4.81578,NSCM2;NSCM3,endo_only
Sh2d5,chr4,138250413,+,138247913,138250913,138250166,138250804,1639,62,1,1,9.66036,36.0671,NSCv2,3,2,14.562100000000001,4.81578,NSCM2;NSCM3,endo_only
Sh2d5,chr4,138250423,+,138247923,138250923,138250166,138250804,1639,62,1,1,9.66036,36.0671,NSCv2,3,2,14.562100000000001,4.81578,NSCM2;NSCM3,endo_only
