gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_replicate_count,exo_mean_signal,exo_min_qvalue,exo_samples,endo_peak_count,endo_replicate_count,endo_mean_signal,endo_min_qvalue,endo_samples,category
Ube2q1,chr3,89774288,+,89771788,89774788,89773101,89774061,1269,95,5,3,12.798376,4.24736,NSCv1;NSCv2;NSCv3,2,1,5.210195,7.00131,NSCM1,exo_only
Gm42809,chr3,89912916,+,89910416,89913416,89912795,89913379,1270,69,3,3,13.829956666666666,2.27104,NSCv1;NSCv2;NSCv3,2,1,4.77501,11.2737,NSCM2,exo_only
4930537H20Rik,chr3,90293983,-,90293483,90296483,90293709,90293943,1273,20,2,2,4.55748,5.0976,NSCv1;NSCv3,1,1,3.28282,5.38536,NSCM2,exo_only
S100a10,chr3,93555080,+,93552580,93555580,93555092,93555367,1298,27,5,3,14.361473999999998,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.58126,6.58003,NSCM2,exo_only
S100a10,chr3,93555163,+,93552663,93555663,93555092,93555367,1298,27,5,3,14.361473999999998,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.58126,6.58003,NSCM2,exo_only
Snx27,chr3,94582716,-,94582216,94585216,94582109,94582734,1306,64,3,3,8.317726666666667,16.3605,NSCv1;NSCv2;NSCv3,1,1,7.41251,24.3902,NSCM3,exo_only
Snx27,chr3,94582549,-,94582049,94585049,94582109,94582734,1306,64,3,3,8.317726666666667,16.3605,NSCv1;NSCv2;NSCv3,1,1,7.41251,24.3902,NSCM3,exo_only
Snx27,chr3,94582679,-,94582179,94585179,94582109,94582734,1306,64,3,3,8.317726666666667,16.3605,NSCv1;NSCv2;NSCv3,1,1,7.41251,24.3902,NSCM3,exo_only
Cgn,chr3,94786463,-,94785963,94788963,94786305,94786988,1308,52,4,3,11.672075000000001,31.7423,NSCv1;NSCv2;NSCv3,1,1,10.4204,34.3216,NSCM1,exo_only
Cgn,chr3,94786492,-,94785992,94788992,94786305,94786988,1308,52,4,3,11.672075000000001,31.7423,NSCv1;NSCv2;NSCv3,1,1,10.4204,34.3216,NSCM1,exo_only
Cgn,chr3,94786451,-,94785951,94788951,94786305,94786988,1308,52,4,3,11.672075000000001,31.7423,NSCv1;NSCv2;NSCv3,1,1,10.4204,34.3216,NSCM1,exo_only
Cgn,chr3,94786467,-,94785967,94788967,94786305,94786988,1308,52,4,3,11.672075000000001,31.7423,NSCv1;NSCv2;NSCv3,1,1,10.4204,34.3216,NSCM1,exo_only
Psmb4,chr3,94884843,-,94884343,94887343,94886480,94886958,1308,49,4,3,11.393172499999999,3.228,NSCv1;NSCv2;NSCv3,1,1,3.29445,4.94624,NSCM3,exo_only
Psmb4,chr3,94885955,-,94885455,94888455,94886480,94886958,1308,49,3,2,14.254133333333334,38.917,NSCv1;NSCv3,1,1,3.29445,4.94624,NSCM3,exo_only
Hormad1,chr3,95559677,+,95557177,95560177,95559526,95559728,1314,20,2,2,9.16455,2.31447,NSCv2;NSCv3,1,1,5.22267,14.2599,NSCM2,exo_only
Hormad1,chr3,95559678,+,95557178,95560178,95559526,95559728,1314,20,2,2,9.16455,2.31447,NSCv2;NSCv3,1,1,5.22267,14.2599,NSCM2,exo_only
Hormad1,chr3,95559678,+,95557178,95560178,95559526,95559728,1314,20,2,2,9.16455,2.31447,NSCv2;NSCv3,1,1,5.22267,14.2599,NSCM2,exo_only
Hormad1,chr3,95559678,+,95557178,95560178,95559526,95559728,1314,20,2,2,9.16455,2.31447,NSCv2;NSCv3,1,1,5.22267,14.2599,NSCM2,exo_only
Mcl1,chr3,95658788,+,95656288,95659288,95658487,95659477,1314,122,3,2,6.225613333333334,5.72418,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Mcl1,chr3,95658857,+,95656357,95659357,95658487,95659477,1314,122,3,2,6.225613333333334,5.72418,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Prpf3,chr3,95855885,-,95855385,95858385,95855674,95856024,1316,38,3,3,17.153766666666666,57.4052,NSCv1;NSCv2;NSCv3,1,1,17.9547,98.3312,NSCM3,exo_only
Prpf3,chr3,95855753,-,95855253,95858253,95855674,95856024,1316,38,3,3,17.153766666666666,57.4052,NSCv1;NSCv2;NSCv3,1,1,17.9547,98.3312,NSCM3,exo_only
Prpf3,chr3,95853632,-,95853132,95856132,95855674,95856024,1316,38,5,3,11.932414,4.97155,NSCv1;NSCv2;NSCv3,1,1,17.9547,98.3312,NSCM3,exo_only
Prpf3,chr3,95855781,-,95855281,95858281,95855674,95856024,1316,38,3,3,17.153766666666666,57.4052,NSCv1;NSCv2;NSCv3,1,1,17.9547,98.3312,NSCM3,exo_only
Gm26594,chr3,95855966,+,95853466,95856466,95855674,95856024,1316,38,5,3,11.932414,4.97155,NSCv1;NSCv2;NSCv3,1,1,17.9547,98.3312,NSCM3,exo_only
4930477E14Rik,chr3,96402014,-,96401514,96404514,96401869,96402183,1320,32,2,2,11.71905,38.917,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Gm26654,chr3,96402381,+,96399881,96402881,96401869,96402183,1320,32,2,2,11.71905,38.917,NSCv2;NSCv3,1,1,2.68594,3.2271,NSCM2,exo_only
Terc,chr3,96414859,-,96414359,96417359,96414572,96414904,1320,36,3,3,9.4292,22.6859,NSCv1;NSCv2;NSCv3,1,1,7.57723,25.3145,NSCM3,exo_only
Gm25890,chr3,96486719,-,96486219,96489219,96486729,96487128,1321,47,3,2,7.640806666666666,5.72514,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Gm22614,chr3,96488729,+,96486229,96489229,96486729,96487128,1321,47,3,2,7.640806666666666,5.72514,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
6330549D23Rik,chr3,96629820,-,96629320,96632320,96629788,96630052,1322,23,3,3,15.6931,25.9832,NSCv1;NSCv2;NSCv3,2,1,7.53557,5.97359,NSCM2,exo_only
6330549D23Rik,chr3,96629819,-,96629319,96632319,96629788,96630052,1322,23,3,3,15.6931,25.9832,NSCv1;NSCv2;NSCv3,2,1,7.53557,5.97359,NSCM2,exo_only
Rbm8a,chr3,96631221,+,96628721,96631721,96629788,96630052,1322,23,3,3,15.6931,25.9832,NSCv1;NSCv2;NSCv3,2,1,7.53557,5.97359,NSCM2,exo_only
Gm15999,chr3,97901089,-,97900589,97903589,97901108,97901529,1331,35,2,2,6.9190000000000005,13.8314,NSCv1;NSCv3,2,1,12.97233,21.7716,NSCM1,exo_only
Sec22b,chr3,97901190,+,97898690,97901690,97901108,97901529,1331,35,2,2,6.9190000000000005,13.8314,NSCv1;NSCv3,1,1,18.0762,78.7099,NSCM1,exo_only
Sec22b,chr3,97901216,+,97898716,97901716,97901108,97901529,1331,35,2,2,6.9190000000000005,13.8314,NSCv1;NSCv3,1,1,18.0762,78.7099,NSCM1,exo_only
Sec22b,chr3,97901225,+,97898725,97901725,97901108,97901529,1331,35,2,2,6.9190000000000005,13.8314,NSCv1;NSCv3,1,1,18.0762,78.7099,NSCM1,exo_only
Sec22b,chr3,97901227,+,97898727,97901727,97901108,97901529,1331,35,2,2,6.9190000000000005,13.8314,NSCv1;NSCv3,1,1,18.0762,78.7099,NSCM1,exo_only
Man1a2,chr3,100685503,-,100685003,100688003,100685026,100686314,1353,163,3,2,7.794340000000001,15.4632,NSCv1;NSCv3,1,1,6.2672,19.9198,NSCM2,exo_only
Man1a2,chr3,100684613,-,100684113,100687113,100685026,100686314,1353,163,4,3,9.139055,15.4632,NSCv1;NSCv2;NSCv3,2,1,6.34181,19.9198,NSCM2,exo_only
Man1a2,chr3,100685125,-,100684625,100687625,100685026,100686314,1353,163,3,2,7.794340000000001,15.4632,NSCv1;NSCv3,2,1,6.34181,19.9198,NSCM2,exo_only
Man1a2,chr3,100685308,-,100684808,100687808,100685026,100686314,1353,163,3,2,7.794340000000001,15.4632,NSCv1;NSCv3,2,1,6.34181,19.9198,NSCM2,exo_only
Man1a2,chr3,100685459,-,100684959,100687959,100685026,100686314,1353,163,3,2,7.794340000000001,15.4632,NSCv1;NSCv3,1,1,6.2672,19.9198,NSCM2,exo_only
Ptgfrn,chr3,101110278,-,101109778,101112778,101109652,101110725,1356,99,2,2,6.671495,3.228,NSCv1;NSCv2,1,1,5.27112,13.2875,NSCM3,exo_only
Atp1a1,chr3,101604684,-,101604184,101607184,101604018,101605202,1360,104,5,3,10.066385999999998,8.24442,NSCv1;NSCv2;NSCv3,2,1,8.72931,26.9825,NSCM2,exo_only
Slc22a15,chr3,101924393,-,101923893,101926893,101924084,101924625,1362,54,3,2,13.710299999999998,46.934,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Slc22a15,chr3,101924449,-,101923949,101926949,101924084,101924625,1362,54,3,2,13.710299999999998,46.934,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Slc22a15,chr3,101924379,-,101923879,101926879,101924084,101924625,1362,54,3,2,13.710299999999998,46.934,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Slc22a15,chr3,101924453,-,101923953,101926953,101924084,101924625,1362,54,3,2,13.710299999999998,46.934,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Ngf,chr3,102469919,+,102467419,102470419,102469923,102470379,1366,37,4,3,8.25658,9.68703,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Ngf,chr3,102469928,+,102467428,102470428,102469923,102470379,1366,37,4,3,8.25658,9.68703,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Ngf,chr3,102469928,+,102467428,102470428,102469923,102470379,1366,37,4,3,8.25658,9.68703,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Tspan2,chr3,102734529,+,102732029,102735029,102734705,102735518,1368,60,3,2,8.18863,11.9688,NSCv1;NSCv2,2,1,6.64025,21.6286,NSCM2,exo_only
Tspan2,chr3,102734957,+,102732457,102735457,102734705,102735518,1368,60,2,2,9.736125,21.6132,NSCv1;NSCv2,1,1,6.71486,22.497,NSCM2,exo_only
Tspan2,chr3,102735215,+,102732715,102735715,102734705,102735518,1368,60,2,2,9.736125,21.6132,NSCv1;NSCv2,1,1,6.71486,22.497,NSCM2,exo_only
Trim33,chr3,103279293,+,103276793,103279793,103279249,103280584,1372,129,5,3,7.075806,4.49211,NSCv1;NSCv2;NSCv3,1,1,6.86408,23.3756,NSCM2,exo_only
Trim33,chr3,103279879,+,103277379,103280379,103279249,103280584,1372,129,4,3,7.8542875,4.49211,NSCv1;NSCv2;NSCv3,1,1,6.86408,23.3756,NSCM2,exo_only
Syt6,chr3,103575231,+,103572731,103575731,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103575281,+,103572781,103575781,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103575282,+,103572782,103575782,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103575300,+,103572800,103575800,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103575378,+,103572878,103575878,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103576081,+,103573581,103576581,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103576126,+,103573626,103576626,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103576142,+,103573642,103576642,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Syt6,chr3,103576142,+,103573642,103576642,103575178,103576605,1375,112,3,2,8.149856666666667,20.82,NSCv2;NSCv3,1,1,10.5946,48.1568,NSCM2,exo_only
Gm6485,chr3,104753165,-,104752665,104755665,104752976,104753297,1384,25,2,2,7.3225549999999995,17.4575,NSCv1;NSCv2,0,0,0.0,1.0,,exo_only
Rhoc,chr3,104788375,+,104785875,104788875,104788640,104789199,1384,47,4,3,12.6275075,20.5539,NSCv1;NSCv2;NSCv3,1,1,9.84846,42.8145,NSCM2,exo_only
Rhoc,chr3,104788888,+,104786388,104789388,104788640,104789199,1384,47,4,3,12.6275075,20.5539,NSCv1;NSCv2;NSCv3,1,1,9.84846,42.8145,NSCM2,exo_only
Rhoc,chr3,104789034,+,104786534,104789534,104788640,104789199,1384,47,4,3,12.6275075,20.5539,NSCv1;NSCv2;NSCv3,1,1,9.84846,42.8145,NSCM2,exo_only
Rhoc,chr3,104789058,+,104786558,104789558,104788640,104789199,1384,47,4,3,12.6275075,20.5539,NSCv1;NSCv2;NSCv3,1,1,9.84846,42.8145,NSCM2,exo_only
Rhoc,chr3,104789228,+,104786728,104789728,104788640,104789199,1384,47,5,3,14.063886,20.5539,NSCv1;NSCv2;NSCv3,1,1,9.84846,42.8145,NSCM2,exo_only
Mov10,chr3,104818242,-,104817742,104820742,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818305,-,104817805,104820805,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818563,-,104818063,104821063,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818563,-,104818063,104821063,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818563,-,104818063,104821063,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818563,-,104818063,104821063,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818116,-,104817616,104820616,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Mov10,chr3,104818301,-,104817801,104820801,104817628,104818139,1384,59,4,3,7.84525,11.9688,NSCv1;NSCv2;NSCv3,1,1,4.17813,9.17145,NSCM2,exo_only
Wnt2b,chr3,104961921,-,104961421,104964421,104961365,104962508,1385,108,3,2,5.791666666666667,6.21142,NSCv2;NSCv3,2,1,4.476570000000001,9.17145,NSCM2,exo_only
Wnt2b,chr3,104961721,-,104961221,104964221,104961365,104962508,1385,108,3,2,5.791666666666667,6.21142,NSCv2;NSCv3,2,1,4.476570000000001,9.17145,NSCM2,exo_only
Kcnd3,chr3,105458782,+,105456282,105459282,105458909,105459252,1389,25,6,3,8.479260000000002,7.54876,NSCv1;NSCv2;NSCv3,1,1,5.43584,14.0763,NSCM3,exo_only
Dennd2d,chr3,106482405,+,106479905,106482905,106482394,106482814,1397,38,3,2,8.03526,4.24736,NSCv1;NSCv2,2,1,4.47657,3.2271,NSCM2,exo_only
Dennd2d,chr3,106482431,+,106479931,106482931,106482394,106482814,1397,38,3,2,8.03526,4.24736,NSCv1;NSCv2,2,1,4.47657,3.2271,NSCM2,exo_only
Dennd2d,chr3,106482450,+,106479950,106482950,106482394,106482814,1397,38,3,2,8.03526,4.24736,NSCv1;NSCv2,2,1,4.47657,3.2271,NSCM2,exo_only
Dram2,chr3,106547798,+,106545298,106548298,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547827,+,106545327,106548327,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547831,+,106545331,106548331,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547864,+,106545364,106548364,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547870,+,106545370,106548370,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547872,+,106545372,106548372,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547877,+,106545377,106548377,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547877,+,106545377,106548377,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Dram2,chr3,106547881,+,106545381,106548381,106547325,106548175,1397,81,5,3,9.042559999999998,7.54876,NSCv1;NSCv2;NSCv3,1,1,8.08112,22.7616,NSCM1,exo_only
Lamtor5,chr3,107278999,+,107276499,107279499,107278925,107279432,1403,52,2,2,4.554415,3.77944,NSCv2;NSCv3,1,1,2.68594,3.2271,NSCM2,exo_only
Kcnc4,chr3,107459552,-,107459052,107462052,107458206,107460358,1404,199,3,2,7.4265533333333345,8.43462,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Clcc1,chr3,108653913,+,108651413,108654413,108653880,108654230,1413,46,3,3,7.419593333333334,6.50359,NSCv1;NSCv2;NSCv3,1,1,15.0711,83.1811,NSCM2,exo_only
Clcc1,chr3,108653949,+,108651449,108654449,108653880,108654230,1413,46,3,3,7.419593333333334,6.50359,NSCv1;NSCv2;NSCv3,1,1,15.0711,83.1811,NSCM2,exo_only
Clcc1,chr3,108653957,+,108651457,108654457,108653880,108654230,1413,46,3,3,7.419593333333334,6.50359,NSCv1;NSCv2;NSCv3,1,1,15.0711,83.1811,NSCM2,exo_only
Clcc1,chr3,108653958,+,108651458,108654458,108653880,108654230,1413,46,3,3,7.419593333333334,6.50359,NSCv1;NSCv2;NSCv3,1,1,15.0711,83.1811,NSCM2,exo_only
Clcc1,chr3,108653958,+,108651458,108654458,108653880,108654230,1413,46,3,3,7.419593333333334,6.50359,NSCv1;NSCv2;NSCv3,1,1,15.0711,83.1811,NSCM2,exo_only
Clcc1,chr3,108653990,+,108651490,108654490,108653880,108654230,1413,46,3,3,7.419593333333334,6.50359,NSCv1;NSCv2;NSCv3,1,1,15.0711,83.1811,NSCM2,exo_only
Ntng1,chr3,110143004,-,110142504,110145504,110142690,110143902,1425,84,3,2,5.174403333333333,2.81966,NSCv2;NSCv3,1,1,2.83516,3.73575,NSCM2,exo_only
Ntng1,chr3,110144011,-,110143511,110146511,110142690,110143902,1425,84,3,2,5.174403333333333,2.81966,NSCv2;NSCv3,1,1,2.83516,3.73575,NSCM2,exo_only
Ntng1,chr3,110143475,-,110142975,110145975,110142690,110143902,1425,84,3,2,5.174403333333333,2.81966,NSCv2;NSCv3,1,1,2.83516,3.73575,NSCM2,exo_only
Ntng1,chr3,110144011,-,110143511,110146511,110142690,110143902,1425,84,3,2,5.174403333333333,2.81966,NSCv2;NSCv3,1,1,2.83516,3.73575,NSCM2,exo_only
Plppr4,chr3,117360876,-,117360376,117363376,117360092,117360314,1480,29,5,3,6.042474,1.68699,NSCv1;NSCv2;NSCv3,1,1,7.90861,29.7852,NSCM2,exo_only
Plppr4,chr3,117360876,-,117360376,117363376,117360092,117360314,1480,29,5,3,6.042474,1.68699,NSCv1;NSCv2;NSCv3,1,1,7.90861,29.7852,NSCM2,exo_only
Plppr4,chr3,117360248,-,117359748,117362748,117360092,117360314,1480,29,5,3,6.042474,1.68699,NSCv1;NSCv2;NSCv3,1,1,7.90861,29.7852,NSCM2,exo_only
Tmem56,chr3,121263314,-,121262814,121265814,121262507,121263239,1510,98,2,2,7.633475,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Tmem56,chr3,121263340,-,121262840,121265840,121262507,121263239,1510,98,2,2,7.633475,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
A530020G20Rik,chr3,121531619,+,121529119,121532119,121532087,121532457,1512,29,3,3,6.489536666666666,6.50359,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
A530020G20Rik,chr3,121531629,+,121529129,121532129,121532087,121532457,1512,29,3,3,6.489536666666666,6.50359,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
A530020G20Rik,chr3,121531679,+,121529179,121532179,121532087,121532457,1512,29,3,3,6.489536666666666,6.50359,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Arhgap29,chr3,121952541,+,121950041,121953041,121953293,121953816,1515,62,3,2,6.135556666666667,2.31447,NSCv2;NSCv3,1,1,4.92423,12.7423,NSCM2,exo_only
Arhgap29,chr3,121953229,+,121950729,121953729,121953293,121953816,1515,62,3,2,6.135556666666667,2.31447,NSCv2;NSCv3,1,1,4.92423,12.7423,NSCM2,exo_only
Arhgap29,chr3,121953230,+,121950730,121953730,121953293,121953816,1515,62,3,2,6.135556666666667,2.31447,NSCv2;NSCv3,1,1,4.92423,12.7423,NSCM2,exo_only
Pde5a,chr3,122728947,+,122726447,122729447,122728915,122730767,1521,166,4,3,14.216175,2.20217,NSCv1;NSCv2;NSCv3,2,1,5.148054999999999,12.0017,NSCM2,exo_only
Pde5a,chr3,122729570,+,122727070,122730070,122728915,122730767,1521,166,4,3,14.216175,2.20217,NSCv1;NSCv2;NSCv3,2,1,5.148054999999999,12.0017,NSCM2,exo_only
Pde5a,chr3,122730222,+,122727722,122730722,122728915,122730767,1521,166,3,2,18.135233333333332,47.7863,NSCv1;NSCv3,1,1,4.77501,12.0017,NSCM2,exo_only
Gm43591,chr3,123447447,-,123446947,123449947,123446778,123447566,1526,80,3,2,8.992723333333332,2.27104,NSCv1;NSCv3,1,1,10.2128,41.3889,NSCM3,exo_only
Prss12,chr3,123446913,+,123444413,123447413,123446778,123447566,1526,80,2,2,8.356635,2.27104,NSCv1;NSCv3,1,1,2.53672,2.74045,NSCM2,exo_only
Tram1l1,chr3,124320855,+,124318355,124321355,124320926,124321391,1533,49,4,3,6.2127425,2.20217,NSCv1;NSCv2;NSCv3,1,1,5.27112,13.2875,NSCM3,exo_only
Tifa,chr3,127789805,+,127787305,127790305,127789835,127790096,1559,29,4,3,8.425374999999999,2.20217,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Tifa,chr3,127789910,+,127787410,127790410,127789835,127790096,1559,29,4,3,8.425374999999999,2.20217,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Tifa,chr3,127789912,+,127787412,127790412,127789835,127790096,1559,29,4,3,8.425374999999999,2.20217,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Pitx2,chr3,129213932,+,129211432,129214432,129213790,129214994,1570,93,3,2,9.317236666666666,8.13661,NSCv1;NSCv2,1,1,5.95451,13.412,NSCM1,exo_only
Pitx2,chr3,129213972,+,129211472,129214472,129213790,129214994,1570,93,3,2,9.317236666666666,8.13661,NSCv1;NSCv2,1,1,5.95451,13.412,NSCM1,exo_only
Pitx2,chr3,129214275,+,129211775,129214775,129213790,129214994,1570,93,3,2,9.317236666666666,8.13661,NSCv1;NSCv2,1,1,5.95451,13.412,NSCM1,exo_only
Ccdc109b,chr3,129970206,-,129969706,129972706,129969698,129970195,1576,50,3,3,12.09283,23.6285,NSCv1;NSCv2;NSCv3,1,1,14.2483,55.3959,NSCM1,exo_only
Ccdc109b,chr3,129970076,-,129969576,129972576,129969698,129970195,1576,50,3,3,12.09283,23.6285,NSCv1;NSCv2;NSCv3,1,1,14.2483,55.3959,NSCM1,exo_only
Ccdc109b,chr3,129970124,-,129969624,129972624,129969698,129970195,1576,50,3,3,12.09283,23.6285,NSCv1;NSCv2;NSCv3,1,1,14.2483,55.3959,NSCM1,exo_only
Dkk2,chr3,132085292,+,132082792,132085792,132085624,132086089,1592,32,2,2,8.58034,6.50359,NSCv1;NSCv3,1,1,7.75939,28.8417,NSCM2,exo_only
Manba,chr3,135485611,+,135483111,135486111,135485253,135485846,1618,44,2,2,8.118635,19.9054,NSCv1;NSCv3,2,1,12.75825,44.9317,NSCM2,exo_only
Manba,chr3,135485611,+,135483111,135486111,135485253,135485846,1618,44,2,2,8.118635,19.9054,NSCv1;NSCv3,2,1,12.75825,44.9317,NSCM2,exo_only
Manba,chr3,135485619,+,135483119,135486119,135485253,135485846,1618,44,2,2,8.118635,19.9054,NSCv1;NSCv3,2,1,12.75825,44.9317,NSCM2,exo_only
Manba,chr3,135485625,+,135483125,135486125,135485253,135485846,1618,44,2,2,8.118635,19.9054,NSCv1;NSCv3,2,1,12.75825,44.9317,NSCM2,exo_only
Metap1,chr3,138489515,-,138489015,138492015,138488935,138489828,1641,99,3,3,5.962613333333333,6.87079,NSCv1;NSCv2;NSCv3,1,1,11.86,52.469,NSCM3,exo_only
Metap1,chr3,138489398,-,138488898,138491898,138488935,138489828,1641,99,4,3,7.53341,6.87079,NSCv1;NSCv2;NSCv3,1,1,11.86,52.469,NSCM3,exo_only
Metap1,chr3,138489368,-,138488868,138491868,138488935,138489828,1641,99,4,3,7.53341,6.87079,NSCv1;NSCv2;NSCv3,1,1,11.86,52.469,NSCM3,exo_only
Gtf2b,chr3,142765045,+,142762545,142765545,142765070,142765593,1674,57,3,2,9.85672,2.89476,NSCv1;NSCv3,3,1,6.913826666666668,2.74045,NSCM2,exo_only
Gtf2b,chr3,142765223,+,142762723,142765723,142765070,142765593,1674,57,3,2,9.85672,2.89476,NSCv1;NSCv3,2,1,9.10238,22.497,NSCM2,exo_only
Mcoln2,chr3,146149833,+,146147333,146150333,146149793,146150308,1700,46,2,2,5.684419999999999,4.97155,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Mcoln2,chr3,146149979,+,146147479,146150479,146149793,146150308,1700,46,3,2,7.571413333333332,4.97155,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Mcoln2,chr3,146150174,+,146147674,146150674,146149793,146150308,1700,46,3,2,7.571413333333332,4.97155,NSCv1;NSCv3,1,1,8.40084,30.084,NSCM3,exo_only
Ssx2ip,chr3,146404642,+,146402142,146405142,146404405,146405065,1701,86,7,3,8.217718571428572,4.24736,NSCv1;NSCv2;NSCv3,1,1,7.16251,25.1602,NSCM2,exo_only
Ssx2ip,chr3,146404642,+,146402142,146405142,146404405,146405065,1701,86,7,3,8.217718571428572,4.24736,NSCv1;NSCv2;NSCv3,1,1,7.16251,25.1602,NSCM2,exo_only
Ssx2ip,chr3,146404664,+,146402164,146405164,146404405,146405065,1701,86,7,3,8.217718571428572,4.24736,NSCv1;NSCv2;NSCv3,1,1,7.16251,25.1602,NSCM2,exo_only
Ssx2ip,chr3,146404686,+,146402186,146405186,146404405,146405065,1701,86,7,3,8.217718571428572,4.24736,NSCv1;NSCv2;NSCv3,1,1,7.16251,25.1602,NSCM2,exo_only
