chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant,cpg_start,cpg_end,cpg_number
chr13,96131116,96131402,8.68789542892647,0.0,inf,1.0,exo_only,488.0,0.0,False,96131116,96131402,28
chr13,96748199,96748403,10.05474829366826,0.0,inf,1.0,exo_only,244.5,0.0,False,96748199,96748403,20
chr13,98391125,98391548,2.436449707363028,0.0,inf,1.0,exo_only,188.0,0.0,False,98391125,98391548,46
chr13,98613240,98613489,10.816048784317069,0.0,inf,1.0,exo_only,359.0,0.0,False,98613240,98613489,26
chr13,100551632,100552839,51.26708641682272,0.0,inf,1.0,exo_only,537.5,0.0,False,100551632,100552839,105
chr13,100669718,100669952,4.409676666366583,0.0,inf,1.0,exo_only,322.0,0.0,False,100669718,100669952,27
chr13,116309560,116310265,5.368302028620187,0.0,inf,1.0,exo_only,280.0,0.0,False,116309560,116310265,82
chr13,117220564,117221184,10.040928323595349,0.0,inf,1.0,exo_only,282.0,0.0,False,117220564,117221184,63
chr14,6108354,6108737,3.494197450448641,0.0,inf,1.0,exo_only,243.0,0.0,False,6108354,6108737,35
chr14,12821819,12823224,83.31741251729026,0.0,inf,1.0,exo_only,598.75,0.0,False,12821819,12823224,109
chr14,24003687,24003940,97.24009952622914,0.0,inf,1.0,exo_only,911.5,0.0,False,24003687,24003940,18
chr14,24004138,24005040,152.04335023513477,0.0,inf,1.0,exo_only,995.5,0.0,False,24004138,24005040,90
chr14,28518280,28518538,10.189509972959367,0.0,inf,1.0,exo_only,647.0,0.0,False,28518280,28518538,27
chr14,31138756,31138962,26.036866061901595,0.0,inf,1.0,exo_only,507.0,0.0,False,31138756,31138962,17
chr14,31176414,31176785,10.279208918313566,0.0,inf,1.0,exo_only,278.0,0.0,False,31176414,31176785,32
chr14,32599353,32599667,6.914434314075431,0.0,inf,1.0,exo_only,297.0,0.0,False,32599353,32599667,34
chr14,33923270,33923822,4.305540578098534,0.0,inf,1.0,exo_only,230.0,0.0,False,33923270,33923822,75
chr14,33978657,33978876,45.63576735736879,0.0,inf,1.0,exo_only,834.0,0.0,False,33978657,33978876,19
chr14,34201177,34201649,10.710579021059816,0.0,inf,1.0,exo_only,237.0,0.0,False,34201177,34201649,41
chr14,39473035,39474133,8.261887482655245,0.0,inf,1.0,exo_only,425.0,0.0,False,39473035,39474133,101
chr14,49172552,49173272,142.44064308471718,0.0,inf,1.0,exo_only,575.5,0.0,False,49172552,49173272,73
chr14,52009117,52009656,78.04647445729513,0.0,inf,1.0,exo_only,857.0,0.0,False,52009117,52009656,45
chr14,54632065,54632542,2.818365021761044,0.0,inf,1.0,exo_only,196.0,0.0,False,54632065,54632542,51
chr14,54814094,54814387,11.144024942289963,0.0,inf,1.0,exo_only,465.0,0.0,False,54814094,54814387,26
chr14,55520577,55520945,104.02189963024956,0.0,inf,1.0,exo_only,932.0,0.0,False,55520577,55520945,47
chr14,55826542,55826917,18.76149832283625,0.0,inf,1.0,exo_only,258.0,0.0,False,55826542,55826917,30
chr14,57036347,57036833,6.415106548358934,0.0,inf,1.0,exo_only,198.0,0.0,False,57036347,57036833,42
chr14,58074858,58076844,22.733464114813582,0.0,inf,1.0,exo_only,405.0,0.0,False,58074858,58076844,148
chr14,60176934,60177572,82.04064144739712,0.0,inf,1.0,exo_only,928.75,0.0,False,60176934,60177572,71
chr14,61274961,61275189,69.46445588889384,0.0,inf,1.0,exo_only,637.0,0.0,False,61274961,61275189,20
chr14,63246365,63246730,4.29464162289615,0.0,inf,1.0,exo_only,196.0,0.0,False,63246365,63246730,24
chr14,65730733,65731067,5.234098474931386,0.0,inf,1.0,exo_only,182.0,0.0,False,65730733,65731067,23
chr14,65953513,65953964,27.284924529160463,0.0,inf,1.0,exo_only,366.0,0.0,False,65953513,65953964,47
chr14,66910077,66911329,36.68007258796917,0.0,inf,1.0,exo_only,389.5,0.0,False,66910077,66911329,100
chr14,67233318,67233850,25.30034401108412,0.0,inf,1.0,exo_only,502.0,0.0,False,67233318,67233850,38
chr14,69174640,69175155,66.08778387762119,0.0,inf,1.0,exo_only,766.0,0.0,False,69174640,69175155,52
chr14,69190582,69191014,33.475258527687224,0.0,inf,1.0,exo_only,504.0,0.0,False,69190582,69191014,48
chr14,70599338,70599644,140.09390887526754,0.0,inf,1.0,exo_only,1011.5,0.0,False,70599338,70599644,33
chr14,70641956,70642175,4.406342080627187,0.0,inf,1.0,exo_only,204.0,0.0,False,70641956,70642175,18
chr14,70890937,70891230,35.18695266791886,0.0,inf,1.0,exo_only,331.0,0.0,False,70890937,70891230,28
chr14,72531906,72532783,48.14232265741212,0.0,inf,1.0,exo_only,335.5,0.0,False,72531906,72532783,65
chr14,122912883,122913319,19.65588905002928,0.0,inf,1.0,exo_only,235.5,0.0,False,122912883,122913319,53
chr14,123626726,123627093,39.81581889015335,0.0,inf,1.0,exo_only,399.0,0.0,False,123626726,123627093,39
chr15,5242329,5242792,31.94251932016841,0.0,inf,1.0,exo_only,287.0,0.0,False,5242329,5242792,49
chr15,7815557,7815869,75.66421705123162,0.0,inf,1.0,exo_only,491.5,0.0,False,7815557,7815869,34
chr15,10714048,10715037,40.10591904272194,0.0,inf,1.0,exo_only,426.5,0.0,False,10714048,10715037,87
chr15,11906067,11906438,30.46991966837223,0.0,inf,1.0,exo_only,1141.0,0.0,False,11906067,11906438,31
chr15,25843038,25843573,30.955351674051062,0.0,inf,1.0,exo_only,581.0,0.0,False,25843038,25843573,60
chr15,26308646,26309682,21.776714390387195,0.0,inf,1.0,exo_only,358.25,0.0,False,26308646,26309682,114
chr15,34306631,34307128,131.83444323765835,0.0,inf,1.0,exo_only,925.0,0.0,False,34306631,34307128,53
chr15,34678370,34678857,4.227053990835419,0.0,inf,1.0,exo_only,309.0,0.0,False,34678370,34678857,60
chr15,36164662,36165153,47.01247846751154,0.0,inf,1.0,exo_only,474.0,0.0,False,36164662,36165153,52
chr15,37135477,37136021,29.642029099478844,0.0,inf,1.0,exo_only,370.0,0.0,False,37135477,37136021,41
chr15,37232987,37234441,2.599159411840549,0.0,inf,1.0,exo_only,190.0,0.0,False,37232987,37234441,120
chr15,37279449,37279724,12.988622339942165,0.0,inf,1.0,exo_only,451.0,0.0,False,37279449,37279724,25
chr15,39076767,39077097,4.855610993455093,0.0,inf,1.0,exo_only,281.0,0.0,False,39076767,39077097,27
chr15,39857118,39857347,6.409097914469181,0.0,inf,1.0,exo_only,240.0,0.0,False,39857118,39857347,23
chr15,50869482,50869839,5.95306804566372,0.0,inf,1.0,exo_only,207.0,0.0,False,50869482,50869839,34
chr15,54571291,54571623,3.437356656080784,0.0,inf,1.0,exo_only,251.0,0.0,False,54571291,54571623,33
chr15,67175470,67175675,251.3465839756142,0.0,inf,1.0,exo_only,2103.0,0.0,False,67175470,67175675,17
chr15,73058048,73058500,68.77103509996044,0.0,inf,1.0,exo_only,641.5,0.0,False,73058048,73058500,38
chr15,73547402,73547651,6.960996161308262,0.0,inf,1.0,exo_only,299.0,0.0,False,73547402,73547651,20
chr15,74487261,74487815,11.517898386901924,0.0,inf,1.0,exo_only,267.0,0.0,False,74487261,74487815,42
chr15,74955437,74955850,5.936117716321041,0.0,inf,1.0,exo_only,245.0,0.0,False,74955437,74955850,30
chr15,75566464,75567062,1.9514894309477888,0.0,inf,1.0,exo_only,190.0,0.0,False,75566464,75567062,78
chr15,75746051,75748164,3.859150302801154,0.0,inf,1.0,exo_only,335.0,0.0,False,75746051,75748164,187
chr15,76176731,76177408,3.8002688918456937,0.0,inf,1.0,exo_only,185.0,0.0,False,76176731,76177408,50
chr15,76517581,76519787,7.784046857943458,0.0,inf,1.0,exo_only,203.0,0.0,False,76517581,76519787,194
chr15,78847491,78847711,31.940083146588734,0.0,inf,1.0,exo_only,562.0,0.0,False,78847491,78847711,16
chr15,79485324,79485795,28.306867745747923,0.0,inf,1.0,exo_only,689.0,0.0,False,79485324,79485795,36
chr15,80001637,80001856,3.9919957212312287,0.0,inf,1.0,exo_only,265.0,0.0,False,80001637,80001856,20
chr15,80287124,80288381,5.052409615492986,0.0,inf,1.0,exo_only,277.0,0.0,False,80287124,80288381,102
chr15,82070004,82070309,15.02301111203876,0.0,inf,1.0,exo_only,441.5,0.0,False,82070004,82070309,40
chr15,82963242,82963451,6.6076803913495,0.0,inf,1.0,exo_only,579.0,0.0,False,82963242,82963451,21
chr15,83526605,83527545,22.9541197447416,0.0,inf,1.0,exo_only,261.25,0.0,False,83526605,83527545,75
chr15,83724482,83725238,107.2846220322288,0.0,inf,1.0,exo_only,591.6666666666666,0.0,False,83724482,83725238,92
chr15,85510565,85510766,1.925735654169592,0.0,inf,1.0,exo_only,236.0,0.0,False,85510565,85510766,17
chr15,85543705,85543907,8.802119337623829,0.0,inf,1.0,exo_only,346.0,0.0,False,85543705,85543907,18
chr15,85978642,85979038,29.58038704149536,0.0,inf,1.0,exo_only,720.0,0.0,False,85978642,85979038,30
chr15,88837432,88837638,8.056682634807684,0.0,inf,1.0,exo_only,373.0,0.0,False,88837432,88837638,19
chr15,89160438,89161110,21.28058890862044,0.0,inf,1.0,exo_only,286.0,0.0,False,89160438,89161110,46
chr15,89547660,89548480,19.01454679948438,0.0,inf,1.0,exo_only,353.0,0.0,False,89547660,89548480,74
chr15,95228829,95229252,10.506914125221334,0.0,inf,1.0,exo_only,269.0,0.0,False,95228829,95229252,28
chr15,97323527,97323768,22.017027933627062,0.0,inf,1.0,exo_only,317.0,0.0,False,97323527,97323768,21
chr15,98437490,98437734,7.267702239750954,0.0,inf,1.0,exo_only,284.0,0.0,False,98437490,98437734,17
chr15,98791671,98792931,8.778404975956837,0.0,inf,1.0,exo_only,227.0,0.0,False,98791671,98792931,107
chr15,98894026,98894548,17.686790566419806,0.0,inf,1.0,exo_only,752.0,0.0,False,98894026,98894548,69
chr15,99056850,99057158,2.0519679567162226,0.0,inf,1.0,exo_only,225.0,0.0,False,99056850,99057158,25
chr15,100280851,100281074,5.588790935087794,0.0,inf,1.0,exo_only,231.0,0.0,False,100280851,100281074,17
chr15,100768479,100768803,5.904669052704797,0.0,inf,1.0,exo_only,274.0,0.0,False,100768479,100768803,26
chr15,101231559,101231985,12.048572290172263,0.0,inf,1.0,exo_only,318.0,0.0,False,101231559,101231985,49
chr15,101479272,101479537,17.456590064542993,0.0,inf,1.0,exo_only,607.0,0.0,False,101479272,101479537,21
chr15,102936834,102937456,3.274232292683233,0.0,inf,1.0,exo_only,221.0,0.0,False,102936834,102937456,68
chr15,102967304,102967662,3.918665917457796,0.0,inf,1.0,exo_only,314.0,0.0,False,102967304,102967662,27
chr15,102981650,102982309,6.113434470685973,0.0,inf,1.0,exo_only,267.0,0.0,False,102981650,102982309,80
chr15,103827185,103827395,3.695945681471754,0.0,inf,1.0,exo_only,350.0,0.0,False,103827185,103827395,22
chr16,5132270,5132725,8.182217088853792,0.0,inf,1.0,exo_only,243.0,0.0,False,5132270,5132725,46
chr16,5306734,5307115,154.52569394894994,0.0,inf,1.0,exo_only,1030.0,0.0,False,5306734,5307115,31
chr16,5884850,5885725,11.526075152347168,0.0,inf,1.0,exo_only,407.0,0.0,False,5884850,5885725,74
chr16,13868019,13868377,13.67340708350618,0.0,inf,1.0,exo_only,564.0,0.0,False,13868019,13868377,41
chr16,15084934,15085247,10.231276837618534,0.0,inf,1.0,exo_only,723.0,0.0,False,15084934,15085247,43
chr16,17200952,17201416,9.629779918700862,0.0,inf,1.0,exo_only,248.0,0.0,False,17200952,17201416,62
chr16,21926270,21926484,2.632112713412237,0.0,inf,1.0,exo_only,186.0,0.0,False,21926270,21926484,18
chr16,29210007,29210265,10.370879489657268,0.0,inf,1.0,exo_only,275.0,0.0,False,29210007,29210265,27
chr16,36693838,36694122,6.824402865765023,0.0,inf,1.0,exo_only,328.5,0.0,False,36693838,36694122,26
chr16,55905331,55905830,8.285167644827787,0.0,inf,1.0,exo_only,421.0,0.0,False,55905331,55905830,34
chr16,60606148,60606518,17.877007640628403,0.0,inf,1.0,exo_only,321.0,0.0,False,60606148,60606518,26
chr16,76293287,76293490,17.433798880917763,0.0,inf,1.0,exo_only,419.5,0.0,False,76293287,76293490,18
chr16,87440272,87440675,104.54509948618674,0.0,inf,1.0,exo_only,684.3333333333334,0.0,False,87440272,87440675,37
chr16,90011465,90011735,44.91371217169467,0.0,inf,1.0,exo_only,672.5,0.0,False,90011465,90011735,22
chr16,91659907,91660476,2.242724743763356,0.0,inf,1.0,exo_only,289.0,0.0,False,91659907,91660476,42
chr16,92498351,92499233,19.136059118807,0.0,inf,1.0,exo_only,592.5,0.0,False,92498351,92499233,68
chr16,94079639,94079844,4.262836331723414,0.0,inf,1.0,exo_only,211.0,0.0,False,94079639,94079844,15
chr16,94289952,94290184,18.64666309704364,0.0,inf,1.0,exo_only,592.0,0.0,False,94289952,94290184,37
chr16,96159093,96159734,4.353529978379629,0.0,inf,1.0,exo_only,187.0,0.0,False,96159093,96159734,62
chr17,9669331,9669561,3.1552469066175792,0.0,inf,1.0,exo_only,216.0,0.0,False,9669331,9669561,24
chr17,14280469,14280692,14.365107584759564,0.0,inf,1.0,exo_only,352.5,0.0,False,14280469,14280692,26
chr17,15705695,15705900,25.154742912296555,0.0,inf,1.0,exo_only,535.0,0.0,False,15705695,15705900,20
chr17,22081013,22081597,2.7700431812994,0.0,inf,1.0,exo_only,199.0,0.0,False,22081013,22081597,59
chr17,22876643,22876863,16.297142288456286,0.0,inf,1.0,exo_only,242.0,0.0,False,22876643,22876863,22
chr17,23742116,23742754,5.342744805616364,0.0,inf,1.0,exo_only,209.0,0.0,False,23742116,23742754,53
chr17,24895802,24896019,29.52104532684164,0.0,inf,1.0,exo_only,1079.0,0.0,False,24895802,24896019,16
chr17,25474647,25474896,102.83106570716484,0.0,inf,1.0,exo_only,759.0,0.0,False,25474647,25474896,24
chr17,25819487,25819817,9.45636118499366,0.0,inf,1.0,exo_only,413.0,0.0,False,25819487,25819817,29
chr17,26113477,26113822,1.4179009300103391,0.0,inf,1.0,exo_only,211.0,0.0,False,26113477,26113822,32
chr17,26414558,26415566,30.575141515673906,0.0,inf,1.0,exo_only,480.5,0.0,False,26414558,26415566,98
chr17,26838631,26839820,13.58096483293506,0.0,inf,1.0,exo_only,206.5,0.0,False,26838631,26839820,105
chr17,27719921,27720170,13.309742911063276,0.0,inf,1.0,exo_only,366.0,0.0,False,27719921,27720170,19
chr17,28689641,28689865,16.82392859640829,0.0,inf,1.0,exo_only,510.0,0.0,False,28689641,28689865,28
chr17,28769973,28770224,7.01165979248351,0.0,inf,1.0,exo_only,192.0,0.0,False,28769973,28770224,19
chr17,30901532,30902025,8.108599701634986,0.0,inf,1.0,exo_only,191.0,0.0,False,30901532,30902025,45
chr17,31057597,31058018,1.6068387024441375,0.0,inf,1.0,exo_only,220.0,0.0,False,31057597,31058018,45
chr17,32165748,32166261,141.000565528199,0.0,inf,1.0,exo_only,694.3333333333334,0.0,False,32165748,32166261,42
chr17,32392410,32392670,9.71091990695929,0.0,inf,1.0,exo_only,206.0,0.0,False,32392410,32392670,27
chr17,32924784,32924988,20.239194251500663,0.0,inf,1.0,exo_only,333.5,0.0,False,32924784,32924988,21
chr17,32966000,32966236,82.31416093252587,0.0,inf,1.0,exo_only,721.0,0.0,False,32966000,32966236,20
chr17,33524151,33524369,43.71491633158294,0.0,inf,1.0,exo_only,424.0,0.0,False,33524151,33524369,21
chr17,33911573,33912013,46.002008966474015,0.0,inf,1.0,exo_only,530.0,0.0,False,33911573,33912013,32
chr17,35065321,35065788,3.841352879865647,0.0,inf,1.0,exo_only,561.0,0.0,False,35065321,35065788,33
chr17,35195613,35196227,5.94423552223684,0.0,inf,1.0,exo_only,258.0,0.0,False,35195613,35196227,61
chr17,35320617,35321254,10.021860450768347,0.0,inf,1.0,exo_only,250.5,0.0,False,35320617,35321254,65
chr17,35342336,35343249,1.5436601211204617,0.0,inf,1.0,exo_only,201.0,0.0,False,35342336,35343249,82
chr17,35359103,35359664,1.501849841527994,0.0,inf,1.0,exo_only,235.0,0.0,False,35359103,35359664,49
chr17,35439133,35440071,17.811081864296813,0.0,inf,1.0,exo_only,279.0,0.0,False,35439133,35440071,91
chr17,36042025,36042231,7.721597180778208,0.0,inf,1.0,exo_only,289.0,0.0,False,36042025,36042231,18
chr17,36161661,36162048,2.3582237937184245,0.0,inf,1.0,exo_only,246.0,0.0,False,36161661,36162048,42
chr17,36942898,36943413,2.9991311254566013,0.0,inf,1.0,exo_only,219.0,0.0,False,36942898,36943413,53
chr17,37197000,37197632,4.243138365935917,0.0,inf,1.0,exo_only,260.0,0.0,False,37197000,37197632,67
chr17,43629719,43630425,14.15340128173314,0.0,inf,1.0,exo_only,477.0,0.0,False,43629719,43630425,75
chr17,45544794,45545946,72.43265840793633,0.0,inf,1.0,exo_only,627.0,0.0,False,45544794,45545946,126
chr17,45549017,45549715,6.269867858121471,0.0,inf,1.0,exo_only,205.0,0.0,False,45549017,45549715,69
chr17,46297850,46298653,32.92251274393974,0.0,inf,1.0,exo_only,272.5,0.0,False,46297850,46298653,74
chr17,46728982,46729187,5.036441902698561,0.0,inf,1.0,exo_only,187.0,0.0,False,46728982,46729187,20
chr17,47672400,47672829,3.4271502186405485,0.0,inf,1.0,exo_only,210.0,0.0,False,47672400,47672829,56
chr17,47922202,47922748,2.42806253825872,0.0,inf,1.0,exo_only,197.0,0.0,False,47922202,47922748,43
chr17,47936190,47936488,4.657553726890948,0.0,inf,1.0,exo_only,179.0,0.0,False,47936190,47936488,23
chr17,47975244,47975582,13.739541736096632,0.0,inf,1.0,exo_only,211.5,0.0,False,47975244,47975582,33
chr17,48097612,48097998,2.243186114845769,0.0,inf,1.0,exo_only,189.0,0.0,False,48097612,48097998,42
chr17,48786309,48786529,28.27114422723157,0.0,inf,1.0,exo_only,677.0,0.0,False,48786309,48786529,17
chr17,50189903,50190663,10.532515205397736,0.0,inf,1.0,exo_only,340.0,0.0,False,50189903,50190663,80
chr17,52602339,52602580,9.738610555671295,0.0,inf,1.0,exo_only,227.0,0.0,False,52602339,52602580,25
chr17,55956145,55956363,18.56373073513834,0.0,inf,1.0,exo_only,425.0,0.0,False,55956145,55956363,22
chr17,56000528,56000729,9.794426350596623,0.0,inf,1.0,exo_only,202.0,0.0,False,56000528,56000729,16
chr17,56139577,56140083,12.618584579416778,0.0,inf,1.0,exo_only,381.0,0.0,False,56139577,56140083,50
chr17,56148781,56148985,5.790636639696917,0.0,inf,1.0,exo_only,208.0,0.0,False,56148781,56148985,16
chr17,56603535,56603798,54.60254411033288,0.0,inf,1.0,exo_only,412.5,0.0,False,56603535,56603798,27
chr17,56751360,56751895,3.868749679756972,0.0,inf,1.0,exo_only,260.0,0.0,False,56751360,56751895,69
chr17,57022546,57022760,3.240157721443888,0.0,inf,1.0,exo_only,273.0,0.0,False,57022546,57022760,19
chr17,57105296,57105796,85.61584953406395,0.0,inf,1.0,exo_only,573.0,0.0,False,57105296,57105796,48
chr17,57275157,57275756,36.06410559756164,0.0,inf,1.0,exo_only,404.5,0.0,False,57275157,57275756,45
chr17,59013119,59013320,31.58146640996817,0.0,inf,1.0,exo_only,516.5,0.0,False,59013119,59013320,18
chr17,68003884,68004335,12.111117843630828,0.0,inf,1.0,exo_only,265.5,0.0,False,68003884,68004335,49
chr17,68273759,68273977,2.2267537377792594,0.0,inf,1.0,exo_only,271.0,0.0,False,68273759,68273977,26
chr17,69969025,69969888,4.833533740313663,0.0,inf,1.0,exo_only,190.0,0.0,False,69969025,69969888,96
chr17,70516168,70516453,13.220925694864675,0.0,inf,1.0,exo_only,626.0,0.0,False,70516168,70516453,22
chr17,70657569,70657782,12.490788374370275,0.0,inf,1.0,exo_only,242.5,0.0,False,70657569,70657782,17
chr17,72603440,72603654,89.52314275545858,0.0,inf,1.0,exo_only,818.5,0.0,False,72603440,72603654,22
chr17,75005540,75006469,23.589035296588666,0.0,inf,1.0,exo_only,318.0,0.0,False,75005540,75006469,103
chr17,80543498,80543773,7.964026495964091,0.0,inf,1.0,exo_only,219.0,0.0,False,80543498,80543773,21
chr17,81670032,81670578,47.15342537538033,0.0,inf,1.0,exo_only,814.5,0.0,False,81670032,81670578,42
chr17,83215860,83216123,89.62418847511526,0.0,inf,1.0,exo_only,563.3333333333334,0.0,False,83215860,83216123,31
chr17,85608135,85608380,3.542354638416842,0.0,inf,1.0,exo_only,194.0,0.0,False,85608135,85608380,21
chr17,85612637,85612852,41.72119255300456,0.0,inf,1.0,exo_only,626.0,0.0,False,85612637,85612852,17
chr17,85621504,85622067,23.979396565979545,0.0,inf,1.0,exo_only,618.0,0.0,False,85621504,85622067,61
chr17,85623596,85623904,67.62020073631615,0.0,inf,1.0,exo_only,614.0,0.0,False,85623596,85623904,35
chr17,85800721,85800965,2.8644693924503013,0.0,inf,1.0,exo_only,251.0,0.0,False,85800721,85800965,18
chr17,87133914,87134157,3.138818921888108,0.0,inf,1.0,exo_only,382.0,0.0,False,87133914,87134157,20
chr17,87640236,87640518,9.442894811507404,0.0,inf,1.0,exo_only,369.0,0.0,False,87640236,87640518,26
chr18,9707417,9708180,4.473587893510354,0.0,inf,1.0,exo_only,196.0,0.0,False,9707417,9708180,74
chr18,10325111,10325817,31.41168737637399,0.0,inf,1.0,exo_only,331.5,0.0,False,10325111,10325817,66
chr18,11059069,11059297,7.1685177253722046,0.0,inf,1.0,exo_only,254.0,0.0,False,11059069,11059297,19
chr18,21651498,21651709,13.432186860746588,0.0,inf,1.0,exo_only,535.0,0.0,False,21651498,21651709,23
chr18,25754292,25755540,19.900474889414728,0.0,inf,1.0,exo_only,226.5,0.0,False,25754292,25755540,88
chr18,34720197,34720469,28.26028244343531,0.0,inf,1.0,exo_only,616.0,0.0,False,34720197,34720469,29
chr18,36947609,36948159,11.986253504821416,0.0,inf,1.0,exo_only,389.0,0.0,False,36947609,36948159,45
chr18,36961681,36962396,2.7875475505623,0.0,inf,1.0,exo_only,177.0,0.0,False,36961681,36962396,59
chr18,36967776,36968053,12.57032043750207,0.0,inf,1.0,exo_only,274.0,0.0,False,36967776,36968053,22
chr18,37012133,37012411,3.987881506974997,0.0,inf,1.0,exo_only,182.0,0.0,False,37012133,37012411,29
chr18,37309100,37309533,7.047953014573352,0.0,inf,1.0,exo_only,219.0,0.0,False,37309100,37309533,31
chr18,37423195,37423515,7.045901793176866,0.0,inf,1.0,exo_only,245.0,0.0,False,37423195,37423515,24
chr18,37498657,37499209,12.052635857050005,0.0,inf,1.0,exo_only,310.0,0.0,False,37498657,37499209,39
chr18,37669646,37669911,4.905431665882723,0.0,inf,1.0,exo_only,398.0,0.0,False,37669646,37669911,20
chr18,37751792,37752055,8.603666568348595,0.0,inf,1.0,exo_only,359.0,0.0,False,37751792,37752055,25
chr18,37766284,37766983,18.620258205062,0.0,inf,1.0,exo_only,525.5,0.0,False,37766284,37766983,58
chr18,38185988,38186279,17.840592935436348,0.0,inf,1.0,exo_only,349.0,0.0,False,38185988,38186279,27
chr18,38209686,38210120,17.790879354407757,0.0,inf,1.0,exo_only,353.0,0.0,False,38209686,38210120,39
chr18,43477589,43477838,8.121493246646189,0.0,inf,1.0,exo_only,376.0,0.0,False,43477589,43477838,26
chr18,46465553,46465857,8.613941738073768,0.0,inf,1.0,exo_only,185.0,0.0,False,46465553,46465857,38
chr18,51117617,51117987,22.39168655492656,0.0,inf,1.0,exo_only,622.0,0.0,False,51117617,51117987,53
chr18,53463720,53465309,19.67850843074359,0.0,inf,1.0,exo_only,203.75,0.0,False,53463720,53465309,141
chr18,53552340,53552569,8.393639167637598,0.0,inf,1.0,exo_only,201.0,0.0,False,53552340,53552569,18
chr18,61692185,61692411,22.821390437489992,0.0,inf,1.0,exo_only,458.0,0.0,False,61692185,61692411,21
chr18,64428366,64428695,20.76452072858743,0.0,inf,1.0,exo_only,515.0,0.0,False,64428366,64428695,28
chr18,76858630,76860510,7.61354483395117,0.0,inf,1.0,exo_only,219.5,0.0,False,76858630,76860510,180
chr18,78047215,78047654,5.141447672682662,0.0,inf,1.0,exo_only,193.0,0.0,False,78047215,78047654,55
chr18,80322438,80323222,47.55659822727202,0.0,inf,1.0,exo_only,427.5,0.0,False,80322438,80323222,105
chr18,82729907,82730126,11.987832190981582,0.0,inf,1.0,exo_only,333.0,0.0,False,82729907,82730126,20
chr18,84092107,84092337,51.33532998407071,0.0,inf,1.0,exo_only,775.0,0.0,False,84092107,84092337,20
chr18,86712993,86713451,17.019729569782186,0.0,inf,1.0,exo_only,478.0,0.0,False,86712993,86713451,36
chr19,5716244,5716461,33.6826999969851,0.0,inf,1.0,exo_only,863.0,0.0,False,5716244,5716461,19
chr19,5757745,5758088,34.84327605585282,0.0,inf,1.0,exo_only,771.0,0.0,False,5757745,5758088,28
chr19,6413127,6413349,16.657500254579855,0.0,inf,1.0,exo_only,459.0,0.0,False,6413127,6413349,19
chr19,6855396,6855669,43.63540348745939,0.0,inf,1.0,exo_only,741.0,0.0,False,6855396,6855669,25
chr19,7421280,7421530,2.300703329117393,0.0,inf,1.0,exo_only,224.0,0.0,False,7421280,7421530,23
chr19,7612344,7612763,79.91877893066908,0.0,inf,1.0,exo_only,1110.0,0.0,False,7612344,7612763,44
chr19,11868738,11869108,17.04941916643088,0.0,inf,1.0,exo_only,320.0,0.0,False,11868738,11869108,36
chr19,21792702,21792943,12.531420773743545,0.0,inf,1.0,exo_only,295.0,0.0,False,21792702,21792943,21
chr19,24130928,24131281,19.254684172023392,0.0,inf,1.0,exo_only,569.0,0.0,False,24130928,24131281,35
chr19,24999191,24999943,56.11858301004517,0.0,inf,1.0,exo_only,616.5,0.0,False,24999191,24999943,110
chr19,25605712,25606420,4.338464496599172,0.0,inf,1.0,exo_only,198.0,0.0,False,25605712,25606420,46
chr19,25610007,25611039,22.256408523986728,0.0,inf,1.0,exo_only,368.0,0.0,False,25610007,25611039,90
chr19,27323135,27323508,21.787599792275987,0.0,inf,1.0,exo_only,917.0,0.0,False,27323135,27323508,29
chr19,28763321,28763534,4.313822431658222,0.0,inf,1.0,exo_only,252.0,0.0,False,28763321,28763534,19
chr19,34474264,34475032,35.03084755721031,0.0,inf,1.0,exo_only,322.0,0.0,False,34474264,34475032,52
chr19,34746975,34747423,10.623640626967871,0.0,inf,1.0,exo_only,240.0,0.0,False,34746975,34747423,53
chr19,37233755,37234362,4.601401738817303,0.0,inf,1.0,exo_only,240.0,0.0,False,37233755,37234362,50
chr19,37687046,37687836,14.92971667453936,0.0,inf,1.0,exo_only,384.0,0.0,False,37687046,37687836,60
chr19,37690830,37691070,19.042419399034124,0.0,inf,1.0,exo_only,515.0,0.0,False,37690830,37691070,26
chr19,37692843,37693403,24.69126126738736,0.0,inf,1.0,exo_only,290.25,0.0,False,37692843,37693403,54
chr19,41375950,41376186,8.97684936188479,0.0,inf,1.0,exo_only,345.0,0.0,False,41375950,41376186,19
chr19,43440306,43441669,14.28692978472815,0.0,inf,1.0,exo_only,194.75,0.0,False,43440306,43441669,149
chr19,43601327,43601767,13.278348477057278,0.0,inf,1.0,exo_only,404.0,0.0,False,43601327,43601767,34
chr19,44671991,44672192,3.4065502535713743,0.0,inf,1.0,exo_only,199.0,0.0,False,44671991,44672192,20
chr19,44720157,44720526,9.253311398960214,0.0,inf,1.0,exo_only,252.0,0.0,False,44720157,44720526,33
chr19,44724028,44724314,3.724268064469951,0.0,inf,1.0,exo_only,259.0,0.0,False,44724028,44724314,25
chr19,44726108,44726472,4.903135550501822,0.0,inf,1.0,exo_only,227.0,0.0,False,44726108,44726472,43
chr19,45150575,45151614,7.086861507933815,0.0,inf,1.0,exo_only,193.0,0.0,False,45150575,45151614,84
chr19,45153394,45154219,4.870728415939561,0.0,inf,1.0,exo_only,205.0,0.0,False,45153394,45154219,59
