"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr11",59662147,59663016,"Mprip",870,"*",0.325425438921079,"endo_only",0,550.5,"False","Promoter (<=1kb)",11,59662495,59780860,118366,1,"26936","ENSMUST00000072031.12",0,"ENSMUSG00000005417","Mprip","myosin phosphatase Rho interacting protein",6458.728597,0.707166979,0.063685904,11.10397969,1.1998e-28,2.9548e-27,6.8938098304718,21.1839918026312,0.325425438921079,1,"endo_only",0,550.5,"False"
"chr11",59809709,59810059,"Flcn",351,"*",0.534913967446639,"endo_only",0,378.666666666667,"False","Promoter (<=1kb)",11,59791408,59810016,18609,2,"216805","ENSMUST00000102697.9",0,"ENSMUSG00000032633","Flcn","folliculin",1275.087061,0.092925322,0.090730072,1.024195397,0.305742993,0.478061795,15.1879456597116,28.3932493522459,0.534913967446639,1,"endo_only",0,378.666666666667,"False"
"chr11",59839162,59839858,"Nt5m",697,"*",0,"endo_only",0,688.333333333333,"False","Promoter (<=1kb)",11,59839447,59876533,37087,1,"103850","ENSMUST00000149076.7",0,"ENSMUSG00000032615","Nt5m","5',3'-nucleotidase, mitochondrial",379.0914108,0.19041272,0.130680391,1.457087166,0.145092321,0.271532226,0,36.727025786822,0,1,"endo_only",0,688.333333333333,"False"
"chr11",62550912,62551819,"Ubb",908,"*",0,"endo_only",0,516.666666666667,"False","Promoter (<=1kb)",11,62551171,62553213,2043,1,"22187","ENSMUST00000019649.3",0,"ENSMUSG00000019505","Ubb","ubiquitin B",15801.82468,-0.017411843,0.062845362,-0.277058521,0.781735171,0.876745307,0,42.5936666794783,0,1,"endo_only",0,516.666666666667,"False"
"chr11",62602622,62603171,"Snord49b",550,"*",0,"endo_only",0,447,"False","Promoter (<=1kb)",11,62603079,62603150,72,1,"100217426","ENSMUST00000082503.1",0,"ENSMUSG00000064437","Snord49b","small nucleolar RNA, C/D box 49B",NA,NA,NA,NA,NA,NA,0,14.2820572530938,0,1,"endo_only",0,447,"False"
"chr11",62648021,62648943,"Lrrc75a",923,"*",0,"endo_only",0,457,"False","Promoter (<=1kb)",11,62604884,62648523,43640,2,"192976","ENSMUST00000057194.8",0,"ENSMUSG00000046417","Lrrc75a","leucine rich repeat containing 75A",333.6960265,0.353585417,0.137806336,2.565813929,0.010293403,0.02844807,0,17.4432299449154,0,1,"endo_only",0,457,"False"
"chr11",62731581,62731967,"Zfp287",387,"*",0.616774413169614,"endo_only",0,375.5,"False","Promoter (<=1kb)",11,62700356,62731885,31530,2,"170740","ENSMUST00000150336.7",0,"ENSMUSG00000005267","Zfp287","zinc finger protein 287",506.017196,0.083910632,0.112646136,0.744904664,0.456329356,0.626904054,7.56677423065678,12.2683011309937,0.616774413169614,1,"endo_only",0,375.5,"False"
"chr11",6528548,6528932,"Snhg15",385,"*",0,"endo_only",0,543,"False","Promoter (<=1kb)",11,6525591,6528766,3176,2,"100041286","ENSMUST00000124818.2",0,"ENSMUSG00000085156","Snhg15","small nucleolar RNA host gene 15",286.7785117,-0.034165654,0.146220956,-0.233657714,0.815250719,0.896672188,0,22.961495872443,0,1,"endo_only",0,543,"False"
"chr11",6625740,6626394,"Tbrg4",655,"*",0.689736358182917,"endo_only",0,436,"False","Promoter (<=1kb)",11,6615598,6626043,10446,2,"21379","ENSMUST00000156969.7",0,"ENSMUSG00000000384","Tbrg4","transforming growth factor beta regulated gene 4",1689.37608,-0.139923821,0.084585077,-1.65423768,0.09807923,0.197946199,8.74962138401273,12.6854576827924,0.689736358182917,0.666666666666667,"endo_only",0,436,"False"
"chr11",69039956,69040362,"Ctc1",407,"*",0.1069954743202,"endo_only",0,1643,"False","Distal Intergenic",11,69034879,69036180,1302,1,"68964","ENSMUST00000161271.1",5077,"ENSMUSG00000020898","Ctc1","CTS telomere maintenance complex component 1",1524.488989,0.70115985,0.075046911,9.342954144,9.3683e-21,1.49692e-19,12.211309595133,114.129215957199,0.1069954743202,0.666666666666667,"endo_only",0,1643,"False"
"chr11",69323596,69324008,"Cntrob",413,"*",0.726671466515619,"endo_only",0,497.5,"False","Promoter (<=1kb)",11,69299487,69323775,24289,2,"216846","ENSMUST00000092973.5",0,"ENSMUSG00000032782","Cntrob","centrobin, centrosomal BRCA2 interacting protein",848.6393938,0.128450861,0.094270634,1.362575553,0.173016318,0.311394572,16.2999177185035,22.4309312661764,0.726671466515619,0.666666666666667,"endo_only",0,497.5,"False"
"chr11",69409903,69411877,"Kdm6b",1975,"*",0.172858162459148,"endo_only",0,794,"False","Promoter (1-2kb)",11,69398508,69413675,15168,2,"216850","ENSMUST00000094077.4",1798,"ENSMUSG00000018476","Kdm6b","KDM1 lysine (K)-specific demethylase 6B",1347.220548,1.429862131,0.104187064,13.72398906,7.29394e-43,3.55997e-41,16.1186832767412,93.2480309140775,0.172858162459148,0.8,"endo_only",0,794,"False"
"chr11",69581407,69581695,"Trp53",289,"*",0,"endo_only",0,447.333333333333,"False","Promoter (1-2kb)",11,69580405,69591873,11469,1,"22059","ENSMUST00000108657.3",1002,"ENSMUSG00000059552","Trp53","transformation related protein 53",2253.539587,0.498118369,0.075108624,6.631973009,3.31229e-11,2.63687e-10,0,23.582591280875,0,1,"endo_only",0,447.333333333333,"False"
"chr11",69662547,69662797,"Mpdu1",251,"*",0,"endo_only",0,915.5,"False","Promoter (<=1kb)",11,69656697,69662642,5946,2,"24070","ENSMUST00000018905.11",0,"ENSMUSG00000018761","Mpdu1","mannose-P-dolichol utilization defect 1",1907.018251,-0.29706307,0.07443278,-3.991024813,6.57884e-05,0.000271449,0,67.5736834220219,0,1,"endo_only",0,915.5,"False"
"chr11",69846305,69846671,"Plscr3",367,"*",0.894097223281835,"endo_only",0,514,"False","Promoter (<=1kb)",11,69846376,69851036,4661,1,"70310","ENSMUST00000108632.7",0,"ENSMUSG00000019461","Plscr3","phospholipid scramblase 3",385.9451139,0.431009206,0.11776484,3.659914163,0.0002523,0.000954982,16.9759288937858,18.986669963558,0.894097223281835,0.666666666666667,"endo_only",0,514,"False"
"chr11",72042198,72042405,"Pimreg",208,"*",0,"endo_only",0,380.5,"False","Promoter (<=1kb)",11,72042455,72047370,4916,1,"109212","ENSMUST00000021164.3",-50,"ENSMUSG00000020808","Pimreg","PICALM interacting mitotic regulator",2691.772785,-0.445412883,0.063945928,-6.965461207,3.2733e-12,2.84732e-11,0,14.3060537018861,0,1,"endo_only",0,380.5,"False"
"chr11",72214904,72215645,"Med31",742,"*",0,"endo_only",0,896.5,"False","Promoter (<=1kb)",11,72211724,72215592,3869,2,"67279","ENSMUST00000021157.8",0,"ENSMUSG00000020801","Med31","mediator complex subunit 31",441.0806765,-0.631172717,0.134740136,-4.684370489,2.80822e-06,1.37411e-05,0,29.8420030088582,0,1,"endo_only",0,896.5,"False"
"chr11",72441058,72441539,"Mybbp1a",482,"*",0,"endo_only",0,648,"False","Promoter (<=1kb)",11,72441355,72451768,10414,1,"18432","ENSMUST00000045633.5",0,"ENSMUSG00000040463","Mybbp1a","MYB binding protein (P160) 1a",5896.185523,0.219869583,0.061658671,3.565915084,0.000362589,0.001337547,0,26.3341601646735,0,1,"endo_only",0,648,"False"
"chr11",72607025,72608501,"Ube2g1",1477,"*",0.27218828742598,"endo_only",0,364.5,"False","Promoter (<=1kb)",11,72607283,72686481,79199,1,"67128","ENSMUST00000021148.12",0,"ENSMUSG00000020794","Ube2g1","ubiquitin-conjugating enzyme E2G 1",2970.949737,-0.205156885,0.069161941,-2.966326328,0.003013805,0.009427009,7.95357419132933,29.2208539410142,0.27218828742598,0.5,"endo_only",0,364.5,"False"
"chr11",74723409,74724703,"Pafah1b1",1295,"*",0.148569002995542,"endo_only",0,909,"False","Promoter (<=1kb)",11,74673949,74724335,50387,2,"18472","ENSMUST00000126341.7",0,"ENSMUSG00000020745","Pafah1b1","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",10643.13919,-0.184064838,0.06194629,-2.97136176,0.002964823,0.009286781,5.17826609343412,34.8542831211535,0.148569002995542,0.666666666666667,"endo_only",0,909,"False"
"chr11",74770764,74771134,"Mettl16",371,"*",0.815185783864869,"endo_only",0,358,"False","Promoter (<=1kb)",11,74770830,74817894,47065,1,"67493","ENSMUST00000010698.12",0,"ENSMUSG00000010554","Mettl16","methyltransferase 16, N6-methyladenosine",1989.834073,-0.019248781,0.074219089,-0.259350812,0.795364578,0.884626119,11.3654344279638,13.942140126732,0.815185783864869,0.666666666666667,"endo_only",0,358,"False"
"chr11",75170259,75170615,"Hic1",357,"*",0.825281027210612,"endo_only",0,378.5,"False","Promoter (<=1kb)",11,75164565,75169519,4955,2,"15248","ENSMUST00000055619.4",-740,"ENSMUSG00000043099","Hic1","hypermethylated in cancer 1",NA,NA,NA,NA,NA,NA,11.5505555437706,13.995905834417,0.825281027210612,0.666666666666667,"endo_only",0,378.5,"False"
"chr11",75486650,75487238,"Prpf8",589,"*",0,"endo_only",0,435.5,"False","Promoter (<=1kb)",11,75486816,75509447,22632,1,"192159","ENSMUST00000018449.10",0,"ENSMUSG00000020850","Prpf8","pre-mRNA processing factor 8",11641.08362,0.77155499,0.066518613,11.59908409,4.16512e-31,1.15624e-29,0,21.0542077462312,0,1,"endo_only",0,435.5,"False"
"chr11",75651485,75652026,"Myo1c",542,"*",0,"endo_only",0,594.5,"False","Promoter (<=1kb)",11,75651510,75673910,22401,1,"17913","ENSMUST00000069057.12",0,"ENSMUSG00000017774","Myo1c","myosin IC",1025.006238,0.09120387,0.083442824,1.093010337,0.274389261,0.441536107,0,24.3211386327488,0,1,"endo_only",0,594.5,"False"
"chr11",75679121,75679708,"Crk",588,"*",0,"endo_only",0,448.666666666667,"False","Promoter (<=1kb)",11,75679259,75706065,26807,1,"12928","ENSMUST00000017920.13",0,"ENSMUSG00000017776","Crk","v-crk avian sarcoma virus CT10 oncogene homolog",6249.264695,-0.142355016,0.055933984,-2.545054128,0.01092608,0.029946875,0,31.2041375593305,0,1,"endo_only",0,448.666666666667,"False"
"chr11",76217134,76217718,"Dbil5",585,"*",0.588826857633144,"endo_only",0,581.5,"False","Promoter (<=1kb)",11,76217608,76218666,1059,1,"13168","ENSMUST00000040806.4",0,"ENSMUSG00000038057","Dbil5","diazepam binding inhibitor-like 5",NA,NA,NA,NA,NA,NA,12.5377558826039,21.292771754673,0.588826857633144,1,"endo_only",0,581.5,"False"
"chr11",76494492,76495221,"Abr",730,"*",0,"endo_only",0,391.5,"False","Promoter (<=1kb)",11,76458474,76495005,36532,2,"109934","ENSMUST00000141442.7",0,"ENSMUSG00000017631","Abr","active BCR-related gene",1849.570236,1.712398668,0.075245701,22.75742864,1.2114e-114,3.7814e-112,0,13.6059205255307,0,1,"endo_only",0,391.5,"False"
"chr11",77512827,77513621,"Trp53i13",795,"*",0,"endo_only",0,431.5,"False","Promoter (<=1kb)",11,77508099,77513370,5272,2,"216964","ENSMUST00000060417.10",0,"ENSMUSG00000044328","Trp53i13","transformation related protein 53 inducible protein 13",168.7108276,0.286824722,0.197935442,1.449082179,0.147314634,0.274809871,0,22.0882942485339,0,1,"endo_only",0,431.5,"False"
"chr11",78164980,78165865,"Traf4",886,"*",0,"endo_only",0,375.5,"False","Promoter (<=1kb)",11,78158499,78165589,7091,2,"22032","ENSMUST00000149437.7",0,"ENSMUSG00000017386","Traf4","TNF receptor associated factor 4",7037.85731,0.378606716,0.066845784,5.663883226,1.47985e-08,9.33628e-08,0,16.4019082201761,0,1,"endo_only",0,375.5,"False"
"chr11",78188606,78189478,"Rab34",873,"*",0,"endo_only",0,589,"False","Promoter (<=1kb)",11,78188779,78192188,3410,1,"19376","ENSMUST00000108322.8",0,"ENSMUSG00000002059","Rab34","RAB34, member RAS oncogene family",841.442861,0.057693989,0.105022986,0.549346307,0.582767814,0.736595687,0,37.9040786288642,0,1,"endo_only",0,589,"False"
"chr11",78301498,78301859,"Spag5",362,"*",0.410894891538335,"endo_only",0,471,"False","Promoter (<=1kb)",11,78301529,78322457,20929,1,"54141","ENSMUST00000045026.3",0,"ENSMUSG00000002055","Spag5","sperm associated antigen 5",2004.135532,-0.495692803,0.079324967,-6.248887592,4.13386e-10,3.01302e-09,10.7880983776103,26.2551289874186,0.410894891538335,1,"endo_only",0,471,"False"
"chr11",79339192,79340229,"Nf1",1038,"*",0.709994229672622,"endo_only",0,406.5,"False","Promoter (<=1kb)",11,79339693,79345186,5494,1,"18015","ENSMUST00000145839.1",0,"ENSMUSG00000020716","Nf1","neurofibromin 1",7854.045072,0.539692427,0.058084224,9.291549221,1.52059e-20,2.39405e-19,9.29476913379546,13.0913305282513,0.709994229672622,0.666666666666667,"endo_only",0,406.5,"False"
"chr11",79992475,79993854,"Suz12",1380,"*",0.209189947963701,"endo_only",0,418.666666666667,"False","Promoter (<=1kb)",11,79993106,80034122,41017,1,"52615","ENSMUST00000163272.1",0,"ENSMUSG00000017548","Suz12","SUZ12 polycomb repressive complex 2 subunit",3923.749259,-0.465510277,0.068069758,-6.838723872,7.99017e-12,6.72799e-11,10.7336989086633,51.3107776599563,0.209189947963701,0.5,"endo_only",0,418.666666666667,"False"
"chr11",80476520,80478056,"Cdk5r1",1537,"*",0.254573350481256,"endo_only",0,558.666666666667,"False","Promoter (<=1kb)",11,80477023,80481184,4162,1,"12569","ENSMUST00000053413.11",0,"ENSMUSG00000048895","Cdk5r1","cyclin dependent kinase 5, regulatory subunit 1",282.1719509,-0.119728666,0.149687677,-0.799856529,0.423793926,0.597293566,8.99493787141496,35.3333836963318,0.254573350481256,0.5,"endo_only",0,558.666666666667,"False"
"chr11",86257542,86257773,"Ints2",232,"*",0,"endo_only",0,502.5,"False","Promoter (<=1kb)",11,86210681,86257550,46870,2,"70422","ENSMUST00000018212.12",0,"ENSMUSG00000018068","Ints2","integrator complex subunit 2",2564.400432,-0.453703278,0.063856794,-7.105011854,1.20312e-12,1.08233e-11,0,20.9049620953486,0,1,"endo_only",0,502.5,"False"
"chr11",86357279,86358424,"Med13",1146,"*",0.249639139107566,"endo_only",0,436,"False","Promoter (<=1kb)",11,86267033,86357602,90570,2,"327987","ENSMUST00000043624.8",0,"ENSMUSG00000034297","Med13","mediator complex subunit 13",6906.395826,0.198490747,0.062630689,3.169225013,0.00152846,0.00506543,9.64913106679541,38.6523167051851,0.249639139107566,0.5,"endo_only",0,436,"False"
"chr11",86683637,86684148,"Ptrh2",512,"*",0.172356206332246,"endo_only",0,470.5,"False","Promoter (<=1kb)",11,86683985,86692457,8473,1,"217057","ENSMUST00000108021.1",0,"ENSMUSG00000072582","Ptrh2","peptidyl-tRNA hydrolase 2",970.1180537,-0.411153711,0.086538966,-4.751081857,2.02331e-06,1.0073e-05,4.61116275944478,26.7536798214042,0.172356206332246,0.666666666666667,"endo_only",0,470.5,"False"
"chr11",87073962,87074244,"Gdpd1",283,"*",0.517852905659917,"endo_only",0,500,"False","Promoter (<=1kb)",11,87033867,87074062,40196,2,"66569","ENSMUST00000020804.7",0,"ENSMUSG00000061666","Gdpd1","glycerophosphodiester phosphodiesterase domain containing 1",864.1681823,-0.290465803,0.103391068,-2.80938971,0.004963552,0.014796402,12.5111408575135,24.1596420929031,0.517852905659917,1,"endo_only",0,500,"False"
"chr11",87126795,87127706,"Trim37",912,"*",0,"endo_only",0,349.5,"False","Promoter (<=1kb)",11,87127077,87220683,93607,1,"68729","ENSMUST00000041282.12",0,"ENSMUSG00000018548","Trim37","tripartite motif-containing 37",5642.438671,-0.010944084,0.058749431,-0.18628409,0.852221983,0.919643307,0,15.2021455108113,0,1,"endo_only",0,349.5,"False"
"chr11",88204160,88204603,"Mrps23",444,"*",0.203037171741163,"endo_only",0,848.5,"False","Promoter (<=1kb)",11,88204388,88211507,7120,1,"64656","ENSMUST00000024486.13",0,"ENSMUSG00000023723","Mrps23","mitochondrial ribosomal protein S23",1143.492106,-0.569706457,0.090319217,-6.307699267,2.83214e-10,2.09553e-09,7.85083461765593,38.6669817665919,0.203037171741163,0.666666666666667,"endo_only",0,848.5,"False"
"chr11",88717840,88719127,"C030037D09Rik",1288,"*",0.234469292901007,"endo_only",0,584,"False","Promoter (<=1kb)",11,88718645,88722600,3956,1,"193280","ENSMUST00000138007.1",0,NA,"C030037D09Rik","RIKEN cDNA C030037D09 gene",87.75386154,-0.293177613,0.231502154,-1.266414191,0.205364833,0.356024117,12.9992335035174,55.4410914226012,0.234469292901007,0.5,"endo_only",0,584,"False"
"chr11",88955227,88955513,"Scpep1",287,"*",0.567599423750082,"endo_only",0,717,"False","Promoter (<=1kb)",11,88924020,88955465,31446,2,"74617","ENSMUST00000000287.8",0,"ENSMUSG00000000278","Scpep1","serine carboxypeptidase 1",2181.568342,-0.762516983,0.069620698,-10.95244673,6.46766e-28,1.54053e-26,24.5316891528697,43.2200740987206,0.567599423750082,1,"endo_only",0,717,"False"
"chr11",94601622,94601864,"Acsf2",243,"*",0.815739101152242,"endo_only",0,331,"False","Promoter (<=1kb)",11,94570291,94601769,31479,2,"264895","ENSMUST00000155122.1",0,"ENSMUSG00000076435","Acsf2","acyl-CoA synthetase family member 2",1114.296725,0.686690111,0.099117153,6.92806532,4.26635e-12,3.6707e-11,7.25250311099855,8.89071407850169,0.815739101152242,0.666666666666667,"endo_only",0,331,"False"
"chr11",94979093,94979302,"Sgca",210,"*",0,"endo_only",0,396,"False","Promoter (2-3kb)",11,94963208,94976327,13120,2,"20391","ENSMUST00000166320.7",-2766,"ENSMUSG00000001508","Sgca","sarcoglycan, alpha (dystrophin-associated glycoprotein)",NA,NA,NA,NA,NA,NA,0,19.5501752646625,0,1,"endo_only",0,396,"False"
"chr11",95413810,95414131,"Spop",322,"*",0,"endo_only",0,798,"False","Promoter (<=1kb)",11,95414080,95493406,79327,1,"20747","ENSMUST00000107724.8",0,"ENSMUSG00000057522","Spop","speckle-type BTB/POZ protein",2394.877348,0.326126726,0.068963742,4.72895924,2.25674e-06,1.1173e-05,0,33.2305974184856,0,1,"endo_only",0,798,"False"
"chr11",97362007,97363418,"Socs7",1412,"*",0.922705571209294,"endo_only",0,428,"False","Promoter (<=1kb)",11,97362435,97398542,36108,1,"192157","ENSMUST00000238729.1",0,"ENSMUSG00000038485","Socs7","suppressor of cytokine signaling 7",1150.660509,0.287893666,0.0823975,3.493961186,0.00047591,0.001723601,16.8777847597361,18.2916255047817,0.922705571209294,0.666666666666667,"endo_only",0,428,"False"
"chr11",98550936,98551392,"Zpbp2",457,"*",0,"endo_only",0,752,"False","Promoter (<=1kb)",11,98551097,98558665,7569,1,"69376","ENSMUST00000081033.12",0,"ENSMUSG00000017195","Zpbp2","zona pellucida binding protein 2",NA,NA,NA,NA,NA,NA,0,25.2265950475754,0,1,"endo_only",0,752,"False"
"chr11",98587032,98587434,"Ormdl3",403,"*",0.407229307313235,"endo_only",0,810.5,"False","Promoter (<=1kb)",11,98581256,98587368,6113,2,"66612","ENSMUST00000052919.7",0,"ENSMUSG00000038150","Ormdl3","ORM1-like 3 (S. cerevisiae)",738.2577735,0.573011436,0.112124158,5.110508259,3.21293e-07,1.76088e-06,16.3670915511532,40.1913400072748,0.407229307313235,1,"endo_only",0,810.5,"False"
"chr11",98773805,98774126,"Nr1d1",322,"*",0,"endo_only",0,328,"False","Promoter (1-2kb)",11,98767932,98775333,7402,2,"217166","ENSMUST00000064941.6",1207,"ENSMUSG00000020889","Nr1d1","nuclear receptor subfamily 1, group D, member 1",556.4682446,1.033980773,0.110342057,9.370686014,7.20626e-21,1.16183e-19,0,15.9889253978022,0,1,"endo_only",0,328,"False"
"chr11",98794754,98796475,"Msl1",1722,"*",0,"endo_only",0,550,"False","Promoter (<=1kb)",11,98795516,98807859,12344,1,"74026","ENSMUST00000037915.8",0,"ENSMUSG00000052915","Msl1","male specific lethal 1",2105.890884,0.169684684,0.084485223,2.008453992,0.04459507,0.102282132,0,21.132437745352,0,1,"endo_only",0,550,"False"
"chr12",101975356,101976335,"Cpsf2",980,"*",0.723245519816613,"endo_only",0,390,"False","Promoter (<=1kb)",12,101975988,102006424,30437,1,"51786","ENSMUST00000047357.9",0,"ENSMUSG00000041781","Cpsf2","cleavage and polyadenylation specific factor 2",3742.355095,-0.446508746,0.060566013,-7.372265742,1.67752e-13,1.60712e-12,10.2494060062312,14.1714061482608,0.723245519816613,0.666666666666667,"endo_only",0,390,"False"
"chr12",102439601,102439896,"Lgmn",296,"*",0.73621228872353,"endo_only",0,458.5,"False","Promoter (<=1kb)",12,102394098,102439813,45716,2,"19141","ENSMUST00000021607.8",0,"ENSMUSG00000021190","Lgmn","legumain",928.1456774,0.103283869,0.097206111,1.06252445,0.287997664,0.457131581,10.2804158863867,13.9639286709154,0.73621228872353,0.666666666666667,"endo_only",0,458.5,"False"
"chr12",102468963,102469586,"Golga5",624,"*",0,"endo_only",0,386,"False","Promoter (<=1kb)",12,102469135,102497905,28771,1,"27277","ENSMUST00000179218.8",0,"ENSMUSG00000021192","Golga5","golgin A5",960.2775881,0.053807241,0.08884258,0.605646986,0.544749194,0.70512948,0,17.5607661341005,0,1,"endo_only",0,386,"False"
"chr12",102757312,102758334,"Gon7",1023,"*",0.324604946869126,"endo_only",0,507,"False","Promoter (<=1kb)",12,102719975,102757765,37791,2,"100233175","ENSMUST00000179306.1",0,"ENSMUSG00000091931","Gon7","GON7 subunit of KEOPS complex",264.7590981,0.036554022,0.142752239,0.256066193,0.797899726,0.886165662,6.98511856994824,21.5188296953604,0.324604946869126,0.666666666666667,"endo_only",0,507,"False"
"chr12",108792175,108794771,"Yy1",2597,"*",0.505502260448798,"endo_only",0,359,"False","Promoter (<=1kb)",12,108792973,108820148,27176,1,"22632","ENSMUST00000021692.8",0,"ENSMUSG00000021264","Yy1","YY1 transcription factor",4445.847646,0.09626762,0.065467041,1.470474582,0.141433265,0.266021993,8.41289914462799,16.6426538570941,0.505502260448798,1,"endo_only",0,359,"False"
"chr12",110844899,110845103,"4921507G05Rik",205,"*",0.32472907605545,"endo_only",0,671,"False","Exon (ENSMUST00000180988.1/ENSMUST00000180988.1, exon 1 of 2)",12,110841029,110843804,2776,1,"66709","ENSMUST00000181348.1",3870,"ENSMUSG00000097650","4921507G05Rik","RIKEN cDNA 4921507G05 gene",NA,NA,NA,NA,NA,NA,7.52640584659713,23.1774928750511,0.32472907605545,0.666666666666667,"endo_only",0,671,"False"
"chr12",110978635,110979282,"Ankrd9",648,"*",0,"endo_only",0,498,"False","Promoter (<=1kb)",12,110975353,110979040,3688,2,"74251","ENSMUST00000128353.7",0,"ENSMUSG00000037904","Ankrd9","ankyrin repeat domain 9",148.4549551,-0.226843195,0.185523089,-1.222722177,0.221434648,0.376810884,0,32.7170519943568,0,1,"endo_only",0,498,"False"
"chr12",111038403,111040347,"Rcor1",1945,"*",0.527159186933294,"endo_only",0,321.5,"False","Promoter (<=1kb)",12,111039351,111115901,76551,1,"217864","ENSMUST00000084968.13",0,"ENSMUSG00000037896","Rcor1","REST corepressor 1",2237.635043,0.099631001,0.07611581,1.308939649,0.190554795,0.335580457,8.10467222654088,15.3742406988848,0.527159186933294,1,"endo_only",0,321.5,"False"
"chr12",111376967,111378223,"Cdc42bpb",1257,"*",0.180783960668747,"endo_only",0,525,"False","Promoter (<=1kb)",12,111292976,111377718,84743,2,"217866","ENSMUST00000041965.4",0,"ENSMUSG00000021279","Cdc42bpb","CDC42 binding protein kinase beta",2393.529352,0.516129255,0.086152941,5.990848949,2.08748e-09,1.4372e-08,7.25249926261033,40.1169397759749,0.180783960668747,0.5,"endo_only",0,525,"False"
"chr12",111425927,111426266,"Exoc3l4",340,"*",0.938984648565232,"endo_only",0,302,"False","Promoter (2-3kb)",12,111428345,111428792,448,1,"74190","ENSMUST00000222262.1",-2079,"ENSMUSG00000021280","Exoc3l4","exocyst complex component 3-like 4",NA,NA,NA,NA,NA,NA,7.74954305017383,8.25310942198589,0.938984648565232,0.666666666666667,"endo_only",0,302,"False"
"chr12",111677860,111678297,"Trmt61a",438,"*",0,"endo_only",0,653.5,"False","Promoter (<=1kb)",12,111678105,111680985,2881,1,"328162","ENSMUST00000221089.1",0,"ENSMUSG00000060950","Trmt61a","tRNA methyltransferase 61A",726.1964053,0.367285161,0.101464581,3.619836184,0.00029479,0.001102903,0,21.7362127512949,0,1,"endo_only",0,653.5,"False"
"chr12",111966615,111967113,"Atp5mj",499,"*",0,"endo_only",0,438,"False","Promoter (<=1kb)",12,111961375,111966977,5603,2,"70257","ENSMUST00000021719.6",0,"ENSMUSG00000021290","Atp5mj","ATP synthase membrane subunit j",NA,NA,NA,NA,NA,NA,0,16.5525357053499,0,1,"endo_only",0,438,"False"
"chr12",112693471,112693788,"Zbtb42",318,"*",0,"endo_only",0,607,"False","Exon (ENSMUST00000195528.1/ENSMUST00000195528.1, exon 1 of 1)",12,112678878,112679970,1093,1,"382639","ENSMUST00000173942.1",14593,"ENSMUSG00000037638","Zbtb42","zinc finger and BTB domain containing 42",NA,NA,NA,NA,NA,NA,0,17.0300110114913,0,1,"endo_only",0,607,"False"
"chr12",113014095,113015060,"Pacs2",966,"*",0,"endo_only",0,432.5,"False","Promoter (<=1kb)",12,113014508,113072138,57631,1,"217893","ENSMUST00000223502.1",0,"ENSMUSG00000021143","Pacs2","phosphofurin acidic cluster sorting protein 2",1211.519431,1.326209041,0.091715675,14.46000419,2.16785e-47,1.29033e-45,0,19.0561723359435,0,1,"endo_only",0,432.5,"False"
"chr12",117153900,117154247,"Gm10421",348,"*",0,"endo_only",0,870.5,"False","Promoter (2-3kb)",12,117145372,117151269,5898,2,"100038689","ENSMUST00000185746.1",-2631,"ENSMUSG00000099907","Gm10421","predicted gene 10421",NA,NA,NA,NA,NA,NA,0,27.2415664518869,0,1,"endo_only",0,870.5,"False"
"chr12",15814861,15817217,"Trib2",2357,"*",0.42237794465201,"endo_only",0,569.333333333333,"False","Promoter (<=1kb)",12,15791727,15816785,25059,2,"217410","ENSMUST00000020922.7",0,"ENSMUSG00000020601","Trib2","tribbles pseudokinase 2",12228.40329,0.282436573,0.055270867,5.110044184,3.22083e-07,1.76449e-06,18.57866591844,43.9858807820721,0.42237794465201,1,"endo_only",0,569.333333333333,"False"
"chr12",16894408,16895514,"Rock2",1107,"*",0,"endo_only",0,699.5,"False","Promoter (<=1kb)",12,16894895,16987823,92929,1,"19878","ENSMUST00000020904.7",0,"ENSMUSG00000020580","Rock2","Rho-associated coiled-coil containing protein kinase 2",7978.723474,0.121176386,0.05451981,2.222612038,0.026241972,0.064961222,0,30.4830086773366,0,1,"endo_only",0,699.5,"False"
"chr12",17266396,17266861,"Pdia6",466,"*",0.324278696697124,"endo_only",0,546.666666666667,"False","Promoter (<=1kb)",12,17266545,17281810,15266,1,"71853","ENSMUST00000162936.7",0,"ENSMUSG00000020571","Pdia6","protein disulfide isomerase associated 6",5839.677958,-0.657658287,0.061272196,-10.73338856,7.09459e-27,1.60987e-25,16.4533015104153,50.7381510965635,0.324278696697124,1,"endo_only",0,546.666666666667,"False"
"chr12",24974896,24975271,"Kidins220",376,"*",0,"endo_only",0,459,"False","Promoter (<=1kb)",12,24974925,25059697,84773,1,"77480","ENSMUST00000066652.6",0,"ENSMUSG00000036333","Kidins220","kinase D-interacting substrate 220",4733.828818,0.858012122,0.067096071,12.78781471,1.91791e-37,7.31313e-36,0,20.6478974274238,0,1,"endo_only",0,459,"False"
