"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr11",74829899,74832413,"Mnt",2515,"*",0.665614453842268,"both",812.166666666667,1153.83333333333,"False","Promoter (<=1kb)",11,74830920,74845725,14806,1,"17428","ENSMUST00000000291.8",0,"ENSMUSG00000000282","Mnt","max binding protein",467.7011513,0.805665969,0.121531145,6.62929629,3.37291e-11,2.68433e-10,273.647843522185,411.120644905695,0.665614453842268,0.24025974025974,"both",812.166666666667,1153.83333333333,"False"
"chr11",75348086,75348599,"Smyd4",514,"*",1.43917971378215,"both",420.666666666667,456.333333333333,"False","Promoter (<=1kb)",11,75348433,75405705,57273,1,"319822","ENSMUST00000044530.2",0,"ENSMUSG00000018809","Smyd4","SET and MYND domain containing 4",324.5123908,-0.191428553,0.141728559,-1.350670282,0.176801076,0.316601203,35.498520698966,24.6658011914832,1.43917971378215,1,"both",420.666666666667,456.333333333333,"False"
"chr11",75461507,75462316,"Mir22hg",810,"*",0.330259284969695,"both",619,1162.66666666667,"False","Promoter (<=1kb)",11,75461539,75466676,5138,1,"100042498","ENSMUST00000149940.1",0,"ENSMUSG00000085148","Mir22hg","Mir22 host gene (non-protein coding)",104.6111639,0.546910618,0.241247447,2.267011009,0.023389553,0.058739748,181.9635045504,550.971654187096,0.330259284969695,0.1,"both",619,1162.66666666667,"False"
"chr11",75510203,75510808,"Rilp",606,"*",3.45319340766893,"both",544.333333333333,352,"False","Promoter (<=1kb)",11,75510467,75513163,2697,1,"280408","ENSMUST00000156923.1",0,"ENSMUSG00000038195","Rilp","Rab interacting lysosomal protein",NA,NA,NA,NA,NA,NA,40.6967315111722,11.7852453386457,3.45319340766893,0.4,"both",544.333333333333,352,"False"
"chr11",75531101,75532171,"Slc43a2",1071,"*",0.544000815583299,"both",482,781.333333333333,"False","Promoter (<=1kb)",11,75531694,75543323,11630,1,"215113","ENSMUST00000149727.7",0,"ENSMUSG00000038178","Slc43a2","solute carrier family 43, member 2",513.5572723,1.282231564,0.120499356,10.64098268,1.92093e-26,4.26512e-25,40.7025958862544,74.8208361463788,0.544000815583299,0.2,"both",482,781.333333333333,"False"
"chr11",75630686,75631233,"Inpp5k",548,"*",1.33509267990485,"both",655.5,544.666666666667,"False","Promoter (<=1kb)",11,75630988,75648871,17884,1,"19062","ENSMUST00000006286.8",0,"ENSMUSG00000006127","Inpp5k","inositol polyphosphate 5-phosphatase K",268.5016992,0.140660827,0.13526302,1.039906008,0.298383571,0.469343055,62.5223927797702,46.83000193232,1.33509267990485,0.4,"both",655.5,544.666666666667,"False"
"chr11",76407105,76407373,"Timm22",269,"*",1.13323597317586,"both",495.666666666667,456,"False","Promoter (<=1kb)",11,76407143,76416292,9150,1,"56322","ENSMUST00000021203.6",0,"ENSMUSG00000020843","Timm22","translocase of inner mitochondrial membrane 22",806.6247097,-0.171932844,0.089949385,-1.911439917,0.055948071,0.124152271,72.8063381192942,64.2464057289471,1.13323597317586,1,"both",495.666666666667,456,"False"
"chr11",77982422,77983362,"Phf12",941,"*",0.195473731431754,"both",891.5,1255.33333333333,"False","Promoter (<=1kb)",11,77982754,78026214,43461,1,"268448","ENSMUST00000108360.7",0,"ENSMUSG00000037791","Phf12","PHD finger protein 12",1264.149954,0.73310247,0.081006793,9.049888798,1.43114e-19,2.13312e-18,56.375170544667,288.402795259216,0.195473731431754,0.2,"both",891.5,1255.33333333333,"False"
"chr11",78183303,78183539,"Rpl23a",237,"*",0.357945080351789,"both",459,942,"False","Promoter (<=1kb)",11,78180935,78183584,2650,2,"268449","ENSMUST00000102483.4",45,"ENSMUSG00000058546","Rpl23a","ribosomal protein L23A",1169.477769,-0.851240328,0.100761015,-8.448111912,2.96052e-17,3.73635e-16,34.3399551497199,95.9363797261035,0.357945080351789,0.1,"both",459,942,"False"
"chr11",78245771,78246299,"Supt6",529,"*",1.49402666982388,"both",460.5,384,"False","Promoter (<=1kb)",11,78206746,78245987,39242,2,"20926","ENSMUST00000002121.4",0,"ENSMUSG00000002052","Supt6","SPT6, histone chaperone and transcription elongation factor",3171.356209,0.50787465,0.073778739,6.883753418,5.82957e-12,4.95689e-11,22.8976589237104,15.3261380042229,1.49402666982388,0.333333333333333,"both",460.5,384,"False"
"chr11",78536006,78536748,"Tnfaip1",743,"*",1.46793806244234,"both",715.666666666667,640,"False","Promoter (<=1kb)",11,78522850,78536271,13422,2,"21927","ENSMUST00000017759.8",0,"ENSMUSG00000017615","Tnfaip1","tumor necrosis factor, alpha-induced protein 1 (endothelial)",4649.450978,0.556325186,0.059266972,9.386765813,6.18709e-21,1.00052e-19,82.5582673592767,56.2409746511491,1.46793806244234,0.1,"both",715.666666666667,640,"False"
"chr11",78550432,78551076,"Tmem97",645,"*",0.754307802628645,"both",734.5,483.666666666667,"False","Promoter (<=1kb)",11,78541817,78550777,8961,2,"69071","ENSMUST00000103242.4",0,"ENSMUSG00000037278","Tmem97","transmembrane protein 97",2280.603885,-0.953673918,0.084942978,-11.22722493,2.99745e-29,7.61245e-28,32.8396455784605,43.5361340079202,0.754307802628645,0.8,"both",734.5,483.666666666667,"False"
"chr11",78697066,78697572,"Nlk",507,"*",0.523093819378077,"both",883,796,"False","Promoter (<=1kb)",11,78567168,78697373,130206,2,"18099","ENSMUST00000142739.7",0,"ENSMUSG00000017376","Nlk","nemo like kinase",1889.962194,-0.097380055,0.070437997,-1.382493232,0.166820307,0.302944414,212.736385121785,406.688775972758,0.523093819378077,0.1,"both",883,796,"False"
"chr11",79704083,79704602,"Mir193a",520,"*",0.62463120425112,"both",738.5,614,"False","Distal Intergenic",11,79711969,79712034,66,1,"387188","ENSMUST00000083461.1",-7367,"ENSMUSG00000065395","Mir193a","microRNA 193a",NA,NA,NA,NA,NA,NA,39.738938432465,63.6198418554972,0.62463120425112,0.8,"both",738.5,614,"False"
"chr11",80383121,80383356,"Zfp207",236,"*",0.832177919867631,"both",425,748,"False","Promoter (<=1kb)",11,80383279,80396245,12967,1,"22680","ENSMUST00000165565.7",0,"ENSMUSG00000017421","Zfp207","zinc finger protein 207",12391.3255,-0.439875839,0.075907141,-5.794920417,6.83536e-09,4.4797e-08,32.0876222897785,38.5586081097688,0.832177919867631,0.2,"both",425,748,"False"
"chr11",80428468,80429282,"Psmd11",815,"*",1.75172392340184,"both",627.5,598.5,"False","Promoter (<=1kb)",11,80428615,80434538,5924,1,"69077","ENSMUST00000172641.1",0,"ENSMUSG00000017428","Psmd11","proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",4513.605749,0.086482593,0.064682892,1.337024217,0.181214732,0.322859778,47.102153460853,26.8890279065098,1.75172392340184,0.666666666666667,"both",627.5,598.5,"False"
"chr11",83472621,83473763,"Taf15",1143,"*",1.93918420877243,"both",875.666666666667,568.333333333333,"False","Promoter (<=1kb)",11,83473086,83489213,16128,1,"70439","ENSMUST00000134185.7",0,"ENSMUSG00000020680","Taf15","TATA-box binding protein associated factor 15",2288.333572,0.289498576,0.075336974,3.842715759,0.00012168,0.000483265,93.8959847010973,48.4203534023911,1.93918420877243,0.4,"both",875.666666666667,568.333333333333,"False"
"chr11",84179323,84180418,"Acaca",1096,"*",1.08682373665864,"both",896.666666666667,654.333333333333,"False","Promoter (<=1kb)",11,84179831,84214195,34365,1,"107476","ENSMUST00000137500.8",0,"ENSMUSG00000020532","Acaca","acetyl-Coenzyme A carboxylase alpha",6082.600068,0.036293935,0.057670725,0.629330295,0.529132842,0.692373483,116.71418144304,107.390165954481,1.08682373665864,1,"both",896.666666666667,654.333333333333,"False"
"chr11",84869568,84870994,"Ggnbp2",1427,"*",0.724088579160549,"both",518.333333333333,637,"False","Promoter (<=1kb)",11,84832361,84870738,38378,2,"217039","ENSMUST00000172405.7",0,"ENSMUSG00000020530","Ggnbp2","gametogenetin binding protein 2",2260.268034,-0.189952806,0.068421552,-2.776213048,0.005499616,0.016244684,44.4185353246251,61.3440628715901,0.724088579160549,1,"both",518.333333333333,637,"False"
"chr11",85139455,85140483,"Usp32",1029,"*",0.975593376723226,"both",632,536.666666666667,"False","Promoter (<=1kb)",11,84984442,85140038,155597,2,"237898","ENSMUST00000108075.8",0,"ENSMUSG00000000804","Usp32","ubiquitin specific peptidase 32",3327.556096,0.207974585,0.063502258,3.275073874,0.001056343,0.003604485,84.9127760210156,87.0370566743866,0.975593376723226,0.7,"both",632,536.666666666667,"False"
"chr11",85310616,85310817,"Ppm1d",202,"*",1.58317167250906,"both",642.666666666667,695.5,"False","Promoter (<=1kb)",11,85311244,85347066,35823,1,"53892","ENSMUST00000020835.15",-427,"ENSMUSG00000020525","Ppm1d","protein phosphatase 1D magnesium-dependent, delta isoform",1529.06072,0.389205814,0.08138245,4.782429299,1.73189e-06,8.70291e-06,64.9548335169182,41.0282944325145,1.58317167250906,0.8,"both",642.666666666667,695.5,"False"
"chr11",85311035,85312038,"Ppm1d",1004,"*",1.19976062234247,"both",642.666666666667,623.333333333333,"False","Promoter (<=1kb)",11,85311244,85347066,35823,1,"53892","ENSMUST00000020835.15",0,"ENSMUSG00000020525","Ppm1d","protein phosphatase 1D magnesium-dependent, delta isoform",1529.06072,0.389205814,0.08138245,4.782429299,1.73189e-06,8.70291e-06,64.9548335169182,54.1398278184003,1.19976062234247,0.4,"both",642.666666666667,623.333333333333,"False"
"chr11",85352647,85353248,"Bcas3",602,"*",1.30467332839301,"both",906.333333333333,822,"False","Promoter (<=1kb)",11,85353167,85510991,157825,1,"192197","ENSMUST00000108056.7",0,"ENSMUSG00000059439","Bcas3","BCAS3 microtubule associated cell migration factor",537.8482961,0.870782029,0.116247095,7.490785261,6.84628e-14,6.82948e-13,223.779808596488,171.521716376406,1.30467332839301,0.4,"both",906.333333333333,822,"False"
"chr11",85844092,85844605,"Tbx2",514,"*",0.998532439959088,"both",644.5,666.5,"False","Distal Intergenic",11,85832551,85841948,9398,1,"21385","ENSMUST00000000095.6",11541,"ENSMUSG00000000093","Tbx2","T-box 2",72.77584803,1.350733325,0.317460838,4.254802995,2.09233e-05,9.24248e-05,29.2130948961665,29.256029876569,0.998532439959088,1,"both",644.5,666.5,"False"
"chr11",86200936,86201792,"Brip1",857,"*",0.742627106027839,"both",552.666666666667,739.666666666667,"False","Promoter (<=1kb)",11,86058138,86201193,143056,2,"237911","ENSMUST00000044423.3",0,"ENSMUSG00000034329","Brip1","BRCA1 interacting protein C-terminal helicase 1",1794.786454,-0.21842377,0.083054246,-2.629892872,0.008541178,0.024094092,50.8074766580631,68.4158661132395,0.742627106027839,0.4,"both",552.666666666667,739.666666666667,"False"
"chr11",86484203,86485180,"Rnft1",978,"*",0.577283192707458,"both",722.333333333333,826,"False","Promoter (<=1kb)",11,86484657,86499025,14369,1,"76892","ENSMUST00000020827.6",0,"ENSMUSG00000020521","Rnft1","ring finger protein, transmembrane 1",1294.185811,-0.640772362,0.076488846,-8.377330706,5.41416e-17,6.72859e-16,109.845018154271,190.279259022072,0.577283192707458,0.4,"both",722.333333333333,826,"False"
"chr11",86544200,86544986,"Rps6kb1",787,"*",1.58145837993385,"both",538.666666666667,436,"False","Promoter (<=1kb)",11,86498871,86544805,45935,2,"72508","ENSMUST00000154617.7",0,"ENSMUSG00000020516","Rps6kb1","ribosomal protein S6 kinase, polypeptide 1",3589.937487,-0.463599532,0.061766905,-7.505629954,6.11339e-14,6.13717e-13,61.6010288228906,38.9520392091932,1.58145837993385,0.7,"both",538.666666666667,436,"False"
"chr11",86757414,86758221,"Cltc",808,"*",0.816126929397098,"both",483.333333333333,735.666666666667,"False","Promoter (<=1kb)",11,86694351,86757565,63215,2,"67300","ENSMUST00000103186.10",0,"ENSMUSG00000047126","Cltc","clathrin heavy chain",31175.2046,0.325685763,0.060918988,5.346210986,8.98145e-08,5.21744e-07,60.9826358008964,74.7219992433609,0.816126929397098,0.7,"both",483.333333333333,735.666666666667,"False"
"chr11",87108724,87108930,"Prr11",207,"*",0.798593759188044,"both",939.333333333333,803,"False","Promoter (<=1kb)",11,87089153,87108708,19556,2,"270906","ENSMUST00000051395.8",-16,"ENSMUSG00000020493","Prr11","proline rich 11",2722.986877,-0.296278045,0.071530179,-4.142000579,3.44289e-05,0.00014785,287.652317837347,360.198554681685,0.798593759188044,0.7,"both",939.333333333333,803,"False"
"chr11",87109443,87109935,"Ska2",493,"*",1.02768738635204,"both",939.333333333333,889.5,"False","Promoter (<=1kb)",11,87109251,87124634,15384,1,"66140","ENSMUST00000142263.7",192,"ENSMUSG00000020492","Ska2","spindle and kinetochore associated complex subunit 2",2269.148557,-0.596833342,0.06547962,-9.11479545,7.8819e-20,1.19134e-18,287.652317837347,279.902547853993,1.02768738635204,0.2,"both",939.333333333333,889.5,"False"
"chr11",87591597,87592378,"Mtmr4",782,"*",1.19143524558312,"both",656,550.666666666667,"False","Promoter (<=1kb)",11,87592162,87616302,24141,1,"170749","ENSMUST00000103179.9",0,"ENSMUSG00000018401","Mtmr4","myotubularin related protein 4",1288.117026,0.592868307,0.079260991,7.479950692,7.43505e-14,7.37025e-13,152.517334933605,128.011434527404,1.19143524558312,0.7,"both",656,550.666666666667,"False"
"chr11",88863935,88864835,"Akap1",901,"*",1.72168901388081,"both",477.5,449.5,"False","Promoter (<=1kb)",11,88830792,88864586,33795,2,"11640","ENSMUST00000018572.10",0,"ENSMUSG00000018428","Akap1","A kinase anchor protein 1",1270.870453,0.639842008,0.095701141,6.685834677,2.29612e-11,1.85319e-10,33.8089148478694,19.6370625445658,1.72168901388081,0.666666666666667,"both",477.5,449.5,"False"
"chr11",9010914,9011323,"Hus1",410,"*",1.39913927222292,"both",392.5,463,"False","Promoter (<=1kb)",11,8993137,9011160,18024,2,"15574","ENSMUST00000129115.1",0,"ENSMUSG00000020413","Hus1","HUS1 checkpoint clamp component",1658.443204,0.006262121,0.070846925,0.088389452,0.929567144,0.962479053,24.6385955700185,17.60982345301,1.39913927222292,0.333333333333333,"both",392.5,463,"False"
"chr11",90249224,90249822,"Mmd",599,"*",0.430281565416878,"both",338,819.5,"False","Promoter (<=1kb)",11,90249456,90268465,19010,1,"67468","ENSMUST00000107887.7",0,"ENSMUSG00000003948","Mmd","monocyte to macrophage differentiation-associated",727.295797,-0.236941792,0.11278844,-2.100763083,0.035661769,0.084553342,28.7971225021938,66.9262288155286,0.430281565416878,0.2,"both",338,819.5,"False"
"chr11",90417919,90418286,"Hlf",368,"*",0.607331332401726,"both",537.5,617.333333333333,"False","Distal Intergenic",11,90336536,90390895,54360,2,"217082","ENSMUST00000004051.7",-27024,"ENSMUSG00000003949","Hlf","hepatic leukemia factor",1265.535383,-0.748515838,0.110263469,-6.788430001,1.1336e-11,9.40082e-11,29.7008990061058,48.9039465305567,0.607331332401726,1,"both",537.5,617.333333333333,"False"
"chr11",93884846,93886590,"Mbtd1",1745,"*",0.747947462639079,"both",587.5,480.333333333333,"False","Promoter (<=1kb)",11,93885852,93946985,61134,1,"103537","ENSMUST00000107853.7",0,"ENSMUSG00000059474","Mbtd1","mbt domain containing 1",3298.962045,-0.145568481,0.059976779,-2.427080652,0.015220872,0.040259048,52.9125797723004,70.7437118452173,0.747947462639079,1,"both",587.5,480.333333333333,"False"
"chr11",94210243,94212093,"Tob1",1851,"*",0.446432950772957,"both",496,513.833333333333,"False","Promoter (<=1kb)",11,94211454,94215495,4042,1,"22057","ENSMUST00000041589.5",0,"ENSMUSG00000037573","Tob1","transducer of ErbB-2.1",1880.191182,0.470810832,0.071475762,6.586999826,4.48803e-11,3.53408e-10,66.3311614458933,148.58034410553,0.446432950772957,0.628571428571429,"both",496,513.833333333333,"False"
"chr11",94548858,94549288,"Rsad1",431,"*",0.932138614279679,"both",474,486,"False","Promoter (<=1kb)",11,94539798,94549199,9402,2,"237926","ENSMUST00000040487.3",0,"ENSMUSG00000039096","Rsad1","radical S-adenosyl methionine domain containing 1",292.7600083,0.393016899,0.139367287,2.820008252,0.004802241,0.014350592,31.049424205777,33.3098787349034,0.932138614279679,1,"both",474,486,"False"
"chr11",95309551,95310258,"Kat7",708,"*",0.653532454933546,"both",1222.66666666667,1363.66666666667,"False","Promoter (<=1kb)",11,95274259,95309602,35344,2,"217127","ENSMUST00000072621.11",0,"ENSMUSG00000038909","Kat7","K(lysine) acetyltransferase 7",3719.482653,0.198511561,0.064140761,3.094936154,0.001968553,0.006396009,186.574984094742,285.486945118454,0.653532454933546,0.2,"both",1222.66666666667,1363.66666666667,"False"
"chr11",95384422,95385054,"Slc35b1",633,"*",0.747990379803837,"both",333,467.5,"False","Promoter (<=1kb)",11,95384692,95391776,7085,1,"110172","ENSMUST00000021243.15",0,"ENSMUSG00000020873","Slc35b1","solute carrier family 35, member B1",1819.512572,-0.298061588,0.07389656,-4.033497456,5.49528e-05,0.000229417,16.8958049693472,22.5882650707061,0.747990379803837,0.666666666666667,"both",333,467.5,"False"
"chr11",95858763,95859843,"4833417C18Rik",1081,"*",1.21452677622652,"both",678.833333333333,867.333333333333,"False","Promoter (<=1kb)",11,95858865,95861044,2180,1,"73906","ENSMUST00000146868.1",0,"ENSMUSG00000086015","4833417C18Rik","RIKEN cDNA 4833417C18 gene",NA,NA,NA,NA,NA,NA,97.167058276911,80.0040478142482,1.21452677622652,0.628571428571429,"both",678.833333333333,867.333333333333,"False"
"chr11",96064603,96065527,"Ube2z",925,"*",0.979031195171683,"both",546,411,"False","Promoter (<=1kb)",11,96047432,96065388,17957,2,"268470","ENSMUST00000100528.4",0,"ENSMUSG00000014349","Ube2z","ubiquitin-conjugating enzyme E2Z",2896.656766,0.222085131,0.061360554,3.61934693,0.000295347,0.001104837,25.8586244340597,26.4124621989446,0.979031195171683,0.8,"both",546,411,"False"
"chr11",96075794,96076044,"Atp5mc1",251,"*",1.22774398616426,"both",796.333333333333,756,"False","Promoter (<=1kb)",11,96068852,96075670,6819,2,"11951","ENSMUST00000090541.11",-124,"ENSMUSG00000006057","Atp5mc1","ATP synthase membrane subunit c locus 1",NA,NA,NA,NA,NA,NA,292.235016589684,238.026021616029,1.22774398616426,0.4,"both",796.333333333333,756,"False"
"chr11",96829375,96830471,"Nfe2l1",1097,"*",0.91306848822259,"both",820.333333333333,956.666666666667,"False","Promoter (<=1kb)",11,96817414,96829502,12089,2,"18023","ENSMUST00000167149.7",0,"ENSMUSG00000038615","Nfe2l1","nuclear factor, erythroid derived 2,-like 1",4903.132538,0.552248611,0.084617838,6.526385267,6.73759e-11,5.25767e-10,154.484518139462,169.192694887748,0.91306848822259,0.7,"both",820.333333333333,956.666666666667,"False"
"chr11",96916116,96916803,"D030028A08Rik",688,"*",0.707156197454715,"both",499.666666666667,762.666666666667,"False","Promoter (<=1kb)",11,96916270,96953466,37197,1,"319371","ENSMUST00000131501.7",0,"ENSMUSG00000078700","D030028A08Rik","RIKEN cDNA D030028A08 gene",81.68561466,0.213882976,0.23661277,0.903936741,0.366028946,0.541762622,60.7187813615367,85.8633235204376,0.707156197454715,0.2,"both",499.666666666667,762.666666666667,"False"
"chr11",96977227,96977733,"Sp2",507,"*",0.939590211813288,"both",1099.33333333333,1095.66666666667,"False","Promoter (<=1kb)",11,96953341,96977711,24371,2,"78912","ENSMUST00000107624.7",0,"ENSMUSG00000018678","Sp2","Sp2 transcription factor",564.9737659,0.953453473,0.117729694,8.098665996,5.55651e-16,6.4571e-15,383.455082430905,408.108851720461,0.939590211813288,0.7,"both",1099.33333333333,1095.66666666667,"False"
"chr11",97187128,97188611,"Kpnb1",1484,"*",0.727631326841341,"both",452.166666666667,608,"False","Promoter (<=1kb)",11,97159714,97187881,28168,2,"16211","ENSMUST00000001479.4",0,"ENSMUSG00000001440","Kpnb1","karyopherin subunit beta 1",17960.94807,0.460700276,0.051759389,8.900805924,5.54426e-19,7.91229e-18,77.7645774010209,106.873597290812,0.727631326841341,0.0571428571428571,"both",452.166666666667,608,"False"
"chr11",97744163,97745386,"Mir8102",1224,"*",0.430106163458057,"both",431.666666666667,804,"False","Promoter (<=1kb)",11,97744897,97745035,139,1,"102466256","ENSMUST00000184148.1",0,"ENSMUSG00000098919","Mir8102","microRNA 8102",NA,NA,NA,NA,NA,NA,51.9142981818621,120.701125890572,0.430106163458057,0.1,"both",431.666666666667,804,"False"
"chr11",97883595,97884422,"Fbxo47",828,"*",1.26850349627292,"both",372.666666666667,383.666666666667,"False","Promoter (<=1kb)",11,97853826,97884154,30329,2,"72973","ENSMUST00000093939.3",0,"ENSMUSG00000070336","Fbxo47","F-box protein 47",83.9846253,-0.799923322,0.245084271,-3.263870501,0.001099014,0.003739154,31.7374056993146,25.0195650170176,1.26850349627292,0.7,"both",372.666666666667,383.666666666667,"False"
"chr11",98682576,98682998,"Psmd3",423,"*",0.259906529162434,"both",495.5,737.333333333333,"False","Promoter (<=1kb)",11,98682591,98695049,12459,1,"22123","ENSMUST00000152102.1",0,"ENSMUSG00000017221","Psmd3","proteasome (prosome, macropain) 26S subunit, non-ATPase, 3",3886.522414,-0.048292256,0.063996443,-0.75460845,0.450483952,0.621801276,53.0967250889484,204.291616913419,0.259906529162434,0.2,"both",495.5,737.333333333333,"False"
"chr11",98809562,98810137,"Gm12359",576,"*",0.700543279593028,"both",599,634.5,"False","Promoter (<=1kb)",11,98797707,98810087,12381,2,"100037262","ENSMUST00000153181.7",0,"ENSMUSG00000075576","Gm12359","predicted gene 12359",63.75570728,-0.337435696,0.278258044,-1.212671847,0.225255308,0.381691294,35.1563636424442,50.1844278098962,0.700543279593028,1,"both",599,634.5,"False"
"chr12",100187007,100187620,"Gm10433",614,"*",0.435897265378247,"both",547,705,"False","Promoter (<=1kb)",12,100187968,100193540,5573,1,"100038378","ENSMUST00000146364.7",-348,"ENSMUSG00000072884","Gm10433","predicted gene 10433",NA,NA,NA,NA,NA,NA,29.7063221815249,68.1498246054548,0.435897265378247,0.2,"both",547,705,"False"
"chr12",100724639,100725581,"Rps6ka5",943,"*",0.870088476181632,"both",875,779.666666666667,"False","Promoter (<=1kb)",12,100548439,100725120,176682,2,"73086","ENSMUST00000222731.1",0,"ENSMUSG00000021180","Rps6ka5","ribosomal protein S6 kinase, polypeptide 5",986.0469877,0.181700797,0.081768593,2.222134322,0.026274229,0.065023086,209.043565379159,240.255526997143,0.870088476181632,0.7,"both",875,779.666666666667,"False"
"chr12",103388600,103388989,"Otub2",390,"*",1.08700767046213,"both",621.666666666667,671,"False","Promoter (<=1kb)",12,103388682,103406339,17658,1,"68149","ENSMUST00000101094.8",0,"ENSMUSG00000021203","Otub2","OTU domain, ubiquitin aldehyde binding 2",241.0237124,0.486082341,0.158520451,3.066369908,0.002166751,0.006969118,81.3840059551095,74.869762345384,1.08700767046213,1,"both",621.666666666667,671,"False"
"chr12",10390726,10391201,"Rdh14",476,"*",2.39755937023738,"both",345,353,"False","Promoter (<=1kb)",12,10390772,10395562,4791,1,"105014","ENSMUST00000020947.6",0,"ENSMUSG00000020621","Rdh14","retinol dehydrogenase 14 (all-trans and 9-cis)",377.8347182,-0.265472737,0.127698127,-2.078908628,0.03762575,0.088559897,37.1012202394353,15.4745783149311,2.39755937023738,0.8,"both",345,353,"False"
"chr12",105032097,105033104,"Snhg10",1008,"*",1.63845198206798,"both",705,483.666666666667,"False","Promoter (<=1kb)",12,105030617,105032277,1661,2,"69434","ENSMUST00000222812.1",0,"ENSMUSG00000113722","Snhg10","small nucleolar RNA host gene 10",77.91995763,-0.151744789,0.295717523,-0.513141014,0.607852684,0.755146124,165.608677569533,101.076308236089,1.63845198206798,0.7,"both",705,483.666666666667,"False"
"chr12",106010171,106010924,"Vrk1",754,"*",1.7804027773703,"both",571,642.666666666667,"False","Promoter (<=1kb)",12,106010228,106075220,64993,1,"22367","ENSMUST00000072040.6",0,"ENSMUSG00000021115","Vrk1","vaccinia related kinase 1",2198.967995,-1.006185244,0.069588194,-14.45913721,2.19532e-47,1.30379e-45,116.406906942802,65.3823440529214,1.7804027773703,0.4,"both",571,642.666666666667,"False"
"chr12",108178345,108180230,"Ccnk",1886,"*",0.539796913389852,"both",518,635.666666666667,"False","Promoter (<=1kb)",12,108179579,108203357,23779,1,"12454","ENSMUST00000221167.1",0,"ENSMUSG00000021258","Ccnk","cyclin K",1254.103789,0.483723497,0.092629856,5.22211217,1.76894e-07,9.95322e-07,107.881189746669,199.855143796932,0.539796913389852,0.4,"both",518,635.666666666667,"False"
"chr12",108274316,108276582,"Ccdc85c",2267,"*",0.695657796683977,"both",486,497,"False","Promoter (<=1kb)",12,108203602,108275425,71824,2,"668158","ENSMUST00000222310.1",0,"ENSMUSG00000084883","Ccdc85c","coiled-coil domain containing 85C",885.3473196,0.096231797,0.09770544,0.98491749,0.324664601,0.497618851,38.6451329358911,55.5519295839169,0.695657796683977,0.7,"both",486,497,"False"
"chr12",108333754,108334091,"Cyp46a1",338,"*",0.529199599425541,"both",598.666666666667,931.666666666667,"False","Promoter (<=1kb)",12,108334381,108362234,27854,1,"13116","ENSMUST00000021684.5",-290,"ENSMUSG00000021259","Cyp46a1","cytochrome P450, family 46, subfamily a, polypeptide 1",59.86492501,0.94810275,0.331560718,2.859514704,0.004242897,0.012820389,103.785025687252,196.116977034589,0.529199599425541,0.2,"both",598.666666666667,931.666666666667,"False"
"chr12",108835408,108836377,"Slc25a47",970,"*",0.890961063395112,"both",512.5,524.5,"False","Promoter (<=1kb)",12,108836082,108853774,17693,1,"104910","ENSMUST00000223296.1",0,"ENSMUSG00000048856","Slc25a47","solute carrier family 25, member 47",NA,NA,NA,NA,NA,NA,39.9010310436038,44.7842590242454,0.890961063395112,1,"both",512.5,524.5,"False"
"chr12",110446519,110447628,"Ppp2r5c",1110,"*",0.816975976581834,"both",552.5,641.333333333333,"False","Promoter (<=1kb)",12,110447120,110450999,3880,1,"26931","ENSMUST00000222276.1",0,"ENSMUSG00000017843","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma",7968.651228,-0.517853537,0.058507962,-8.850992602,8.67443e-19,1.21914e-17,40.8667391887192,50.0219594702191,0.816975976581834,0.8,"both",552.5,641.333333333333,"False"
"chr12",110591276,110591938,"B930059L03Rik",663,"*",1.02141207015764,"both",476,463.333333333333,"False","Promoter (<=1kb)",12,110590512,110592700,2189,1,"319786","ENSMUST00000221143.1",764,NA,"B930059L03Rik","RIKEN cDNA B930059L03 gene",55.93080078,-0.213805272,0.286075664,-0.747373156,0.454838345,0.625527974,37.113764286086,36.3357408536969,1.02141207015764,1,"both",476,463.333333333333,"False"
"chr12",111813650,111814661,"Zfyve21",1012,"*",0.831704806046137,"both",494.333333333333,634.333333333333,"False","Promoter (<=1kb)",12,111814170,111828386,14217,1,"68520","ENSMUST00000021714.8",0,"ENSMUSG00000021286","Zfyve21","zinc finger, FYVE domain containing 21",324.2418145,-0.898555744,0.133413265,-6.735130459,1.63783e-11,1.33757e-10,118.248788877788,142.176392414917,0.831704806046137,1,"both",494.333333333333,634.333333333333,"False"
"chr12",112644426,112645448,"Siva1",1023,"*",0.50749566283086,"both",529.5,636,"False","Promoter (<=1kb)",12,112644679,112649145,4467,1,"30954","ENSMUST00000021728.11",0,"ENSMUSG00000064326","Siva1","SIVA1, apoptosis-inducing factor",384.1031604,-0.35182939,0.12882779,-2.731005392,0.006314144,0.018385603,46.7618033871374,92.142271967992,0.50749566283086,0.8,"both",529.5,636,"False"
