category,gene,chromosome,start,end,bm3_signal,avg_bg_signal,fold_change,is_higher_than_bg
up,Tbc1d25,chrX,8175668,8176167,0.0,10.964676069259644,0.0,False
up,Tbkbp1,chr11,97150598,97151802,0.0,19.584936342239377,0.0,False
up,Tcf19,chr17,35516658,35517295,387.4638786010742,51.53831113179525,7.517977793456221,True
up,Tcp11l1,chr2,104711648,104712465,264.08976708984375,24.54213287035624,10.760668947760054,True
up,Tenm4,chr7,96209789,96211091,0.0,14.466302280426026,0.0,False
up,Tenm4,chr7,96211677,96211879,0.0,16.89848471514384,0.0,False
up,Tent5c,chr3,100488362,100489724,505.6708122558594,40.62936938794454,12.445942919456213,True
up,Tes,chr6,17065000,17065543,0.0,28.538334714889526,0.0,False
up,Tfdp2,chr9,96196111,96196749,156.71944000244142,51.60433613777161,3.0369432441498105,True
up,Tgfb2,chr1,186704280,186704525,32.677709411621095,19.572616263707477,1.6695626671133248,True
up,Tgfb2,chr1,186705139,186705716,407.13817852783205,38.52823866780599,10.56726683091368,True
up,Tgif2,chr2,156839861,156841293,45.34864447021484,20.5313922923406,2.20874667555461,True
up,Them6,chr15,74720990,74721863,113.371572265625,62.880169277191165,1.802978165752948,True
up,Thsd1,chr8,22227233,22227497,150.0507064819336,21.10701726913452,7.10904362130587,True
up,Thsd7a,chr6,12748826,12749436,464.8224509887695,39.184248144149784,11.862482323988845,True
up,Tmem131,chr1,36938841,36940122,40.34696774291992,38.88219497617086,1.0376720698933473,False
up,Tmem151b,chr17,45544794,45545946,213.4051171875,11.29782745997111,18.889040210926154,True
up,Tmem151b,chr17,45546788,45547088,0.0,16.290426155726113,0.0,False
up,Tmem229b,chr12,79006770,79007452,166.72274780273438,27.33298806540171,6.099689774268522,True
up,Tmtc1,chr6,148443973,148444722,0.0,29.04051396306356,0.0,False
up,Tnfrsf21,chr17,43016494,43017660,440.14876220703127,34.630695672671,12.70978690024922,True
up,Tnk2,chr16,32643816,32644603,0.0,30.16504401429494,0.0,False
up,Tns3,chr11,8624300,8624839,478.8270305175781,30.398240785598755,15.751800701059768,True
up,Tns3,chr11,8664109,8664649,0.0,17.944808438301084,0.0,False
up,Tox3,chr8,90347708,90348205,126.70928833007812,26.397836771011352,4.799987568270112,True
up,Tppp,chr13,74009107,74010403,18.339530792236328,29.644453233083087,0.6186496559082927,False
up,Tprn,chr2,25262563,25263446,156.71962677001954,40.14571600468954,3.9037696264207287,True
up,Traf3,chr12,111166356,111166931,0.0,14.838008431752522,0.0,False
up,Tram1l1,chr3,124320926,124321391,0.0,17.64405993461609,0.0,False
up,Triobp,chr15,78947735,78948013,0.0,36.86979764874776,0.0,False
up,Triobp,chr15,78967704,78968007,0.0,50.28743188858033,0.0,False
up,Triobp,chr15,78982709,78983320,842.9508127441406,76.11517213122049,11.074675247280744,True
up,Trpm4,chr7,45333339,45333852,350.1177703857422,35.8945760345459,9.754057828926005,True
up,Tsc22d3,chrX,140598209,140600575,124.04191735839844,13.408934151967367,9.25069181133975,True
up,Tshz3,chr7,36695312,36698700,365.45648315429685,28.623694427490232,12.76762103788084,True
up,Tsku,chr7,98360801,98361512,345.44988189697267,55.31106435203552,6.245583699100515,True
up,Tspan17,chr13,54789073,54790023,1139.7171940307617,66.30442639605205,17.18915698362219,True
up,Ttc28,chr5,110879570,110880309,0.0,24.52470505777995,0.0,False
up,Ttc28,chr5,111223315,111223544,493.1676074523926,38.010368272463474,12.974554835072903,True
up,Ttc28,chr5,111277082,111277396,0.0,15.068074816068012,0.0,False
up,Ube2o,chr11,116580701,116581652,250.08415802001954,24.25794111442566,10.309372788084643,True
up,Unc5d,chr8,29219126,29220012,220.07402709960937,31.548877422332765,6.975653179463804,True
up,Usp18,chr6,121245707,121245917,0.0,30.172070934295657,0.0,False
up,Vegfc,chr8,54077220,54077965,212.73839324951172,28.62337317212423,7.4323313318184905,True
up,Vsig10,chr5,117318902,117319808,166.72274780273438,26.39274827321371,6.316990791441873,True
up,Vwc2,chr11,11113908,11114582,584.362919921875,36.60410843213399,15.96440795724654,True
up,Vwc2,chr11,11115678,11116517,716.9071585083008,32.11595941193898,22.32245810604037,True
up,Whrn,chr4,63494624,63496133,197.40004052734375,24.873286513010658,7.936226699438702,True
up,Wnk2,chr13,49146510,49148166,1034.3495064697265,21.351015059153237,48.44498041915333,True
up,Wwc2,chr8,47989883,47991323,45.68210397338867,61.844662838935854,0.7386587924710677,False
up,Zc3h3,chr15,75841554,75842095,291.43162512207033,41.22226524734497,7.06976250270091,True
up,Zfand3,chr17,30004196,30005089,678.2285500488281,58.26759825325012,11.639891987670815,True
up,Zfhx3,chr8,108704636,108705080,0.0,22.421407398223877,0.0,False
up,Zfhx3,chr8,108714467,108715379,191.73122314453124,29.49277766831716,6.500955091473123,True
up,Zfhx3,chr8,108800198,108800410,0.0,23.172233645121256,0.0,False
up,Zfp316,chr5,143253002,143255255,0.0,5.106000120162964,0.0,False
up,Zfp316,chr5,143269472,143270105,145.38223608398437,34.785472716013594,4.179395153571026,True
up,Zfp467,chr6,48438015,48439276,0.0,19.458234434127807,0.0,False
up,Zfp467,chr6,48445275,48445645,103.36810882568359,38.98992344856262,2.6511493145671796,True
up,Zgpat,chr2,181364734,181365592,0.0,35.66190199279785,0.0,False
up,Zgpat,chr2,181365927,181366165,0.0,53.18129894193013,0.0,False
up,Zic3,chrX,58019185,58019416,0.0,2.1964456113179525,0.0,False
up,Zic3,chrX,58030331,58030804,324.4427126159668,49.533335481961565,6.549987184572263,True
up,Zic3,chrX,58031488,58031908,0.0,17.24175636482239,0.0,False
up,Zic3,chrX,58038097,58039089,0.0,2.766048762321472,0.0,False
up,Zmat3,chr3,32365290,32365820,0.0,18.772073494593304,0.0,False
down,2410004B18Rik,chr3,145937926,145938585,343.4500692749023,23.22656054655711,14.786953435764392,True
down,4930520O04Rik,chr9,114367955,114368395,0.0,19.8599982213974,0.0,False
down,4931414P19Rik,chr14,54603235,54603593,372.1255341796875,40.51704807853699,9.184418703415188,True
down,9130019P16Rik,chr6,54327754,54327961,87.69630178833008,10.838212820688883,8.091398760958825,True
down,9130019P16Rik,chr6,54429510,54430095,80.02704345703125,27.041838801701868,2.9593787628079045,True
down,9430038I01Rik,chr7,137410453,137411112,1268.093898864746,173.15035402679442,7.323657557572842,True
down,A930033H14Rik,chr10,69212587,69213723,146.716142578125,41.75927306811015,3.513378749166161,True
down,Abca5,chr11,110337365,110337948,76.69258331298828,28.574916795094808,2.6839127428764162,True
down,Abce1,chr8,79711304,79711930,416.64044091796876,38.92261136372884,10.70432908584924,True
down,Actr2,chr11,20112370,20113193,137.37967388916016,55.81241154797872,2.4614538250342894,True
down,Actr6,chr10,89732032,89732462,0.0,43.855242369333915,0.0,False
down,Acyp2,chr11,30649110,30649612,926.8142331542969,55.00833643086751,16.848614106319747,True
down,Adamts9,chr6,92943066,92943760,512.3402409057617,55.661922274907425,9.20450138921498,True
down,Akap12,chr10,4266346,4266776,653.5548562622071,40.343461784362795,16.199771347225493,True
down,Akap12,chr10,4346779,4347002,0.0,33.891627585093175,0.0,False
down,Alkbh3,chr2,94010469,94010904,0.0,54.97413465690613,0.0,False
down,Ankrd33b,chr15,31367028,31368006,141.38107171630858,47.900320899327596,2.9515683624218316,True
down,Anxa2,chr9,69453637,69454125,275.76036767578125,29.22496226851145,9.435781820423438,True
down,Apex1,chr14,50924637,50925331,486.83076416015626,32.372105836868286,15.038588055204901,True
down,Arhgap10,chr8,77517280,77518435,419.8091029663086,55.91955225944519,7.507375971441188,True
down,Arhgef28,chr13,98205787,98206478,433.4805612182617,43.534189516703286,9.957244318329229,True
down,Arhgef3,chr14,27114753,27115256,186.06324499511717,22.88808702596029,8.129261514257578,True
down,Arhgef3,chr14,27335909,27336613,183.3953079223633,13.477892621676128,13.607120420844844,True
down,Arl15,chr13,113794155,113794960,651.5520876464843,82.80575432650248,7.868439735207522,True
down,Asb3,chr11,30954309,30954643,0.0,35.801015477498375,0.0,False
down,Atl2,chr17,79895032,79896323,0.0,53.509560973485314,0.0,False
down,Atp1b1,chr1,164457666,164458737,240.91456036376954,33.97004378700257,7.091970851563841,True
down,B3galnt1,chr3,69598350,69599035,0.0,17.3402297000885,0.0,False
down,B3galt5,chr16,96280784,96281114,352.78545703125,53.73611472066244,6.565146342736947,True
down,B3gnt5,chr16,19761053,19761371,1408.4729296875,22.62386640294393,62.25606643010509,True
down,Bhlhb9,chrX,135885798,135886258,476.82845397949217,31.098258401870726,15.332963274586733,True
down,Bnip1,chr17,26780984,26781461,0.0,11.325402919133504,0.0,False
down,Bnip3,chr7,138909270,138909987,160.0540869140625,49.05039206059774,3.2630541814289438,True
down,Casp6,chr3,129901406,129901709,155.38560095214845,33.80258484617869,4.596855585430605,True
down,Cbr3,chr16,93683220,93683831,296.7664910888672,15.706692508061726,18.894270129535343,True
down,Ccdc34,chr2,110017740,110018038,0.0,56.98793457603454,0.0,False
down,Ccdc91,chr6,147475831,147476518,0.0,39.46547634188334,0.0,False
down,Ccna2,chr3,36571391,36572316,206.73625915527344,70.01229659334818,2.9528564154388173,True
down,Cct4,chr11,22990520,22991100,263.4219674682617,17.612733745574953,14.956336209558847,True
down,Cdc42ep3,chr17,79354421,79355989,275.09296188354494,22.170757252375285,12.407919077913887,True
down,Cdc7,chr5,106964136,106964814,336.78013702392576,34.71882445653279,9.700217167363114,True
down,Cdk1,chr10,69352785,69353086,433.479787902832,73.07438730398813,5.9320345184635475,True
down,Cdk6,chr5,3340989,3344607,56.68582244873047,21.110512638092043,2.685194027285057,True
down,Cenpi,chrX,134307984,134308217,20.006760864257814,26.881811933517458,0.7442489707813363,False
down,Cenps,chr4,149137283,149137714,536.8472125244141,37.23899337387085,14.416265421962208,True
down,Cenpw,chr10,30200239,30200631,0.0,29.160654668807982,0.0,False
down,Cep70,chr9,99243197,99243704,260.0874865722656,44.325221411387126,5.867708683468624,True
down,Cep72,chr13,74061992,74062372,356.78738494873045,49.89402333513896,7.150904278698549,True
down,Cfap298,chr16,90934297,90935370,186.7294775390625,46.74281631628673,3.9948272751806746,True
down,Chchd3,chr6,33059887,33060308,594.5347917785645,57.14176622804006,10.404557489628663,True
down,Chrac1,chr15,73090254,73090909,698.9013991088867,51.66187144915262,13.528379431565297,True
down,Chst11,chr10,82985164,82985876,420.141875,52.69119996706644,7.97366306446999,True
down,Ciao2b,chr8,104641440,104642058,600.2010131835938,40.338911403973896,14.878959106577833,True
down,Cib2,chr9,54559948,54560181,427.4776174316406,43.3357484258016,9.864318327478694,True
down,Ckap2l,chr2,129296978,129297296,1315.443765991211,107.396264032046,12.248505828831208,True
down,Cks2,chr13,51644876,51645761,343.4489279174805,87.84113995806376,3.9098869627767403,True
down,Cnbp,chr6,87850403,87851334,373.45921875,35.60329307492574,10.489457196110193,True
down,Cnp,chr11,100574880,100575100,440.14917358398435,36.5507068157196,12.042152175144436,True
down,Cnp,chr11,100576356,100576618,0.0,19.647905218760172,0.0,False
down,Col19a1,chr1,24586521,24587177,119.37348742675782,20.555753524462382,5.807302918119609,True
down,Col23a1,chr11,51289767,51290464,76.69258331298828,35.27189259847005,2.1743257212207228,True
down,Coprs,chr8,13889868,13890396,416.8065512084961,39.494100983937585,10.553640691251918,True
down,Cops9,chr1,92641726,92642045,461.82260482788087,34.112792609532676,13.538106073990157,True
down,Cox7c,chr13,86046277,86046895,183.39505889892578,34.58369231351217,5.302934609653338,True
down,Cstb,chr10,78425633,78425967,73.35812316894531,30.145739129384356,2.433449146962198,True
down,Ctsc,chr7,88278003,88278275,680.7292650146485,36.458885343869525,18.67114857171879,True
down,Ctsz,chr2,174438740,174439077,400.1346826171875,25.925432008743286,15.434060365213705,True
down,Dab1,chr4,104366973,104367904,173.39165771484375,31.313244508107502,5.5373264712300845,True
down,Dbf4,chr5,8422144,8423171,843.9509852294922,44.87009674708048,18.80876232530978,True
down,Dcun1d1,chr3,35932342,35933154,60.68717462158203,13.602453079859416,4.4614875173830955,True
down,Dcun1d5,chr9,7184469,7185187,0.0,30.54586013539632,0.0,False
down,Ddx18,chr1,121567592,121568081,196.73284759521485,28.905547901789348,6.806058417008468,True
down,Dek,chr13,47105647,47106704,173.39183410644532,48.28531139850617,3.590985106742206,True
down,Depdc1b,chr13,108316088,108316732,93.36488403320313,58.54458053906759,1.5947656157669363,True
down,Dgcr6,chr16,18066321,18066909,960.3221725463867,53.14300329685212,18.07052881791629,True
down,Dpm3,chr3,89266357,89266652,83.36150360107422,37.42552932739258,2.2273967823364913,True
down,Dpy30,chr17,74315984,74316613,0.0,38.86527735074361,0.0,False
down,Dut,chr2,125247190,125247958,553.5200567626953,76.69725775337218,7.216947163125377,True
down,Dynlt1a,chr17,6316722,6317055,116.7061050415039,6.98239877764384,16.71432823561612,True
down,Ebf3,chr7,137309187,137310621,60.02028259277344,18.7304914894104,3.204415785176108,True
down,Ebf3,chr7,137313128,137315593,650.2187756347656,35.98507098197937,18.069125831664543,True
down,Ebp,chrX,8192653,8192922,0.0,45.799687278111776,0.0,False
down,Efcab7,chr4,99829081,99829515,0.0,40.5077822043101,0.0,False
down,Efna1,chr3,89280826,89281155,33.344601440429685,32.681547994613645,1.0202883121058195,False
down,Egln3,chr12,54067759,54069166,0.0,18.201021486918133,0.0,False
down,Egln3,chr12,54203111,54203938,842.2837802734375,70.47249381828307,11.951950819922867,True
down,Eif1ax,chrX,159372189,159372708,184.06167333984374,15.72962944793701,11.70158991660061,True
down,Eif3i,chr4,129600326,129601187,0.0,33.032608218510944,0.0,False
down,Entpd1,chr19,40611906,40612453,207.40309826660157,78.44905696201324,2.643793390238339,True
down,Ergic2,chr6,148211419,148212430,966.3249162597656,54.84040387598674,17.620674684398075,True
down,Esd,chr14,74732201,74732799,673.5609338378906,66.40041803042094,10.143926104942636,True
down,Exoc6,chr19,37550468,37551056,286.76404663085935,28.571412829717,10.036747161925339,True
down,Exosc7,chr9,123112851,123113510,246.75000915527343,35.24200094540914,7.001589085066317,True
down,Eya4,chr10,23349734,23350605,527.5112794189453,33.26107289822897,15.85971928906218,True
down,Fam149a,chr8,45358440,45358699,579.8626640319824,42.461461915969856,13.65621054638947,True
down,Fam169a,chr13,97071234,97072327,0.0,11.373210446039835,0.0,False
down,Fam3c,chr6,22355660,22356335,113.37164489746094,49.75289309883118,2.278694520784045,True
down,Fancl,chr11,26387147,26387495,0.0,36.31221781921386,0.0,False
down,Fdx1,chr9,51963071,51963638,710.2381790161132,44.17741040738423,16.07695363912497,True
down,Frzb,chr2,80446817,80447078,0.0,44.5084003089269,0.0,False
down,Frzb,chr2,80447351,80447771,0.0,36.851395665804546,0.0,False
down,Fstl1,chr16,37776881,37777389,0.0,57.92015181223551,0.0,False
down,G2e3,chr12,51347991,51348511,340.11468994140625,69.53052719243367,4.891587963947117,True
down,Gcsh,chr8,116993059,116993625,1251.4210497436522,130.18434543100992,9.612684578936813,True
down,Ggct,chr6,54992613,54993161,970.32685546875,109.89862142308554,8.82929051250975,True
down,Gm15760,chr16,20548195,20548752,142.04778112792968,54.351014993667604,2.6135258218173028,True
down,Gnpat,chr8,124862770,124863555,73.35812316894531,53.891817274093626,1.3612107900508552,True
down,Gpcpd1,chr2,132577579,132578283,133.37840576171874,57.22071375846863,2.3309462081286747,True
down,Gsto1,chr19,47854866,47855383,296.76661041259763,72.97481677182515,4.066698945480275,True
down,Gtf2a2,chr9,70012461,70012950,98.36657424926757,28.298891986211142,3.4759867735174033,True
down,Gtf2e2,chr8,33731779,33732587,213.40524169921875,66.51799113623301,3.2082334125537777,True
down,Gtf3a,chr5,146948492,146949023,0.0,14.793559286753336,0.0,False
down,Haus1,chr18,77767588,77767846,0.0,30.443036125500996,0.0,False
down,Hilpda,chr6,29272506,29272924,333.44634033203124,37.474682993888855,8.897909567011085,True
down,Hmbs,chr9,44343911,44344249,0.0,73.071848971049,0.0,False
down,Hmox2,chr16,4726299,4726876,510.17222717285154,26.486032041867574,19.261934983934214,True
down,Idi1,chr13,8885656,8885937,523.5092657470703,97.71744189961753,5.357377921178669,True
down,Insig1,chr5,28070975,28071794,1500.505692138672,82.66413361358643,18.151834738301222,True
down,Ipo11,chr13,106936553,106937164,212.73842437744142,28.85987574577332,7.37142551310527,True
down,Itgb3bp,chr4,99929380,99930163,1754.2571202087402,61.80386441198985,28.384262649253,True
down,Kcnc4,chr3,107458206,107460358,93.36488403320313,11.938095352172851,7.820752078028074,True
down,Kcnv1,chr15,45114269,45114877,493.49933349609375,39.997557986577355,12.338236590886511,True
down,Kif14,chr1,136466216,136466630,96.69934417724609,32.08951030985514,3.0134253606091446,True
down,Knstrn,chr2,118814083,118814582,380.12921020507815,44.74223716862997,8.495981297770182,True
down,L2hgdh,chr12,69724479,69725206,120.04056518554688,84.83259053993226,1.4150288753594245,True
down,Lamtor4,chr5,138255541,138255861,742.5842278442383,79.00441042836508,9.399275607752996,True
down,Ldha,chr7,46845651,46846371,130.71063946533204,18.967644973119096,6.8912424104613335,True
down,Ldlrad4,chr18,67933011,67934268,420.1408947753906,74.84822002410888,5.613238292641585,True
down,Lgalsl,chr11,20830500,20831349,58.01960650634766,34.98887645467122,1.6582300543863762,True
down,Lhfpl3,chr5,22745982,22746550,0.0,37.15561415990194,0.0,False
down,Lhpp,chr7,132610564,132610909,430.1452230834961,32.26882771555583,13.330054220598043,True
down,Lin9,chr1,180640767,180641881,318.10705157470704,27.787702063242595,11.447763865134323,True
down,Lmo7,chr14,101729429,101730117,697.9021037902831,39.22505954170227,17.792250972832964,True
down,Lrrc32,chr7,98489693,98490159,770.9262876586914,34.57928849919637,22.294452000555413,True
down,Lsm8,chr6,18848477,18848790,410.1388653564453,89.80094168217977,4.567200050173125,True
down,Lss,chr10,76531329,76531728,312.1057626953125,49.81934731038411,6.264750133132688,True
down,Ltbp1,chr17,75005540,75006469,644.2175321655274,24.04941775131226,26.78724029110333,True
down,Lyar,chr5,38219988,38220808,246.7501971435547,30.628190292358397,8.056310046013976,True
down,Lypla1,chr1,4807559,4808103,303.435615234375,28.027113392829893,10.82650257204162,True
down,Maff,chr15,79347309,79348233,294.09906201171873,54.50697206687928,5.395622814102816,True
down,Magohb,chr6,131293024,131293292,0.0,10.724264850616455,0.0,False
down,Map2k3os,chr11,60931508,60932362,1906.4762243652344,90.44323190689086,21.07925805136979,True
down,Mapk12,chr15,89140089,89140792,475.15993255615234,26.376384506225588,18.014596824064377,True
down,Mdp1,chr14,55660284,55660576,466.82301025390626,45.47008093833923,10.266597301354105,True
down,Med4,chr14,73509941,73510312,0.0,33.840591445922854,0.0,False
down,Mkrn3,chr7,62419676,62420009,0.0,17.859552179336546,0.0,False
down,Mmp17,chr5,129583825,129585325,531.845856628418,33.95014702796936,15.66549494440375,True
down,Mrpl11,chr19,4962333,4962567,0.0,30.69273671468099,0.0,False
down,Mrpl23,chr7,142532885,142533325,440.14771850585936,35.44911847114563,12.416323380907892,True
down,Mrpl36,chr13,73330957,73331558,733.2469448242188,29.709893600781758,24.680227895697506,True
down,Mrpl42,chr10,95501716,95501973,0.0,50.55808946609497,0.0,False
down,Mrpl52,chr14,54426669,54427141,113.37164489746094,31.307660977045696,3.6212109547431,True
down,Mrps10,chr17,47368840,47369346,0.0,20.290215417226154,0.0,False
down,Mrps33,chr6,39810804,39811079,0.0,50.97874127610525,0.0,False
down,Mrrf,chr2,36136285,36136693,0.0,37.53120978482564,0.0,False
down,Msh2,chr17,87672359,87672989,453.4858740234375,60.13651930427551,7.540939836057258,True
down,Msh2,chr17,87745987,87746792,136.71265838623046,10.238997578938802,13.352152623557876,True
down,Mtg1,chr7,140137551,140137846,410.80508325195314,30.753236416498822,13.358108970656502,True
down,Mtln,chr2,127792199,127792560,0.0,47.38970365842184,0.0,False
down,Mtx2,chr2,74825756,74826361,0.0,18.749865852355956,0.0,False
down,Mtx2,chr2,75137423,75138154,220.74126153564453,11.068905661265054,19.942464801024986,True
down,Mxi1,chr19,53310331,53311348,651.8875048828126,30.59063852787018,21.31003261958387,True
down,Mxi1,chr19,53312772,53313868,0.0,36.04147083282471,0.0,False
down,Mxi1,chr19,53314298,53314541,566.5238495178222,59.94269133281708,9.451091316076177,True
down,Mxi1,chr19,53329281,53330034,693.5665222167969,31.85599498430888,21.77193092095924,True
down,Nap1l5,chr6,58906723,58907147,0.0,29.389850578308103,0.0,False
down,Napg,chr18,62977755,62978264,0.0,40.94203316815694,0.0,False
down,Ncald,chr15,37791432,37792179,30.01009460449219,60.99402148723603,0.4920169858085563,False
down,Ndufa5,chr6,24527063,24527824,548.8521698608398,63.80276352977753,8.602325972991496,True
down,Ndufb8,chr19,44554852,44555516,301.43492724609376,41.59097146097819,7.2476048684967225,True
down,Ndufv2,chr17,66101245,66101770,1050.3537240600585,67.40660603555044,15.582355882242446,True
down,Nemp2,chr1,52630541,52630942,0.0,28.69554068406423,0.0,False
down,Nfe2l3,chr6,51432616,51433450,0.0,21.246774083773296,0.0,False
down,Nit2,chr16,57166841,57167420,1733.915915222168,29.193113644917805,59.39468931995965,True
down,Npm3,chr19,45748965,45749670,0.0,37.05886478996277,0.0,False
down,Nt5e,chr9,88327104,88327879,860.9579365234375,62.406720819791154,13.795916933523616,True
down,Ntn4,chr10,93640822,93641527,223.4088296508789,19.820633502324423,11.271528209463089,True
down,Nudt21,chr8,94036620,94037114,1194.0676688842773,83.04060664876302,14.379322563656443,True
down,Nufip1,chr14,76110499,76111209,382.12860760498046,43.23259706687927,8.838900124686964,True
down,Nup35,chr2,80638758,80639157,553.5197619628906,42.50625770759583,13.022077026178128,True
down,Nup37,chr10,88146618,88147197,0.0,23.391877801577248,0.0,False
down,Ovca2,chr11,75178612,75178864,400.13511749267576,58.470755292256676,6.843337588041486,True
down,Oxld1,chr11,120457857,120458275,226.7437158203125,20.37604128011068,11.127957226983044,True
down,Pbdc1,chrX,105079623,105079843,149.0503684387207,21.29146018568675,7.000476582574656,True
down,Pcdh15,chr10,73099128,73100203,123.37502532958985,4.469752016067505,27.602208105973492,True
down,Pcdh9,chr14,93890724,93891054,1385.1324226074219,129.80359043216706,10.670986973440202,True
down,Pdcd6,chr13,74317304,74317657,220.07402709960937,60.60838034947713,3.631082464679457,True
down,Pdgfra,chr5,75152823,75153393,0.0,17.64318263753255,0.0,False
down,Pdgfra,chr5,75156241,75156809,493.499504699707,74.65154418150583,6.6107072547598635,True
down,Pdzrn4,chr15,92396922,92397500,0.0,45.67152188269298,0.0,False
down,Pfkl,chr10,78009316,78009964,270.0912301635742,45.9774656867981,5.874426224434719,True
down,Pfkl,chr10,78018870,78019131,0.0,36.496928431193034,0.0,False
down,Pgm2,chr5,64092849,64093336,0.0,46.7606612517039,0.0,False
down,Pgm3,chr9,86571567,86572410,490.1644525756836,57.77954264513651,8.483356394600024,True
down,Phospho2,chr2,69789427,69789895,166.05585681152343,50.97653046576182,3.257496249633038,True
down,Piezo2,chr18,63386247,63387293,480.16253479003905,26.614974409739176,18.04106693464766,True
down,Pkn3,chr2,30077571,30077975,453.48681701660155,27.044174064636234,16.768373696041042,True
down,Pld1,chr3,27938473,27939115,1858.9587607421875,50.43070284144084,36.86164689369766,True
down,Plgrkt,chr19,29361736,29362043,389.13215142822264,48.002843209266665,8.10643964841447,True
down,Plpp4,chr7,129256599,129257189,302.1017985229492,37.47436952018738,8.06155786984508,True
down,Plppr1,chr4,49059222,49059927,325.1094653320313,29.027224629084273,11.200156731700861,True
down,Plscr1,chr9,92250368,92250657,893.6345399169921,30.166273630777994,29.623630377907737,True
down,Pms1,chr1,53296788,53297379,530.5121928100587,73.27528513495128,7.239988105580388,True
down,Pole2,chr12,69227871,69228196,66.68920288085937,25.98271594778697,2.566675593685944,True
down,Polr3k,chr2,181864189,181864721,96.69919372558594,40.29137193520864,2.399997544910733,True
down,Pop4,chr7,38271114,38271414,0.0,48.819950998942055,0.0,False
down,Ppa1,chr10,61625499,61626247,0.0,26.341099122683207,0.0,False
down,Ppa1,chr10,61648390,61649103,360.12078369140625,33.037973596572876,10.900207987597721,True
down,Ppfibp1,chr6,146888055,146888732,446.48417559814453,46.825528392791746,9.535058992882089,True
down,Ppic,chr18,53417790,53418197,210.07140563964845,31.308618124961853,6.709699061171976,True
down,Ppih,chr4,119320182,119320593,39.013183685302735,23.606077139218645,1.652675429942023,True
down,Ppp1r3b,chr8,35376445,35376747,896.969506225586,31.466685306549067,28.505369964687777,True
down,Prdx4,chrX,155338143,155338553,306.76985595703127,18.41501387723287,16.658681769243827,True
down,Prim2,chr1,33669553,33670569,566.8569323730469,48.91029903570811,11.589725345150717,True
down,Prmt7,chr8,106210478,106211520,595.5349349670411,47.656167048454286,12.496492518198798,True
down,Prps1,chrX,140456604,140457251,0.0,30.25954225762685,0.0,False
down,Prss36,chr7,127935406,127935994,0.0,49.83931062380473,0.0,False
down,Prss36,chr7,127944686,127944904,0.0,23.07341912905375,0.0,False
down,Psmb4,chr3,94886480,94886958,216.73990936279296,23.62681580575307,9.173470989265399,True
down,Psmc3,chr2,91053926,91054314,793.6003915405273,56.55270787556966,14.032933547349316,True
down,Psmd4,chr3,95042335,95042656,230.07739196777345,50.77274847189585,4.531513437668788,True
down,Psmd7,chr8,107587938,107588529,0.0,48.194039669672655,0.0,False
down,Psph,chr5,129787027,129787719,1333.9502590942384,97.81220603370666,13.637871112267433,True
down,Pstk,chr7,131371063,131371436,380.1279168701172,67.45007457669577,5.635693055281702,True
down,Pwp1,chr10,85871823,85872309,503.50435455322264,25.404990723292034,19.819111923217324,True
down,Qtrt1,chr9,21412192,21412474,0.0,29.309675225893656,0.0,False
down,Rab27a,chr9,73044696,73045052,0.0,29.788744433720908,0.0,False
down,Rab2a,chr4,8535470,8536325,204.7357521972656,32.37696375115712,6.3235006769264634,True
down,Ramac,chr7,81762460,81763531,839.4488894653321,60.7786743513743,13.811569574754156,True
down,Ranbp6,chr19,29812908,29813157,0.0,36.5127457447052,0.0,False
down,Rap2c,chrX,51017949,51019069,83.36150360107422,6.5682025206883745,12.691676807848731,True
down,Rbmxl1,chr8,78508509,78509789,500.83522412109374,48.3721577723821,10.353791254833038,True
down,Rbpms,chr8,33929366,33930510,43.34798187255859,42.66508970197042,1.0160058768271294,False
down,Rcc1,chr4,132345093,132345800,170.72420788574217,32.15579257202148,5.309283156475143,True
down,Rcc1,chr4,132353409,132353725,20.006760864257814,39.994113921483354,0.5002426332918686,False
down,Rimkla,chr4,119492218,119492766,763.5908877563477,15.952204407374063,47.86742122006475,True
down,Rpap3,chr15,97705428,97705912,180.06084777832032,43.53873526891073,4.135647180980349,True
down,Rpl8,chr15,76904006,76904671,0.0,37.384902934392294,0.0,False
down,Rplp0,chr5,115559263,115560078,96.69934417724609,59.035787000656136,1.6379784041190364,True
down,Rps15,chr10,80292310,80292903,138.3800503540039,61.88323591613769,2.2361476142186945,True
down,Rps20,chr4,3835054,3835814,314.7728352661133,36.61950368372599,8.59577011159769,True
down,Rps27rt,chr3,90213380,90213814,1220.4098638916016,39.300745281855264,31.05309721581926,True
down,Rras2,chr7,114116940,114117867,348.11832736206054,38.591402302742004,9.020618754175874,True
down,Rtcb,chr10,85957403,85957884,466.49035607910156,24.32758119773865,19.175369400163127,True
down,Sacs,chr14,61172675,61173531,2126.381208862305,112.83752577145894,18.844628099778404,True
down,Sap30,chr8,57486939,57488010,689.5657852172851,71.28747299003601,9.673028882839866,True
down,Sec11a,chr7,80947295,80947944,86.69596374511718,48.500706471125284,1.7875196064768935,True
down,Sephs2,chr7,127273498,127274075,0.0,35.14699260075887,0.0,False
down,Sesn1,chr10,41887289,41887698,423.4757781982422,85.78727528572081,4.936347223849051,True
down,Sf3b6,chr12,4817253,4817906,463.4893103027344,53.68691581153869,8.63318935901918,True
down,Sfrp2,chr3,83764193,83764543,0.0,34.01696744410197,0.0,False
