gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj
Cc2d1b,chr4,108619652,108620390,3.1658519958431417,366.7181965365992,115.83554664529836,both,288,,,
Ccdc116,chr16,17146855,17147974,3.285416266943441,91.25712820300926,27.77642794345495,both,745,,,
Ccdc12,chr9,110656521,110656867,2.2092825769687963,814.841102895013,368.82611187429,both,18,313.0551311,-0.714403277,1.26825e-06
Ccdc166,chr15,75981448,75982225,2.191851389481592,171.5132517081621,78.25040170662655,both,230,,,
Ccdc186,chr19,56821776,56822350,2.371555444434849,758.2508446674351,319.7272264693475,both,160,1566.681101,-0.518006567,1.82918e-11
Ccdc57,chr11,120932612,120932994,2.497382475071031,100.40178821398464,40.2028080264834,both,122,,,
Ccdc61,chr7,18892326,18892567,2.3108466657475755,79.15346796500266,34.25301606474004,both,1443,,,
Ccdc66,chr14,27508268,27508654,2.234929083997508,545.9110251806511,244.2632426637032,both,194,,,
Ccdc67,chr9,15627862,15628112,2.0301520020609622,26.970155964844025,13.284796378529569,both,179,,,
Ccdc71l,chr12,32378734,32379965,2.2137158457476303,454.0547186224521,205.1097567443693,both,30,866.2455573,0.394209568,6.4039e-05
Ccdc87,chr19,4839196,4839726,2.0811246480801864,637.3472074326564,306.2513377180948,both,170,,,
Ccnc,chr4,21727555,21727838,2.236520665162067,570.5927475619791,255.1251846003541,both,146,2226.682582,-0.221066841,0.009563586
Ccndbp1,chr2,121008340,121008641,2.02253114046179,296.7080358452228,146.70134363294778,both,63,,,
Ccng1,chr11,40754907,40755393,2.576389859586571,2475.4253946533418,960.8116510171984,both,82,17236.96709,0.709359951,2.36943e-37
Ccnjl,chr11,43528462,43529487,3.2959692374066805,181.86045782867905,55.17662475872186,both,322,,,
Cct6b,chr11,82763856,82764791,2.3774727868237084,435.158996442757,183.0342701941616,both,470,,,
Cd200,chr16,45408630,45408836,2.070449264290425,118.47655269615024,57.22263024723476,both,217,304.559553,1.002897536,2.0346e-13
Cd37,chr7,45234296,45234627,5.7545098295545305,166.41369925468106,28.9188313485883,both,664,,,
Cdc20b,chr13,113034954,113035423,4.607005829397135,39.342918453677605,8.539802186190407,both,157,,,
Cdc23,chr18,34651353,34651844,3.415511790834679,353.27060868899736,103.43123675842016,both,109,,,
Cdc42bpb,chr12,111299424,111299678,2.2097378335073588,25.57889850082928,11.575535392915691,both,6452,2393.529352,0.516129255,1.4372e-08
Cdc42bpg,chr19,6320208,6320809,4.008252591433947,13.836231374768778,3.451935989348138,both,4843,555.5566666,1.511365298,2.43657e-34
Cdc42ep4,chr11,113750857,113752076,2.138975258509072,447.1718545137149,209.05891862695347,both,195,,,
Cdc7,chr5,106964136,106964814,2.408266041229324,271.4891262347083,112.73219884632177,both,186,1179.694292,-0.700232969,4.355440000000001e-18
Cdca7l,chr12,117843434,117844257,3.9077482641976826,79.36310528155568,20.30916525730965,both,34449,,,
Cdh11,chr8,102784878,102785094,2.342287654246624,130.1222633410642,55.5534940830813,both,548,89.83232005,0.85119991,0.001091592
Cdh20,chr1,104768481,104768920,2.714696081886067,208.3154828906604,76.73620788737824,both,48,3797.681936,-0.236614826,0.000855183
Cdh22,chr2,165233432,165235092,4.516923053289137,318.8694503021963,70.59439502074353,both,239,850.8505923,1.340232469,1.10512e-37
Cdip1,chr16,4789406,4790347,2.4649087859128818,551.2928861814214,223.6565058034184,both,55,1702.221089,0.371505206,2.30635e-06
Cdk5r2,chr1,74854859,74856469,2.5618408672132347,83.66149010275392,32.65678644347676,both,75,,,
Cdk5rap2,chr4,70410101,70410673,2.286061286672593,1300.345888094534,568.8149725798529,both,230,9058.925855,0.331376895,3.13088e-08
Cdkn1a,chr17,29093602,29095714,3.521800621575278,1470.8315184225537,417.6362254614687,both,2623,7614.024133,1.370746377,4.39311e-75
Cdkn3,chr14,46760328,46760830,2.85395601721952,802.213431314186,281.08822507213904,both,213,634.9924122,-0.941560128,1.7962299999999998e-20
Cdpf1,chr15,85811149,85811955,2.1351761210289326,1042.3147978168454,488.163382660236,both,258,,,
Cds2,chr2,132262953,132263752,2.867557641632772,1275.930703520842,444.9538119116356,both,195,2697.002328,0.475672481,4.49844e-08
Cdyl2,chr8,116732295,116732622,3.087193031496702,199.1931715440588,64.52242199040205,both,369,,,
Cebpd,chr16,15886710,15888235,2.6525589669184626,568.2761709610876,214.23696062872705,both,576,,,
Cecr5,chr6,120530876,120531553,2.8025614055250703,500.5170375919977,178.5927104416911,both,234,,,
Celsr1,chr15,86031208,86031677,3.077869277946536,67.80162069112585,22.0287525454496,both,2100,755.5687624,1.248395661,3.56298e-34
Cenpe,chr3,135212474,135212868,2.033009550665894,280.10022757977754,137.77614939783888,both,63,5907.376311,-0.655882669,3.66784e-23
Cenpv,chr11,62538501,62539437,2.0148618955617805,81.48605900103279,40.44250336984658,both,176,997.7359521,-0.708559836,6.0025e-10
Cenpw,chr10,30200239,30200631,3.3653583275683827,217.0449626372724,64.49386410334998,both,91,564.0539916,-0.844403815,2.12606e-12
Cep170b,chr12,112738786,112739074,3.862761465413007,140.43821865157,36.35694823743261,both,7517,502.9525721,2.691083303,3.61597e-76
Cerkl,chr2,79456618,79457022,3.5011365548179145,48.160365641036826,13.755637601384995,both,237,,,
Cers6,chr2,68861288,68862296,2.097998885978118,719.4687466924444,342.93094791469224,both,153,,,
Cfap69,chr5,5663898,5664351,2.5094645678836787,165.54481108175483,65.96818030444028,both,112,,,
Cgref1,chr5,30945306,30945586,2.087019250810853,102.19153847185784,48.96530706755779,both,5,,,
Cgrrf1,chr14,46831779,46832643,2.9778049805261206,372.7883609281526,125.18897757444417,both,355,,,
Chchd10,chr10,75935823,75936353,4.363052616666698,121.30043183382008,27.801734815311864,both,250,,,
Chchd3,chr6,33059887,33060308,2.1492250107769744,1337.2124490241756,622.1835509632167,both,48,3763.467672,-0.563326679,2.77707e-16
Chchd4,chr6,91472979,91474077,3.0605277026485807,2036.482318725092,665.4023477594143,both,531,663.3624164,-0.451721238,9.36586e-06
Chfr,chr5,110135714,110136199,2.045184350657317,751.1592959417043,367.281949766672,both,128,1302.359225,-0.31680885,0.000118032
Chpf2,chr5,24586485,24587026,3.769447009418192,223.17087132967612,59.20520192274097,both,256,,,
Chrnb2,chr3,89764398,89764652,17.58389632853424,37.70504631348356,2.144294166037464,both,20,99.53319348,0.96696182,3.42456e-05
Chst3,chr10,60185807,60186648,18.50408789058724,59.07544327732321,3.192561753199088,both,4275,199.1776768,-2.117824218,3.08104e-33
Cipc,chr12,86947870,86948080,2.4842239215617985,1988.1756650848868,800.3206344760367,both,827,1807.198539,0.621293132,2.62069e-18
Cisd1,chr10,71344489,71345106,2.556270286385102,423.9521919590131,165.84795207964356,both,152,1245.438561,-0.776912695,2.01231e-12
Cisd3,chr11,97685701,97686005,6.636132776223077,173.54534089710947,26.15157754511988,both,125,,,
Cklf,chr8,104250850,104251258,2.420324848141325,126.4545618281674,52.24693781302847,both,53,,,
Clcn5,chrX,7318572,7319439,2.580553239585188,625.9240869651986,242.5542233981629,both,81,3050.822931,0.662048818,2.20626e-26
Clcn6,chr4,148038364,148039241,2.758354547913974,2061.9889256418696,747.5431057988046,both,420,1688.8822,0.449540426,4.96705e-07
Cldn5,chr16,18777114,18777946,9.825938676276872,47.47500175062928,4.83159963793077,both,267,,,
Cln6,chr9,62838769,62838985,2.6536423705886154,514.5936726440373,193.91975284517827,both,16,247.5667,0.880646755,1.10268e-06
Clock,chr5,76303712,76305104,2.38744969626459,257.4281276347865,107.82557137750764,both,312,7025.137894,-0.129674591,0.037634068
Cmas,chr6,142756619,142757160,2.427100476803771,222.4508741035353,91.65293164808696,both,67,1166.701811,-0.80707249,6.05837e-20
Cnot8,chr11,58103779,58104705,2.1436518405577183,1655.8387647828258,772.4382912628307,both,374,1711.35434,-0.434563396,1.15264e-07
Cnr1,chr4,33923649,33924889,3.3238509523483986,239.39029572845607,72.02197064802796,both,944,1078.328775,1.458017556,7.77229e-62
Cntrob,chr11,69323596,69324008,2.3359289357049224,635.4647526068003,272.0394199042847,both,233,,,
Cog6,chr3,53016871,53017305,4.4941707583199495,323.6062136591003,72.00576726196172,both,68,919.2462397,-0.646463598,4.86166e-11
Col12a1,chr9,79718442,79719250,2.895648953276372,104.51069420575386,36.092321925799055,both,419,,,
Col27a1,chr4,63213962,63216015,7.182453544640591,543.150464508319,75.62185555848217,both,42,77.935822,2.026593814,1.86132e-11
Cops2,chr2,125858656,125859247,3.502428180725153,392.266591277816,111.99846821601348,both,108,7133.330822,-0.569820153,4.3171600000000003e-23
Cops7b,chr1,86587037,86587467,8.422441357804823,105.1864580866772,12.488832348972554,both,4133,,,
Cops8,chr1,90603176,90603710,2.9289305597755857,440.51998803997367,150.40301538378782,both,195,2344.189504,-0.191086175,0.018420838
Coq9,chr8,94838022,94838678,2.067494724300169,519.8605107340893,251.44466132074805,both,299,975.105716,-0.284186366,0.002988692
Coro2a,chr4,46601167,46602292,3.737794690129391,124.6944134979098,33.36042341415848,both,90,,,
Coro2b,chr9,62536503,62537148,3.013989185272519,170.102862831612,56.43778141699988,both,104,2626.205447,0.496092601,1.89996e-10
Coro6,chr11,77467158,77467375,2.277912088486397,204.6556089082489,89.84350622777383,both,3109,,,
Cox10,chr11,64079259,64079688,3.830273297390295,260.4211546833415,67.99022797166353,both,220,,,
Cox16,chr12,81484658,81485195,2.710678544381589,252.88701355777584,93.29288199146065,both,68,,,
Cox19,chr5,139345029,139345328,2.294065222344626,525.2714626107816,228.969716071949,both,6090,722.3307356,-0.520356162,1.00535e-06
Cox6a1,chr5,115348504,115349379,2.9621157229880213,293.2387601441546,98.9963889217506,both,398,2570.700576,-0.424608631,3.16613e-05
Cox7a2,chr9,79759490,79759962,2.100353809071195,655.4337099701279,312.0587146505424,both,109,2403.632045,-1.126340161,1.7266499999999998e-51
Cpd,chr11,76846181,76847047,2.193319001302054,476.6931793904496,217.33873600122132,both,29,,,
Cplx2,chr13,54371381,54371932,2.09277761542834,206.5952396229535,98.71820020431008,both,32,4474.249067,0.788315843,7.60681e-28
Cpne7,chr8,123117316,123117626,7.472316087509485,26.87043832216608,3.595998617762162,both,58,,,
Cpne8,chr15,90679085,90680178,2.398299350126276,443.209283652162,184.80148594829336,both,746,4748.633917,-0.785040807,4.1981e-29
Cpsf1,chr15,76607300,76607694,2.2920022586882007,268.7661856288953,117.26261813665069,both,103,,,
Cpt1a,chr19,3323338,3324182,2.961968050539537,782.5146589491322,264.1874070203402,both,37,4009.548172,0.603148997,2.14537e-13
Cpz,chr5,35525417,35525676,59.15948758240664,57.342360335307184,0.9692842632457174,both,22,,,
Cradd,chr10,95323488,95324002,2.247428191163688,279.15131604945026,124.20922597082377,both,95,105.8610967,-0.740096392,0.002370807
Creb3l1,chr2,92008249,92008562,2.777369568252072,1560.9186248515546,562.0132958516981,both,15940,141.8746152,3.033732434,7.19163e-39
Crh,chr3,19694032,19694513,2.136429835710793,28.99029203289525,13.569503453058706,both,631,,,
Crk,chr11,75679121,75679708,2.013472580065295,614.4213556853492,305.1550648211083,both,138,6249.264695,-0.142355016,0.029946875
Crmp1,chr5,37241746,37242615,5.084597187783302,107.53959951937073,21.150072571678788,both,194,306.7870276,0.616725111,1.20556e-05
Crtac1,chr19,42431391,42432581,4.054001225691244,170.34029886096997,42.01782125310665,both,798,,,
Crtc3,chr7,80688151,80689051,2.246830634689665,244.88709332788807,108.99223535009004,both,174,621.4179194,0.479958231,1.35618e-05
Cryba2,chr1,74892725,74893136,3.491834768463028,26.8101332957978,7.677950153293935,both,7,,,
Csnk1g2,chr10,80638388,80638765,8.923953945721841,95.85385280433847,10.741186405415167,both,2006,,,
Cst6,chr19,5349180,5349413,7.1594301632278405,52.49945664391699,7.33290994492326,both,161,,,
Ctdspl,chr9,118925842,118927072,2.2065127656621724,852.1974818413491,386.2191486508828,both,611,,,
Ctgf,chr10,24595451,24596086,4.163052478080735,879.6493193960545,211.29911862211105,both,9,,,
Ctnna3,chr10,63429559,63430167,2.5198735517172604,1236.7172573766427,490.78544299726326,both,539,,,
Ctr9,chr7,111028665,111029405,2.051010438041559,427.4871997605375,208.42760808605672,both,286,2688.5221,-0.303619837,1.36995e-05
Cttnbp2nl,chr3,105052675,105053071,2.819972670007765,846.293368386071,300.1069398249667,both,75,,,
Cux1,chr5,136565439,136569059,2.0881433954261617,410.4534024091169,196.5638007946044,both,1569,4536.328902,0.64880324,8.596609999999999e-20
Cx3cl1,chr8,94772027,94772306,4.484330328594111,347.4360481257625,77.47779995384232,both,18,1545.399968,3.08147796,1.7345e-231
Cxxc1,chr18,74215985,74216596,4.175524835310818,1475.665350696304,353.4083519794125,both,146,,,
Cyb5r3,chr15,83171713,83172374,2.6720322753386343,1308.8616863320035,489.8375286900784,both,218,,,
Cyb5rl,chr4,107066512,107067447,2.204295799490031,509.1848759692313,230.9966185513906,both,476,217.9070443,0.864297178,1.92575e-07
Cybrd1,chr2,71117866,71118373,2.241759656245496,135.94723695053443,60.643091944218135,both,57,1542.019561,1.362466421,2.10393e-49
D330025C20Rik,chr18,80362689,80363789,2.525093625804022,67.05421421524521,26.55513978967584,both,92,,,
D430036J16Rik,chr9,81631675,81633537,3.4515815057593784,164.27752910517262,47.594857265011946,both,124,246.3759285,-1.089578627,1.29863e-09
D930048G16Rik,chr17,23790460,23790683,3.8687531925032608,96.196355614136,24.86495023785493,both,72,,,
Dagla,chr19,10304533,10305238,6.25143533077531,252.26015477897965,40.35235772769228,both,361,184.0416161,1.242797412,2.77719e-12
Dap,chr15,31224121,31224744,2.229425347103428,1117.9520330093771,501.4530019863065,both,193,339.8468812,-0.859590412,6.82211e-10
Dbndd2,chr2,164485967,164487110,2.372897974577776,261.7556691043419,110.3105451261206,both,139,259.4056704,0.935372211,4.69437e-09
Dcaf5,chr12,80436450,80436956,2.1667212758463075,70.23091949819204,32.41345358126891,both,355,1358.46499,0.687549406,4.29787e-18
Dclk1,chr3,55242455,55242935,2.005132658956575,510.4869673843707,254.59012155834927,both,91,8092.520709,-0.978291279,2.18416e-56
Dctn6,chr8,34108162,34108590,2.550539641270944,643.6602902000155,252.3623941321206,both,206,696.2814421,-0.329802702,0.003808833
Ddx24,chr12,103425495,103426077,2.252115588467642,827.7828520282346,367.5578892429162,both,210,2799.307916,0.668008302,8.3455e-26
Ddx6,chr9,44604079,44605427,2.6316589258435994,121.36594503264295,46.1176575128322,both,813,,,
Dedd,chr1,171328889,171329488,2.144269146504489,846.2462801899352,394.65487882874015,both,256,,,
Derl3,chr10,75893226,75893591,10.696316236593407,296.1046401883932,27.68286142993632,both,172,,,
Dexi,chr16,10542419,10543148,2.412664214647691,653.9825489735559,271.0623985729625,both,94,,,
Dgkg,chr16,22656809,22657280,3.879391307836038,137.911159755225,35.549690353911004,both,59,,,
Dhh,chr15,98894026,98894548,13.717635496121051,73.49676281172073,5.3578302785858005,both,995,106.1253428,-1.517407976,1.07772e-10
Dhodh,chr8,109608458,109608786,2.089569990600947,1493.8826811155814,714.923495185701,both,113,525.2814049,-0.491397849,2.05695e-05
Dhps,chr8,85071668,85072136,2.448327983247687,238.66127516188385,97.47929068118626,both,89,646.2367431,-0.746708931,9.41919e-12
Dhrs7,chr12,72664671,72664937,2.105431764967464,461.8204062029156,219.347125794909,both,109,537.115709,-0.4972261,0.000150719
Dhtkd1,chr2,5942522,5942803,2.2040380971998945,153.8698357355575,69.81269331552862,both,11,,,
Dhx29,chr13,112927306,112927962,2.114411641140049,2050.582269283183,969.8122302133888,both,424,1564.600588,-0.234952628,0.003129368
Diaph3,chr14,87140956,87141361,2.411416259676075,409.8034277121747,169.94304739706098,both,137,2337.52488,-0.361315872,6.03864e-06
Diras2,chr13,52530361,52530803,2.293912596173183,365.73134982850434,159.43560815640282,both,33,,,
Dirc2,chr16,35768871,35769540,5.495925334463364,128.4102100040208,23.36462054875407,both,184,,,
Dlk2,chr17,46297850,46298653,17.473633971195433,49.2934256851604,2.8210174120860367,both,429,,,
Dll4,chr2,119325901,119327393,8.627875709252796,68.64576091269687,7.9562760551915535,both,117,,,
Dlx5,chr6,6881412,6881925,4.451308940395964,31.18511387387328,7.005830035939772,both,160,,,
Dmrt3,chr19,25622384,25622708,3.2991167741675635,105.08832688612657,31.8534729382662,both,1212,,,
Dnajb11,chr16,22857344,22858214,2.082094833096423,1533.1121315359987,736.3315576053781,both,501,1615.747791,0.373999112,5.73688e-06
Dnajb6,chr5,29735701,29736457,2.110633033656987,295.3929298618204,139.95466059299187,both,13,2418.420186,-0.255404773,0.000918885
Dnajc11,chr4,151933579,151934566,3.023116360943709,213.7044591561412,70.69012027358096,both,112,1850.637529,0.206207601,0.012098354
Dnal1,chr12,84114241,84114599,9.79460101876873,267.1267393703424,27.27285561284891,both,125,,,
Dnm1,chr2,32352843,32353458,2.3905041444791864,42.12636730398762,17.62237785752327,both,120,,,
Dock10,chr1,80758071,80758785,2.1379237397672486,200.04860100341352,93.57143909407752,both,258,,,
Dok7,chr5,35056882,35057359,4.192336794037714,20.44507646565331,4.876773377255861,both,116,534.3057202,-1.568126307,3.19423e-40
Donson,chr16,91688346,91689042,2.561038839442143,345.4847350697569,134.9002325732053,both,277,,,
Dpf1,chr7,29307883,29308280,3.6500962594572086,240.32811510004024,65.8415828013748,both,3932,873.346819,0.610820267,5.29857e-09
Dph7,chr2,24962329,24962547,2.640283930328891,143.52265246052372,54.35879482955668,both,71,424.0103802,-0.438093722,0.000534778
Dpm3,chr3,89266357,89266652,2.938614767296923,91.47231682191573,31.12769929556173,both,427,690.4169515,-1.19621494,8.023970000000001e-28
Dpy19l3,chr7,35754059,35754561,3.1075832084370134,262.50948106423994,84.4738381748019,both,107,1909.175202,1.277859955,2.17471e-42
Dpysl3,chr18,43437867,43438427,2.379437593359874,369.0246469526524,155.08902102852497,both,141,3170.115238,-0.363058436,1.11699e-06
Drd1,chr13,54055106,54055780,2.433312159629589,188.38917555843963,77.42088281312708,both,122,,,
Drd4,chr7,141291933,141292381,6.978794944435365,106.08509806547636,15.201062491464194,both,73,,,
Dstn,chr2,143914805,143915832,3.040060982410908,714.3103582915745,234.96579918113807,both,515,6487.920109,-0.170166171,0.011489945
Dstyk,chr1,132417369,132417990,3.064208214222454,614.8604392812309,200.65883135074503,both,186,,,
Dtwd1,chr2,126151922,126152502,2.1301839568538803,509.9334069752754,239.3846809964752,both,219,361.4158419,-0.571840659,4.07945e-05
Dtx2,chr5,135994792,135995197,2.0101174570502907,297.0667781906504,147.78578094962444,both,8,,,
Dubr,chr16,50732426,50732884,2.589684010760449,514.1772226690581,198.54824779107787,both,111,,,
Dusp23,chr1,172632538,172633129,3.7522097689125458,1244.9107330083416,331.78068649641034,both,167,,,
Dusp28,chr1,92906972,92907592,4.176560327217123,414.58452042014255,99.2645832788398,both,9,,,
Dynlrb1,chr2,155236468,155236906,2.283048412368586,424.1838064341852,185.7971141286964,both,65,,,
Dysf,chr6,84134929,84135137,4.986520100672701,67.71184221685748,13.578977092205625,both,75923,,,
Dzip1,chr14,118922583,118923158,10.41886086898823,53.02591686865765,5.089415967391354,both,2156,1498.734941,1.176095255,9.58714e-31
E030030I06Rik,chr10,22148532,22151691,6.792313582877361,73.1884716058567,10.775190325481498,both,2421,162.5962998,0.829288316,0.000109911
E030044B06Rik,chr19,40873133,40873549,2.128251482017494,321.4151438894776,151.02310352195286,both,522,,,
E130114P18Rik,chr4,97777172,97778896,4.569490399125073,40.76844641494191,8.92188030918019,both,818,,,
E130309D02Rik,chr5,143315113,143315587,3.813886364759192,121.5865870025294,31.879971077797546,both,227,,,
E2f6,chr12,16810837,16811404,6.204897485611062,123.43987373101636,19.893942489343143,both,128,,,
E330009J07Rik,chr6,40435325,40436341,2.229814707474129,132.28136058195716,59.32392505016783,both,206,,,
Ebf1,chr11,44618233,44618626,2.251875523275788,86.96353560655156,38.618269397078535,both,916,,,
Ebf3,chr7,137309187,137310621,5.403048907233551,17.373429838685773,3.215486318368577,both,3824,716.229471,-0.600748134,3.97663e-08
Ebp,chrX,8192653,8192922,2.8371753245903744,366.6422361928078,129.22790953912687,both,590,779.9145552,-0.896007744,2.2258800000000004e-18
Ece2,chr16,20611337,20611814,2.4220295209034783,227.0012069630745,93.72355085019665,both,256,,,
Edem2,chr2,155729175,155729446,2.602485868177871,87.37314236297794,33.572955546595225,both,29,,,
Eef1a2,chr2,181147685,181148173,33.95783681848716,28.14182064504791,0.8287283078563791,both,32,,,
Eef1e1,chr13,38658549,38659185,2.388135445823594,805.7979150515903,337.41717475061193,both,157,2102.260343,-0.747394651,6.53467e-18
Eefsec,chr6,88446045,88446698,2.0778102810441554,74.50647675176283,35.85817118698697,both,159,441.791472,0.407920671,0.00217334
Efhc1,chr1,20951662,20951890,2.104853036168368,1354.8005935376038,643.6556710884934,both,36,,,
Efna4,chr3,89337635,89338011,2.798492175225028,57.74038749923005,20.63267784359166,both,17,123.0078942,1.102380178,3.60957e-06
Efnb2,chr8,8659823,8661897,2.20140177951628,832.7484986548011,378.28101458052936,both,655,740.6041625,0.961776734,2.67384e-15
Egfr,chr11,16752214,16753080,2.7240019598200136,499.49380457636767,183.3676377418508,both,11,21586.55243,0.974926469,1.26545e-70
Egln3,chr12,54203111,54203938,3.539882458835529,377.1035660826274,106.52996828789576,both,78,211.7464396,-2.526449005,2.52477e-36
Ehbp1l1,chr19,5716244,5716461,6.9965897275266045,83.47641719304198,11.931015029310872,both,8868,,,
Eid1,chr2,125673359,125673642,6.823600079817318,164.598005472293,24.12187167286329,both,264,5748.73331,-0.461715501,1.66597e-06
Eif2ak3,chr6,70844459,70845096,2.7702531884844808,3173.2013037913616,1145.455338516304,both,56,,,
Eif2b3,chr4,117019269,117019674,2.161928352236043,194.8050658551842,90.10708687626068,both,133,663.881585,-0.648164083,2.25818e-10
Eif2b4,chr5,31192686,31193778,2.188035731808992,922.348484781076,421.5417835148928,both,348,,,
Eif2b5,chr16,20498869,20499147,3.630996234454475,414.0665859721682,114.03663326419785,both,52,1814.954488,-0.27037896,0.000850782
Elfn1,chr5,139907926,139909268,3.6580197811132193,54.94233919419625,15.019694392542632,both,17,251.0672762,0.63789131,0.000140351
Elp6,chr9,110304950,110305498,2.08409540773199,702.0073905773497,336.8403327280045,both,223,404.2009814,-0.71417084,5.97985e-07
Emb,chr13,117220564,117221184,2.493304111898419,19.925802084492577,7.991725513708367,both,61,,,
Emilin3,chr2,160911649,160912548,2.743503721465986,31.978566793028207,11.656104762249246,both,220,,,
Enah,chr1,181923509,181923713,3.070130760282433,32.220318976562204,10.49477090467578,both,27125,8841.292878,-0.151520535,0.029271234
Engase,chr11,118476739,118477243,2.8838295200249173,737.6511077563613,255.7887359964287,both,90,,,
Eno4,chr19,58943152,58943782,2.1375307452583856,649.3360588415445,303.7785820306657,both,273,,,
Entpd2,chr2,25403027,25403471,2.537788285101205,166.98029403436445,65.79756672952938,both,2150,,,
Entpd6,chr2,150748996,150749469,2.8509110420835846,926.3027004348428,324.9146279071043,both,46,,,
Eogt,chr6,97148453,97148996,2.8803036488927627,183.168778259625,63.59356532775223,both,186,174.3139082,-0.642436691,0.000601766
Epha3,chr16,63863901,63864428,3.4915275865487,160.4071370408912,45.94182147059884,both,270,,,
Ephb4,chr5,137357753,137357957,3.09333962314175,14.252561303414822,4.6074996734239,both,7644,653.9102576,0.405906154,0.000109532
Ephb6,chr6,41605163,41605844,5.063724934907767,149.08654054106253,29.44206931804404,both,319,,,
Ept1,chr5,30232464,30233020,2.123926441110964,964.9032834709597,454.3016484912946,both,117,,,
Ercc1,chr7,19345032,19345508,3.440802525528071,423.6302644776653,123.119609839466,both,254,,,
Eri1,chr8,35494746,35495705,4.013901950399998,305.4294621620123,76.09290559067475,both,491,4292.682979,-0.664812108,3.10527e-23
Erich1,chr8,14090178,14090440,2.6721260062852954,636.1852939476227,238.08207114904252,both,139,255.4478295,0.356122424,0.029451205
Erlec1,chr11,30953846,30954096,7.0171620446677245,48.53054571664796,6.915979053601286,both,239,1782.395607,0.272418918,0.001258368
Ermp1,chr19,29647797,29648439,2.532964006303146,612.7176418420876,241.8974925491923,both,24,3245.098462,-0.451120226,7.38531e-10
Ero1lb,chr13,12565826,12566382,2.0820358053100776,1014.095914593468,487.06939237408494,both,57,,,
Esco2,chr14,65833654,65834070,2.842535299658351,811.4220186986844,285.4571476372556,both,76,1783.731806,-0.310600238,2.06407e-05
Esrp2,chr8,106135915,106137136,5.193863271389342,64.20511542716318,12.361726151098413,both,162,,,
Ets2,chr16,95701863,95702893,2.592374142789049,637.8597897097044,246.05236535165108,both,212,,,
Etv1,chr12,38778640,38779114,2.272266782828892,1524.216949349373,670.7913704797359,both,740,9725.46682,-0.173183786,0.00320378
Etv3,chr3,87525465,87525918,2.4320824831342134,437.4450042112017,179.86437846773535,both,58,,,
Eva1c,chr16,90830065,90831464,3.042784324928322,346.364832873282,113.8315423921612,both,3346,,,
Exoc2,chr13,30973747,30974136,2.575689969639845,161.30469803004053,62.62582062723779,both,89,,,
Exoc7,chr11,116306427,116306856,2.116864959572889,188.2310268586209,88.9197140362697,both,377,1405.163981,0.287291633,0.002909213
Exoc8,chr8,124896297,124896502,5.511142184700381,71.73393775017182,13.016165314934932,both,1203,,,
Exosc4,chr15,76327215,76327728,4.047810541446125,241.6199396577291,59.69151401325411,both,182,,,
Ext1,chr15,53345591,53346538,2.0788589203169034,851.317657987625,409.51199221246304,both,379,2800.702422,0.547204614,1.63604e-13
Extl2,chr3,116007224,116007852,2.127254293203072,405.8643033944888,190.79256518193068,both,238,1555.903747,-0.259866435,0.002172388
Ezh1,chr11,101225891,101226550,2.5730247472009684,115.16445104207342,44.75839230359272,both,87,,,
F8a,chrX,73228176,73229138,2.12407989814966,440.3641341963799,207.3199480772792,both,115,,,
Fabp3,chr4,130308413,130308909,6.851503676642435,60.40948821709654,8.816967934066714,both,182,,,
Fabp5,chr3,10012269,10012608,2.808962852778188,1167.2380573857356,415.5405815464187,both,279,5108.575078,-1.137670694,1.92532e-63
Faf1,chr4,109676288,109677165,2.314266395266504,638.0602078563755,275.70732961487715,both,300,2296.579941,-0.487147898,2.33422e-09
Fam102b,chr3,109026972,109027815,2.7514479498173614,321.10752547333806,116.70492458149276,both,208,,,
Fam110a,chr2,151979936,151980339,2.314976592038593,211.76420565444,91.47574380782751,both,120,1021.961013,0.730687285,1.64955e-14
Fam124a,chr14,62555511,62555970,2.944899141232437,405.5118260838424,137.69973321196193,both,226,732.2238725,1.150504313,1.72181e-28
Fam126b,chr1,58585919,58586427,4.185734989214237,250.98681201436884,59.96242300602148,both,104,1349.623578,-0.275213027,0.000698138
Fam129c,chr8,71595909,71596248,2.359703068531602,88.75118845683461,37.61116796447732,both,1739,,,
Fam131c,chr4,141382365,141382627,3.567667020477925,25.70753912979707,7.205700246754891,both,1548,,,
Fam134b,chr15,25843038,25843573,8.382383992988,83.46882142936408,9.957647072621238,both,226,,,
Fam159b,chr13,104863566,104863806,2.777013430321241,45.79009072841478,16.48896985100927,both,87,,,
Fam161a,chr11,23008253,23008693,2.006945265141378,721.5521463103833,359.52756601937216,both,722,,,
Fam174a,chr1,95313518,95314246,3.24978888398073,502.88369163543854,154.74349552806842,both,105,,,
Fam192a,chr8,94601104,94602522,2.5390799959157446,2484.032026365076,978.3197183077268,both,796,,,
Fam196a,chr7,134937519,134938313,2.1705280760567764,280.766184751601,129.35385994254088,both,117,,,
Fam19a5,chr15,87624070,87625706,2.055167086322208,911.601996532796,443.5658796794663,both,1160,,,
Fam204a,chr19,60226276,60226755,3.238235258744109,256.8802030267812,79.32722069316469,both,58,1262.79766,-0.490814206,1.15603e-09
Fam207a,chr10,77515559,77516095,2.37041923399247,142.95600023994984,60.30831938499364,both,282,,,
