gene,chromosome,tss,strand,log2FoldChange,padj,bm3_signal,avg_bg_signal,fold_change,is_higher_than_bg
Serpini1,chr3,75557547,+,0.195373541,0.660298604,936.4806142578125,122.69164957205454,7.632798299837306,True
Zc2hc1c,chr12,85274286,+,-0.197597548,0.660014223,0.0,24.769639282226564,0.0,False
Nol3,chr8,105276140,+,0.18275617,0.659730309,123.37502532958985,21.691020253499346,5.687838740996341,True
Eif2d,chr1,131153181,+,0.061754189,0.659618586,137.046311920166,20.722512607892355,6.61340226995305,True
Sec62,chr3,30792875,+,0.042637457,0.659342712,43.347914428710936,19.37662316640218,2.237124294385486,True
Gm37893,chr1,151445305,+,0.126372018,0.659340044,0.0,21.615047505696612,0.0,False
Lrrc19,chr4,94650144,-,0.142726729,0.658226811,0.0,14.876372981389364,0.0,False
9430031K09Rik,chr12,98762048,+,0.15609218,0.658226811,0.0,3.455690523783366,0.0,False
Papln,chr12,83763634,+,-0.206688705,0.658181167,137.7131691894531,20.64952353096008,6.669072484068607,True
Gm26586,chr8,72140820,-,0.1530861,0.658035421,0.0,11.095220044453939,0.0,False
Gpr135,chr12,72071125,-,-0.15749088,0.657685379,0.0,18.173385105133054,0.0,False
Emx2os,chr19,59458635,-,0.12386284,0.657611903,833.6137844848632,47.044632430076604,17.719636469131316,True
Gm26852,chr7,19392718,-,-0.173439253,0.657602751,0.0,21.532067546208697,0.0,False
Tmem253,chr14,52015658,+,-0.147216322,0.657511909,0.0,19.40235974184672,0.0,False
Kdelr1,chr7,45872772,+,-0.054010727,0.657475896,380.7947225341797,33.950635249455765,11.216129528542,True
Plppr3,chr10,79874634,-,-0.130399927,0.657331101,356.7868942260742,31.501912343978884,11.325880484023017,True
C230085N15Rik,chr17,51761621,-,-0.192064465,0.657261387,0.0,3.8575308418273924,0.0,False
Ap3s2,chr7,79920649,-,0.057297022,0.657236669,592.868023284912,42.79940551789602,13.852249023342438,True
Gm47694,chr14,60216419,-,0.106652146,0.657236669,0.0,19.79806729666392,0.0,False
Gm15777,chr5,100670859,+,0.138005954,0.657236669,379.12887017822266,21.2442477906545,17.846189420978426,True
Chchd5,chr2,129129700,+,-0.074187331,0.657139197,253.41857666015625,123.13864678382873,2.0579938409184844,True
Zranb1,chr7,132931142,+,-0.042708678,0.656582795,735.5821375732422,37.5914941889445,19.56778131446485,True
Zfp953,chr13,67360605,-,-0.097381949,0.655793178,0.0,27.449859687487287,0.0,False
Ppp1r14c,chr10,3366057,+,0.058829353,0.655551844,631.5455928955079,97.0789637260437,6.505483460636499,True
Zfpl1,chr19,6084956,-,-0.089934268,0.655291404,1146.3842070922851,26.518274553298948,43.22996976248108,True
Scoc,chr8,83458391,-,-0.06466946,0.655146332,0.0,6.828330868085225,0.0,False
Sptbn2,chr19,4711167,+,-0.107572689,0.655146332,0.0,20.63628777885437,0.0,False
Gm42436,chr3,41002434,+,-0.190647045,0.655146332,0.0,0.38015398979187015,0.0,False
E130114P18Rik,chr4,97778078,-,0.055600834,0.654377799,230.07760284423827,23.173628048578895,9.928423911953985,True
E030022I16Rik,chr9,44618253,+,0.087173115,0.654245815,0.0,15.951707243283588,0.0,False
Gm36931,chr17,51771443,-,-0.187747001,0.654004831,0.0,24.99529061539968,0.0,False
Gm38192,chr9,73024293,+,-0.225760415,0.653985153,0.0,8.138021100362142,0.0,False
Fech,chr18,64490251,-,0.055665043,0.653839802,0.0,24.03680790201823,0.0,False
Rassf1,chr9,107551555,+,0.126717971,0.653766001,0.0,44.843468786875405,0.0,False
Nudt12,chr17,59013372,-,0.133063407,0.653766001,0.0,7.801878374099732,0.0,False
Spag4,chr2,156065175,+,-0.189156168,0.653766001,506.8366223144531,18.40356232484182,27.54013670659327,True
Dtx2,chr5,135994800,+,-0.089896334,0.653615381,220.07473510742187,51.564176082611084,4.267977340602507,True
Gm26628,chr6,71963775,-,-0.168834009,0.653588263,0.0,14.978674812316894,0.0,False
4930515G01Rik,chr5,114774983,-,-0.195847681,0.653436729,0.0,30.197945674896243,0.0,False
Gm43707,chr3,144497172,-,0.149713483,0.653347891,113.37146850585937,9.650417324701946,11.7478306576095,True
Zfand5,chr19,21272278,+,-0.046422893,0.6533117,666.2246645507812,96.74595261828104,6.886331123116069,True
Acot1,chr12,84009490,+,0.051535499,0.653302816,910.3064038085937,70.42640685717265,12.925640316347938,True
Ap4b1,chr3,103809520,+,-0.211647196,0.653021617,306.7706149291992,61.144655768076575,5.017128824680753,True
Gm26621,chr15,68337430,-,0.161456056,0.652937647,0.0,17.458085651397706,0.0,False
Gm715,chrX,60548019,+,0.184768519,0.652708933,0.0,17.82047542095184,0.0,False
Ints7,chr1,191575636,+,-0.041373046,0.651403688,2259.425542175293,95.74063199424744,23.599442526252073,True
Gm17088,chr6,134172007,-,0.200006338,0.65127594,0.0,13.060830618222553,0.0,False
Gm42929,chr3,121428046,+,0.108709773,0.651089497,400.1353176269531,38.369102542877194,10.428581621887163,True
Nhej1,chr1,75125200,-,0.182371911,0.650806941,486.8320736694336,48.18464265505472,10.103469629412379,True
Kdm5a,chr6,120364124,+,-0.048406255,0.65034079,170.05780456542968,36.63643524169922,4.641767230996088,True
Ppp2r2a,chr14,67072444,-,0.047988179,0.650329418,647.5517611083984,38.61967528343201,16.767405638602057,True
Gm37407,chr1,128163214,+,0.182630602,0.650329418,0.0,8.605143140157063,0.0,False
Pcif1,chr2,164879304,+,0.055256808,0.650191854,253.41857666015625,42.995611623764034,5.894056790672322,True
Eif3j1,chr2,122028546,+,-0.060669931,0.650006524,786.5997882080078,62.98293742307027,12.489093401983519,True
3830408C21Rik,chr13,107022553,+,0.1432145,0.649603873,153.38497985839842,46.81668906847636,3.2762884969086583,True
Gm7143,chr12,102867489,-,0.185632234,0.649500469,0.0,7.003579449017843,0.0,False
Wdr33,chr18,31804090,+,0.045887158,0.649222431,0.0,45.09257334709167,0.0,False
Urm1,chr2,29820075,+,0.062785021,0.648758799,140.04710815429686,53.521796339352925,2.6166369167868258,True
Nckap5los,chr15,99427701,+,-0.250001306,0.648382684,0.0,32.04562671661377,0.0,False
Ecpas,chr4,58912749,-,0.036694046,0.648127182,0.0,22.695351055145267,0.0,False
Wnt5b,chr6,119544347,-,0.200163905,0.647724637,0.0,12.583606568654377,0.0,False
Arhgef6,chrX,57338729,-,0.21851651,0.646950068,339.7813641662598,18.32159616915385,18.545401886889856,True
Gm37420,chr14,61670131,-,0.086157282,0.646740105,0.0,10.64609074083964,0.0,False
Gm43793,chr5,66347225,-,0.149978739,0.646543301,0.0,15.843713822364807,0.0,False
Hkdc1,chr10,62422491,-,0.168720472,0.645737436,0.0,25.329913213729856,0.0,False
Mcrip1,chr11,120549727,-,0.062578036,0.645720361,163.05535357666017,15.783258158683779,10.330905820415087,True
Snap29,chr16,17405986,+,0.06934141,0.644770729,300.7682723388672,67.7640753847758,4.438461981972814,True
Gm44200,chr6,113607475,+,0.181660957,0.644750707,0.0,6.544435404141744,0.0,False
Rbm22,chr18,60560736,+,-0.059860205,0.643926803,0.0,35.92078851572673,0.0,False
Dhtkd1,chr2,5942792,-,0.128848393,0.643926803,0.0,39.09898808606465,0.0,False
Gm42571,chr5,73190417,-,0.155835655,0.64382398,0.0,10.981841781616211,0.0,False
Emp1,chr6,135362545,+,-0.153872249,0.643358095,257.58747314453126,44.652388011614484,5.7687278243109965,True
Rundc1,chr11,101425085,+,0.060736491,0.643237788,303.4358627319336,53.88530621210734,5.631142960151824,True
Gm15789,chr1,66783913,+,-0.126954243,0.642789013,0.0,5.983802424112956,0.0,False
Gm42974,chr3,127140490,-,-0.142550233,0.642773969,0.0,14.005925242106121,0.0,False
Crlf2,chr5,109558993,-,0.087443089,0.642707857,381.4617446289063,22.648319426854453,16.842827824858446,True
Rbm4,chr19,4793901,-,-0.083209225,0.642339778,557.856145690918,71.94848807557425,7.7535492490815,True
Uaca,chr9,60794542,+,0.07917628,0.642311507,689.5655514526367,57.46071207173665,12.000644032948124,True
Gm26682,chr18,5165731,-,0.194282134,0.642311507,17.00574673461914,35.17874675305685,0.48340968068003815,False
Gm38031,chr1,104776114,+,-0.067550783,0.642249903,0.0,3.8783588600158687,0.0,False
Pcdhb13,chr18,37442500,+,0.14807101,0.641132501,0.0,16.01034910519918,0.0,False
Fez2,chr17,78418152,-,-0.073891912,0.64078437,422.80851037597654,21.47228390884399,19.690896048642056,True
Gm33378,chr10,82014473,+,-0.134372638,0.640620707,0.0,1.5628552913665772,0.0,False
Gm2223,chrX,33505661,+,-0.17859465,0.639935112,0.0,1.514443727493286,0.0,False
Luc7l,chr17,26252896,+,-0.047509686,0.639343338,0.0,25.84114037895203,0.0,False
Nsd2,chr5,33820725,+,0.037628349,0.638204375,108.36986129760743,30.106722629865008,3.5995236887759954,True
Inip,chr4,59801589,-,0.068876044,0.637998684,0.0,10.159046398798624,0.0,False
Marveld1,chr19,42147400,+,-0.074825087,0.637998684,646.8849685668945,21.80468209584554,29.667250626421467,True
Angel1,chr12,86726460,-,0.092706924,0.63777113,386.7969061279297,63.933227472305305,6.050013763116886,True
Mtfmt,chr9,65435782,+,-0.140469781,0.637659616,100.03380432128907,26.18012164052327,3.8209831755116954,True
Mlycd,chr8,119394878,+,-0.118227826,0.636855988,209.40387915039062,51.95190116246541,4.030726007418613,True
Tst,chr15,78405907,-,-0.139386665,0.636855988,307.10372265625,91.75670029290518,3.3469351194617434,True
Thy1,chr9,44043384,+,0.197346142,0.636850519,70.02366302490235,32.918430123647056,2.1271871945861913,True
Sdha,chr13,74350280,-,-0.052830736,0.636814928,0.0,33.00827507336935,0.0,False
Hnrnpa0,chr13,58128556,-,-0.070013254,0.636542377,472.82700079345705,62.90936429595947,7.516003477145702,True
Klhl28,chr12,64965534,-,-0.057351374,0.636407847,401.46905352783205,96.58932943979899,4.156453470132586,True
Stxbp6,chr12,45074709,-,0.086488911,0.636109041,677.562499206543,46.52056023184458,14.564796636794007,True
Plcl2,chr17,50509403,+,-0.067842314,0.636092662,69.18996313476562,22.366505308787026,3.093463291629349,True
Lonp2,chr8,86624043,+,0.052549376,0.636004952,986.9998085327148,53.651451107343036,18.396516555684148,True
Gm12272,chr11,61527755,+,0.165632231,0.636004952,0.0,64.67012248039246,0.0,False
Shroom4,chrX,6399854,+,-0.066129,0.635578441,386.7979122924805,71.09640690040588,5.44047061104395,True
Cfap36,chr11,29247409,-,-0.049847053,0.635423578,289.4310972900391,74.58402753321329,3.880604291061534,True
Gcfc2,chr6,81923669,+,-0.085252529,0.635419748,0.0,21.6564571463267,0.0,False
Wdr17,chr8,54887184,-,0.150745925,0.635419748,0.0,11.598733265558879,0.0,False
Aatf,chr11,84513522,-,-0.070320108,0.635213429,74.0250151977539,36.431252630233764,2.031909688889523,True
Nthl1,chr17,24632680,+,0.153052683,0.634943501,383.46239501953124,41.81112538337708,9.171300497259159,True
Ubxn4,chr1,128243964,+,-0.044759468,0.634269752,544.1839650878907,31.108226208368936,17.493249581086392,True
Gcdh,chr8,84893921,-,-0.101449834,0.634269752,0.0,58.23613823254903,0.0,False
Zbed3,chr13,95323612,+,0.067987924,0.634125245,0.0,24.947037324905395,0.0,False
Pbx1,chr1,168432270,-,0.045736565,0.633843908,1100.369853515625,118.66187260309853,9.273154294439239,True
Mks1,chr11,87853215,+,0.139657731,0.633843908,21.673990936279296,31.59050387382507,0.6860919668406336,False
Dennd3,chr15,73512560,+,0.167743521,0.633843908,921.9785473632812,46.416981929143276,19.86295767292034,True
Smad2,chr18,76241580,+,-0.043397322,0.633762764,1545.5201559448242,53.85958801905315,28.69535792583648,True
Gm36989,chr18,35574907,+,-0.074900086,0.633401133,0.0,4.495217057228088,0.0,False
Gm37163,chr1,130728821,-,-0.214959593,0.633027243,0.0,8.165532437006632,0.0,False
Sord,chr2,122234749,+,-0.058308355,0.632865927,440.481738861084,62.69528858979543,7.025755025119683,True
Ythdf2,chr4,132212303,-,0.042895192,0.632722545,145.71573190307618,39.306834287325536,3.7071347653673072,True
Gm45597,chr7,134911908,-,0.108204966,0.632458633,0.0,33.144477938969935,0.0,False
Hadha,chr5,30155162,-,-0.042875249,0.632368763,81.36070092773437,68.87953837267557,1.1812027613705678,True
Haghl,chr17,25785673,-,0.120057794,0.632368763,213.40559478759766,32.48401032193502,6.56955815099881,True
Necab2,chr8,119446719,+,-0.159720413,0.632256444,0.0,26.71121270720164,0.0,False
Rs1,chrX,160768013,+,0.164045732,0.632096489,0.0,11.529265526453655,0.0,False
Gab3,chrX,75085458,-,0.159480425,0.632071686,0.0,4.24684518178304,0.0,False
Gm27369,chr18,38594158,+,-0.163880836,0.631791233,611.5390819702149,22.635419520696004,27.016909556771093,True
Slc8b1,chr5,120511168,+,0.184270947,0.630512474,169.39057531738283,45.457981645584105,3.726310962023054,True
Slc12a6,chr2,112265825,+,0.070206345,0.629646697,798.602562713623,51.18994957605998,15.600768692436956,True
Psme3,chr11,101316213,+,0.067225924,0.62885507,337.7802906799316,36.61444532966614,9.22532862750352,True
Mlf2,chr6,124931386,+,-0.050349765,0.628628993,470.1590100097656,51.457421786626185,9.136855164631669,True
Gm12592,chr11,3331178,-,0.183108195,0.628557196,702.9027923583984,41.97219265302022,16.746868531964083,True
Gm16091,chr8,72160855,-,-0.138021926,0.628257082,1062.8575677490235,144.84678870836893,7.337805533880047,True
Gm38248,chr1,127984687,-,0.109579966,0.628251762,0.0,5.496181509653727,0.0,False
Gm37900,chr4,22408291,+,-0.124801383,0.628232051,0.0,4.090964874267578,0.0,False
Fbxo48,chr11,16951375,+,-0.094906304,0.626984988,356.7866732788086,100.6046054172516,3.546424855990013,True
Zfp287,chr11,62731905,-,0.083910632,0.626904054,143.38156829833986,39.147594250043234,3.6625895165494495,True
Stam2,chr2,52742281,-,0.051716102,0.6262492,225.40888354492188,45.76367411613464,4.925497960957002,True
Gm42614,chr5,51484305,-,0.175278978,0.62618269,0.0,8.910426257451375,0.0,False
Gm36939,chr16,40309433,+,-0.16090316,0.62617431,0.0,10.526370186805726,0.0,False
Msto1,chr3,88913999,-,-0.064278101,0.626167355,287.0968316345215,41.00420225334168,7.001644120783358,True
Gm25117,chr10,111481493,+,-0.188242615,0.626167355,0.0,15.14343232536316,0.0,False
Zbtb49,chr5,38220457,-,0.101835391,0.62558447,246.7501971435547,31.222573838233945,7.902942224493806,True
B930059L03Rik,chr12,110590512,+,-0.213805272,0.625527974,230.74438256835938,8.842984722137452,26.093495558203994,True
Gdf9,chr11,53431023,+,0.244498645,0.625527974,622.2100537719726,71.21230168437957,8.737395633266752,True
Nars2,chr7,96951505,+,0.071367556,0.625394118,426.8101953125,51.85680441856383,8.23055334971064,True
Gm15563,chr9,66572001,+,-0.197402731,0.625394118,0.0,21.095534613927203,0.0,False
Hif1an,chr19,44562850,+,0.0600838,0.625358831,130.04394561767577,40.1762207698822,3.236838685314131,True
P3h2,chr16,26105784,-,0.142629887,0.625107414,640.2165744018555,42.74309183629354,14.978246703675328,True
Fuom,chr7,140102441,-,-0.096025898,0.624943165,0.0,46.44813720925649,0.0,False
Pkm,chr9,59656368,+,0.05016286,0.624913574,422.14290869140626,89.86506751759846,4.697519518457349,True
Akr7a5,chr4,139310744,+,-0.07703534,0.624829443,86.69596374511718,41.82806952857971,2.0726742764420614,True
9630050E16Rik,chr14,45492085,-,-0.112595119,0.624697555,87.52947143554688,21.075084298451742,4.153220466215508,True
Gm45493,chr8,18862196,+,-0.11365454,0.624690322,0.0,14.043757927576701,0.0,False
Dennd2c,chr3,103102604,+,0.130214006,0.624308269,297.43442803955077,58.64625480333964,5.07166960681372,True
Taz,chrX,74281912,+,-0.086311792,0.624299732,0.0,28.833071829477948,0.0,False
Sp9,chr2,73271925,+,-0.191604922,0.62410206,0.0,28.63673238436381,0.0,False
Nup133,chr8,123949265,-,0.051772938,0.623716111,0.0,23.953474040031438,0.0,False
Gm38359,chr1,181969923,-,-0.164897879,0.623603141,0.0,0.9003035364151,0.0,False
Mfsd10,chr5,34637212,-,-0.093354643,0.623416046,215.4057953491211,27.775223072052,7.755321884916446,True
Gm43787,chr5,102058069,-,-0.208147496,0.622817551,0.0,7.828555954933166,0.0,False
AU041133,chr10,82128013,+,0.111152234,0.622699048,141.71438232421875,26.116091667811077,5.426324280324314,True
Naxe,chr3,88058495,-,-0.071707861,0.622461965,286.76325073242185,28.49296849250793,10.064351519141457,True
Gclc,chr9,77754535,+,0.059244127,0.62241426,340.1144055175781,33.70840422471364,10.089899339352884,True
Gm44986,chr7,122096083,+,0.115843412,0.62241426,0.0,10.158173665682474,0.0,False
Gm28941,chr1,82739691,+,0.17757607,0.622262088,0.0,4.369587379455567,0.0,False
Zfp112,chr7,24112314,+,-0.171026562,0.621959256,66.68920288085937,86.60026871363323,0.7700807846380352,False
Ttc39aos1,chr4,109406155,-,0.116357588,0.621869638,431.8133126831055,47.359491653442376,9.11777761135911,True
Psmd3,chr11,98682554,+,-0.048292256,0.621801276,208.7369974975586,133.22894759305316,1.5667540821169301,True
BC037039,chr18,37807922,-,0.207845154,0.621785284,186.7294775390625,34.16944912656148,5.464807958929285,True
Cerk,chr15,86186141,-,-0.069947463,0.621448941,694.2357072143554,65.837087363561,10.544751218727146,True
Pdlim5,chr3,142395696,-,0.045626052,0.621252939,551.5192105102539,93.99425681813558,5.867584139500764,True
Barhl2,chr5,106458166,-,-0.237411627,0.619663793,68.02298693847656,9.32032387224833,7.298350129335952,True
Zfp768,chr7,127345589,-,0.077352559,0.619611512,539.3496189575195,42.98832062339782,12.546422170861929,True
1500002C15Rik,chr4,155734727,-,-0.205436546,0.61944775,0.0,59.52310341739655,0.0,False
Aard,chr15,52040107,+,0.094788698,0.619268103,0.0,18.536553706169126,0.0,False
Lmnb2,chr10,80918245,-,-0.058790588,0.619020494,505.1703926086426,17.343596981366474,29.12719853623127,True
Nos1ap,chr1,170589861,-,0.176321325,0.617760396,0.0,29.45492478720347,0.0,False
Nfyc,chr4,120831572,-,-0.056486327,0.617540175,0.0,16.74601382191976,0.0,False
Fbxl12os,chr9,20607458,+,0.150717337,0.617540175,90.03042388916016,53.12572472381592,1.694667213618266,False
Il11ra1,chr4,41699989,+,0.147296984,0.617488139,0.0,0.9244007167816162,0.0,False
Irak4,chr15,94543643,+,-0.127328789,0.617180145,1501.005233581543,105.73797598266601,14.19551698083958,True
Pank1,chr19,34879455,-,-0.076987605,0.616813461,65.02197280883789,30.346531494458517,2.1426492454569757,True
Lrp2bp,chr8,45999303,+,0.112265151,0.616663016,31.01047933959961,20.65872575441996,1.5010838378047047,False
Gm43421,chr5,106655713,-,0.116039934,0.616618972,0.0,24.97016866938273,0.0,False
Camk2g,chr14,20794088,-,0.059631391,0.616584771,198.0667437133789,29.668797096252444,6.675927678186769,True
Gm36955,chr1,54520270,-,0.149625,0.616541964,0.0,3.9936747964223227,0.0,False
n-R5s216,chr1,104881035,-,0.202607262,0.616144856,0.0,15.372805978457132,0.0,False
Gm29361,chr12,83633833,-,-0.095599756,0.616130882,0.0,5.9656435445149745,0.0,False
Gdpgp1,chr7,80232865,+,-0.129972062,0.615980654,156.71938293457032,78.95550292809804,1.984907664729703,True
Gm21885,chr11,94281873,+,-0.216892126,0.615942902,233.07922625732422,41.46637525081635,5.620921164377289,True
Efl1,chr7,82648614,+,0.070396445,0.615799949,293.43255432128905,56.691650098800665,5.175939557411061,True
Alcam,chr16,52454074,-,-0.117663065,0.614701044,0.0,10.97591611035665,0.0,False
Ncaph,chr2,127133954,-,-0.046200053,0.614416002,566.8568347167969,61.368877133687334,9.236878059247251,True
Gm36992,chr1,176754517,+,-0.230986042,0.614416002,0.0,17.551306248346965,0.0,False
6330408M09Rik,chr16,23127793,+,-0.213939221,0.613931693,453.1540321655273,51.81601543807983,8.74544343740685,True
Mpp7,chr18,7626866,-,-0.076394993,0.613808336,96.69934417724609,75.8004516620636,1.2757093402075586,False
Nfatc2ip,chr7,126396737,-,0.077623526,0.613410786,306.7699285888672,147.04105333709717,2.086287615782958,True
Epop,chr11,97629702,-,-0.176701856,0.613237038,126.70948547363281,19.00332624499003,6.667752994402127,True
Fbxl15,chr19,46328184,+,0.142071154,0.613212317,71.35744708251953,60.45321306991577,1.1803747635380888,False
Agbl5,chr5,30888694,+,-0.097483088,0.612853279,946.9871084594727,48.22921474774679,19.635134293861064,True
Uvssa,chr5,33378549,+,0.084962608,0.612819301,1299.603990600586,94.76069419829052,13.714589172184755,True
A730049H05Rik,chr6,92816478,+,-0.173188211,0.612819301,0.0,25.93144373257955,0.0,False
Supt20,chr3,54692807,+,0.059908021,0.612787925,1363.6274342346192,77.28352075036366,17.644478680510975,True
Gm38375,chr9,96028624,+,0.119663988,0.612348669,0.0,3.751070923487345,0.0,False
Fam172a,chr13,77702033,+,-0.060481597,0.612274794,0.0,8.842624731063843,0.0,False
Gm38380,chr1,13356730,-,0.165550569,0.612238455,0.0,17.242738774617514,0.0,False
Naaladl1,chr19,6105782,+,-0.213601512,0.611805367,0.0,13.78332022412618,0.0,False
Gm47580,chr10,52381226,-,-0.197069901,0.611647818,394.7994854736328,27.77527869351705,14.214060273885995,True
Fam151b,chr13,92484015,-,-0.247013172,0.611456231,145.04901626586914,30.936174786885584,4.688653890310903,True
Gm43254,chr3,133310008,-,-0.191657649,0.611211425,218.07335894775392,22.642298901875815,9.631237529935067,True
Chic1,chrX,103356476,+,-0.062539818,0.61104603,0.0,47.11440157127381,0.0,False
Gm45265,chr8,55005285,+,-0.106862449,0.61104603,0.0,5.542461665471396,0.0,False
Gm9984,chr17,67010485,+,-0.156359011,0.610838341,0.0,49.096446442604055,0.0,False
Zfp677,chr17,21383748,+,-0.164683396,0.610165776,146.71601806640626,19.288215837478635,7.6065105918881635,True
Gm27006,chr8,79705597,+,-0.200388976,0.610133321,0.0,18.852087481180828,0.0,False
Prokr1,chr6,87590743,-,-0.142902774,0.609840135,642.2155557861328,42.532396753946934,15.099444301279267,True
Trim24,chr6,37870811,+,0.04960296,0.609684131,556.8539886474609,74.12380397224426,7.5124853124911875,True
Cdkn2b,chr4,89311039,-,-0.113011216,0.609466996,713.5727261352539,34.64548721218109,20.596411929931445,True
Ccdc24,chr4,117872557,-,-0.184540126,0.609466996,0.0,22.25704048506419,0.0,False
Gm12657,chr4,94599385,+,-0.165228486,0.609387483,0.0,11.768407328923544,0.0,False
Ring1,chr17,34024680,-,0.118670228,0.609126352,168.39006591796874,34.99139543533325,4.812327825826961,True
Mok,chr12,110840939,-,0.130427001,0.608725212,150.0507064819336,28.306832979202273,5.3008652219123045,True
Gm15751,chr5,123508395,+,-0.164909904,0.608134112,770.2606175231933,65.78383493582407,11.708964949742242,True
2310058D17Rik,chr11,58978050,-,0.202768059,0.608134112,386.79677490234377,29.738292662302655,13.006690710010446,True
Zbtb14,chr17,69383050,+,-0.067467324,0.608059677,486.8310061645508,41.43587222417196,11.749022767778348,True
Cryl1,chr14,57398529,-,0.151694319,0.60781803,90.03042388916016,80.8776674375534,1.1131679082940136,False
Ndufa1,chrX,37191163,-,-0.104927396,0.607682269,24.341559051513673,23.285281003634136,1.0453624780269855,False
Gm45186,chr7,97654753,-,-0.23739744,0.60762801,0.0,16.752446584701538,0.0,False
Col10a1,chr10,34389981,+,-0.188538609,0.60755717,0.0,6.230263573328654,0.0,False
Gm48871,chr13,9445900,+,0.172877607,0.606599566,0.0,12.359333782196046,0.0,False
Fsd2,chr7,81566944,-,0.241903339,0.606572058,0.0,25.42029759979248,0.0,False
Angptl1,chr1,156838562,+,0.198529173,0.606494964,0.0,26.135216293970743,0.0,False
1600020E01Rik,chr6,86526247,+,-0.115361747,0.606363223,0.0,31.91264481067658,0.0,False
Gm37018,chr1,181990204,-,-0.094617614,0.6061919,0.0,17.472180539449056,0.0,False
Ndufa13,chr8,69902558,-,-0.08521256,0.605507597,151.38445733642578,27.22001272010803,5.561513100418014,True
Cep120,chr18,53744608,-,-0.055321824,0.605372678,966.9929077148438,78.84001535097758,12.2652551931911,True
Gm37588,chr1,128132157,+,0.151960745,0.605372678,0.0,11.07786626370748,0.0,False
Dock1,chr7,134670654,+,0.048200799,0.605330295,0.0,42.39224129486084,0.0,False
Them4,chr3,94310089,+,-0.101755152,0.605267662,674.5621716918945,91.34641344006856,7.3846596301722105,True
Rnf6,chr5,146221555,-,-0.073088436,0.605127701,80.02704345703125,55.90738056182861,1.4314218025029528,True
Gm47816,chr13,55254401,-,0.232727028,0.604858236,0.0,15.71924588139852,0.0,False
Gm45428,chr8,91307755,-,0.23397262,0.604715451,0.0,5.135462646484375,0.0,False
Gm47815,chr10,43034993,+,0.296636442,0.604461031,0.0,31.13021633752187,0.0,False
Gm48381,chr12,100444660,-,0.200228057,0.604320016,0.0,26.02947559674581,0.0,False
Cr1l,chr1,195131586,-,-0.067366144,0.604317563,352.7865259399414,33.343975242614746,10.580217966604897,True
Zswim1,chr2,164822686,+,0.117162011,0.604153618,316.10629248046877,47.8199782778422,6.6103395247032,True
Gm49979,chr17,84784792,+,0.166813183,0.603943048,0.0,8.875930903752645,0.0,False
Gm14057,chr2,130803982,-,-0.193650457,0.603747762,0.0,12.816111391703288,0.0,False
Gpr4,chr7,19212538,+,0.218697758,0.603300177,0.0,26.717589508056637,0.0,False
Gm16835,chr14,119098965,+,-0.247529155,0.603138982,313.43978912353515,30.4949133570989,10.27842858424025,True
4930588J15Rik,chr15,92705955,-,-0.162608784,0.602478139,0.0,28.688790300687156,0.0,False
Gm21846,chr5,22775630,+,-0.141133291,0.601918355,0.0,11.286269855499269,0.0,False
A330035P11Rik,chr14,122106974,-,-0.172259849,0.601655526,1483.166024536133,24.4497065931956,60.66191505745516,True
Slc39a11,chr11,113650079,-,-0.104263952,0.601266214,420.1428112792969,22.578228936831156,18.608315667927837,True
Gm44848,chr7,88063061,+,-0.133758903,0.60105264,0.0,2.796252548217774,0.0,False
D130062J10Rik,chr13,98801410,-,0.162606367,0.60095714,0.0,13.985349114735923,0.0,False
Nudt16,chr9,105131824,-,0.188249341,0.600945573,83.36150360107422,20.57572871716817,4.051448419978353,True
Rara,chr11,98927818,+,0.12301064,0.600927528,0.0,22.141266259511312,0.0,False
Mtfp1,chr11,4095445,-,-0.15740336,0.600600698,290.09801300048827,42.51588762442271,6.823284875601307,True
Gm37186,chr16,4173636,-,0.098367988,0.600098034,0.0,4.548803632736206,0.0,False
Gm44822,chr7,49814202,+,0.166106847,0.600098034,0.0,16.970284222920736,0.0,False
Timm10b,chr7,105640056,+,-0.135783774,0.600098034,64.02153515625,58.51202294095358,1.094160344120323,False
Psme4,chr11,30771726,+,0.050467653,0.599676406,426.4769816894531,38.80633805592855,10.98987956747697,True
Gm37894,chr2,14040423,-,-0.24478394,0.599629127,0.0,8.14050402959188,0.0,False
Gm10390,chr5,120139263,-,-0.229527973,0.59955748,0.0,7.307780119260151,0.0,False
Gm37581,chr9,72357227,+,0.171063549,0.599540199,0.0,20.360569252014162,0.0,False
5330438D12Rik,chr10,116509052,+,-0.193875381,0.598507304,0.0,22.066120749155683,0.0,False
Rbm43,chr2,51935163,-,0.094988252,0.598088896,81.36082025146484,14.396467601458232,5.6514432917713595,True
Zbtb3,chr19,8802555,+,-0.148382221,0.598088896,240.0807568359375,85.43835672219593,2.809987996568843,True
Isoc2a,chr7,4877153,+,-0.119175412,0.598039365,200.06752563476562,55.758240932464595,3.5881247738265465,True
Gm48888,chr13,9637089,-,-0.240819697,0.597506154,0.0,16.28535883553823,0.0,False
Endog,chr2,30171493,+,-0.154085436,0.597429811,0.0,28.52778155040741,0.0,False
Cdk5r1,chr11,80477023,+,-0.119728666,0.597293566,120.04056518554688,56.84373573525746,2.1117641835614163,True
Acsf3,chr8,122775486,+,0.168106709,0.597293566,0.0,39.75015438143412,0.0,False
