chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr11,71004201,71005095,Dhx33,{5898: 6.86408},['exo'],unchanged,0.225233422,0.0026565,exo-only
chr11,71019039,71020406,Derl2,{5899: 45.0641},['exo'],unchanged,-0.140452061,0.136746575,exo-only
chr11,71752378,71753302,Wscd1,{5904: 15.9781},['exo'],unchanged,0.285121396,6.07182e-05,exo-only
chr11,71757867,71759614,Wscd1,{5905: 52.0774},['exo'],unchanged,0.285121396,6.07182e-05,exo-only
chr11,71760582,71761871,Wscd1,{5906: 7.57723},['exo'],unchanged,0.285121396,6.07182e-05,exo-only
chr11,71762722,71764084,Wscd1,{5907: 39.0392},['exo'],unchanged,0.285121396,6.07182e-05,exo-only
chr11,72050049,72050805,Pitpnm3,{5911: 11.6391},['exo'],unchanged,-0.270625523,0.411857683,exo-only
chr11,72064822,72065596,Pitpnm3,{5912: 10.1469},['exo'],unchanged,-0.270625523,0.411857683,exo-only
chr11,72078646,72079199,Pitpnm3,{5913: 7.16251},['exo'],unchanged,-0.270625523,0.411857683,exo-only
chr11,72440580,72442167,Mybbp1a,{5922: 12.7597},['exo'],unchanged,0.219869583,0.001337547,exo-only
chr11,72446946,72448146,Mybbp1a,{5923: 12.3343},['exo'],unchanged,0.219869583,0.001337547,exo-only
chr11,72606645,72607217,Ube2g1,{5929: 20.7414},['exo'],unchanged,-0.205156885,0.009427009,exo-only
chr11,72608223,72608651,Ube2g1,{5930: 18.8016},['exo'],unchanged,-0.205156885,0.009427009,exo-only
chr11,72688321,72690401,Ankfy1,{5931: 38.279},['exo'],unchanged,0.407512591,2.52168e-12,exo-only
chr11,72725805,72726550,Ankfy1,{5932: 20.443},['exo'],unchanged,0.407512591,2.52168e-12,exo-only
chr11,72740252,72740936,Ankfy1,{5933: 4.61223},['exo'],unchanged,0.407512591,2.52168e-12,exo-only
chr11,72795390,72796202,Cyb5d2,{5934: 18.7784},['exo'],unchanged,0.207724073,0.135643078,exo-only
chr11,72796576,72797265,Cyb5d2,{5935: 16.8002},['exo'],unchanged,0.207724073,0.135643078,exo-only
chr11,72850104,72851336,Zzef1,{5936: 12.236},['exo'],unchanged,0.421605405,2.10703e-09,exo-only
chr11,72926168,72926918,Zzef1,{5937: 9.99767},['exo'],unchanged,0.421605405,2.10703e-09,exo-only
chr11,73115317,73116036,Itgae,{5943: 7.61017},['exo'],unchanged,-0.258771244,0.326249285,exo-only
chr11,73138256,73138812,Itgae,{5944: 9.4008},['exo'],unchanged,-0.258771244,0.326249285,exo-only
chr11,74716060,74716927,Pafah1b1,{5964: 24.456},['exo'],unchanged,-0.184064838,0.009286781,exo-only
chr11,74724147,74724877,Pafah1b1,{5965: 20.5922},['exo'],unchanged,-0.184064838,0.009286781,exo-only
chr11,74823152,74823790,Mettl16,{5966: 9.56974},['exo'],unchanged,-0.019248781,0.884626119,exo-only
chr11,74949297,74949998,Smg6,{5973: 9.10236},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75015093,75016698,Smg6,{5974: 19.3985},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75046618,75047714,Smg6,{5975: 25.0378},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75063751,75064418,Smg6,{5976: 6.16717},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75102277,75103193,Smg6,{5977: 7.57723},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75139186,75140284,Smg6,{5978: 17.2959},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75140829,75141774,Smg6,{5979: 8.50548},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75159738,75160124,Smg6,{5980: 13.5072},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75161485,75161940,Smg6,{5981: 8.95314},['exo'],unchanged,0.379782662,6.27529e-07,exo-only
chr11,75189801,75191053,Dph1,{5985: 12.9723},['exo'],unchanged,-0.093190422,0.692206401,exo-only
chr11,75306570,75307244,Rpa1,{5994: 15.3116},['exo'],unchanged,-0.14675241,0.038768885,exo-only
chr11,75318106,75318641,Rpa1,{5995: 12.3542},['exo'],unchanged,-0.14675241,0.038768885,exo-only
chr11,75328887,75329581,Rpa1,{5996: 10.3775},['exo'],unchanged,-0.14675241,0.038768885,exo-only
chr11,75340411,75341463,Rpa1,{5997: 18.8016},['exo'],unchanged,-0.14675241,0.038768885,exo-only
chr11,75348073,75349051,Rpa1,{5998: 18.1195},['exo'],unchanged,-0.14675241,0.038768885,exo-only
chr11,75402314,75403519,Smyd4,{5999: 17.4382},['exo'],unchanged,-0.191428553,0.316601203,exo-only
chr11,75460103,75462165,Mir22hg,{6004: 184.136},['exo'],unchanged,0.546910618,0.058739748,exo-only
chr11,75589517,75590165,Pitpna,{6019: 7.08306},['exo'],unchanged,0.232841441,0.001444797,exo-only
chr11,75630082,75631241,Inpp5k,{6020: 18.6524},['exo'],unchanged,0.140660827,0.469343055,exo-only
chr11,75647256,75648518,Inpp5k,{6021: 64.6118},['exo'],unchanged,0.140660827,0.469343055,exo-only
chr11,75651013,75652846,Myo1c,{6022: 20.8408},['exo'],unchanged,0.09120387,0.441536107,exo-only
chr11,75678535,75679523,Crk,{6023: 16.9664},['exo'],unchanged,-0.142355016,0.029946875,exo-only
chr11,75731657,75733132,Ywhae,{6024: 7.44313},['exo'],unchanged,-0.144144815,0.035645456,exo-only
chr11,75767186,75767812,Ywhae,{6025: 18.7142},['exo'],unchanged,-0.144144815,0.035645456,exo-only
chr11,76406529,76407721,Timm22,{6058: 59.1353},['exo'],unchanged,-0.171932844,0.124152271,exo-only
chr11,76414138,76415055,Timm22,{6059: 15.3116},['exo'],unchanged,-0.171932844,0.124152271,exo-only
chr11,76415932,76416570,Timm22,{6060: 13.2805},['exo'],unchanged,-0.171932844,0.124152271,exo-only
chr11,76762957,76763943,Gosr1,{6081: 13.672},['exo'],unchanged,0.14997945,0.078517278,exo-only
chr11,76785322,76785785,Cpd,{6082: 8.05783},['exo'],unchanged,0.065554424,0.371665541,exo-only
chr11,76838185,76838592,Cpd,{6083: 4.62579},['exo'],unchanged,0.065554424,0.371665541,exo-only
chr11,76842155,76843086,Cpd,{6084: 7.61017},['exo'],unchanged,0.065554424,0.371665541,exo-only
chr11,76846772,76847488,Cpd,{6085: 8.89501},['exo'],unchanged,0.065554424,0.371665541,exo-only
chr11,76944948,76945952,Blmh,{6088: 14.0014},['exo'],unchanged,-0.38886749,3.68335e-09,exo-only
chr11,77043363,77043886,Nsrp1,{6091: 3.12973},['exo'],unchanged,-0.027228829,0.905470017,exo-only
chr11,77078224,77079355,Nsrp1,{6092: 11.909},['exo'],unchanged,-0.027228829,0.905470017,exo-only
chr11,77123920,77125441,Efcab5,{6093: 3.61524},['exo'],unchanged,-0.060628312,0.886836943,exo-only
chr11,77173659,77175041,Efcab5,{6094: 15.0711},['exo'],unchanged,-0.060628312,0.886836943,exo-only
chr11,77308359,77309155,Ssh2,{6095: 11.6391},['exo'],unchanged,0.216645564,0.003656541,exo-only
chr11,77317986,77318658,Ssh2,{6096: 9.35708},['exo'],unchanged,0.216645564,0.003656541,exo-only
chr11,77347969,77348675,Ssh2,{6097: 10.1469},['exo'],unchanged,0.216645564,0.003656541,exo-only
chr11,77431620,77432563,Ssh2,{6098: 7.08306},['exo'],unchanged,0.216645564,0.003656541,exo-only
chr11,77446440,77447251,Ssh2,{6099: 27.6055},['exo'],unchanged,0.216645564,0.003656541,exo-only
chr11,77514650,77515353,Trp53i13,{6108: 18.0762},['exo'],unchanged,0.286824722,0.274809871,exo-only
chr11,77607108,77608264,Taok1,{6109: 11.2011},['exo'],unchanged,0.372106777,4.17897e-12,exo-only
chr11,77685043,77686382,Nufip2,{6111: 49.2423},['exo'],unchanged,0.049837237,0.525140179,exo-only
chr11,77742523,77743486,Nufip2,{6112: 11.0422},['exo'],unchanged,0.049837237,0.525140179,exo-only
chr11,77892979,77894803,Pipox,{6127: 66.1376},['exo'],unchanged,-0.227826883,0.026153907,exo-only
chr11,78044144,78045242,Flot2,{6135: 10.633},['exo'],unchanged,-0.42857876,1.48823e-06,exo-only
chr11,78059988,78061047,Flot2,{6136: 21.4139},['exo'],unchanged,-0.42857876,1.48823e-06,exo-only
chr11,78080373,78080917,Eral1,{6137: 33.1266},['exo'],unchanged,-0.383913956,0.000455171,exo-only
chr11,78158793,78159383,Traf4,{6145: 15.3696},['exo'],unchanged,0.378606716,9.33628e-08,exo-only
chr11,78161009,78164436,Traf4,{6146: 51.0386},['exo'],unchanged,0.378606716,9.33628e-08,exo-only
chr11,78165641,78166183,Traf4,{6147: 16.4722},['exo'],unchanged,0.378606716,9.33628e-08,exo-only
chr11,78176362,78177077,Nek8,{6148: 24.9196},['exo'],unchanged,0.4700533,0.000311605,exo-only
chr11,78177659,78179635,Tlcd1,{6149: 20.7414},['exo'],unchanged,0.056147019,0.717607959,exo-only
chr11,78187845,78189090,Rab34,{6151: 17.6078},['exo'],unchanged,0.057693989,0.736595687,exo-only
chr11,78261229,78262841,2610507B11Rik,{6156: 6.71486},['exo'],unchanged,0.253847936,5.97852e-05,exo-only
chr11,78272177,78273505,2610507B11Rik,{6157: 15.9496},['exo'],unchanged,0.253847936,5.97852e-05,exo-only
chr11,78279315,78280254,2610507B11Rik,{6158: 12.9723},['exo'],unchanged,0.253847936,5.97852e-05,exo-only
chr11,78287048,78287783,2610507B11Rik,{6159: 6.09473},['exo'],unchanged,0.253847936,5.97852e-05,exo-only
chr11,78300922,78301749,Spag5,{6160: 17.2255},['exo'],unchanged,-0.495692803,3.01302e-09,exo-only
chr11,78307687,78308041,Spag5,{6161: 3.40258},['exo'],unchanged,-0.495692803,3.01302e-09,exo-only
chr11,78310334,78311391,Spag5,{6162: 10.1469},['exo'],unchanged,-0.495692803,3.01302e-09,exo-only
chr11,78314817,78315607,Spag5,{6163: 6.86408},['exo'],unchanged,-0.495692803,3.01302e-09,exo-only
chr11,78317664,78318648,Spag5,{6164: 16.3075},['exo'],unchanged,-0.495692803,3.01302e-09,exo-only
chr11,78342886,78343451,Pigs,{6169: 8.50548},['exo'],unchanged,0.019161349,0.888201724,exo-only
chr11,78343775,78345504,Unc119,{6170: 18.2047},['exo'],unchanged,-0.100045141,0.557508802,exo-only
chr11,78693399,78694000,Nlk,{6178: 4.8912},['exo'],unchanged,-0.097380055,0.302944414,exo-only
chr11,78696688,78698500,Nlk,{6179: 136.103},['exo'],unchanged,-0.097380055,0.302944414,exo-only
chr11,78828153,78828588,Lyrm9,{6181: 7.41251},['exo'],unchanged,-0.147728115,0.532916289,exo-only
chr11,78844868,78845238,Lyrm9,{6182: 6.59249},['exo'],unchanged,-0.147728115,0.532916289,exo-only
chr11,79036062,79036725,Ksr1,{6186: 12.0247},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79039469,79039859,Ksr1,{6187: 7.75939},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79052858,79053961,Ksr1,{6188: 7.90861},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79080937,79081578,Ksr1,{6189: 6.11798},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79084729,79085748,Ksr1,{6190: 8.35627},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79088180,79090220,Ksr1,{6191: 8.56557},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79094907,79096435,Ksr1,{6192: 25.9641},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79098747,79099243,Ksr1,{6193: 16.5876},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79109502,79110628,Ksr1,{6194: 6.91834},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79115681,79117007,Ksr1,{6195: 11.1914},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79117981,79118736,Ksr1,{6196: 4.17813},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79129860,79130910,Ksr1,{6197: 6.86408},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79135650,79136605,Ksr1,{6198: 15.3696},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79140166,79141591,Ksr1,{6199: 12.1217},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79140465,79141672,Ksr1,{6200: 12.1217},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79142207,79142629,Ksr1,{6201: 12.0867},['exo'],unchanged,0.21527171,0.209607322,exo-only
chr11,79238087,79238564,Wsb1,{6203: 14.4609},['exo'],unchanged,-0.191687619,0.027224944,exo-only
chr11,79245161,79245764,Wsb1,{6204: 7.46095},['exo'],unchanged,-0.191687619,0.027224944,exo-only
chr11,79252204,79253012,Wsb1,{6205: 5.07345},['exo'],unchanged,-0.191687619,0.027224944,exo-only
chr11,79254402,79254942,Wsb1,{6206: 15.4839},['exo'],unchanged,-0.191687619,0.027224944,exo-only
chr11,79607296,79607970,Rab11fip4,{6221: 9.71862},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79612552,79613555,Rab11fip4,{6222: 9.56974},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79613963,79614492,Rab11fip4,{6223: 12.3343},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79644398,79645237,Rab11fip4,{6224: 10.707},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79646162,79648735,Rab11fip4,{6225: 61.7767},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79649921,79652083,Rab11fip4,{6226: 21.9041},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79652469,79653206,Rab11fip4,{6227: 12.236},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79657848,79659468,Rab11fip4,{6228: 14.1758},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79665463,79666483,Rab11fip4,{6229: 13.185},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79675742,79676389,Rab11fip4,{6230: 7.74195},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79677318,79678626,Rab11fip4,{6231: 11.1914},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79679718,79680383,Rab11fip4,{6232: 6.11798},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79686354,79687222,Rab11fip4,{6233: 17.1602},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79695912,79697181,Rab11fip4,{6234: 14.0014},['exo'],unchanged,-0.014752367,0.974043564,exo-only
chr11,79961787,79962808,Utp6,{6242: 22.7317},['exo'],unchanged,-0.322982151,7.2071e-05,exo-only
chr11,79992638,79993384,Suz12,{6243: 15.2203},['exo'],unchanged,-0.465510277,6.72799e-11,exo-only
chr11,80035067,80036030,Suz12,{6244: 11.4899},['exo'],unchanged,-0.465510277,6.72799e-11,exo-only
chr11,80208662,80209568,Rhot1,{6253: 16.637},['exo'],unchanged,-0.311378337,2.24178e-05,exo-only
chr11,80208709,80209661,Rhot1,{6254: 16.637},['exo'],unchanged,-0.311378337,2.24178e-05,exo-only
chr11,80218467,80219324,Rhot1,{6255: 21.9041},['exo'],unchanged,-0.311378337,2.24178e-05,exo-only
chr11,80377766,80378650,5730455P16Rik,{6259: 15.3192},['exo'],unchanged,0.003499587,0.98219847,exo-only
chr11,80382531,80383536,Zfp207,{6260: 29.0977},['exo'],unchanged,-0.439875839,4.4797e-08,exo-only
chr11,80427568,80428891,Psmd11,{6261: 9.88334},['exo'],unchanged,0.086482593,0.322859778,exo-only
chr11,80461599,80462132,Psmd11,{6262: 3.62389},['exo'],unchanged,0.086482593,0.322859778,exo-only
chr11,80474672,80475707,Cdk5r1,{6263: 13.2805},['exo'],unchanged,-0.119728666,0.597293566,exo-only
chr11,82786116,82786670,Lig3,{6282: 8.7191},['exo'],unchanged,-0.116720134,0.216266417,exo-only
chr11,82838146,82838813,Rffl,{6283: 7.24779},['exo'],unchanged,-0.414311675,0.053781741,exo-only
chr11,82855463,82857529,Rffl,{6284: 33.6004},['exo'],unchanged,-0.414311675,0.053781741,exo-only
chr11,82888116,82889020,Rad51d,{6285: 9.55002},['exo'],unchanged,-0.093990353,0.589634877,exo-only
chr11,83271015,83273154,Gm23444,{6288: 48.4867},['exo'],unchanged,0.018594286,0.973427955,exo-only
chr11,83298686,83299206,Pex12,{6290: 14.7727},['exo'],unchanged,-0.424494097,0.000489593,exo-only
chr11,83302554,83303711,Pex12,{6291: 15.9664},['exo'],unchanged,-0.424494097,0.000489593,exo-only
chr11,83329451,83330087,Ap2b1,{6292: 8.05783},['exo'],unchanged,0.293133908,9.0075e-06,exo-only
chr11,83346676,83347049,Ap2b1,{6293: 3.95334},['exo'],unchanged,0.293133908,9.0075e-06,exo-only
chr11,83371196,83371824,Ap2b1,{6294: 18.0762},['exo'],unchanged,0.293133908,9.0075e-06,exo-only
chr11,83394749,83395387,Ap2b1,{6295: 4.17813},['exo'],unchanged,0.293133908,9.0075e-06,exo-only
chr11,83472480,83473380,Taf15,{6299: 27.7547},['exo'],unchanged,0.289498576,0.000483265,exo-only
chr11,83756647,83757170,Heatr6,{6303: 9.10236},['exo'],unchanged,0.407990865,5.66874e-06,exo-only
chr11,83986030,83986439,Synrg,{6304: 3.40258},['exo'],unchanged,0.358594768,3.70972e-07,exo-only
chr11,84042849,84043993,Synrg,{6305: 16.4141},['exo'],unchanged,0.358594768,3.70972e-07,exo-only
chr11,84080403,84080778,Tada2a,{6308: 3.58126},['exo'],unchanged,-0.04932847,0.780096406,exo-only
chr11,84128710,84130046,Tada2a,{6309: 12.3343},['exo'],unchanged,-0.04932847,0.780096406,exo-only
chr11,84128976,84130046,Tada2a,{6310: 8.35627},['exo'],unchanged,-0.04932847,0.780096406,exo-only
chr11,84131963,84132748,Acaca,{6311: 15.9781},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84141734,84142186,Acaca,{6312: 14.4609},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84146016,84147193,Acaca,{6313: 11.909},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84168509,84169637,Acaca,{6314: 17.0129},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84172575,84173550,Acaca,{6315: 2.80028},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84179042,84180026,Acaca,{6316: 22.1167},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84193090,84193793,Acaca,{6317: 10.4204},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84198359,84198721,Acaca,{6318: 5.31652},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84320097,84320719,Acaca,{6319: 2.83516},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84323976,84324895,Acaca,{6320: 19.9314},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84349157,84349871,Acaca,{6321: 11.7883},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84357440,84358330,Acaca,{6322: 6.59249},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84382506,84382955,Acaca,{6323: 8.40084},['exo'],unchanged,0.036293935,0.692373483,exo-only
chr11,84426373,84427031,Aatf,{6324: 5.07345},['exo'],unchanged,-0.070320108,0.635213429,exo-only
chr11,84470364,84471138,Aatf,{6325: 9.78241},['exo'],unchanged,-0.070320108,0.635213429,exo-only
chr11,84825923,84826699,Dhrs11,{6327: 24.0243},['exo'],unchanged,0.241310493,0.405391064,exo-only
chr11,84828611,84829851,Dhrs11,{6328: 5.93001},['exo'],unchanged,0.241310493,0.405391064,exo-only
chr11,84869251,84871538,Ggnbp2,{6329: 16.1428},['exo'],unchanged,-0.189952806,0.016244684,exo-only
chr11,85139707,85140587,Usp32,{6331: 33.7235},['exo'],unchanged,0.207974585,0.003604485,exo-only
chr11,85221574,85221977,Appbp2,{6333: 2.965},['exo'],unchanged,-0.099603581,0.186519662,exo-only
chr11,85223976,85224403,Appbp2,{6334: 4.46588},['exo'],unchanged,-0.099603581,0.186519662,exo-only
chr11,85234612,85235666,Appbp2,{6335: 23.875},['exo'],unchanged,-0.099603581,0.186519662,exo-only
chr11,85310502,85311548,Ppm1d,{6336: 22.5321},['exo'],unchanged,0.389205814,8.70291e-06,exo-only
chr11,86077070,86077562,Brip1,{6363: 18.0762},['exo'],unchanged,-0.21842377,0.024094092,exo-only
chr11,86185446,86186265,Brip1,{6364: 14.0356},['exo'],unchanged,-0.21842377,0.024094092,exo-only
chr11,86200369,86202081,Brip1,{6365: 21.6914},['exo'],unchanged,-0.21842377,0.024094092,exo-only
chr11,86256715,86258062,Brip1os,{6366: 26.7102},['exo'],unchanged,0.040896466,0.662848717,exo-only
chr11,86352690,86354240,Med13,{6367: 9.99507},['exo'],unchanged,0.198490747,0.00506543,exo-only
chr11,86358057,86358848,Med13,{6368: 34.768},['exo'],unchanged,0.198490747,0.00506543,exo-only
chr11,86509571,86510070,Rps6kb1,{6372: 6.5889},['exo'],unchanged,-0.463599532,6.13717e-13,exo-only
chr11,86535668,86536175,Rps6kb1,{6373: 4.25322},['exo'],unchanged,-0.463599532,6.13717e-13,exo-only
chr11,86544544,86545396,Rps6kb1,{6374: 26.4118},['exo'],unchanged,-0.463599532,6.13717e-13,exo-only
chr11,86706851,86707526,Cltc,{6379: 14.7727},['exo'],unchanged,0.325685763,5.21744e-07,exo-only
chr11,86725811,86726560,Cltc,{6380: 2.965},['exo'],unchanged,0.325685763,5.21744e-07,exo-only
chr11,86728408,86728760,Cltc,{6381: 7.90861},['exo'],unchanged,0.325685763,5.21744e-07,exo-only
chr11,86757022,86758563,Cltc,{6382: 28.6617},['exo'],unchanged,0.325685763,5.21744e-07,exo-only
chr11,86773923,86774677,Dhx40,{6383: 8.7191},['exo'],unchanged,0.033574244,0.785949816,exo-only
chr11,86806535,86807036,Dhx40,{6384: 3.73048},['exo'],unchanged,0.033574244,0.785949816,exo-only
chr11,86807151,86808201,Dhx40,{6385: 14.9219},['exo'],unchanged,0.033574244,0.785949816,exo-only
chr11,86977466,86977931,Ypel2,{6386: 4.11806},['exo'],unchanged,-0.312470429,0.276862404,exo-only
chr11,86993481,86993931,Ypel2,{6387: 16.8617},['exo'],unchanged,-0.312470429,0.276862404,exo-only
chr11,87063210,87064373,Gdpd1,{6389: 8.23612},['exo'],unchanged,-0.290465803,0.014796402,exo-only
chr11,87078970,87079557,Smg8,{6390: 6.71486},['exo'],unchanged,0.078256896,0.535502158,exo-only
chr11,87108489,87110273,Prr11,{6391: 161.922},['exo'],unchanged,-0.296278045,0.00014785,exo-only
chr11,87269928,87271087,Ppm1e,{6393: 10.2961},['exo'],unchanged,0.467065468,1.74705e-11,exo-only
chr11,87278951,87279688,Ppm1e,{6394: 7.90861},['exo'],unchanged,0.467065468,1.74705e-11,exo-only
chr11,87318791,87319694,Ppm1e,{6395: 11.0422},['exo'],unchanged,0.467065468,1.74705e-11,exo-only
chr11,88056611,88059593,Gm15892,{6421: 13.185},['exo'],unchanged,-0.382425461,0.335542828,exo-only
chr11,88067227,88068287,Gm15892,{6422: 8.05783},['exo'],unchanged,-0.382425461,0.335542828,exo-only
chr11,88097429,88098319,Cuedc1,{6423: 13.4297},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88112201,88113076,Cuedc1,{6424: 12.7597},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88113352,88114138,Cuedc1,{6425: 10.2077},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88118547,88120393,Cuedc1,{6426: 95.7986},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88122685,88123467,Cuedc1,{6427: 16.8002},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88125909,88127516,Cuedc1,{6428: 31.9329},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88133233,88133648,Cuedc1,{6429: 6.41642},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88139101,88139761,Cuedc1,{6430: 28.9485},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88142051,88142728,Cuedc1,{6431: 8.56557},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88145631,88146929,Cuedc1,{6432: 14.6235},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88148323,88149188,Cuedc1,{6433: 11.6964},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88150927,88152415,Cuedc1,{6434: 19.9901},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88154787,88156300,Cuedc1,{6435: 15.9664},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88160780,88162299,Cuedc1,{6436: 22.0728},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88161038,88162299,Cuedc1,{6437: 22.0728},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88165771,88166768,Cuedc1,{6438: 15.8172},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88168441,88169714,Cuedc1,{6439: 13.185},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88180075,88181699,Cuedc1,{6440: 28.6501},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88193907,88194698,Cuedc1,{6441: 4.77695},['exo'],unchanged,0.433198951,2.16551e-06,exo-only
chr11,88351371,88352175,Msi2,{6446: 12.7597},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88356217,88358070,Msi2,{6447: 34.0975},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88392440,88393025,Msi2,{6448: 21.4875},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88400722,88401555,Msi2,{6449: 7.74195},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88405013,88405906,Msi2,{6450: 27.6055},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88412568,88413198,Msi2,{6451: 10.633},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88414321,88415683,Msi2,{6452: 10.893},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88423377,88424857,Msi2,{6453: 32.2313},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88436430,88436872,Msi2,{6454: 7.24779},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88467400,88468548,Msi2,{6455: 17.0129},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88471358,88472769,Msi2,{6456: 36.7079},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88480901,88483910,Msi2,{6457: 34.9173},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88489370,88489982,Msi2,{6458: 10.0481},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88497029,88497659,Msi2,{6459: 8.89501},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88505099,88505514,Msi2,{6460: 8.05783},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88506028,88506941,Msi2,{6461: 15.7369},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88509824,88510737,Msi2,{6462: 14.825},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88512299,88513060,Msi2,{6463: 20.9197},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88515408,88516134,Msi2,{6464: 8.80392},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88524391,88525197,Msi2,{6465: 21.9352},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88525619,88526409,Msi2,{6466: 5.67032},['exo'],unchanged,-0.067571136,0.384633513,exo-only
chr11,88542677,88544360,Msi2,{6467: 14.825},['exo'],unchanged,-0.067571136,0.384633513,exo-only
