chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr12,110519420,110520298,Ppp2r5c,{9114: 32.7498},['exo'],down,-0.517853537,1.21914e-17,exo-only
chr12,110537476,110538107,Ppp2r5c,{9115: 15.4839},['exo'],down,-0.517853537,1.21914e-17,exo-only
chr12,111827653,111828441,Zfyve21,{9176: 7.57723},['exo'],down,-0.898555744,1.33757e-10,exo-only
chr12,113186851,113188204,Tmem121,{9220: 9.71862},['exo'],down,-0.545768084,2.99496e-06,exo-only
chr12,116047086,116048180,Zfp386,{9226: 25.732},['exo'],down,-0.650957753,1.33705e-16,exo-only
chr12,116054291,116054810,Zfp386,{9227: 14.6235},['exo'],down,-0.650957753,1.33705e-16,exo-only
chr12,117605351,117605927,Rapgef5,{9254: 10.7438},['exo'],down,-0.901979367,1.10542e-21,exo-only
chr12,117627178,117627907,Rapgef5,{9255: 20.2609},['exo'],down,-0.901979367,1.10542e-21,exo-only
chr12,117652697,117653550,Rapgef5,{9256: 6.75362},['exo'],down,-0.901979367,1.10542e-21,exo-only
chr12,118285183,118285656,Sp4,{9259: 8.35627},['exo'],down,-0.648281361,3.17768e-13,exo-only
chr12,118298847,118299927,Sp4,{9260: 9.71862},['exo'],down,-0.648281361,3.17768e-13,exo-only
chr12,118301044,118302907,Sp4,{9261: 26.8498},['exo'],down,-0.648281361,3.17768e-13,exo-only
chr13,8885064,8886224,Idi1,{9308: 35.2506},['exo'],down,-1.431020481,4.20932e-80,exo-only
chr13,8996150,8996807,Gtpbp4,{9310: 14.325},['exo'],down,-0.514591092,8.05441e-16,exo-only
chr13,19622264,19623598,Sfrp4,{9397: 20.5903},['exo'],down,-1.840745179,2.05848e-06,exo-only
chr13,21716017,21716412,Hist1h2bl,{9418: 23.3927},['exo'],down,-0.9601011,8.25473e-29,exo-only
chr13,21733737,21735586,Hist1h4j,{9420: 18.4489},['exo'],down,-0.94895079,3.73289e-05,exo-only
chr13,21753648,21754876,Hist1h2ak,{9421: 24.5436},['exo'],down,-1.125696704,9.758529999999999e-37,exo-only
chr13,21778192,21779943,Hist1h1b,{9423: 16.7125},['exo'],down,-1.118814025,1.73276e-35,exo-only
chr13,21780054,21780998,Hist1h1b,{9424: 12.8328},['exo'],down,-1.118814025,1.73276e-35,exo-only
chr13,21787060,21788254,Hist1h2an,{9425: 36.1524},['exo'],down,-0.813931326,7.20886e-10,exo-only
chr13,22037505,22037955,Hist1h2bk,{9433: 7.16251},['exo'],down,-1.165167255,1.7987200000000001e-44,exo-only
chr13,22042805,22043831,Hist1h2ag,{9434: 17.0129},['exo'],down,-1.265069451,1.90727e-12,exo-only
chr13,23430701,23431749,C230035I16Rik,{9441: 19.8461},['exo'],down,-0.817080303,6.45219e-06,exo-only
chr13,23534778,23535531,Hist1h2af,{9445: 23.0611},['exo'],down,-0.988573081,6.160939999999999e-20,exo-only
chr13,23543442,23544680,Hist1h2bh,{9446: 38.7043},['exo'],down,-1.247517651,2.02425e-37,exo-only
chr13,23551422,23552130,Hist1h4f,{9447: 10.707},['exo'],down,-1.376033351,4.47572e-78,exo-only
chr13,23555678,23557283,Hist1h1d,{9448: 19.2493},['exo'],down,-0.95860641,4.24157e-65,exo-only
chr13,23562228,23563751,Hist1h3e,{9449: 24.2142},['exo'],down,-1.203845988,1.56409e-45,exo-only
chr13,23570881,23571979,Hist1h2ae,{9450: 45.9348},['exo'],down,-1.272334968,4.17156e-27,exo-only
chr13,23573254,23574499,Hist1h2bf,{9451: 21.0534},['exo'],down,-0.920687858,5.94573e-30,exo-only
chr13,23613848,23614796,Hist1h2be,{9452: 3.78862},['exo'],down,-1.209901733,1.5752499999999999e-58,exo-only
chr13,23620698,23622095,Hist1h2be,{9453: 28.3323},['exo'],down,-1.209901733,1.5752499999999999e-58,exo-only
chr13,23622303,23623113,Hist1h2be,{9454: 7.6558},['exo'],down,-1.209901733,1.5752499999999999e-58,exo-only
chr13,23682926,23684796,Hist1h2ac,{9456: 46.5728},['exo'],down,-0.704207412,4.35126e-06,exo-only
chr13,23685432,23686308,Hist1h2bc,{9457: 13.1778},['exo'],down,-0.744046938,7.92693e-36,exo-only
chr13,23697501,23698980,Hist1h4c,{9458: 18.3539},['exo'],down,-1.155401022,6.51629e-29,exo-only
chr13,23738739,23741040,Hist1h1c,{9462: 10.893},['exo'],down,-1.169571025,4.39653e-38,exo-only
chr13,23742398,23743727,Hist1h3c,{9463: 10.2077},['exo'],down,-0.998420991,1.52445e-33,exo-only
chr13,23745360,23747430,Hist1h3c,{9464: 60.5829},['exo'],down,-0.998420991,1.52445e-33,exo-only
chr13,23751045,23752889,Hist1h2ab,{9465: 25.8149},['exo'],down,-1.067105875,1.1151499999999999e-20,exo-only
chr13,23760915,23762809,Hist1h4a,{9467: 20.4256},['exo'],down,-0.74990254,2.2169700000000002e-18,exo-only
chr13,24827672,24828338,Acot13,{9499: 10.8457},['exo'],down,-1.107301592,2.1476900000000002e-23,exo-only
chr13,24830723,24832114,Acot13,{9500: 20.2938},['exo'],down,-1.107301592,2.1476900000000002e-23,exo-only
chr13,30542724,30543714,Uqcrfs1,{9573: 8.05783},['exo'],down,-0.733122899,1.46375e-14,exo-only
chr13,30544245,30544880,Uqcrfs1,{9574: 5.81954},['exo'],down,-0.733122899,1.46375e-14,exo-only
chr13,30545080,30545933,Uqcrfs1,{9575: 10.0481},['exo'],down,-0.733122899,1.46375e-14,exo-only
chr13,30659651,30660469,Dusp22,{9576: 6.37983},['exo'],down,-0.824260467,5.7477e-12,exo-only
chr13,30660253,30660974,Dusp22,{9577: 7.46095},['exo'],down,-0.824260467,5.7477e-12,exo-only
chr13,30691278,30692030,Dusp22,{9578: 7.90861},['exo'],down,-0.824260467,5.7477e-12,exo-only
chr13,34162182,34163611,Psmg4,{9612: 35.58},['exo'],down,-0.972204075,2.41981e-16,exo-only
chr13,34919562,34920257,Fam217a,{9632: 9.56974},['exo'],down,-0.72867251,0.014652113,exo-only
chr13,34992839,34995014,Eci2,"{9633: 50.2403, 9634: 50.2403}","['exo', 'exo']",down,-0.648386421,2.72762e-14,exo-only
chr13,35905610,35906583,Rpp40,{9640: 51.779},['exo'],down,-0.573844222,0.00069425,exo-only
chr13,36731391,36732505,Nrn1,{9650: 11.86},['exo'],down,-1.090019884,7.00103e-05,exo-only
chr13,36733774,36734861,Nrn1,{9651: 11.0422},['exo'],down,-1.090019884,7.00103e-05,exo-only
chr13,38053154,38053570,Riok1,{9675: 6.37983},['exo'],down,-0.577784432,6.32585e-08,exo-only
chr13,38625672,38626273,Bloc1s5,{9684: 15.6486},['exo'],down,-0.566084373,4.20445e-08,exo-only
chr13,38629110,38629676,Bloc1s5,{9685: 5.31652},['exo'],down,-0.566084373,4.20445e-08,exo-only
chr13,38634057,38635898,Bloc1s5,{9686: 23.129},['exo'],down,-0.566084373,4.20445e-08,exo-only
chr13,38658034,38659397,Eef1e1,{9687: 19.2725},['exo'],down,-0.747394651,6.53467e-18,exo-only
chr13,41015250,41017568,Tmem14c,{9694: 26.7953},['exo'],down,-0.984477092,6.17189e-31,exo-only
chr13,41191216,41191881,Elovl2,{9698: 7.24779},['exo'],down,-0.548183484,4.24648e-08,exo-only
chr13,43400111,43401339,Nol7,{9743: 5.67032},['exo'],down,-0.739115232,3.77437e-12,exo-only
chr13,47042293,47044311,Tpmt,{9833: 69.0884},['exo'],down,-1.182269829,2.80533e-21,exo-only
chr13,47105960,47106982,Dek,{9835: 7.86846},['exo'],down,-0.506437269,2.1515100000000002e-18,exo-only
chr13,51651233,51652240,Cks2,{9917: 12.8328},['exo'],down,-1.138695466,1.13333e-52,exo-only
chr13,54589624,54590845,Nop16,{9952: 65.5072},['exo'],down,-0.859164221,3.16686e-17,exo-only
chr13,55536027,55537625,Ddx41,{9984: 36.111},['exo'],down,-0.679923975,1.6061200000000001e-18,exo-only
chr13,55592696,55593417,Tmed9,{9987: 9.71862},['exo'],down,-0.588156582,1.0843e-17,exo-only
chr13,55599717,55600497,B4galt7,{9988: 25.2025},['exo'],down,-0.509726495,0.001308029,exo-only
chr13,66904917,66905628,Uqcrb,{10167: 8.80392},['exo'],down,-0.524050297,2.09177e-09,exo-only
chr13,67060751,67061736,Zfp712,{10169: 16.4141},['exo'],down,-0.726519939,7.4573e-05,exo-only
chr13,67127420,67128671,Zfp759,{10172: 7.74195},['exo'],down,-0.595523985,1.82325e-07,exo-only
chr13,67552428,67553407,Zfp748,{10179: 9.14442},['exo'],down,-0.675182181,1.14792e-12,exo-only
chr13,67609056,67610299,Zfp729b,{10180: 11.909},['exo'],down,-0.538955132,5.97178e-05,exo-only
chr13,73328229,73329465,Ndufs6,{10206: 13.2805},['exo'],down,-0.56082197,1.46419e-07,exo-only
chr13,73330636,73331628,Mrpl36,{10207: 9.4008},['exo'],down,-0.761897154,2.1637e-14,exo-only
chr13,74312386,74313224,Pdcd6,{10221: 9.10236},['exo'],down,-0.640976975,7.68404e-14,exo-only
chr13,74313218,74313829,Pdcd6,{10222: 4.94167},['exo'],down,-0.640976975,7.68404e-14,exo-only
chr13,74493986,74494592,Zfp825,{10225: 14.3308},['exo'],down,-0.537410733,0.000711198,exo-only
chr13,75849674,75850892,Glrx,{10230: 4.28278},['exo'],down,-0.763527513,9.64917e-16,exo-only
chr13,80882853,80885238,Arrdc3,{10259: 12.8483},['exo'],down,-0.649918498,5.99547e-09,exo-only
chr13,80884846,80886735,Arrdc3,{10260: 12.0867},['exo'],down,-0.649918498,5.99547e-09,exo-only
chr13,80890257,80890765,Arrdc3,{10261: 9.55002},['exo'],down,-0.649918498,5.99547e-09,exo-only
chr13,81656501,81657965,Lysmd3,{10271: 22.3294},['exo'],down,-0.701933706,8.32286e-12,exo-only
chr13,81710031,81711368,Polr3g,{10272: 13.6103},['exo'],down,-0.815627378,1.27537e-09,exo-only
chr13,83524203,83525130,Mef2c,{10274: 20.8907},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83565172,83566141,Mef2c,{10275: 19.9901},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83585178,83585663,Mef2c,{10276: 6.5889},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83603463,83605246,Mef2c,{10277: 13.7282},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83607372,83608052,Mef2c,{10278: 7.86846},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83651894,83652396,Mef2c,{10279: 14.1661},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83655122,83655547,Mef2c,{10280: 5.07345},['exo'],down,-0.729553934,2.74429e-23,exo-only
chr13,83726875,83727717,C130071C03Rik,{10281: 10.7438},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83729373,83731129,C130071C03Rik,{10282: 13.5789},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83731002,83733140,C130071C03Rik,{10283: 17.0129},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83735156,83736364,C130071C03Rik,{10284: 7.61017},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83738861,83740379,C130071C03Rik,{10285: 46.6164},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83740855,83742776,C130071C03Rik,{10286: 48.7946},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83744085,83746701,C130071C03Rik,{10287: 24.456},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83749400,83750050,C130071C03Rik,{10288: 22.5421},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83829737,83830252,C130071C03Rik,{10289: 6.41642},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,83872590,83872919,C130071C03Rik,{10290: 13.2805},['exo'],down,-0.518013113,4.05097e-12,exo-only
chr13,86045666,86046652,Cox7c,{10296: 6.80515},['exo'],down,-0.685014376,6.77636e-22,exo-only
chr13,89932336,89932837,Xrcc4,{10304: 4.47657},['exo'],down,-0.527213324,3.13637e-06,exo-only
chr13,89994950,89995422,Xrcc4,{10305: 12.6836},['exo'],down,-0.527213324,3.13637e-06,exo-only
chr13,90056311,90057050,Xrcc4,{10306: 7.46095},['exo'],down,-0.527213324,3.13637e-06,exo-only
chr13,90088876,90089982,Xrcc4,{10307: 21.2492},['exo'],down,-0.527213324,3.13637e-06,exo-only
chr13,90111135,90112040,Tmem167,{10308: 9.22445},['exo'],down,-0.574081077,1.3141700000000001e-18,exo-only
chr13,90135581,90137211,Tmem167,{10309: 51.464},['exo'],down,-0.574081077,1.3141700000000001e-18,exo-only
chr13,90922634,90923786,Rps23,{10312: 43.3828},['exo'],down,-1.397288269,1.49838e-17,exo-only
chr13,91807076,91807959,Zcchc9,{10332: 11.271},['exo'],down,-0.835225802,9.1173e-18,exo-only
chr13,91808373,91808956,Zcchc9,{10333: 9.14442},['exo'],down,-0.835225802,9.1173e-18,exo-only
chr13,93303202,93304559,Homer1,{10360: 21.1891},['exo'],down,-0.502758429,1.28208e-16,exo-only
chr13,93388667,93389726,Homer1,{10361: 12.3852},['exo'],down,-0.502758429,1.28208e-16,exo-only
chr13,93399684,93400885,Homer1,{10362: 12.6836},['exo'],down,-0.502758429,1.28208e-16,exo-only
chr13,96646570,96647512,Hmgcr,{10416: 5.43584},['exo'],down,-0.732304423,3.07435e-37,exo-only
chr13,96651469,96652013,Hmgcr,{10417: 4.17813},['exo'],down,-0.732304423,3.07435e-37,exo-only
chr13,96660025,96661560,Hmgcr,{10418: 25.094},['exo'],down,-0.732304423,3.07435e-37,exo-only
chr13,96670832,96671903,Hmgcr,{10419: 27.3071},['exo'],down,-0.732304423,3.07435e-37,exo-only
chr13,96926439,96927109,Gcnt4,{10420: 7.86846},['exo'],down,-0.704995896,7.36937e-19,exo-only
chr13,96928024,96929415,Gcnt4,{10421: 32.7798},['exo'],down,-0.704995896,7.36937e-19,exo-only
chr13,96933433,96933763,Gcnt4,{10422: 9.99507},['exo'],down,-0.704995896,7.36937e-19,exo-only
chr13,96939396,96939757,Gcnt4,{10423: 18.2888},['exo'],down,-0.704995896,7.36937e-19,exo-only
chr13,96943433,96944286,Gcnt4,{10424: 32.7798},['exo'],down,-0.704995896,7.36937e-19,exo-only
chr13,97085540,97086063,Fam169a,{10425: 9.38918},['exo'],down,-0.817936952,3.75296e-08,exo-only
chr13,97131153,97131940,Nsa2,{10426: 4.92423},['exo'],down,-1.165481858,4.969220000000001e-44,exo-only
chr13,97135088,97135662,Nsa2,{10427: 14.6736},['exo'],down,-1.165481858,4.969220000000001e-44,exo-only
chr13,97137268,97138237,Nsa2,{10428: 25.532},['exo'],down,-1.165481858,4.969220000000001e-44,exo-only
chr13,97197563,97198462,Hexb,{10430: 25.3672},['exo'],down,-0.699932512,3.96991e-11,exo-only
chr13,97910575,97911647,Arhgef28,{10442: 15.1545},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,97912135,97912621,Arhgef28,{10443: 5.43584},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,97937744,97939763,Arhgef28,{10444: 11.1914},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,97959221,97959990,Arhgef28,{10445: 16.1428},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,98031016,98032145,Arhgef28,{10446: 22.9797},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,98055462,98055970,Arhgef28,{10447: 12.6836},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,98074454,98075599,Arhgef28,{10448: 20.0961},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,98185682,98186979,Arhgef28,{10449: 15.0989},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,98200627,98201720,Arhgef28,{10450: 15.6486},['exo'],down,-1.313834882,7.47621e-09,exo-only
chr13,98867478,98868452,Tnpo1,{10459: 10.8717},['exo'],down,-0.724419106,1.3885500000000002e-44,exo-only
chr13,98911633,98912570,Tnpo1,{10460: 7.46095},['exo'],down,-0.724419106,1.3885500000000002e-44,exo-only
chr13,98913871,98915272,Tnpo1,{10461: 8.0714},['exo'],down,-0.724419106,1.3885500000000002e-44,exo-only
chr13,98916921,98917421,Tnpo1,{10462: 5.07345},['exo'],down,-0.724419106,1.3885500000000002e-44,exo-only
chr13,98921475,98923155,Tnpo1,{10463: 11.4899},['exo'],down,-0.724419106,1.3885500000000002e-44,exo-only
chr13,99344140,99345265,Ptcd2,{10469: 13.4297},['exo'],down,-0.637006135,1.52243e-12,exo-only
chr13,99352841,99353825,Mrps27,{10470: 24.3789},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99355948,99356593,Mrps27,{10471: 11.5306},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99391153,99392370,Mrps27,{10472: 8.50644},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99391153,99392398,Mrps27,{10473: 8.50644},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99392930,99393517,Mrps27,{10474: 10.633},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99396344,99397960,Mrps27,{10475: 23.7258},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99398095,99398760,Mrps27,{10476: 5.52919},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99408279,99410339,Mrps27,{10477: 11.909},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,99412156,99413361,Mrps27,{10478: 11.2011},['exo'],down,-0.50223516,7.82771e-08,exo-only
chr13,100492683,100493197,Gtf2h2,{10494: 22.7547},['exo'],down,-0.774199301,2.26127e-16,exo-only
chr13,100785829,100787166,Ccnb1,{10500: 27.1579},['exo'],down,-0.816641011,6.47277e-46,exo-only
chr13,104148102,104149073,Trappc13,{10575: 26.37},['exo'],down,-0.510539274,5.7558e-14,exo-only
chr13,104178024,104179642,Trappc13,{10576: 25.532},['exo'],down,-0.510539274,5.7558e-14,exo-only
chr13,104228249,104229394,Ppwd1,{10578: 13.5789},['exo'],down,-0.733632005,8.69214e-19,exo-only
chr13,104694372,104695112,Cwc27,{10583: 7.61017},['exo'],down,-0.624712146,6.00938e-08,exo-only
chr13,104729770,104730251,Cwc27,{10584: 6.16717},['exo'],down,-0.624712146,6.00938e-08,exo-only
chr13,104788312,104788833,Cwc27,{10585: 6.16717},['exo'],down,-0.624712146,6.00938e-08,exo-only
chr13,104792389,104792782,Cwc27,{10586: 6.75362},['exo'],down,-0.624712146,6.00938e-08,exo-only
chr13,104816319,104817943,Cwc27,{10587: 32.0821},['exo'],down,-0.624712146,6.00938e-08,exo-only
chr13,106835965,106837006,Ipo11,{10598: 7.6558},['exo'],down,-0.729156124,1.1037500000000001e-32,exo-only
chr13,106922397,106922928,Ipo11,{10599: 9.88334},['exo'],down,-0.729156124,1.1037500000000001e-32,exo-only
chr13,106946208,106947696,Dimt1,{10600: 36.7079},['exo'],down,-0.64447816,1.62254e-08,exo-only
chr13,106953000,106953482,Dimt1,{10601: 3.43204},['exo'],down,-0.64447816,1.62254e-08,exo-only
chr13,107733204,107733636,Zswim6,{10604: 4.61223},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107743477,107744609,Zswim6,{10605: 17.3094},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107763914,107764458,Zswim6,{10606: 7.44313},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107766504,107767872,Zswim6,{10607: 21.2661},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107784646,107785855,Zswim6,{10608: 10.707},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107803474,107803924,Zswim6,{10609: 4.46588},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107812951,107814619,Zswim6,{10610: 16.2649},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107831294,107832349,Zswim6,{10611: 9.84846},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107835790,107836387,Zswim6,{10612: 27.4333},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107845589,107847672,Zswim6,{10613: 15.0989},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107848941,107849700,Zswim6,{10614: 9.69924},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107866516,107867735,Zswim6,{10615: 9.10236},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107873215,107874332,Zswim6,{10616: 8.40084},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107877952,107879133,Zswim6,{10617: 15.7369},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107884098,107885009,Zswim6,{10618: 6.91834},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,107889623,107891647,Zswim6,{10619: 72.7301},['exo'],down,-0.56186817,2.41715e-16,exo-only
chr13,108043015,108044731,Smim15,{10620: 14.6235},['exo'],down,-0.827871666,9.68898e-26,exo-only
chr13,108094933,108096199,Ndufaf2,{10621: 23.5553},['exo'],down,-0.849143746,0.000702225,exo-only
chr13,108148499,108149253,Ndufaf2,{10622: 5.07345},['exo'],down,-0.849143746,0.000702225,exo-only
chr13,108157769,108159156,Ndufaf2,{10623: 17.3094},['exo'],down,-0.849143746,0.000702225,exo-only
chr13,108159628,108160174,Ndufaf2,{10624: 2.47084},['exo'],down,-0.849143746,0.000702225,exo-only
chr13,108191098,108191566,Ercc8,{10625: 20.2609},['exo'],down,-0.684645843,5.27526e-12,exo-only
chr13,108215003,108215511,Elovl7,{10626: 14.1661},['exo'],down,-0.749021443,0.000166966,exo-only
chr13,108269183,108270706,Elovl7,{10627: 15.3192},['exo'],down,-0.749021443,0.000166966,exo-only
chr13,108384271,108385259,Depdc1b,{10628: 7.08306},['exo'],down,-0.863341096,3.79126e-22,exo-only
chr13,108388310,108389115,Depdc1b,{10629: 10.2128},['exo'],down,-0.863341096,3.79126e-22,exo-only
chr13,108450791,108451442,Pde4d,{10630: 3.1336},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,108684143,108684998,Pde4d,{10631: 16.3075},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109085502,109085977,Pde4d,{10632: 8.29378},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109183961,109184552,Pde4d,{10633: 5.22267},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109231265,109231642,Pde4d,{10634: 8.93176},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109242903,109243875,Pde4d,{10635: 31.9561},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109259795,109260932,Pde4d,{10636: 27.1579},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109261785,109262779,Pde4d,{10637: 15.3696},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109268389,109269149,Pde4d,{10638: 5.5211},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109347664,109348420,Pde4d,{10639: 15.3116},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109439872,109441758,Pde4d,{10640: 25.3672},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109444468,109445748,Pde4d,{10641: 5.10639},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109448171,109449031,Pde4d,{10642: 6.86408},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109475312,109475718,Pde4d,{10643: 3.43204},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109486873,109487938,Pde4d,{10644: 16.5633},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109544264,109545262,Pde4d,{10645: 26.4118},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109546000,109546658,Pde4d,{10646: 8.29378},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109548359,109549506,Pde4d,{10647: 12.1217},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109559986,109560505,Pde4d,{10648: 8.05783},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109568751,109569429,Pde4d,{10649: 4.77695},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109577608,109577993,Pde4d,{10650: 7.46095},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109684779,109686256,Pde4d,{10651: 17.3094},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109821682,109824513,Pde4d,{10652: 42.9575},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109904036,109904382,Pde4d,{10653: 6.42417},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,109951265,109951676,Pde4d,{10654: 3.62389},['exo'],down,-0.820393761,2.93561e-18,exo-only
chr13,111489584,111491009,Gpbp1,{10667: 55.5114},['exo'],down,-0.592272873,1.25055e-22,exo-only
chr13,111754615,111755127,Map3k1,{10671: 2.63556},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,111771038,111771844,Map3k1,{10672: 9.55002},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,111782101,111783161,Map3k1,{10673: 5.37189},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,111788092,111789342,Map3k1,{10674: 22.6813},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,111789913,111792181,Map3k1,{10675: 10.707},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,111795995,111796792,Map3k1,{10676: 14.4609},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,111797282,111798602,Map3k1,{10677: 13.8367},['exo'],down,-1.002796731,3.44467e-46,exo-only
chr13,113793509,113795214,Arl15,{10720: 15.8133},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113853500,113854198,Arl15,{10721: 7.75939},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113864322,113866017,Arl15,{10722: 16.8017},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113864562,113866266,Arl15,{10723: 17.7571},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113868947,113869771,Arl15,{10724: 26.2625},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113887011,113888976,Arl15,{10725: 7.16251},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113914449,113915321,Arl15,{10726: 17.011},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113917021,113918889,Arl15,{10727: 34.6188},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113947645,113948286,Arl15,{10728: 11.2011},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113986775,113987481,Arl15,{10729: 9.25158},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,113993986,113994872,Arl15,{10730: 5.22267},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,114030449,114031122,Arl15,{10731: 12.8328},['exo'],down,-0.523117994,8.03822e-10,exo-only
chr13,114351141,114352156,Ndufs4,{10732: 10.8457},['exo'],down,-0.736232597,9.55594e-16,exo-only
chr13,114834350,114834752,Itga2,{10734: 12.3343},['exo'],down,-0.682248321,0.008097801,exo-only
chr13,114838013,114839994,Itga2,{10735: 60.7321},['exo'],down,-0.682248321,0.008097801,exo-only
chr13,114840198,114842200,Itga2,{10736: 21.7434},['exo'],down,-0.682248321,0.008097801,exo-only
chr13,114847843,114848533,Itga2,{10737: 5.74185},['exo'],down,-0.682248321,0.008097801,exo-only
chr13,114923043,114924217,Itga2,{10738: 18.9268},['exo'],down,-0.682248321,0.008097801,exo-only
chr13,114930953,114932093,Itga2,{10739: 10.5946},['exo'],down,-0.682248321,0.008097801,exo-only
chr13,119689906,119691267,Hmgcs1,{10756: 71.7744},['exo'],down,-1.148969051,4.06651e-86,exo-only
chr13,119731900,119732920,Nim1k,{10757: 6.41642},['exo'],down,-0.513234415,2.47569e-10,exo-only
chr13,119753525,119756963,Nim1k,{10758: 28.0532},['exo'],down,-0.513234415,2.47569e-10,exo-only
