chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr11,107569509,107570004,Helz,{9120: 9.54453},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107592065,107593168,Helz,{9121: 20.2114},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107636692,107637469,Helz,{9122: 17.2882},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107650551,107652009,Helz,{9123: 12.8219},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107665881,107666682,Helz,{9124: 11.956},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107675486,107675959,Helz,{9125: 21.7797},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107676710,107677080,Helz,{9126: 3.6885},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107687606,107688540,Helz,{9127: 9.96335},['endo'],up,0.947950159,4.0098800000000004e-30,endo-only
chr11,107875166,107877791,Cacng5,{9137: 42.3201},['endo'],up,1.516723467,2.0021299999999998e-27,endo-only
chr11,107878316,107879203,Cacng5,{9138: 12.7861},['endo'],up,1.516723467,2.0021299999999998e-27,endo-only
chr11,107884017,107885494,Cacng5,{9139: 11.5255},['endo'],up,1.516723467,2.0021299999999998e-27,endo-only
chr11,107897193,107898051,Cacng5,{9140: 4.74236},['endo'],up,1.516723467,2.0021299999999998e-27,endo-only
chr11,107903530,107904546,Cacng5,{9141: 31.7914},['endo'],up,1.516723467,2.0021299999999998e-27,endo-only
chr11,107905341,107906388,Cacng5,{9142: 11.102},['endo'],up,1.516723467,2.0021299999999998e-27,endo-only
chr11,108919963,108920854,Axin2,{9200: 21.7797},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,108920089,108921844,Axin2,{9201: 22.6908},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,108921961,108922660,Axin2,{9202: 13.1732},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,108926740,108927529,Axin2,{9203: 8.28393},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,108934414,108935820,Axin2,{9204: 24.1967},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,108940663,108941236,Axin2,{9205: 11.2411},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,108948656,108949305,Axin2,{9206: 8.25521},['endo'],up,1.16932404,4.5481999999999995e-40,endo-only
chr11,110167896,110168809,Abca9,{9256: 14.8027},['endo'],up,1.362384054,1.75661e-07,endo-only
chr11,113785123,113786389,Sdk2,{9347: 21.35},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113786883,113787770,Sdk2,{9348: 13.9487},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113791933,113792921,Sdk2,{9349: 15.3073},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113797521,113798187,Sdk2,{9350: 8.78214},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113798919,113799547,Sdk2,{9351: 16.7479},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113805838,113807671,Sdk2,{9352: 25.9951},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113811046,113811667,Sdk2,{9353: 39.7989},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113818818,113819719,Sdk2,{9354: 15.8079},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113828338,113829122,Sdk2,{9355: 12.7861},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113892463,113893236,Sdk2,{9356: 12.1194},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113950643,113951304,Sdk2,{9357: 15.372},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113951516,113952266,Sdk2,{9358: 21.4302},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113960257,113960890,Sdk2,{9359: 8.54002},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113964660,113965018,Sdk2,{9360: 5.58265},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113969065,113969612,Sdk2,{9361: 3.96188},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113969831,113971067,Sdk2,{9362: 40.0466},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113971542,113972500,Sdk2,{9363: 7.377},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113980879,113982642,Sdk2,{9364: 29.8942},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113986078,113987056,Sdk2,{9365: 13.664},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,113989410,113990859,Sdk2,{9366: 21.6041},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114004370,114005484,Sdk2,{9367: 12.6463},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114012364,114013317,Sdk2,{9368: 6.49878},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114014858,114015177,Sdk2,{9369: 7.40135},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114018829,114020029,Sdk2,{9370: 23.7713},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114039910,114041327,Sdk2,{9371: 39.2586},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114043208,114044353,Sdk2,{9372: 15.1053},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114047006,114048082,Sdk2,{9373: 13.8666},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114050963,114052155,Sdk2,{9374: 27.3281},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114064623,114066625,Sdk2,{9375: 16.8617},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114066735,114067521,Sdk2,{9376: 11.2411},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114068163,114068883,Sdk2,{9377: 18.4425},['endo'],up,1.875182317,1.16073e-10,endo-only
chr11,114675164,114676952,Ttyh2,{9383: 11.5255},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114679662,114681021,Ttyh2,{9384: 14.2267},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114683688,114684420,Ttyh2,{9385: 5.12401},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114685047,114685960,Ttyh2,{9386: 9.10935},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114686488,114686802,Ttyh2,{9387: 7.40135},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114703501,114705167,Ttyh2,{9388: 61.1237},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114706161,114706725,Ttyh2,{9389: 5.44493},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114707900,114708745,Ttyh2,{9390: 10.3629},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114711461,114712344,Ttyh2,{9391: 8.43086},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114718485,114719425,Ttyh2,{9392: 11.102},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114721605,114721964,Ttyh2,{9393: 6.84325},['endo'],up,1.288741278,1.17804e-28,endo-only
chr11,114769951,114770778,Kif19a,{9397: 16.3878},['endo'],up,0.873632525,0.001802939,endo-only
chr11,114780073,114781018,Kif19a,{9398: 19.0727},['endo'],up,0.873632525,0.001802939,endo-only
chr11,114786790,114787446,Kif19a,{9399: 16.3878},['endo'],up,0.873632525,0.001802939,endo-only
chr11,114793221,114794127,Btbd17,{9400: 21.9704},['endo'],up,1.258799255,1.05131e-32,endo-only
chr11,114794750,114796851,Btbd17,{9401: 97.1305},['endo'],up,1.258799255,1.05131e-32,endo-only
chr11,115209450,115210539,Tmem104,{9413: 17.08},['endo'],up,1.38030208,1.79411e-13,endo-only
chr11,115210872,115211688,Tmem104,{9414: 13.664},['endo'],up,1.38030208,1.79411e-13,endo-only
chr11,115225134,115225835,Tmem104,{9415: 15.1053},['endo'],up,1.38030208,1.79411e-13,endo-only
chr11,115226413,115227451,Tmem104,{9416: 19.642},['endo'],up,1.38030208,1.79411e-13,endo-only
chr11,115233999,115234782,Tmem104,{9417: 31.0287},['endo'],up,1.38030208,1.79411e-13,endo-only
chr11,115477120,115477686,Armc7,{9436: 5.94282},['endo'],up,0.892208789,0.000762227,endo-only
chr11,115765010,115766861,Tmem94,{9454: 30.6145},['endo'],up,0.720670935,4.26784e-14,endo-only
chr11,115775226,115776414,Tmem94,{9455: 26.1124},['endo'],up,0.720670935,4.26784e-14,endo-only
chr11,115778695,115781281,Tmem94,{9456: 77.4585},['endo'],up,0.720670935,4.26784e-14,endo-only
chr11,115788699,115789271,Tmem94,{9457: 6.26268},['endo'],up,0.720670935,4.26784e-14,endo-only
chr11,115800622,115802348,Caskin2,{9458: 13.5064},['endo'],up,0.637624012,1.13751e-08,endo-only
chr11,115813587,115815015,Caskin2,{9459: 41.1004},['endo'],up,0.637624012,1.13751e-08,endo-only
chr11,116328761,116330663,Foxj1,{9505: 14.754},['endo'],up,1.699969058,6.85079e-50,endo-only
chr11,116331862,116333826,Foxj1,{9506: 26.6977},['endo'],up,1.699969058,6.85079e-50,endo-only
chr11,116334365,116336148,Foxj1,{9507: 27.7516},['endo'],up,1.699969058,6.85079e-50,endo-only
chr11,116336487,116337193,Foxj1,{9508: 12.5254},['endo'],up,1.699969058,6.85079e-50,endo-only
chr11,116542735,116543761,Ube2o,{9532: 8.07957},['endo'],up,0.702385551,3.47685e-15,endo-only
chr11,116547524,116548759,Ube2o,{9533: 18.1886},['endo'],up,0.702385551,3.47685e-15,endo-only
chr11,116559981,116560496,Ube2o,{9534: 5.58265},['endo'],up,0.702385551,3.47685e-15,endo-only
chr11,116569259,116569703,Ube2o,{9535: 6.83201},['endo'],up,0.702385551,3.47685e-15,endo-only
chr11,116923104,116923866,Mgat5b,{9554: 7.68601},['endo'],up,2.047173213,1.71677e-17,endo-only
chr11,116938835,116939611,Mgat5b,{9555: 3.16157},['endo'],up,2.047173213,1.71677e-17,endo-only
chr11,116964220,116965019,Mgat5b,{9556: 7.02333},['endo'],up,2.047173213,1.71677e-17,endo-only
chr11,117654123,117655015,Tnrc6c,{9594: 15.6674},['endo'],up,0.928491695,1.66948e-29,endo-only
chr11,117655526,117656074,Tnrc6c,{9595: 7.11668},['endo'],up,0.928491695,1.66948e-29,endo-only
chr11,117696189,117696630,Tnrc6c,{9596: 7.20136},['endo'],up,0.928491695,1.66948e-29,endo-only
chr11,117706818,117707631,Tnrc6c,{9597: 14.8027},['endo'],up,0.928491695,1.66948e-29,endo-only
chr11,117729590,117730631,Tnrc6c,{9598: 13.3263},['endo'],up,0.928491695,1.66948e-29,endo-only
chr11,117741981,117742502,Tnrc6c,{9599: 8.28393},['endo'],up,0.928491695,1.66948e-29,endo-only
chr11,117962951,117964266,Socs3,{9619: 37.2914},['endo'],up,0.822873303,0.003078187,endo-only
chr11,117968302,117970994,Socs3,{9620: 14.754},['endo'],up,0.822873303,0.003078187,endo-only
chr11,117986558,117987472,Pgs1,{9621: 18.0912},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,117991537,117992976,Pgs1,{9622: 17.6484},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,117993926,117994664,Pgs1,{9623: 8.82468},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,118004451,118005611,Pgs1,{9624: 10.5386},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,118008937,118009544,Pgs1,{9625: 14.2267},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,118011247,118012086,Pgs1,{9626: 21.6347},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,118012605,118013801,Pgs1,{9627: 9.39402},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,118021454,118022348,Pgs1,{9628: 11.102},['endo'],up,0.540805683,1.30172e-10,endo-only
chr11,118042820,118044099,Dnah17,{9629: 23.3605},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118048732,118049397,Dnah17,{9630: 9.72461},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118053865,118054979,Dnah17,{9631: 11.8856},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118058086,118059016,Dnah17,{9632: 11.4168},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118074811,118075739,Dnah17,{9633: 19.2691},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118102835,118104989,Dnah17,{9634: 21.7903},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118108758,118109773,Dnah17,{9635: 10.1873},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118123091,118123972,Dnah17,{9636: 3.78179},['endo'],up,0.902698419,1.24854e-06,endo-only
chr11,118322295,118323212,Timp2,{9657: 8.07957},['endo'],up,1.031060663,7.9057e-39,endo-only
chr11,118323613,118324547,Timp2,{9658: 10.8174},['endo'],up,1.031060663,7.9057e-39,endo-only
chr11,118326866,118328860,Timp2,{9659: 47.9027},['endo'],up,1.031060663,7.9057e-39,endo-only
chr11,118345113,118346311,Timp2,{9660: 9.72461},['endo'],up,1.031060663,7.9057e-39,endo-only
chr11,118353581,118354746,Timp2,{9661: 29.534},['endo'],up,1.031060663,7.9057e-39,endo-only
chr11,118355042,118356276,Timp2,{9662: 24.0631},['endo'],up,1.031060663,7.9057e-39,endo-only
chr11,119267018,119267914,Gaa,{9711: 42.9847},['endo'],up,0.725056893,9.02576e-12,endo-only
chr11,119271061,119271775,Gaa,{9712: 6.1229},['endo'],up,0.725056893,9.02576e-12,endo-only
chr11,119277936,119278273,Gaa,{9713: 5.58265},['endo'],up,0.725056893,9.02576e-12,endo-only
chr11,119358642,119359693,Slc26a11,{9719: 17.9156},['endo'],up,1.170918868,1.90996e-07,endo-only
chr11,119392791,119394074,Rnf213,{9721: 16.0276},['endo'],up,2.679443324,0.0,endo-only
chr11,119435835,119436525,Rnf213,{9722: 7.56359},['endo'],up,2.679443324,0.0,endo-only
chr11,120242607,120244055,Bahcc1,{9793: 22.7734},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120244551,120245251,Bahcc1,{9794: 16.928},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120248841,120249380,Bahcc1,{9795: 12.606},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120250387,120250939,Bahcc1,{9796: 10.8174},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120251786,120253956,Bahcc1,{9797: 26.4726},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120254640,120256438,Bahcc1,{9798: 41.9786},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120256783,120257691,Bahcc1,{9799: 12.4259},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120261403,120263037,Bahcc1,{9800: 35.1286},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120263998,120264633,Bahcc1,{9801: 14.5869},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120266121,120266802,Bahcc1,{9802: 13.9487},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120269337,120270052,Bahcc1,{9803: 13.3489},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120273009,120273563,Bahcc1,{9804: 5.40868},['endo'],up,0.825218452,1.58603e-15,endo-only
chr11,120475907,120476341,Hgs,{9817: 3.78179},['endo'],up,0.739625701,7.40123e-14,endo-only
chr11,120484057,120485107,Hgs,{9818: 15.4873},['endo'],up,0.739625701,7.40123e-14,endo-only
chr11,120726857,120727994,Dcxr,{9841: 18.5488},['endo'],up,1.613071691,2.9959700000000003e-61,endo-only
chr11,120809292,120810162,Fasn,{9844: 19.6293},['endo'],up,0.675213928,1.545e-21,endo-only
chr11,120815790,120816214,Fasn,{9845: 3.42162},['endo'],up,0.675213928,1.545e-21,endo-only
chr11,120817980,120818329,Fasn,{9846: 7.92376},['endo'],up,0.675213928,1.545e-21,endo-only
chr11,120823010,120823368,Fasn,{9847: 3.86414},['endo'],up,0.675213928,1.545e-21,endo-only
chr11,120824111,120825942,Fasn,{9848: 21.7903},['endo'],up,0.675213928,1.545e-21,endo-only
chr12,3805710,3806760,Dnmt3a,{9931: 12.295},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3812496,3812961,Dnmt3a,{9932: 4.39107},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3814285,3814831,Dnmt3a,{9933: 4.68222},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3815176,3815832,Dnmt3a,{9934: 5.12401},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3816462,3817339,Dnmt3a,{9935: 11.0655},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3821333,3821738,Dnmt3a,{9936: 3.98534},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3823169,3823717,Dnmt3a,{9937: 27.2246},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3824703,3825772,Dnmt3a,{9938: 12.2407},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3833617,3834881,Dnmt3a,{9939: 12.1194},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3834776,3835583,Dnmt3a,{9940: 14.8027},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3841085,3841607,Dnmt3a,{9941: 23.3605},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3855550,3856589,Dnmt3a,{9942: 13.9487},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3857414,3858221,Dnmt3a,{9943: 10.8051},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3862818,3863717,Dnmt3a,{9944: 7.92376},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3866370,3867015,Dnmt3a,{9945: 7.40135},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3868528,3869136,Dnmt3a,{9946: 21.9704},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3871123,3872330,Dnmt3a,{9947: 24.1314},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3882219,3882942,Dnmt3a,{9948: 4.14196},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3887187,3888957,Dnmt3a,{9949: 27.7516},['endo'],up,1.062641985,2.74108e-37,endo-only
chr12,3981507,3982298,Efr3b,{9950: 25.4682},['endo'],up,0.89987869,0.000266818,endo-only
chr12,3983110,3983528,Efr3b,{9951: 15.3073},['endo'],up,0.89987869,0.000266818,endo-only
chr12,3996751,3997354,Efr3b,{9952: 5.97186},['endo'],up,0.89987869,0.000266818,endo-only
chr12,4004500,4005567,Efr3b,{9953: 8.43086},['endo'],up,0.89987869,0.000266818,endo-only
chr12,4006896,4008289,Efr3b,{9954: 21.9704},['endo'],up,0.89987869,0.000266818,endo-only
chr12,4008607,4008983,Efr3b,{9955: 8.25535},['endo'],up,0.89987869,0.000266818,endo-only
chr12,4009826,4010594,Efr3b,{9956: 10.8174},['endo'],up,0.89987869,0.000266818,endo-only
chr12,4027931,4028906,Efr3b,{9957: 11.4168},['endo'],up,0.89987869,0.000266818,endo-only
chr12,4037831,4038769,Efr3b,{9958: 26.3464},['endo'],up,0.89987869,0.000266818,endo-only
chr12,5119645,5120844,Klhl29,{9991: 14.2267},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5135908,5136938,Klhl29,{9992: 9.54453},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5188942,5189526,Klhl29,{9993: 9.54453},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5192492,5193132,Klhl29,{9994: 5.69334},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5213247,5214741,Klhl29,{9995: 64.4609},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5215557,5216590,Klhl29,{9996: 16.0276},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5218555,5218997,Klhl29,{9997: 17.4683},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5219657,5221286,Klhl29,{9998: 19.4492},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5236998,5237524,Klhl29,{9999: 22.5107},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5243271,5243959,Klhl29,{10000: 17.1081},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5244188,5246233,Klhl29,{10001: 32.4521},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5246746,5247951,Klhl29,{10002: 12.9661},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5252737,5254283,Klhl29,{10003: 54.6249},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5269137,5269820,Klhl29,{10004: 6.83201},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5274999,5275993,Klhl29,{10005: 13.9487},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5288071,5288737,Klhl29,{10006: 9.54453},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5296889,5297288,Klhl29,{10007: 8.43086},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,5373518,5374233,Klhl29,{10008: 7.92376},['endo'],up,1.821685372,2.60884e-19,endo-only
chr12,8310988,8311467,Hs1bp3,{10009: 7.20342},['endo'],up,0.587080941,5.23572e-06,endo-only
chr12,8316652,8317051,Hs1bp3,{10010: 5.97186},['endo'],up,0.587080941,5.23572e-06,endo-only
chr12,8320001,8320837,Hs1bp3,{10011: 7.3835},['endo'],up,0.587080941,5.23572e-06,endo-only
chr12,8326091,8327429,Hs1bp3,{10012: 19.3574},['endo'],up,0.587080941,5.23572e-06,endo-only
chr12,8333508,8334457,Hs1bp3,{10013: 7.74367},['endo'],up,0.587080941,5.23572e-06,endo-only
chr12,14148117,14150420,Fam84a,{10063: 22.6908},['endo'],up,1.115882665,2.6915e-41,endo-only
chr12,14151140,14153039,Fam84a,{10064: 24.1314},['endo'],up,1.115882665,2.6915e-41,endo-only
chr12,16996820,16997806,Pqlc3,{10101: 13.3489},['endo'],up,1.17337693,1.6197400000000002e-24,endo-only
chr12,16999360,17000981,Pqlc3,{10102: 20.8899},['endo'],up,1.17337693,1.6197400000000002e-24,endo-only
chr12,17001859,17002370,Pqlc3,{10103: 14.4068},['endo'],up,1.17337693,1.6197400000000002e-24,endo-only
chr12,17689939,17692247,Hpcal1,{10117: 32.4154},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17710502,17711699,Hpcal1,{10118: 12.4706},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17726053,17726699,Hpcal1,{10119: 8.78214},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17741672,17742296,Hpcal1,{10120: 13.9487},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17744936,17745490,Hpcal1,{10121: 10.9852},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17746504,17747537,Hpcal1,{10122: 24.1967},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17753401,17753762,Hpcal1,{10123: 3.96188},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17754783,17755381,Hpcal1,{10124: 18.1886},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,17769340,17769654,Hpcal1,{10125: 5.40868},['endo'],up,0.781033221,2.63048e-21,endo-only
chr12,21202706,21205562,Asap2,{10141: 20.3497},['endo'],up,0.569506032,1.57492e-13,endo-only
chr12,21226830,21227762,Asap2,{10142: 16.6861},['endo'],up,0.569506032,1.57492e-13,endo-only
chr12,21266468,21266973,Asap2,{10143: 11.1653},['endo'],up,0.569506032,1.57492e-13,endo-only
chr12,24974470,24975615,Kidins220,{10184: 14.754},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,24986113,24986493,Kidins220,{10185: 5.94282},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,25011065,25011418,Kidins220,{10186: 9.9047},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,25020717,25021569,Kidins220,{10187: 12.7861},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,25033810,25034922,Kidins220,{10188: 12.5254},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,25033862,25035596,Kidins220,{10189: 31.8751},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,25042510,25042975,Kidins220,{10190: 6.54735},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,25057417,25058015,Kidins220,{10191: 4.14196},['endo'],up,0.858012122,7.31313e-36,endo-only
chr12,26456029,26456735,Rsad2,{10212: 11.7681},['endo'],up,6.258635674,0.0,endo-only
chr12,26468933,26470253,Cmpk2,{10213: 20.1696},['endo'],up,3.700652788,1.5479e-302,endo-only
chr12,29935916,29936645,Pxdn,{10266: 20.8899},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,29937840,29939163,Pxdn,{10267: 20.8899},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,29950742,29951502,Pxdn,{10268: 19.4492},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,29954003,29954909,Pxdn,{10269: 28.4667},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,29984675,29985821,Pxdn,{10270: 18.5488},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,30002758,30003347,Pxdn,{10271: 7.02333},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,30004275,30004742,Pxdn,{10272: 9.67868},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,30006530,30007095,Pxdn,{10273: 11.5924},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,30014630,30015715,Pxdn,{10274: 12.1194},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,30017532,30018119,Pxdn,{10275: 5.76273},['endo'],up,0.778835534,5.0898e-26,endo-only
chr12,35495866,35496586,Ahr,{10373: 7.02333},['endo'],up,2.785459106,5.62388e-28,endo-only
chr12,40463980,40465233,Dock4,{10430: 31.5149},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40477107,40478522,Dock4,{10431: 48.9832},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40481500,40482383,Dock4,{10432: 10.0848},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40483197,40483982,Dock4,{10433: 21.7903},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40484191,40484946,Dock4,{10434: 16.1591},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40498071,40499651,Dock4,{10435: 23.9514},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40507821,40508620,Dock4,{10436: 8.25521},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40511851,40512456,Dock4,{10437: 19.1451},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40554639,40555442,Dock4,{10438: 18.0912},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40564442,40565661,Dock4,{10439: 11.6714},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40594911,40595633,Dock4,{10440: 8.95778},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40622928,40623489,Dock4,{10441: 19.2691},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40644420,40644982,Dock4,{10442: 10.9852},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40657098,40658014,Dock4,{10443: 27.049},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40678166,40678985,Dock4,{10444: 6.54735},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40680314,40680973,Dock4,{10445: 11.2411},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40690982,40691473,Dock4,{10446: 10.9852},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
chr12,40745567,40747062,Dock4,{10447: 11.8856},['endo'],up,1.004183707,3.6972299999999996e-43,endo-only
