chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr10,61254137,61255821,Adamts14,{3413: 24.0307},['exo'],up,0.987949856,7.625689999999999e-21,exo-only
chr10,61451240,61451758,Eif4ebp2,{3419: 6.11798},['exo'],up,0.60780841,4.08477e-18,exo-only
chr10,61736537,61736994,Aifm2,{3433: 6.56564},['exo'],up,0.671174083,0.008012654,exo-only
chr10,70244257,70246360,Slc16a9,{3590: 11.6391},['exo'],up,1.398810544,4.45499e-12,exo-only
chr10,70254628,70255329,Slc16a9,{3591: 5.31652},['exo'],up,1.398810544,4.45499e-12,exo-only
chr10,70278267,70279188,Slc16a9,{3592: 11.5306},['exo'],up,1.398810544,4.45499e-12,exo-only
chr10,70439767,70441573,Fam13c,{3594: 10.2961},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70442164,70443017,Fam13c,{3595: 13.3425},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70457913,70459053,Fam13c,{3596: 17.6509},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70484256,70486088,Fam13c,{3597: 46.9981},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70520144,70522281,Fam13c,{3598: 21.1891},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70531513,70533268,Fam13c,{3599: 20.8907},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70544233,70544903,Fam13c,{3600: 13.823},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70556413,70557338,Fam13c,{3601: 10.1469},['exo'],up,0.571714847,1.70185e-11,exo-only
chr10,70571826,70573264,Phyhipl,{3602: 9.10236},['exo'],up,1.013051757,3.41609e-21,exo-only
chr10,70638964,70639757,Phyhipl,{3603: 7.31173},['exo'],up,1.013051757,3.41609e-21,exo-only
chr10,70648291,70649920,Phyhipl,{3604: 23.3927},['exo'],up,1.013051757,3.41609e-21,exo-only
chr10,70651853,70652255,Phyhipl,{3605: 5.31652},['exo'],up,1.013051757,3.41609e-21,exo-only
chr10,75036366,75037964,Rab36,{3641: 17.9547},['exo'],up,1.522382496,1.72382e-20,exo-only
chr10,75050432,75051360,Rab36,{3642: 5.37189},['exo'],up,1.522382496,1.72382e-20,exo-only
chr10,75054333,75054767,Rab36,{3643: 9.99507},['exo'],up,1.522382496,1.72382e-20,exo-only
chr10,75555696,75557391,Lrrc75b,{3679: 31.462},['exo'],up,3.130209727,1.01268e-33,exo-only
chr10,75558152,75558864,Lrrc75b,{3680: 17.1602},['exo'],up,3.130209727,1.01268e-33,exo-only
chr10,75647215,75647944,Cabin1,{3684: 18.2047},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75666317,75666730,Cabin1,{3685: 13.7282},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75703177,75705189,Cabin1,{3686: 41.2562},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75708441,75709072,Cabin1,{3687: 20.6281},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75714989,75715815,Cabin1,{3688: 18.3539},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75719596,75720729,Cabin1,{3689: 13.185},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75721589,75722218,Cabin1,{3690: 7.16251},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,75763899,75764858,Cabin1,{3691: 14.2483},['exo'],up,0.67822938,1.45536e-19,exo-only
chr10,77062550,77063263,Col18a1,{3726: 10.2077},['exo'],up,0.710864484,0.00040183,exo-only
chr10,77124001,77124383,Col18a1,{3727: 4.17813},['exo'],up,0.710864484,0.00040183,exo-only
chr10,77129591,77130064,Col18a1,{3728: 3.58126},['exo'],up,0.710864484,0.00040183,exo-only
chr10,77130435,77131151,Col18a1,{3729: 12.8328},['exo'],up,0.710864484,0.00040183,exo-only
chr10,77163456,77164177,Col18a1,{3730: 5.96876},['exo'],up,0.710864484,0.00040183,exo-only
chr10,78464634,78465447,Pdxk,{3768: 14.325},['exo'],up,0.85521422,1.41528e-16,exo-only
chr10,78573670,78575446,Ilvbl,{3770: 21.2661},['exo'],up,0.565772652,0.000122864,exo-only
chr10,78575551,78576278,Ilvbl,{3771: 12.8328},['exo'],up,0.565772652,0.000122864,exo-only
chr10,78591253,78592420,Syde1,{3772: 13.0131},['exo'],up,0.548020189,2.42423e-08,exo-only
chr10,79723035,79723633,Hcn2,{3780: 9.25158},['exo'],up,1.612577025,2.43522e-09,exo-only
chr10,79736748,79737573,Hcn2,{3781: 9.38918},['exo'],up,1.612577025,2.43522e-09,exo-only
chr10,79794497,79795085,Palm,{3784: 13.672},['exo'],up,0.695841165,3.29702e-06,exo-only
chr10,79803420,79804508,Palm,{3785: 36.111},['exo'],up,0.695841165,3.29702e-06,exo-only
chr10,79807835,79808621,Palm,{3786: 12.3852},['exo'],up,0.695841165,3.29702e-06,exo-only
chr10,80070545,80071939,Sbno2,{3806: 18.4489},['exo'],up,0.724102358,1.62634e-10,exo-only
chr10,80096945,80097304,Sbno2,{3807: 5.22267},['exo'],up,0.724102358,1.62634e-10,exo-only
chr10,80140264,80142582,Cbarp,{3809: 41.51},['exo'],up,0.663587065,1.81917e-06,exo-only
chr10,80147935,80150002,Midn,{3810: 23.875},['exo'],up,0.705021024,3.08502e-26,exo-only
chr10,80156554,80157860,Midn,{3811: 25.3672},['exo'],up,0.705021024,3.08502e-26,exo-only
chr10,80301042,80301625,Apc2,{3824: 6.41642},['exo'],up,1.311326644,4.1088000000000005e-19,exo-only
chr10,80302336,80303071,Apc2,{3825: 16.7125},['exo'],up,1.311326644,4.1088000000000005e-19,exo-only
chr10,80332325,80333067,Reep6,{3829: 29.1559},['exo'],up,0.76390076,0.000504172,exo-only
chr10,80333600,80334445,Reep6,{3830: 16.1622},['exo'],up,0.76390076,0.000504172,exo-only
chr10,80717541,80717861,Ap3d1,{3852: 5.81954},['exo'],up,0.871539328,2.68607e-26,exo-only
chr10,80742013,80743149,Ap3d1,{3853: 64.4626},['exo'],up,0.871539328,2.68607e-26,exo-only
chr10,80772490,80773720,Dot1l,{3854: 14.1758},['exo'],up,0.799712743,2.02611e-27,exo-only
chr10,80773971,80774868,Dot1l,{3855: 4.04056},['exo'],up,0.799712743,2.02611e-27,exo-only
chr10,80963279,80964488,Gng7,{3866: 19.6969},['exo'],up,0.835318434,8.65693e-05,exo-only
chr10,80966779,80967654,Gng7,{3867: 12.0247},['exo'],up,0.835318434,8.65693e-05,exo-only
chr10,80999294,81000656,Gng7,{3868: 14.1758},['exo'],up,0.835318434,8.65693e-05,exo-only
chr10,81010062,81010470,Gng7,{3869: 4.92423},['exo'],up,0.835318434,8.65693e-05,exo-only
chr10,81014079,81015211,Gng7,{3870: 12.6836},['exo'],up,0.835318434,8.65693e-05,exo-only
chr10,81401311,81401779,Nfic,{3896: 7.23047},['exo'],up,1.491371948,1.96959e-53,exo-only
chr10,81411559,81412592,Nfic,{3897: 17.1602},['exo'],up,1.491371948,1.96959e-53,exo-only
chr10,81414905,81417734,Nfic,{3898: 17.4586},['exo'],up,1.491371948,1.96959e-53,exo-only
chr10,81418739,81419888,Nfic,{3899: 9.25158},['exo'],up,1.491371948,1.96959e-53,exo-only
chr10,81486197,81486654,Ncln,{3900: 6.16717},['exo'],up,0.618797046,7.97265e-11,exo-only
chr10,81495805,81496927,Ncln,{3901: 93.0682},['exo'],up,0.618797046,7.97265e-11,exo-only
chr10,83229339,83229783,Slc41a2,{3950: 6.71486},['exo'],up,0.620826352,3.99474e-13,exo-only
chr10,83234673,83235482,Slc41a2,{3951: 15.7369},['exo'],up,0.620826352,3.99474e-13,exo-only
chr10,83240813,83241473,Slc41a2,{3952: 6.41642},['exo'],up,0.620826352,3.99474e-13,exo-only
chr10,83247410,83248531,Slc41a2,{3953: 14.6736},['exo'],up,0.620826352,3.99474e-13,exo-only
chr10,83265074,83266550,Slc41a2,{3954: 7.01329},['exo'],up,0.620826352,3.99474e-13,exo-only
chr10,83337638,83338261,Slc41a2,{3955: 7.31173},['exo'],up,0.620826352,3.99474e-13,exo-only
chr10,84394031,84394436,Nuak1,{3973: 3.95334},['exo'],up,0.834145839,0.00089169,exo-only
chr10,84440406,84440867,Nuak1,{3974: 3.29445},['exo'],up,0.834145839,0.00089169,exo-only
chr10,84441393,84442027,Nuak1,{3975: 12.8483},['exo'],up,0.834145839,0.00089169,exo-only
chr10,84575972,84577373,Tcp11l2,{3977: 31.2973},['exo'],up,0.915717137,3.75296e-05,exo-only
chr10,84603757,84604218,Tcp11l2,{3978: 3.87969},['exo'],up,0.915717137,3.75296e-05,exo-only
chr10,85386126,85387090,Btbd11,{4026: 16.8017},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85387676,85389640,Btbd11,{4027: 10.0481},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85431461,85431920,Btbd11,{4028: 6.91834},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85463466,85464948,Btbd11,{4029: 22.6813},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85473783,85474315,Btbd11,{4030: 19.5648},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85481923,85483133,Btbd11,{4031: 14.9219},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85508669,85508975,Btbd11,{4032: 3.73048},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85516664,85517920,Btbd11,{4033: 7.57723},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85538621,85539939,Btbd11,{4034: 7.01329},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85597772,85599010,Btbd11,{4035: 23.3927},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85608877,85609457,Btbd11,{4036: 12.7597},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85611250,85611954,Btbd11,{4037: 7.86846},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85651931,85652651,Btbd11,{4038: 5.60056},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85656030,85656741,Btbd11,{4039: 11.9375},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,85661478,85661939,Btbd11,{4040: 5.27112},['exo'],up,0.718434494,2.4648e-11,exo-only
chr10,86069031,86069985,Syn3,{4048: 11.271},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86097718,86098112,Syn3,{4049: 2.68594},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86100098,86101151,Syn3,{4050: 9.84846},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86144422,86145480,Syn3,{4051: 12.8328},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86166495,86167426,Syn3,{4052: 10.633},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86193560,86194480,Syn3,{4053: 16.3075},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86223357,86224113,Syn3,{4054: 11.0584},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86300164,86301037,Syn3,{4055: 11.0422},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86302330,86303333,Syn3,{4056: 15.8133},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86316457,86317092,Syn3,{4057: 5.96876},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86319112,86320096,Syn3,{4058: 10.707},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86322735,86324527,Syn3,{4059: 46.287},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86336070,86337176,Syn3,{4060: 20.4155},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86339180,86340532,Syn3,{4061: 44.4673},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86375284,86377116,Syn3,{4062: 28.3323},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86389828,86390728,Syn3,{4063: 11.4837},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86415901,86416589,Syn3,{4064: 3.18991},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86425546,86426347,Syn3,{4065: 17.2255},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86429507,86430406,Syn3,{4066: 10.0481},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86456740,86458500,Syn3,{4067: 49.5814},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86459474,86460177,Syn3,{4068: 7.90667},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86480294,86481333,Syn3,{4069: 4.11806},['exo'],up,0.906171988,0.001485515,exo-only
chr10,86498285,86499232,Syn3,{4070: 6.2672},['exo'],up,0.906171988,0.001485515,exo-only
chr10,87488418,87491233,Ascl1,{4088: 29.0977},['exo'],up,0.761778974,2.708e-16,exo-only
chr10,87493431,87495149,Ascl1,{4089: 26.1573},['exo'],up,0.761778974,2.708e-16,exo-only
chr10,89872291,89872903,Anks1b,{4120: 3.1336},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90133920,90134740,Anks1b,{4121: 12.0867},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90160450,90161247,Anks1b,{4122: 10.5422},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90287165,90287519,Anks1b,{4123: 4.02891},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90395396,90396113,Anks1b,{4124: 8.23612},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90432039,90432732,Anks1b,{4125: 5.10386},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90482761,90483640,Anks1b,{4126: 15.668},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90494970,90495745,Anks1b,{4127: 12.547},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90531811,90532637,Anks1b,{4128: 11.6391},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90576663,90578094,Anks1b,{4129: 13.2805},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90582597,90583771,Anks1b,{4130: 9.14442},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90607235,90607758,Anks1b,{4131: 2.965},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90727412,90727906,Anks1b,{4132: 5.10639},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,90831444,90831874,Anks1b,{4133: 4.62579},['exo'],up,0.827374309,3.0270400000000003e-18,exo-only
chr10,91039346,91040013,Apaf1,{4134: 6.86408},['exo'],up,0.658072017,1.25278e-16,exo-only
chr10,91063909,91064576,Apaf1,{4135: 51.2513},['exo'],up,0.658072017,1.25278e-16,exo-only
chr10,91081913,91083819,Apaf1,{4136: 17.6253},['exo'],up,0.658072017,1.25278e-16,exo-only
chr10,92778232,92779234,Cfap54,{4144: 3.58126},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,92837264,92837971,Cfap54,{4145: 28.3516},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,92845776,92846330,Cfap54,{4146: 3.29445},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,92932006,92932576,Cfap54,{4147: 10.3775},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,92937069,92937653,Cfap54,{4148: 3.62389},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,92991244,92991808,Cfap54,{4149: 13.4297},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,93050866,93051746,Cfap54,{4150: 18.6524},['exo'],up,0.596877253,8.82062e-05,exo-only
chr10,93245918,93246953,Elk3,{4158: 7.75939},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93249849,93251298,Elk3,{4159: 16.8017},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93254467,93256057,Elk3,{4160: 36.2389},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93259477,93260495,Elk3,{4161: 8.80392},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93261503,93262310,Elk3,{4162: 20.1446},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93263351,93264089,Elk3,{4163: 12.3542},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93271058,93274379,Elk3,{4164: 38.2001},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93274213,93277880,Elk3,{4165: 58.9706},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93278711,93279235,Elk3,{4166: 5.74185},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93286383,93287455,Elk3,{4167: 9.99767},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93288609,93289428,Elk3,{4168: 17.1602},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93291283,93292027,Elk3,{4169: 21.6368},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,93297545,93298467,Elk3,{4170: 10.2961},['exo'],up,0.50314512,1.17479e-10,exo-only
chr10,95397284,95397657,Socs2,{4258: 4.17813},['exo'],up,0.738217598,3.06101e-09,exo-only
chr10,95398833,95400162,Socs2,{4259: 13.5789},['exo'],up,0.738217598,3.06101e-09,exo-only
chr10,95407238,95408198,Socs2,{4260: 10.4453},['exo'],up,0.738217598,3.06101e-09,exo-only
chr10,105573728,105577086,Gm15663,{4315: 46.8548},['exo'],up,0.845111158,1.35209e-13,exo-only
chr10,107389478,107390271,Lin7a,{4324: 12.9821},['exo'],up,1.328581092,5.6054e-18,exo-only
chr10,108517377,108517858,Syt1,{4332: 9.35708},['exo'],up,0.804278866,0.000163828,exo-only
chr10,108579030,108579562,Syt1,{4333: 3.95334},['exo'],up,0.804278866,0.000163828,exo-only
chr10,108580449,108581957,Syt1,{4334: 63.8657},['exo'],up,0.804278866,0.000163828,exo-only
chr10,108701140,108701556,Syt1,{4335: 9.38918},['exo'],up,0.804278866,0.000163828,exo-only
chr10,108817365,108817948,Syt1,{4336: 7.90861},['exo'],up,0.804278866,0.000163828,exo-only
chr10,108838617,108839103,Syt1,{4337: 8.95314},['exo'],up,0.804278866,0.000163828,exo-only
chr10,108979434,108980453,Syt1,{4338: 14.0014},['exo'],up,0.804278866,0.000163828,exo-only
chr10,109003000,109003589,Syt1,{4339: 9.14442},['exo'],up,0.804278866,0.000163828,exo-only
chr10,109683628,109685041,Nav3,{4340: 10.4204},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109712985,109713581,Nav3,{4341: 21.0534},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109746536,109747523,Nav3,{4342: 12.547},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109784541,109785685,Nav3,{4343: 5.43584},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109831620,109833266,Nav3,{4344: 8.56557},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109860945,109861717,Nav3,{4345: 4.67854},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109902966,109904688,Nav3,{4346: 17.4382},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109928044,109929353,Nav3,{4347: 19.9901},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109974063,109974376,Nav3,{4348: 4.77695},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109985729,109987004,Nav3,{4349: 9.88334},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,109999647,110000200,Nav3,{4350: 8.50644},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,110094071,110094616,Nav3,{4351: 2.23829},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,110143373,110143942,Nav3,{4352: 6.80515},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,110191800,110192687,Nav3,{4353: 10.4453},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,110329477,110330587,Nav3,{4354: 7.23047},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,110348597,110349111,Nav3,{4355: 8.50548},['exo'],up,0.690616032,1.4313599999999998e-31,exo-only
chr10,115362051,115363652,Tmem19,{4386: 26.7102},['exo'],up,0.690589359,3.32115e-15,exo-only
chr10,117633556,117634048,Cpm,{4434: 5.27112},['exo'],up,0.978011268,9.51837e-05,exo-only
chr10,117685710,117686133,Cpm,{4435: 6.37983},['exo'],up,0.978011268,9.51837e-05,exo-only
chr10,117686959,117687672,Cpm,{4436: 9.10236},['exo'],up,0.978011268,9.51837e-05,exo-only
chr10,117688044,117689530,Mdm2,{4437: 11.6964},['exo'],up,0.567053399,2.7047199999999997e-20,exo-only
chr10,121365607,121366468,Gns,{4500: 11.6964},['exo'],up,0.657365808,9.90784e-15,exo-only
chr10,121373898,121375010,Gns,{4501: 16.5633},['exo'],up,0.657365808,9.90784e-15,exo-only
chr10,121798490,121799120,Srgap1,{4522: 21.2661},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121829848,121830668,Srgap1,{4523: 14.3308},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121836336,121838506,Srgap1,{4524: 50.6133},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121861761,121862216,Srgap1,{4525: 4.4475},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121882166,121882835,Srgap1,{4526: 9.25158},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121886468,121887552,Srgap1,{4527: 10.893},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121892134,121892589,Srgap1,{4528: 3.28282},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121922747,121923180,Srgap1,{4529: 7.61017},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121928255,121928928,Srgap1,{4530: 6.75362},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121945272,121946923,Srgap1,{4531: 32.1118},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121967692,121968323,Srgap1,{4532: 7.31173},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,121995510,121997562,Srgap1,{4533: 16.3749},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,122018176,122019219,Srgap1,{4534: 9.88334},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,122047821,122048248,Srgap1,{4535: 8.89501},['exo'],up,1.363343026,5.3776099999999995e-37,exo-only
chr10,122697443,122697946,Ppm1h,{4538: 8.6547},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122741466,122742175,Ppm1h,{4539: 6.86408},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122747703,122748586,Ppm1h,{4540: 10.1469},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122770098,122771376,Ppm1h,{4541: 7.74195},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122801562,122802007,Ppm1h,{4542: 4.11806},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122802435,122803352,Ppm1h,{4543: 14.6603},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122845496,122846973,Ppm1h,{4544: 54.1665},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122847134,122847969,Ppm1h,{4545: 19.7775},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122848449,122849294,Ppm1h,{4546: 4.77501},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122858979,122860059,Ppm1h,{4547: 13.3425},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122883578,122884841,Ppm1h,{4548: 38.7969},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122886513,122888823,Ppm1h,{4549: 48.9226},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122894298,122895627,Ppm1h,{4550: 33.5743},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122912611,122913744,Ppm1h,{4551: 38.279},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122930717,122932359,Ppm1h,{4552: 16.8617},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,122933504,122934203,Ppm1h,{4553: 10.3775},['exo'],up,1.218413895,4.30633e-12,exo-only
chr10,126978107,126979063,Ctdsp2,{4577: 21.6368},['exo'],up,0.664348877,7.548869999999999e-20,exo-only
chr10,126979888,126981368,Ctdsp2,{4578: 17.9547},['exo'],up,0.664348877,7.548869999999999e-20,exo-only
chr10,126984124,126984773,Ctdsp2,{4579: 7.44313},['exo'],up,0.664348877,7.548869999999999e-20,exo-only
chr10,126986101,126987164,Ctdsp2,{4580: 23.6054},['exo'],up,0.664348877,7.548869999999999e-20,exo-only
chr10,126990974,126991819,Ctdsp2,{4581: 13.1313},['exo'],up,0.664348877,7.548869999999999e-20,exo-only
chr10,127083413,127084109,Agap2,{4587: 4.02891},['exo'],up,1.085961905,9.37226e-35,exo-only
chr10,127094337,127095463,Os9,{4588: 24.9196},['exo'],up,0.763794889,2.52633e-15,exo-only
chr10,127099520,127100422,Os9,{4589: 17.4606},['exo'],up,0.763794889,2.52633e-15,exo-only
chr10,127101840,127102215,Os9,{4590: 4.04056},['exo'],up,0.763794889,2.52633e-15,exo-only
chr10,127120317,127121507,Os9,{4591: 8.05783},['exo'],up,0.763794889,2.52633e-15,exo-only
chr10,127120317,127121526,Os9,{4592: 19.1395},['exo'],up,0.763794889,2.52633e-15,exo-only
chr10,127195783,127196421,Dtx3,{4598: 19.5648},['exo'],up,0.550702587,5.16774e-06,exo-only
chr10,127379191,127380719,R3hdm2,{4611: 8.80392},['exo'],up,0.745477232,3.44814e-23,exo-only
chr10,127478555,127479431,R3hdm2,{4612: 16.4722},['exo'],up,0.745477232,3.44814e-23,exo-only
chr10,127537381,127538440,Lrp1,{4618: 14.4609},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127541629,127543209,Lrp1,{4619: 22.5321},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127553240,127553999,Lrp1,{4620: 11.3658},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127576233,127577026,Lrp1,{4621: 13.0131},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127599604,127601031,Lrp1,{4622: 11.6391},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127613533,127615180,Lrp1,{4623: 25.0688},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127619470,127620536,Lrp1,{4624: 7.31173},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,127621236,127622537,Lrp1,{4625: 18.7784},['exo'],up,2.073854496,8.93792e-23,exo-only
chr10,128096236,128097078,Baz2a,{4634: 12.5189},['exo'],up,0.580027083,2.55136e-16,exo-only
chr10,128142388,128143129,Rbms2,{4635: 20.2938},['exo'],up,0.824068162,1.64013e-25,exo-only
chr10,128165721,128167022,Rbms2,{4636: 3.43204},['exo'],up,0.824068162,1.64013e-25,exo-only
chr10,128282946,128283473,Stat2,{4644: 11.4899},['exo'],up,1.646405433,2.38053e-76,exo-only
chr10,128376433,128376949,Ankrd52,{4657: 11.3406},['exo'],up,1.308121486,1.47901e-59,exo-only
chr10,128395928,128396854,Ankrd52,{4658: 7.46095},['exo'],up,1.308121486,1.47901e-59,exo-only
chr10,128399108,128399680,Ankrd52,{4659: 4.47657},['exo'],up,1.308121486,1.47901e-59,exo-only
chr10,128409532,128410637,Ankrd52,{4660: 26.1133},['exo'],up,1.308121486,1.47901e-59,exo-only
chr10,128498163,128499557,Myl6b,{4665: 19.8461},['exo'],up,0.87611389,4.09079e-06,exo-only
chr10,128521875,128523226,Esyt1,{4666: 6.41642},['exo'],up,0.738068048,2.6802e-05,exo-only
chr10,128525777,128526559,Esyt1,{4667: 52.217},['exo'],up,0.738068048,2.6802e-05,exo-only
chr10,128794027,128794910,Mmp19,{4677: 7.74195},['exo'],up,2.394819218,9.82629e-58,exo-only
