chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr12,52288820,52289827,Nubpl,{10528: 11.1653},['endo'],down,-0.542917164,0.008498216,endo-only
chr12,52296984,52297798,Nubpl,{10529: 5.12401},['endo'],down,-0.542917164,0.008498216,endo-only
chr12,54191589,54193182,Egln3,{10633: 24.766},['endo'],down,-2.526449005,2.52477e-36,endo-only
chr12,54197435,54198288,Egln3,{10634: 31.1548},['endo'],down,-2.526449005,2.52477e-36,endo-only
chr12,54200116,54200542,Egln3,{10635: 12.5254},['endo'],down,-2.526449005,2.52477e-36,endo-only
chr12,54202496,54204142,Egln3,{10636: 15.6674},['endo'],down,-2.526449005,2.52477e-36,endo-only
chr12,54655746,54657170,Sptssa,{10637: 33.8991},['endo'],down,-0.611477063,3.11609e-10,endo-only
chr12,55079977,55080749,2700097O09Rik,{10644: 14.754},['endo'],down,-0.528885673,0.004434112,endo-only
chr12,55301154,55303705,Ppp2r3c,{10645: 24.59},['endo'],down,-0.563673545,3.67605e-09,endo-only
chr12,55356234,55357007,1110008L16Rik,{10646: 11.5255},['endo'],down,-0.579286824,3.0149e-06,endo-only
chr12,55366345,55367069,1110008L16Rik,{10647: 7.3835},['endo'],down,-0.579286824,3.0149e-06,endo-only
chr12,55382430,55383187,1110008L16Rik,{10648: 11.6714},['endo'],down,-0.579286824,3.0149e-06,endo-only
chr12,55386135,55386730,Psma6,{10649: 18.3687},['endo'],down,-0.80602119,2.6259899999999997e-35,endo-only
chr12,55398295,55399324,Psma6,{10650: 18.5034},['endo'],down,-0.80602119,2.6259899999999997e-35,endo-only
chr12,55492140,55494065,Nfkbia,{10651: 18.909},['endo'],down,-0.890722257,4.4926500000000005e-18,endo-only
chr12,57283089,57284184,Mipol1,{10668: 10.625},['endo'],down,-0.590515222,4.97744e-06,endo-only
chr12,57314172,57316082,Mipol1,{10669: 13.8758},['endo'],down,-0.590515222,4.97744e-06,endo-only
chr12,57354625,57357344,Mipol1,{10670: 15.4873},['endo'],down,-0.590515222,4.97744e-06,endo-only
chr12,57423139,57424048,Mipol1,{10671: 12.2458},['endo'],down,-0.590515222,4.97744e-06,endo-only
chr12,57466368,57467270,Mipol1,{10672: 35.0141},['endo'],down,-0.590515222,4.97744e-06,endo-only
chr12,59011331,59012764,Sec23a,{10681: 44.301},['endo'],down,-0.804992097,8.66929e-41,endo-only
chr12,59020392,59020955,Gemin2,{10682: 3.98534},['endo'],down,-0.595475773,9.35288e-05,endo-only
chr12,65073003,65074500,Fkbp3,{10696: 32.0552},['endo'],down,-0.991144534,4.30624e-31,endo-only
chr12,69156279,69156930,Rps29,{10711: 5.76273},['endo'],down,-1.307531746,2.20516e-43,endo-only
chr12,69158460,69159801,Rps29,{10712: 22.8336},['endo'],down,-1.307531746,2.20516e-43,endo-only
chr12,69168315,69168809,Lrr1,{10713: 23.1849},['endo'],down,-0.50990965,0.003057392,endo-only
chr12,69196693,69197861,Dnaaf2,{10714: 9.9047},['endo'],down,-1.071389593,3.20661e-05,endo-only
chr12,69215175,69216570,Pole2,{10715: 17.6494},['endo'],down,-0.815746941,1.2884e-12,endo-only
chr12,69215188,69216917,Pole2,{10716: 20.3497},['endo'],down,-0.815746941,1.2884e-12,endo-only
chr12,69227755,69228778,Pole2,{10717: 13.8758},['endo'],down,-0.815746941,1.2884e-12,endo-only
chr12,69296273,69297313,Klhdc2,{10721: 8.43086},['endo'],down,-0.62766499,1.14433e-22,endo-only
chr12,69306283,69306736,Klhdc2,{10722: 8.25521},['endo'],down,-0.62766499,1.14433e-22,endo-only
chr12,69574470,69575784,Vcpkmt,{10724: 10.8174},['endo'],down,-0.715277265,7.84316e-06,endo-only
chr12,69576579,69577129,Vcpkmt,{10725: 23.0092},['endo'],down,-0.715277265,7.84316e-06,endo-only
chr12,69719238,69719730,L2hgdh,{10727: 9.54453},['endo'],down,-0.846344689,2.78088e-16,endo-only
chr12,69723216,69724447,L2hgdh,{10728: 10.0116},['endo'],down,-0.846344689,2.78088e-16,endo-only
chr12,69724176,69725851,L2hgdh,{10729: 21.9554},['endo'],down,-0.846344689,2.78088e-16,endo-only
chr12,70452700,70453592,Tmx1,{10765: 21.6347},['endo'],down,-0.816821292,5.35275e-30,endo-only
chr12,70463948,70464498,Tmx1,{10766: 6.85007},['endo'],down,-0.816821292,5.35275e-30,endo-only
chr12,70974006,70975399,Psma3,{10772: 18.4425},['endo'],down,-0.880231945,1.20129e-41,endo-only
chr12,72084179,72087115,L3hypdh,{10806: 86.9432},['endo'],down,-0.959359476,2.08676e-10,endo-only
chr12,73241190,73242820,Mnat1,{10834: 54.3714},['endo'],down,-0.758846299,5.93022e-11,endo-only
chr12,73286544,73287809,Trmt5,{10835: 21.4302},['endo'],down,-0.821306917,7.44925e-13,endo-only
chr12,73299368,73300064,Slc38a6,{10836: 6.54735},['endo'],down,-0.649612077,1.83331e-05,endo-only
chr12,73324026,73324674,Slc38a6,{10837: 12.6463},['endo'],down,-0.649612077,1.83331e-05,endo-only
chr12,73324965,73325336,Slc38a6,{10838: 9.36444},['endo'],down,-0.649612077,1.83331e-05,endo-only
chr12,73333564,73334852,Slc38a6,{10839: 17.5643},['endo'],down,-0.649612077,1.83331e-05,endo-only
chr12,73351629,73352371,Slc38a6,{10840: 9.10935},['endo'],down,-0.649612077,1.83331e-05,endo-only
chr12,73352830,73354160,Slc38a6,{10841: 24.59},['endo'],down,-0.649612077,1.83331e-05,endo-only
chr12,73674516,73674957,Prkch,{10844: 7.20342},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73693085,73693769,Prkch,{10845: 14.4027},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73708362,73709424,Prkch,{10846: 26.8327},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73709728,73710647,Prkch,{10847: 12.81},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73711723,73712762,Prkch,{10848: 9.10935},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73720885,73722161,Prkch,{10849: 15.3073},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73744058,73744888,Prkch,{10850: 13.1462},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73753462,73755439,Prkch,{10851: 27.7332},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,73768223,73770273,Prkch,{10852: 28.7514},['endo'],down,-1.617748014,1.8773e-09,endo-only
chr12,75307356,75309376,Rhoj,{10871: 29.1567},['endo'],down,-0.957198926,2.7467400000000004e-32,endo-only
chr12,75313835,75314603,Rhoj,{10872: 4.68222},['endo'],down,-0.957198926,2.7467400000000004e-32,endo-only
chr12,75352654,75352989,Rhoj,{10873: 11.3867},['endo'],down,-0.957198926,2.7467400000000004e-32,endo-only
chr12,75389019,75390435,Rhoj,{10874: 22.8336},['endo'],down,-0.957198926,2.7467400000000004e-32,endo-only
chr12,75398261,75399024,Rhoj,{10875: 24.4814},['endo'],down,-0.957198926,2.7467400000000004e-32,endo-only
chr12,76535687,76537403,Plekhg3,{10920: 14.8027},['endo'],down,-0.659210876,0.032430761,endo-only
chr12,76561757,76562301,Plekhg3,{10921: 9.66036},['endo'],down,-0.659210876,0.032430761,endo-only
chr12,76581981,76583510,Sptb,{10922: 23.3605},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76591895,76592949,Sptb,{10923: 9.36444},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76595969,76598253,Sptb,{10924: 17.4683},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76605232,76605620,Sptb,{10925: 20.5297},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76611975,76612829,Sptb,{10926: 16.1591},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76618360,76619008,Sptb,{10927: 6.66316},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76623203,76623602,Sptb,{10928: 13.8758},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76634307,76635777,Sptb,{10929: 26.1708},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76637851,76638534,Sptb,{10930: 6.85007},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76639999,76640414,Sptb,{10931: 6.1229},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76649019,76650476,Sptb,{10932: 18.1886},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76651144,76651637,Sptb,{10933: 12.606},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76674623,76675428,Sptb,{10934: 8.6065},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,76694879,76696463,Sptb,{10935: 25.5721},['endo'],down,-0.846349151,8.14461e-07,endo-only
chr12,79190993,79192338,Rdh11,{10974: 16.226},['endo'],down,-0.65191848,5.14974e-24,endo-only
chr12,80643181,80644841,Erh,{11021: 43.7351},['endo'],down,-0.627770854,5.9056299999999995e-21,endo-only
chr12,80645928,80646287,Erh,{11022: 4.74236},['endo'],down,-0.627770854,5.9056299999999995e-21,endo-only
chr12,81026907,81027883,Smoc1,{11040: 12.9976},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81031204,81031888,Smoc1,{11041: 15.3073},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81033370,81034371,Smoc1,{11042: 66.2173},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81046875,81047712,Smoc1,{11043: 21.9194},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81053203,81053771,Smoc1,{11044: 9.36444},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81054067,81056384,Smoc1,{11045: 51.5044},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81062107,81062904,Smoc1,{11046: 19.642},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81091855,81092268,Smoc1,{11047: 5.79621},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81097315,81097799,Smoc1,{11048: 11.6714},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81105031,81106609,Smoc1,{11049: 42.1307},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81140453,81141786,Smoc1,{11050: 34.5764},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81145682,81147305,Smoc1,{11051: 41.5614},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81178259,81178687,Smoc1,{11052: 8.82418},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81186092,81186557,Smoc1,{11053: 12.81},['endo'],down,-0.734652437,1.44073e-17,endo-only
chr12,81594821,81595644,Med6,{11064: 19.1451},['endo'],down,-0.723119179,1.26224e-07,endo-only
chr12,84416259,84416668,Bbof1,{11184: 11.5255},['endo'],down,-0.745010149,0.001991116,endo-only
chr12,84417256,84417779,Bbof1,{11185: 4.86231},['endo'],down,-0.745010149,0.001991116,endo-only
chr12,84752055,84753296,Npc2,{11197: 19.4964},['endo'],down,-0.860868543,2.0787e-29,endo-only
chr12,84754260,84755900,Npc2,{11198: 17.0374},['endo'],down,-0.860868543,2.0787e-29,endo-only
chr12,84767476,84768162,Npc2,{11199: 12.8219},['endo'],down,-0.860868543,2.0787e-29,endo-only
chr12,84770760,84773897,Npc2,{11200: 45.2621},['endo'],down,-0.860868543,2.0787e-29,endo-only
chr12,85243886,85244346,Mlh3,{11226: 16.8617},['endo'],down,-0.596679622,1.83711e-08,endo-only
chr12,85266697,85267691,Mlh3,{11227: 9.10935},['endo'],down,-0.596679622,1.83711e-08,endo-only
chr12,85279618,85280913,Acyp1,{11228: 30.3862},['endo'],down,-0.990667325,1.7993e-06,endo-only
chr12,86070945,86072090,Tgfb3,{11271: 17.7399},['endo'],down,-0.922491315,3.33323e-05,endo-only
chr12,86075982,86076580,Tgfb3,{11272: 17.1081},['endo'],down,-0.922491315,3.33323e-05,endo-only
chr12,86077164,86078043,Tgfb3,{11273: 17.8285},['endo'],down,-0.922491315,3.33323e-05,endo-only
chr12,86078314,86080131,Tgfb3,{11274: 24.766},['endo'],down,-0.922491315,3.33323e-05,endo-only
chr12,86088184,86088995,Ift43,{11275: 11.3867},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,86106206,86106893,Ift43,{11276: 13.6865},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,86128729,86129183,Ift43,{11277: 10.5327},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,86130147,86130576,Ift43,{11278: 10.8174},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,86132939,86133411,Ift43,{11279: 10.0116},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,86161115,86161665,Ift43,{11280: 16.5107},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,86162581,86163659,Ift43,{11281: 18.1886},['endo'],down,-0.53390991,0.010089304,endo-only
chr12,87267854,87268695,Ahsa1,{11319: 13.3263},['endo'],down,-0.525285965,5.65814e-13,endo-only
chr12,99733630,99734853,Efcab11,{11442: 5.40256},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99750558,99751391,Efcab11,{11443: 9.39402},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99753125,99753626,Efcab11,{11444: 6.66316},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99757170,99758614,Efcab11,{11445: 35.1286},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99802914,99804104,Efcab11,{11446: 18.1886},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99825076,99825440,Efcab11,{11447: 10.1873},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99833968,99834606,Efcab11,{11448: 12.6463},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99836553,99837213,Efcab11,{11449: 13.0947},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99838528,99839176,Efcab11,{11450: 15.0874},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99843362,99844315,Efcab11,{11451: 11.7681},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,99860955,99861413,Efcab11,{11452: 3.78179},['endo'],down,-0.572281515,0.001313701,endo-only
chr12,100121236,100121976,Psmc1,{11463: 6.83201},['endo'],down,-0.728456704,1.04695e-26,endo-only
chr12,106008519,106011045,Vrk1,{11647: 68.6048},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,106019853,106020466,Vrk1,{11648: 18.788},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,106045515,106047148,Vrk1,{11649: 15.8079},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,106047647,106048187,Vrk1,{11650: 4.27001},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,106055727,106056371,Vrk1,{11651: 12.606},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,106057986,106058646,Vrk1,{11652: 8.43086},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,106070641,106071520,Vrk1,{11653: 17.934},['endo'],down,-1.006185244,1.3037899999999999e-45,endo-only
chr12,110485061,110487871,Ppp2r5c,{11732: 16.3878},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110497228,110497707,Ppp2r5c,{11733: 5.40256},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110510357,110511348,Ppp2r5c,{11734: 13.6865},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110514668,110516389,Ppp2r5c,{11735: 16.928},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110516993,110518045,Ppp2r5c,{11736: 15.6322},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110519540,110520191,Ppp2r5c,{11737: 14.8027},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110537539,110538218,Ppp2r5c,{11738: 44.0863},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110564067,110564382,Ppp2r5c,{11739: 9.10935},['endo'],down,-0.517853537,1.21914e-17,endo-only
chr12,110888455,110890939,Cinp,{11764: 15.0874},['endo'],down,-0.668424637,3.73718e-18,endo-only
chr12,111816192,111816793,Zfyve21,{11824: 11.3867},['endo'],down,-0.898555744,1.33757e-10,endo-only
chr12,111825442,111825972,Zfyve21,{11825: 11.1653},['endo'],down,-0.898555744,1.33757e-10,endo-only
chr12,112939653,112940222,Nudt14,{11861: 10.445},['endo'],down,-0.7722452,0.00491044,endo-only
chr12,112941853,112942152,Nudt14,{11862: 19.9895},['endo'],down,-0.7722452,0.00491044,endo-only
chr12,112942203,112943886,Nudt14,{11863: 17.8285},['endo'],down,-0.7722452,0.00491044,endo-only
chr12,113185822,113186660,Tmem121,{11892: 9.48471},['endo'],down,-0.545768084,2.99496e-06,endo-only
chr12,116047342,116048539,Zfp386,{11899: 26.1708},['endo'],down,-0.650957753,1.33705e-16,endo-only
chr12,117563979,117564416,Rapgef5,{11952: 7.74367},['endo'],down,-0.901979367,1.10542e-21,endo-only
chr12,117574011,117574607,Rapgef5,{11953: 6.66316},['endo'],down,-0.901979367,1.10542e-21,endo-only
chr12,117626653,117627873,Rapgef5,{11954: 23.5912},['endo'],down,-0.901979367,1.10542e-21,endo-only
chr12,117697105,117697750,Rapgef5,{11955: 12.7861},['endo'],down,-0.901979367,1.10542e-21,endo-only
chr12,117720448,117721519,Rapgef5,{11956: 13.0947},['endo'],down,-0.901979367,1.10542e-21,endo-only
chr12,117751978,117752488,Rapgef5,{11957: 6.84325},['endo'],down,-0.901979367,1.10542e-21,endo-only
chr12,118299010,118299831,Sp4,{11966: 12.606},['endo'],down,-0.648281361,3.17768e-13,endo-only
chr12,118300780,118303186,Sp4,{11967: 38.1145},['endo'],down,-0.648281361,3.17768e-13,endo-only
chr13,8884736,8886224,Idi1,{12021: 47.4236},['endo'],down,-1.431020481,4.20932e-80,endo-only
chr13,8886806,8888192,Idi1,{12022: 13.664},['endo'],down,-1.431020481,4.20932e-80,endo-only
chr13,8972911,8974217,Gtpbp4,{12024: 12.4259},['endo'],down,-0.514591092,8.05441e-16,endo-only
chr13,8995199,8996461,Gtpbp4,{12025: 36.5337},['endo'],down,-0.514591092,8.05441e-16,endo-only
chr13,19622703,19624158,Sfrp4,{12146: 17.7399},['endo'],down,-1.840745179,2.05848e-06,endo-only
chr13,21362756,21363504,Zscan12,{12173: 8.82468},['endo'],down,-0.717944902,1.72631e-11,endo-only
chr13,21715968,21716965,Hist1h2bl,{12176: 36.3581},['endo'],down,-0.9601011,8.25473e-29,endo-only
chr13,21734031,21734851,Hist1h4j,{12178: 10.8051},['endo'],down,-0.94895079,3.73289e-05,endo-only
chr13,21753316,21754417,Hist1h2ak,{12179: 23.1849},['endo'],down,-1.125696704,9.758529999999999e-37,endo-only
chr13,21778783,21780423,Hist1h1b,{12180: 22.8708},['endo'],down,-1.118814025,1.73276e-35,endo-only
chr13,21782831,21783465,Hist1h3i,{12181: 13.8666},['endo'],down,-1.093460055,1.0657499999999999e-45,endo-only
chr13,21787137,21788571,Hist1h2an,{12182: 23.0509},['endo'],down,-0.813931326,7.20886e-10,endo-only
chr13,21958953,21959654,Zfp184,{12185: 4.39107},['endo'],down,-0.651634725,0.000302507,endo-only
chr13,22042459,22043520,Hist1h2ag,{12187: 36.3773},['endo'],down,-1.265069451,1.90727e-12,endo-only
chr13,22043837,22044761,Hist1h2ag,{12188: 16.5104},['endo'],down,-1.265069451,1.90727e-12,endo-only
chr13,23430781,23432075,C230035I16Rik,{12195: 14.9296},['endo'],down,-0.817080303,6.45219e-06,endo-only
chr13,23534954,23535644,Hist1h2af,{12201: 19.9267},['endo'],down,-0.988573081,6.160939999999999e-20,endo-only
chr13,23540583,23541018,Hist1h2bh,{12202: 4.32205},['endo'],down,-1.247517651,2.02425e-37,endo-only
chr13,23543176,23543828,Hist1h2bh,{12203: 30.9747},['endo'],down,-1.247517651,2.02425e-37,endo-only
chr13,23544266,23544673,Hist1h2bh,{12204: 11.5255},['endo'],down,-1.247517651,2.02425e-37,endo-only
chr13,23562829,23563751,Hist1h3e,{12205: 18.2187},['endo'],down,-1.203845988,1.56409e-45,endo-only
chr13,23571098,23571946,Hist1h2ae,{12206: 22.3066},['endo'],down,-1.272334968,4.17156e-27,endo-only
chr13,23574013,23574641,Hist1h2bf,{12207: 37.2777},['endo'],down,-0.920687858,5.94573e-30,endo-only
chr13,23584903,23585348,Hist1h2be,{12208: 14.4068},['endo'],down,-1.209901733,1.5752499999999999e-58,endo-only
chr13,23585714,23586524,Hist1h2be,{12209: 10.625},['endo'],down,-1.209901733,1.5752499999999999e-58,endo-only
chr13,23620698,23622076,Hist1h2be,{12210: 19.672},['endo'],down,-1.209901733,1.5752499999999999e-58,endo-only
chr13,23622369,23623026,Hist1h2be,{12211: 9.13343},['endo'],down,-1.209901733,1.5752499999999999e-58,endo-only
chr13,23683722,23684864,Hist1h2ac,{12213: 41.5614},['endo'],down,-0.704207412,4.35126e-06,endo-only
chr13,23738230,23739115,Hist1h1c,{12215: 19.6293},['endo'],down,-1.169571025,4.39653e-38,endo-only
chr13,23739440,23740456,Hist1h1c,{12216: 16.1591},['endo'],down,-1.169571025,4.39653e-38,endo-only
chr13,23744031,23744595,Hist1h3c,{12217: 6.85007},['endo'],down,-0.998420991,1.52445e-33,endo-only
chr13,23745335,23745850,Hist1h3c,{12218: 13.8666},['endo'],down,-0.998420991,1.52445e-33,endo-only
chr13,23746068,23747383,Hist1h3c,{12219: 39.6188},['endo'],down,-0.998420991,1.52445e-33,endo-only
chr13,23750963,23751303,Hist1h2ab,{12220: 12.7861},['endo'],down,-1.067105875,1.1151499999999999e-20,endo-only
chr13,23751938,23752583,Hist1h2ab,{12221: 8.25521},['endo'],down,-1.067105875,1.1151499999999999e-20,endo-only
chr13,23760016,23760460,Hist1h4a,{12223: 8.28393},['endo'],down,-0.74990254,2.2169700000000002e-18,endo-only
chr13,23760895,23762834,Hist1h4a,{12224: 21.07},['endo'],down,-0.74990254,2.2169700000000002e-18,endo-only
chr13,24761058,24761824,Gmnn,{12262: 22.4823},['endo'],down,-0.848663753,2.47534e-11,endo-only
chr13,24827001,24827923,Acot13,{12265: 19.0891},['endo'],down,-1.107301592,2.1476900000000002e-23,endo-only
chr13,24830737,24832060,Acot13,{12266: 23.5361},['endo'],down,-1.107301592,2.1476900000000002e-23,endo-only
chr13,30544515,30545486,Uqcrfs1,{12364: 19.672},['endo'],down,-0.733122899,1.46375e-14,endo-only
chr13,30659565,30660730,Dusp22,{12366: 11.956},['endo'],down,-0.824260467,5.7477e-12,endo-only
chr13,30666911,30667640,Dusp22,{12367: 8.10384},['endo'],down,-0.824260467,5.7477e-12,endo-only
chr13,30670947,30671685,Dusp22,{12368: 14.518},['endo'],down,-0.824260467,5.7477e-12,endo-only
chr13,34162309,34163633,Psmg4,{12415: 47.9505},['endo'],down,-0.972204075,2.41981e-16,endo-only
chr13,34178910,34179584,Psmg4,{12416: 10.8051},['endo'],down,-0.972204075,2.41981e-16,endo-only
chr13,34993193,34995262,Eci2,{12448: 33.8991},['endo'],down,-0.648386421,2.72762e-14,endo-only
chr13,35905571,35906760,Rpp40,{12456: 78.5172},['endo'],down,-0.573844222,0.00069425,endo-only
chr13,36731067,36732505,Nrn1,{12480: 16.3878},['endo'],down,-1.090019884,7.00103e-05,endo-only
chr13,36734277,36735525,Nrn1,{12481: 11.5255},['endo'],down,-1.090019884,7.00103e-05,endo-only
chr13,38600329,38601263,Bloc1s5,{12516: 4.14196},['endo'],down,-0.566084373,4.20445e-08,endo-only
chr13,38616214,38616694,Bloc1s5,{12517: 8.6065},['endo'],down,-0.566084373,4.20445e-08,endo-only
chr13,38625245,38626926,Bloc1s5,{12518: 21.4284},['endo'],down,-0.566084373,4.20445e-08,endo-only
chr13,38634086,38635724,Bloc1s5,{12519: 27.9272},['endo'],down,-0.566084373,4.20445e-08,endo-only
chr13,38644263,38645231,Eef1e1,{12520: 11.4168},['endo'],down,-0.747394651,6.53467e-18,endo-only
chr13,38658009,38659385,Eef1e1,{12522: 21.35},['endo'],down,-0.747394651,6.53467e-18,endo-only
chr13,38658224,38658821,Eef1e1,{12521: 9.30907},['endo'],down,-0.747394651,6.53467e-18,endo-only
chr13,41015337,41017581,Tmem14c,{12533: 32.7367},['endo'],down,-0.984477092,6.17189e-31,endo-only
chr13,47036880,47037566,Tpmt,{12683: 4.83934},['endo'],down,-1.182269829,2.80533e-21,endo-only
chr13,47042153,47043791,Tpmt,{12684: 37.8179},['endo'],down,-1.182269829,2.80533e-21,endo-only
chr13,47045816,47046337,Tpmt,{12685: 5.94282},['endo'],down,-1.182269829,2.80533e-21,endo-only
chr13,47105960,47106730,Dek,{12687: 14.2267},['endo'],down,-0.506437269,2.1515100000000002e-18,endo-only
chr13,51644620,51646087,Cks2,{12779: 22.3066},['endo'],down,-1.138695466,1.13333e-52,endo-only
chr13,51651480,51652370,Cks2,{12780: 13.5245},['endo'],down,-1.138695466,1.13333e-52,endo-only
chr13,54589756,54590899,Nop16,{12849: 102.649},['endo'],down,-0.859164221,3.16686e-17,endo-only
chr13,55329859,55330580,Mxd3,{12878: 12.8219},['endo'],down,-0.654634372,1.35556e-07,endo-only
chr13,55536287,55537243,Ddx41,{12897: 27.1929},['endo'],down,-0.679923975,1.6061200000000001e-18,endo-only
chr13,55592805,55593766,Tmed9,{12899: 22.8336},['endo'],down,-0.588156582,1.0843e-17,endo-only
chr13,55599808,55601235,B4galt7,{12900: 16.6861},['endo'],down,-0.509726495,0.001308029,endo-only
chr13,55610747,55611606,B4galt7,{12901: 4.03978},['endo'],down,-0.509726495,0.001308029,endo-only
chr13,66904828,66905887,Uqcrb,{13140: 17.4683},['endo'],down,-0.524050297,2.09177e-09,endo-only
chr13,67060169,67061434,Zfp712,{13143: 30.2543},['endo'],down,-0.726519939,7.4573e-05,endo-only
chr13,67127853,67128898,Zfp759,{13146: 17.9156},['endo'],down,-0.595523985,1.82325e-07,endo-only
chr13,67552694,67553696,Zfp748,{13157: 34.0361},['endo'],down,-0.675182181,1.14792e-12,endo-only
chr13,67609231,67609719,Zfp729b,{13158: 6.83201},['endo'],down,-0.538955132,5.97178e-05,endo-only
chr13,73322508,73323340,Ndufs6,{13199: 12.8219},['endo'],down,-0.56082197,1.46419e-07,endo-only
chr13,73328223,73328907,Ndufs6,{13200: 24.3115},['endo'],down,-0.56082197,1.46419e-07,endo-only
chr13,73330658,73331429,Mrpl36,{13201: 21.6102},['endo'],down,-0.761897154,2.1637e-14,endo-only
chr13,74062030,74062568,Cep72,{13224: 17.6484},['endo'],down,-0.841696587,4.03497e-14,endo-only
chr13,74316226,74317831,Pdcd6,{13234: 20.7807},['endo'],down,-0.640976975,7.68404e-14,endo-only
chr13,74493705,74494717,Zfp825,{13238: 23.6274},['endo'],down,-0.537410733,0.000711198,endo-only
chr13,75839528,75840732,Glrx,{13241: 38.9994},['endo'],down,-0.763527513,9.64917e-16,endo-only
chr13,75841020,75842242,Glrx,{13242: 10.1873},['endo'],down,-0.763527513,9.64917e-16,endo-only
chr13,75851390,75851801,Glrx,{13243: 10.2649},['endo'],down,-0.763527513,9.64917e-16,endo-only
chr13,80883157,80884123,Arrdc3,{13288: 18.0085},['endo'],down,-0.649918498,5.99547e-09,endo-only
chr13,80884622,80885535,Arrdc3,{13289: 13.1462},['endo'],down,-0.649918498,5.99547e-09,endo-only
chr13,81657195,81658826,Lysmd3,{13309: 47.8241},['endo'],down,-0.701933706,8.32286e-12,endo-only
chr13,81659662,81660861,Lysmd3,{13310: 9.10935},['endo'],down,-0.701933706,8.32286e-12,endo-only
chr13,81666428,81667013,Lysmd3,{13311: 10.2649},['endo'],down,-0.701933706,8.32286e-12,endo-only
chr13,81691687,81692526,Polr3g,{13312: 11.8856},['endo'],down,-0.815627378,1.27537e-09,endo-only
