"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr4",119421920,119422920,1001,"-","Ppcs",13.2847157317658,590.197853393555,44.4268334611257,-0.306506026,0.206021382,TRUE,"Promoter (<=1kb)",4,119418530,119422358,3829,2,"106564","ENSMUST00000140641.1",0,"ENSMUSG00000028636","Ppcs","phosphopantothenoylcysteine synthetase"
"chr5",115506176,115507176,1001,"+","Pxn",4.75655694002603,226.742937011719,47.669551709493,0.153910754,0.205785175,TRUE,"Promoter (<=1kb)",5,115506676,115555987,49312,1,"19303","ENSMUST00000067268.14",0,"ENSMUSG00000029528","Pxn","paxillin"
"chr12",95691726,95692726,1001,"+","Flrt2",0,0,4.90237501907349,0.181992067,0.205421377,FALSE,"Promoter (<=1kb)",12,95692226,95785215,92990,1,"399558","ENSMUST00000057324.3",0,"ENSMUSG00000047414","Flrt2","fibronectin leucine rich transmembrane protein 2"
"chr9",124312196,124313196,1001,"-","2010315B03Rik",2.16382667066045,76.6925833129883,35.4430344874064,0.192557259,0.20537082,TRUE,"Promoter (<=1kb)",9,124291804,124312696,20893,2,"630836","ENSMUST00000177714.7",0,"ENSMUSG00000074829","2010315B03Rik","RIKEN cDNA 2010315B03 gene"
"chr1",25610684,25611684,1001,"-","Gm37011",22.6829562590889,366.790595703125,16.1703171100616,0.251559658,0.205318052,TRUE,"Exon (ENSMUST00000195543.1/ENSMUST00000195543.1, exon 1 of 1)",1,25067550,25826139,758590,2,"210933","ENSMUST00000146592.7",215455,"ENSMUSG00000033569","Adgrb3","adhesion G protein-coupled receptor B3"
"chr9",55208425,55209425,1001,"+","Fbxo22",9.61718776115539,273.425513916016,28.4309218772252,-0.154690066,0.204824126,TRUE,"Promoter (<=1kb)",9,55208925,55224433,15509,1,"71999","ENSMUST00000034859.14",0,"ENSMUSG00000032309","Fbxo22","F-box protein 22"
"chr3",10439602,10440602,1001,"-","Snx16",9.32715106357303,274.092426696777,29.3865109322866,0.172207838,0.204723444,TRUE,"Promoter (<=1kb)",3,10417817,10440102,22286,2,"74718","ENSMUST00000099223.10",0,"ENSMUSG00000027534","Snx16","sorting nexin 16"
"chr5",110780159,110781159,1001,"-","Pus1",7.38227807921687,354.285896484375,47.9914049135844,-0.226961936,0.204723444,TRUE,"Promoter (<=1kb)",5,110773667,110780596,6930,2,"56361","ENSMUST00000031483.14",0,"ENSMUSG00000029507","Pus1","pseudouridine synthase 1"
"chr2",156857712,156858712,1001,"-","4930518I15Rik",0,0,24.4538426818848,0.27340589,0.203991937,FALSE,"Exon (ENSMUST00000099141.2/ENSMUST00000099141.2, exon 1 of 1)",2,156852430,156862894,10465,2,"74487","ENSMUST00000153616.8",5182,"ENSMUSG00000085741","5430405H02Rik","RIKEN cDNA 5430405H02 gene"
"chr2",37442779,37443779,1001,"+","Rabgap1",1.03036390725703,56.6858224487305,55.0153417151769,-0.089383481,0.203972806,FALSE,"Promoter (<=1kb)",2,37443279,37495589,52311,1,"227800","ENSMUST00000133434.7",0,"ENSMUSG00000035437","Rabgap1","RAB GTPase activating protein 1"
"chr11",98907301,98908301,1001,"+","Cdc6",0,0,32.2796174399058,-0.13216241,0.203897247,FALSE,"Promoter (<=1kb)",11,98907801,98923936,16136,1,"23834","ENSMUST00000092706.12",0,"ENSMUSG00000017499","Cdc6","cell division cycle 6"
"chr8",84066787,84067787,1001,"-","C330011M18Rik",23.5571683844054,1379.13139343262,58.5440223938624,0.470526456,0.203788771,TRUE,"Promoter (<=1kb)",8,84066834,84096459,29626,1,"19724","ENSMUST00000211046.1",0,"ENSMUSG00000031706","Rfx1","regulatory factor X, 1 (influences HLA class II expression)"
"chr3",113629649,113630649,1001,"-","Rnpc3",24.8140906110058,1015.34272277832,40.9179904553095,-0.122316067,0.203589096,TRUE,"Promoter (<=1kb)",3,113605067,113629900,24834,2,"67225","ENSMUST00000153853.7",0,"ENSMUSG00000027981","Rnpc3","RNA-binding region (RNP1, RRM) containing 3"
"chr5",121593324,121594324,1001,"-","Aldh2",25.1393639739636,742.250412414551,29.5254252726237,0.220431059,0.203320887,TRUE,"Promoter (<=1kb)",5,121566027,121593824,27798,2,"11669","ENSMUST00000031411.14",0,"ENSMUSG00000029455","Aldh2","aldehyde dehydrogenase 2, mitochondrial"
"chr1",75505952,75506952,1001,"-","Obsl1",8.39498253920227,270.090856628418,32.1728908150991,0.157283842,0.203196044,TRUE,"Promoter (<=1kb)",1,75485825,75506361,20537,2,"98733","ENSMUST00000113567.8",0,"ENSMUSG00000026211","Obsl1","obscurin-like 1"
"chr5",65673660,65674660,1001,"-","Gm42728",0,0,23.6789834626516,0.44836279,0.202612021,FALSE,"Exon (ENSMUST00000202644.1/ENSMUST00000202644.1, exon 1 of 1)",5,65654074,65655223,1150,2,"71521","ENSMUST00000202698.1",-19437,"ENSMUSG00000029202","Pds5a","PDS5 cohesin associated factor A"
"chr9",72727640,72728640,1001,"+","Gm36936",0,0,17.131237150828,0.149795538,0.202582747,FALSE,"3' UTR",9,72739472,72748158,8687,1,"17999","ENSMUST00000184020.7",-10832,"ENSMUSG00000032216","Nedd4","neural precursor cell expressed, developmentally down-regulated 4"
"chr12",72756955,72757955,1001,"+","Ppm1a",0,0,57.7650449228287,-0.100055195,0.201689054,FALSE,"Promoter (<=1kb)",12,72757455,72794564,37110,1,"19042","ENSMUST00000221628.1",0,"ENSMUSG00000021096","Ppm1a","protein phosphatase 1A, magnesium dependent, alpha isoform"
"chr4",20390596,20391596,1001,"+","Gm11873",0,0,27.0112790826162,0.459369116,0.201683988,FALSE,"Exon (ENSMUST00000117877.1/ENSMUST00000117877.1, exon 1 of 1)",4,20042052,20066750,24699,1,"14590","ENSMUST00000098242.3",348544,"ENSMUSG00000073987","Ggh","gamma-glutamyl hydrolase"
"chr3",116943830,116944830,1001,"-","Gm42892",0,0,8.41454025904338,-0.168818936,0.201676955,FALSE,"Exon (ENSMUST00000196227.1/ENSMUST00000196227.1, exon 1 of 1)",3,116968267,116984406,16140,1,"74654","ENSMUST00000117592.1",-24437,"ENSMUSG00000080907","4930455H04Rik","RIKEN cDNA 4930455H04 gene"
"chr8",72443370,72444370,1001,"-","Calr3",5.72234826222103,383.462553405762,67.0113973903656,0.192154992,0.201586967,TRUE,"Promoter (<=1kb)",8,72443880,72461001,17122,1,"72254","ENSMUST00000064853.12",0,"ENSMUSG00000052794","1700030K09Rik","RIKEN cDNA 1700030K09 gene"
"chrX",7573783,7574783,1001,"-","Ppp1r3f",24.3969486035271,658.556065673828,26.9933784087499,-0.489685637,0.201571905,TRUE,"Promoter (<=1kb)",20,7557296,7574283,16988,2,"54646","ENSMUST00000150787.7",0,"ENSMUSG00000039556","Ppp1r3f","protein phosphatase 1, regulatory subunit 3F"
"chr1",95328181,95329181,1001,"+","BC055308",0,0,10.9933126452764,0.390718625,0.201561001,FALSE,"Exon (ENSMUST00000193380.1/ENSMUST00000193380.1, exon 1 of 1)",1,95313628,95327945,14318,1,"67698","ENSMUST00000186780.1",14553,"ENSMUSG00000051185","Fam174a","family with sequence similarity 174, member A"
"chr10",81929980,81930980,1001,"-","Zfp781",0,0,0,-0.368303468,0.201092886,FALSE,"Promoter (<=1kb)",10,81901911,81930480,28570,2,"331188","ENSMUST00000219144.1",0,"ENSMUSG00000096718","Zfp781","zinc finger protein 781"
"chr4",41755657,41756657,1001,"-","Sigmar1",1.00626158779735,31.0104793395996,30.8175127776464,-0.142939936,0.200899614,FALSE,"Promoter (<=1kb)",4,41754828,41756157,1330,2,"105247116","ENSMUST00000123524.1",0,NA,"Gm42274","predicted gene, 42274"
"chr10",31608684,31609684,1001,"-","Rnf217",30.3735612615032,635.547782348633,20.9243748823802,0.1237122,0.200784003,TRUE,"Promoter (<=1kb)",10,31493193,31609184,115992,2,"268291","ENSMUST00000081989.7",0,"ENSMUSG00000063760","Rnf217","ring finger protein 217"
"chr1",80669064,80670064,1001,"-","Gm37645",0,0,12.6034439805349,0.203454371,0.200627032,FALSE,"Exon (ENSMUST00000194285.1/ENSMUST00000194285.1, exon 1 of 1)",1,80501553,80665309,163757,2,"210293","ENSMUST00000187774.6",-4755,"ENSMUSG00000038608","Dock10","dedicator of cytokinesis 10"
"chr5",48327452,48328452,1001,"+","5730480H06Rik",0,0,13.6858196875254,-0.199295973,0.200501042,FALSE,"Promoter (<=1kb)",5,48327952,48380205,52254,1,"66768","ENSMUST00000196604.1",0,"ENSMUSG00000029089","Pacrgl","PARK2 co-regulated-like"
"chr4",123903134,123904134,1001,"-","D130007C19Rik",4.51443540494793,68.0229869384766,15.067883541743,0.351284275,0.200500586,TRUE,"Promoter (1-2kb)",4,123904832,123912269,7438,1,"56309","ENSMUST00000030400.13",-1698,"ENSMUSG00000028647","Mycbp","MYC binding protein"
"chr1",75191651,75192651,1001,"+","Ankzf1",0.714673459402489,60.0202825927734,83.9828061377207,0.226713023,0.200467908,FALSE,"Promoter (<=1kb)",1,75180860,75191926,11067,2,"245860","ENSMUST00000189702.6",0,"ENSMUSG00000033124","Atg9a","autophagy related 9A"
"chr5",76528811,76529811,1001,"+","Exoc1",2.65943175950143,130.37739163208,49.02452983284,-0.128464797,0.200416163,TRUE,"Promoter (<=1kb)",5,76529311,76570294,40984,1,"69940","ENSMUST00000087133.10",0,"ENSMUSG00000036435","Exoc1","exocyst complex component 1"
"chr7",25228187,25229187,1001,"+","9130221H12Rik",0,0,11.10667100811,0.461001674,0.200336798,FALSE,"Promoter (<=1kb)",7,25228723,25230263,1541,1,"77124","ENSMUST00000190693.1",0,"ENSMUSG00000090330","9130221H12Rik","RIKEN cDNA 9130221H12 gene"
"chr18",5613973,5614973,1001,"+","Gm22709",3.50303789302105,70.0236630249023,19.9894106667837,0.45895316,0.200156392,TRUE,"Exon (ENSMUST00000116893.1/ENSMUST00000116893.1, exon 1 of 1)",18,5594203,5767742,173540,1,"21417","ENSMUST00000162892.7",19770,"ENSMUSG00000024238","Zeb1","zinc finger E-box binding homeobox 1"
"chr7",117380479,117381479,1001,"+","Xylt1",10.2385654156288,406.804059448242,39.7325253035227,0.107203877,0.199814572,TRUE,"Promoter (<=1kb)",7,117380979,117635185,254207,1,"233781","ENSMUST00000160035.7",0,"ENSMUSG00000030657","Xylt1","xylosyltransferase 1"
"chr11",93995591,93996591,1001,"+","Spag9",33.9599136371526,1331.78073254395,39.2162579320272,-0.0971549,0.199805615,TRUE,"Promoter (<=1kb)",11,93996091,94043628,47538,1,"70834","ENSMUST00000132772.7",0,"ENSMUSG00000020859","Spag9","sperm associated antigen 9"
"chr3",84873391,84874391,1001,"+","Gm37726",0,0,11.4595636043549,0.307743586,0.199545732,FALSE,"Exon (ENSMUST00000193246.1/ENSMUST00000193246.1, exon 1 of 1)",3,84864145,84979198,115054,1,"50754","ENSMUST00000107678.7",9246,"ENSMUSG00000028086","Fbxw7","F-box and WD-40 domain protein 7"
"chr12",87443517,87444517,1001,"-","Alkbh1",0,0,33.516682501475,-0.144042283,0.199541263,FALSE,"Promoter (<=1kb)",12,87426169,87443839,17671,2,"211064","ENSMUST00000162961.7",0,"ENSMUSG00000079036","Alkbh1","alkB homolog 1, histone H2A dioxygenase"
"chr4",20343206,20344206,1001,"+","Gm11872",13.3204977156833,1071.02768212891,80.4044792461395,0.334007866,0.199524071,TRUE,"Exon (ENSMUST00000141819.1/ENSMUST00000141819.1, exon 1 of 3)",4,20042052,20066750,24699,1,"14590","ENSMUST00000098242.3",301154,"ENSMUSG00000073987","Ggh","gamma-glutamyl hydrolase"
"chr7",100158777,100159777,1001,"+","Lipt2",5.7047950042496,216.73997467041,37.9925964927673,0.319500314,0.199506706,TRUE,"Promoter (<=1kb)",7,100159277,100161365,2089,1,"67164","ENSMUST00000032967.3",0,"ENSMUSG00000030725","Lipt2","lipoyl(octanoyl) transferase 2 (putative)"
"chr12",40210573,40211573,1001,"-","Gm17024",4.9954802273656,60.0202825927734,12.0149174575806,-0.318739399,0.199163513,TRUE,"Exon (ENSMUST00000165676.1/ENSMUST00000165676.1, exon 1 of 2)",12,40203131,40207062,3932,2,"15982","ENSMUST00000164047.1",-4511,"ENSMUSG00000001627","Ifrd1","interferon-related developmental regulator 1"
"chr3",40949328,40950328,1001,"+","Larp1b",11.7710226790781,913.642055053711,77.6178994776408,-0.185204583,0.198721243,TRUE,"Promoter (<=1kb)",3,40949828,40977782,27955,1,"214048","ENSMUST00000048490.12",0,"ENSMUSG00000025762","Larp1b","La ribonucleoprotein 1B"
"chr17",46710963,46711963,1001,"+","Pex6",8.58394161469252,235.746020904541,27.4636095498403,0.176915296,0.198689227,TRUE,"Promoter (<=1kb)",17,46711463,46725541,14079,1,"224824","ENSMUST00000002840.8",0,"ENSMUSG00000002763","Pex6","peroxisomal biogenesis factor 6"
"chr7",109752375,109753375,1001,"-","Tmem9b",7.45687096044628,245.082643280029,32.8666869227091,-0.139970154,0.198644679,TRUE,"Promoter (<=1kb)",7,109735836,109752875,17040,2,"56786","ENSMUST00000118571.1",0,"ENSMUSG00000031021","Tmem9b","TMEM9 domain family, member B"
"chr8",45021885,45022885,1001,"-","Gm2366",0,0,16.2226828861237,0.246677958,0.198523081,FALSE,"Exon (ENSMUST00000191428.6/14107, exon 10 of 27)",8,45044241,45050918,6678,1,"14107","ENSMUST00000186342.2",-22356,"ENSMUSG00000070047","Fat1","FAT atypical cadherin 1"
"chr5",129555647,129556647,1001,"+","Gm42979",2.92278307392708,60.0202825927734,20.5353189322154,-0.280520468,0.198424421,TRUE,"Exon (ENSMUST00000196287.1/ENSMUST00000196287.1, exon 1 of 1)",5,129560159,129571384,11226,1,"231769","ENSMUST00000199692.1",-3512,"ENSMUSG00000029439","Sfswap","splicing factor SWAP"
"chr11",6625567,6626567,1001,"-","Tbrg4",4.5224872273444,158.053164916992,34.9482833166122,-0.139923821,0.197946199,TRUE,"Promoter (<=1kb)",11,6615598,6626043,10446,2,"21379","ENSMUST00000156969.7",0,"ENSMUSG00000000384","Tbrg4","transforming growth factor beta regulated gene 4"
"chr14",48673319,48674319,1001,"-","Otx2",0,0,16.3675784174601,-0.243386428,0.197946199,FALSE,"Promoter (<=1kb)",14,48657851,48673819,15969,2,"18424","ENSMUST00000227404.1",0,"ENSMUSG00000021848","Otx2","orthodenticle homeobox 2"
"chr4",148038577,148039577,1001,"+","Mthfr",1.49069892330947,116.706105041504,78.2895212551753,0.278673725,0.197623496,FALSE,"Promoter (<=1kb)",4,148039077,148056206,17130,1,"17769","ENSMUST00000097788.10",0,"ENSMUSG00000029009","Mthfr","methylenetetrahydrofolate reductase"
"chr11",60727898,60728898,1001,"+","Mief2",7.32723555460913,342.78222265625,46.7819302520752,0.274848923,0.197579146,TRUE,"Promoter (<=1kb)",11,60728663,60728726,64,1,"100628625","ENSMUST00000174993.1",0,"ENSMUSG00000092734","Mir5100","microRNA 5100"
"chr2",32961114,32962114,1001,"-","Lrsam1",2.77275502235677,104.702048522949,37.7610166346232,0.215710121,0.19715868,TRUE,"Promoter (<=1kb)",2,32925216,32961255,36040,2,"227738","ENSMUST00000028132.13",0,"ENSMUSG00000026792","Lrsam1","leucine rich repeat and sterile alpha motif containing 1"
"chr2",130563249,130564249,1001,"-","4930473A02Rik",6.47791834108831,439.149082885742,67.7916978514989,-0.479407299,0.197074641,TRUE,"Promoter (<=1kb)",2,130543791,130563749,19959,2,"321014","ENSMUST00000079964.7",0,"ENSMUSG00000060029","4930473A02Rik","RIKEN cDNA 4930473A02 gene"
"chr9",26999066,27000066,1001,"-","Acad8",7.88212340392418,716.909511108398,90.9538552455902,0.167887608,0.197052242,TRUE,"Promoter (<=1kb)",9,26974135,26999566,25432,2,"66948","ENSMUST00000120367.7",0,"ENSMUSG00000031969","Acad8","acyl-Coenzyme A dehydrogenase family, member 8"
"chr19",45560031,45561031,1001,"-","Poll",8.02692086008986,253.418225097656,31.5710381994247,-0.246317295,0.197052242,TRUE,"Promoter (<=1kb)",19,45560615,45578287,17673,1,"226162","ENSMUST00000047057.8",0,"ENSMUSG00000041035","Dpcd","deleted in primary ciliary dyskinesia"
"chr1",183206057,183207057,1001,"-","BC085271",0,0,6.20865982691447,-0.465802617,0.196884051,FALSE,"Exon (ENSMUST00000191852.1/ENSMUST00000191852.1, exon 1 of 1)",1,183086266,183221485,135220,2,"68897","ENSMUST00000003035.11",15428,"ENSMUSG00000030768","Disp1","dispatched RND transporter family member 1"
"chr13",41486862,41487862,1001,"-","Nedd9",0,0,11.7242829532623,-0.191136161,0.196548593,FALSE,"Promoter (<=1kb)",13,41309581,41487293,177713,2,"18003","ENSMUST00000021794.13",0,"ENSMUSG00000021365","Nedd9","neural precursor cell expressed, developmentally down-regulated gene 9"
"chr13",8289613,8290613,1001,"-","Gm10357",0,0,1.82896308422089,-0.496748247,0.196422346,FALSE,"Exon (ENSMUST00000159886.1/ENSMUST00000159886.1, exon 1 of 1)",13,8202922,8758872,555951,1,"94191","ENSMUST00000123187.1",87691,"ENSMUSG00000052551","Adarb2","adenosine deaminase, RNA-specific, B2"
"chr3",95804355,95805355,1001,"+","Gm17815",6.18213940272425,116.705923461914,18.8779184452693,0.483264407,0.196302919,TRUE,"Exon (ENSMUST00000198305.1/ENSMUST00000198305.1, exon 1 of 1)",3,95760341,95818632,58292,2,"75137","ENSMUST00000200164.4",13277,"ENSMUSG00000028106","Rprd2","regulation of nuclear pre-mRNA domain containing 2"
"chr1",82402246,82403246,1001,"-","Gm28940",0,0,13.1295932718913,-0.454757266,0.196204258,FALSE,"Exon (ENSMUST00000187929.1/ENSMUST00000187929.1, exon 1 of 3)",1,82339049,82445366,106318,1,"76867","ENSMUST00000140020.1",64197,"ENSMUSG00000026142","Rhbdd1","rhomboid domain containing 1"
"chrX",104347734,104348734,1001,"-","Vcp-rs",0,0,16.3796594918569,0.305661206,0.195769021,FALSE,"Exon (ENSMUST00000120233.1/ENSMUST00000120233.1, exon 1 of 1)",20,104280657,104413846,133190,2,"11306","ENSMUST00000033695.5",66112,"ENSMUSG00000031333","Abcb7","ATP-binding cassette, sub-family B member 7"
"chr4",109657353,109658353,1001,"-","9630013D21Rik",0,0,26.870926750501,-0.273751541,0.195739774,FALSE,"Exon (ENSMUST00000156790.7/ENSMUST00000156790.7, exon 1 of 3)",4,109660876,109665372,4497,2,"12580","ENSMUST00000063531.4",8019,"ENSMUSG00000028551","Cdkn2c","cyclin dependent kinase inhibitor 2C"
"chr1",58423566,58424566,1001,"-","Clk1",20.1504732737992,804.273326049805,39.913371518453,-0.111925584,0.195688895,TRUE,"Promoter (<=1kb)",1,58410189,58424066,13878,2,"12747","ENSMUST00000156931.7",0,"ENSMUSG00000026034","Clk1","CDC-like kinase 1"
"chr16",17233072,17234072,1001,"+","Hic2",10.9104305391212,588.198254638672,53.9115530344645,0.244384515,0.195621205,TRUE,"Promoter (<=1kb)",16,17233601,17276718,43118,1,"224019","ENSMUST00000232426.1",0,"ENSMUSG00000055692","Tmem191","transmembrane protein 191"
"chr13",46929367,46930367,1001,"-","Kif13a",13.1586698497339,434.145530456543,32.9931167370478,-0.134350219,0.195573339,TRUE,"Promoter (<=1kb)",13,46749087,46929718,180632,2,"16553","ENSMUST00000056978.7",0,"ENSMUSG00000021375","Kif13a","kinesin family member 13A"
"chr9",108388582,108389582,1001,"+","Gm37963",1.17512584866946,38.6796774902344,32.915349053065,0.402595765,0.195468899,FALSE,"Promoter (1-2kb)",9,108390876,108392245,1370,1,"22258","ENSMUST00000194939.1",-1294,"ENSMUSG00000032612","Usp4","ubiquitin specific peptidase 4 (proto-oncogene)"
"chr7",113368892,113369892,1001,"-","Btbd10",20.0625447416439,1303.10519189453,64.9521388575236,0.12812706,0.195464616,TRUE,"Promoter (<=1kb)",7,113315626,113369339,53714,2,"68815","ENSMUST00000047091.13",0,"ENSMUSG00000038187","Btbd10","BTB domain containing 10"
"chr3",131613280,131614280,1001,"-","Gm42881",0,0,18.6262450377146,-0.432860313,0.195425503,FALSE,"Exon (ENSMUST00000198636.1/ENSMUST00000198636.1, exon 1 of 1)",3,131564935,131583200,18266,1,"23971","ENSMUST00000196638.1",49345,"ENSMUSG00000028032","Papss1","3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"chr12",28789169,28790169,1001,"+","Gm48904",1.05502202441148,14.0047108154297,13.2743302901586,0.514830264,0.19485078,FALSE,"Exon (ENSMUST00000220880.1/ENSMUST00000220880.1, exon 1 of 1)",12,28751861,28863113,111253,1,"380752","ENSMUST00000221555.1",37308,"ENSMUSG00000036613","Eipr1","EARP complex and GARP complex interacting protein 1"
"chr13",14629654,14630654,1001,"+","AW209491",0,0,41.2515825990041,-0.184356216,0.194562042,FALSE,"Promoter (<=1kb)",13,14630154,14638203,8050,1,"105351","ENSMUST00000178289.2",0,"ENSMUSG00000039182","AW209491","expressed sequence AW209491"
"chr9",21130743,21131743,1001,"-","Tyk2",6.72265524259536,468.825479797363,69.7381410884857,0.216518549,0.193995306,TRUE,"Promoter (<=1kb)",9,21104068,21131180,27113,2,"54721","ENSMUST00000213717.1",0,"ENSMUSG00000032175","Tyk2","tyrosine kinase 2"
"chr7",45466398,45467398,1001,"-","Bax",0,0,36.5139016564687,0.16126063,0.193657503,FALSE,"Promoter (<=1kb)",7,45461697,45466836,5140,2,"12028","ENSMUST00000211365.1",0,"ENSMUSG00000003873","Bax","BCL2-associated X protein"
"chr12",80643383,80644383,1001,"+","Slc39a9",5.38962383939117,489.831895935059,90.8842454560598,0.108390521,0.193643815,TRUE,"Promoter (<=1kb)",12,80634022,80644341,10320,2,"13877","ENSMUST00000021559.13",0,"ENSMUSG00000021131","Erh","ERH mRNA splicing and mitosis factor"
"chr12",3426357,3427357,1001,"+","Asxl2",2.2260285634482,118.039705444336,53.0270398963292,0.114262497,0.193452192,TRUE,"Promoter (<=1kb)",12,3403878,3427011,23134,2,"100043040","ENSMUST00000168012.2",0,"ENSMUSG00000071456","1110002L01Rik","RIKEN cDNA 1110002L01 gene"
"chr13",70841311,70842311,1001,"-","Adamts16",10.857338111489,286.763126220703,26.4119182138443,0.485223542,0.193356824,TRUE,"Promoter (<=1kb)",13,70727802,70841811,114010,2,"271127","ENSMUST00000080145.12",0,"ENSMUSG00000049538","Adamts16","ADAM metallopeptidase with thrombospondin type 1 motif 16"
"chr4",17852393,17853393,1001,"+","Mmp16",0,0,9.61070157591502,-0.207443752,0.193315912,FALSE,"Promoter (<=1kb)",4,17852893,18117457,264565,1,"17389","ENSMUST00000183662.7",0,"ENSMUSG00000028226","Mmp16","matrix metallopeptidase 16"
"chr2",173737011,173738011,1001,"+","Vapb",7.04677459873689,158.386662597656,22.4764763479233,-0.123531547,0.193221319,TRUE,"Promoter (<=1kb)",2,173737511,173784339,46829,1,"56491","ENSMUST00000067530.5",0,"ENSMUSG00000054455","Vapb","vesicle-associated membrane protein, associated protein B and C"
"chr16",33829165,33830165,1001,"+","Itgb5",24.859463341903,615.207641448975,24.7474224599202,0.194235661,0.19315983,TRUE,"Promoter (<=1kb)",16,33829665,33949338,119674,1,"16419","ENSMUST00000115028.10",0,"ENSMUSG00000022817","Itgb5","integrin beta 5"
"chr4",120951199,120952199,1001,"-","Zfp69",1.37368998269694,53.3513623046875,38.8379932711919,0.327753178,0.193146596,TRUE,"Promoter (<=1kb)",4,120930137,120951699,21563,2,"381549","ENSMUST00000106280.7",0,"ENSMUSG00000064141","Zfp69","zinc finger protein 69"
"chr7",80913666,80914666,1001,"-","Gm45718",0,0,31.2851941509247,0.297804437,0.193055261,FALSE,"Promoter (2-3kb)",7,80915566,80916330,765,2,"56529","ENSMUST00000153053.1",2664,"ENSMUSG00000025724","Sec11a","SEC11 homolog A, signal peptidase complex subunit"
"chr17",26089837,26090837,1001,"-","Decr2",2.90837431967953,133.378405761719,45.8601235952377,-0.205313954,0.192862409,TRUE,"Promoter (<=1kb)",17,26081208,26090329,9122,2,"26378","ENSMUST00000137672.2",0,"ENSMUSG00000036775","Decr2","2-4-dienoyl-Coenzyme A reductase 2, peroxisomal"
"chr2",162931028,162932028,1001,"+","Srsf6",11.7826691357604,381.796201171875,32.4032014115651,0.093271114,0.192768178,TRUE,"Promoter (<=1kb)",2,162931528,162935208,3681,1,"67996","ENSMUST00000193611.5",0,"ENSMUSG00000016921","Srsf6","serine and arginine-rich splicing factor 6"
"chr1",155972755,155973755,1001,"-","Cep350",5.71811804934865,636.881449279785,111.37955596288,0.103509349,0.192745646,TRUE,"Promoter (<=1kb)",1,155844964,155973255,128292,2,"74081","ENSMUST00000138762.7",0,"ENSMUSG00000033671","Cep350","centrosomal protein 350"
"chr10",105533993,105534993,1001,"-","Gm48207",7.25062183809726,76.6925833129883,10.5773801234563,0.359707343,0.192615857,TRUE,"Promoter (1-2kb)",10,105413443,105535988,122546,2,"278279","ENSMUST00000139741.1",1995,"ENSMUSG00000036019","Tmtc2","transmembrane and tetratricopeptide repeat containing 2"
"chr1",74600897,74601897,1001,"-","Rnf25",11.3196763091092,346.783315429687,30.6354445091883,0.170277347,0.192259329,TRUE,"Promoter (<=1kb)",1,74601445,74636894,35450,1,"269209","ENSMUST00000087183.10",0,"ENSMUSG00000033276","Stk36","serine/threonine kinase 36"
"chr1",98095146,98096146,1001,"-","Pam",10.3708651731406,523.509530639648,50.4788676643372,0.117175061,0.192147901,TRUE,"Promoter (<=1kb)",1,97821094,98095621,274528,2,"18484","ENSMUST00000058762.14",0,"ENSMUSG00000026335","Pam","peptidylglycine alpha-amidating monooxygenase"
"chr13",62451109,62452109,1001,"-","Gm48701",0,0,4.53249671045939,0.255099557,0.192127737,FALSE,"Exon (ENSMUST00000221260.1/ENSMUST00000221260.1, exon 1 of 1)",13,62454913,62466793,11881,2,"71508","ENSMUST00000221951.1",15684,"ENSMUSG00000113450","Zfp935","zinc finger protein 935"
"chr11",103266972,103267972,1001,"-","Map3k14",6.57938647787245,1093.03453430176,166.130160916646,0.321765454,0.191322852,TRUE,"Promoter (<=1kb)",11,103219762,103267472,47711,2,"53859","ENSMUST00000021324.2",0,"ENSMUSG00000020941","Map3k14","mitogen-activated protein kinase kinase kinase 14"
"chr2",178413972,178414972,1001,"-","Ppp1r3d",10.1685236264502,205.736030212402,20.2326353136698,0.344794854,0.191322852,TRUE,"Promoter (<=1kb)",2,178411206,178414472,3267,2,"228966","ENSMUST00000058678.4",0,"ENSMUSG00000049999","Ppp1r3d","protein phosphatase 1, regulatory subunit 3D"
"chr5",24423030,24424030,1001,"-","Cdk5",2.69652261815751,203.401513977051,75.4310431543986,-0.141311623,0.19124573,TRUE,"Promoter (<=1kb)",5,24418241,24423530,5290,2,"12568","ENSMUST00000030814.10",0,"ENSMUSG00000028969","Cdk5","cyclin dependent kinase 5"
"chr5",135167783,135168783,1001,"+","Bcl7b",0,0,30.2752711400986,0.173778134,0.190530252,FALSE,"Promoter (<=1kb)",5,135168283,135181855,13573,1,"12054","ENSMUST00000031692.11",0,"ENSMUSG00000029681","Bcl7b","B cell CLL/lymphoma 7B"
"chr2",118861454,118862454,1001,"+","Ivd",0,0,76.0587226969401,0.137734819,0.190402923,FALSE,"Promoter (<=1kb)",2,118861954,118882909,20956,1,"56357","ENSMUST00000028807.5",0,"ENSMUSG00000027332","Ivd","isovaleryl coenzyme A dehydrogenase"
"chr8",72420972,72421972,1001,"-","Gm45779",0,0,12.6951751480103,0.208047792,0.190311008,FALSE,"Promoter (<=1kb)",8,72340999,72421460,80462,2,"13859","ENSMUST00000163643.2",0,"ENSMUSG00000006276","Eps15l1","epidermal growth factor receptor pathway substrate 15-like 1"
