chr,start,end,distanceToTSS,geneId,SYMBOL,category,exo_signal,endo_signal,enrichment,log2_enrichment,normalized_enrichment
chr17,45733938,45734175,-94,72240,1600014C23Rik,Both,35.066364984156145,21.746128280513336,1.6125337132117927,0.6893293232490866,0.2344596397413593
chr14,25459062,25461092,0,328365,Zmiz1,Both,100.82258595383304,62.54165062557284,1.6120870643060292,0.6889296618873679,0.23432873760991818
chr2,155592468,155592799,0,14854,Gss,Both,29.059939134724587,18.047213696111225,1.6102174897494763,0.6872555642353804,0.23378032372622093
chr5,76657534,76658400,0,320827,Cracd,Both,40.13837100503634,24.934725493470825,1.6097378339114503,0.6868257464059918,0.23363949665303385
chr19,34878280,34879247,208,75735,Pank1,Both,166.49803282578293,103.46787752104392,1.6091760729499798,0.6863221916139367,0.23347449766440434
chr19,9899272,9899823,0,16319,Incenp,Both,52.37967425187372,32.55648715915151,1.6088859340326584,0.6860620462361198,0.23338925097866553
chr2,48948963,48949341,0,26428,Orc4,Both,98.0345917738402,60.999216722807496,1.607145092031735,0.6845001804788273,0.23287736991982672
chr3,97227607,97227810,-72,77578,Bcl9,Both,73.29828590745673,45.63299520730907,1.6062562971039973,0.6837021102024853,0.2326157629921713
chr5,74092912,74093520,0,70036,Dancr,Both,22.52557661323424,14.026787294671266,1.6058970696583983,0.6833794259484642,0.2325099777397671
chr6,82773252,82774818,0,15277,Hk2,Both,16.08204311868663,10.042945894634205,1.6013272686532174,0.6792681864378178,0.2311617134450529
chr6,39573728,39574238,0,57869,Adck2,Both,41.11302517665323,25.681965325223548,1.6008519852752103,0.6788399224818499,0.23102121484688448
chr1,54557255,54557805,0,241062,Pgap1,Both,32.16111353679375,20.098894760131127,1.60014338701796,0.6782011891570441,0.23081165062448708
chr5,31192686,31193778,0,13667,Eif2b4,Both,42.70354407250949,26.68905542644661,1.6000395439320738,0.6781075608187124,0.2307809299794827
chr5,93092806,93094165,0,52398,Septin11,Both,42.89674678000112,26.816006633498336,1.599669457361144,0.677773829180776,0.23067142465483007
chr14,51913746,51913964,133,29811,Ndrg2,Both,204.5286755302874,127.95371463697778,1.598458287127992,0.6766810964870376,0.23031283207145584
chr13,24831402,24832195,0,56196,Tdp2,Both,22.340963174986467,13.979956656987031,1.5980709899998646,0.6763314975311749,0.23019809400970062
chr12,83485824,83487847,0,70127,Dpf3,Both,50.77710612854512,31.780857730510245,1.5977261079331442,0.6760201137768043,0.23009589275318923
chr1,43827314,43828135,0,67883,Uxs1,Both,66.03133821358627,41.334687191880896,1.597480051247524,0.6757979154314464,0.23002296050765236
chr12,101975356,101976335,0,51786,Cpsf2,Both,38.33404323381583,23.996750115871865,1.5974681175040044,0.6757871379466889,0.23001942294411365
chr12,17266396,17266861,0,71853,Pdia6,Both,46.14339373976987,28.88855917919655,1.5972895516713412,0.6756258637167156,0.2299664861343583
chr15,93274814,93275775,0,223827,Gxylt1,Both,78.20560489737665,48.96727044722994,1.5970995357328663,0.6754542283617541,0.2299101468840596
chr4,151057443,151058213,0,22319,Vamp3,Both,28.984148424838548,18.151134998183064,1.5968229219682335,0.6752043354399564,0.22982811685745524
chr7,45062308,45062561,0,65116,Prrg2,Both,30.69283362587852,19.22797413180897,1.5962593570948875,0.6746950768707243,0.22966093717311764
chr10,80675777,80676863,0,17347,Mknk2,Both,96.6695157477762,60.593978409385066,1.5953650558254742,0.6738865832177829,0.22939549659464548
chr19,6117858,6118613,37,66406,Sac3d1,Both,26.639931077927795,16.69941455783818,1.5952613779160212,0.6737928238203879,0.22936471177096324
chr1,44147610,44148213,0,22592,Ercc5,Both,34.9152194397575,21.889335676665272,1.5950789898561533,0.6736278694146238,0.22931054976832857
chr15,100551398,100552269,0,21422,Tfcp2,Both,79.31085484284402,49.7455200943114,1.5943316039812303,0.672951725730144,0.22908852633532897
chr16,20548195,20548752,0,100042948,Gm15760,Both,23.3311527203614,14.641116542546996,1.5935364391480125,0.6722320093743577,0.2288521688721642
chr7,118115744,118116210,0,267019,Rps15a,Both,15.726509658490093,9.870107979028198,1.5933472756230689,0.6720607415754049,0.2287959199295872
chr10,86704861,86705966,0,103220,Ttc41,Both,141.49215069323327,88.80838479598488,1.5932296372496382,0.6719542220701902,0.22876093529411207
chr18,61554980,61555907,0,93687,Csnk1a1,Both,20.185090760497246,12.699821015056145,1.5893996251259774,0.668481909268926,0.2276201863191752
chr5,135488854,135489439,0,215114,Hip1,Both,49.88361024103309,31.44956507357689,1.586146267025613,0.6655258157976396,0.22664853666600757
chr8,69625174,69625563,0,234362,Zfp868,Both,56.25024616761504,35.46739807926929,1.585970474684844,0.6653659132725033,0.22659596481133726
chr11,80428468,80429282,0,69077,Psmd11,Both,30.73355969971881,19.39169235180713,1.584882801467027,0.6643761602424281,0.22627052999659492
chr4,137468338,137469230,0,15530,Hspg2,Both,23.2666050675554,14.685020396852964,1.5843767620875415,0.6639154466310355,0.2261190282548077
chr3,103914157,103915120,0,229675,Rsbn1,Both,50.27151828951151,31.736515621449616,1.5840276509603568,0.66359751948015,0.22601447424268176
chr7,136894392,136894605,-9,17314,Mgmt,Both,77.25741425671839,48.77358030249322,1.5840012928632414,0.663573512946958,0.22600657920574413
chr8,60632297,60633504,0,71306,Mfap3l,Both,109.65021204171074,69.2254410162349,1.5839583024974206,0.6635343571523764,0.22599370196222568
chr5,21425051,21425567,50,330050,Fam185a,Both,76.86109748869306,48.56004648221579,1.5828052701070212,0.662483774027375,0.22564816513746389
chr16,45158612,45159270,0,67841,Atg3,Both,74.78458680334046,47.31589827341879,1.580538244697197,0.6604159449339229,0.2249678902803155
chr11,85832089,85833596,0,21385,Tbx2,Both,62.39795974803864,39.48011723987951,1.580490740919316,0.6603725834430354,0.2249536228572216
chr14,31336547,31337121,0,12339,Capn7,Both,26.09693542388933,16.53539531708209,1.5782468410011086,0.6583228634236663,0.22427908445592457
chr9,75409190,75410295,0,50772,Mapk6,Both,44.92918392974883,28.491372658105675,1.5769399554347785,0.6571277282034582,0.22388568046298846
chr1,9699785,9700881,0,17864,Mybl1,Both,26.356187756545125,16.714125171815713,1.5768810802606883,0.6570738640680239,0.22386794822612796
chr6,28479815,28480665,0,56463,Snd1,Both,81.65564131870764,51.79831462996893,1.5764150224197482,0.6566474027913831,0.2237275506484137
chr11,3288696,3288937,0,56218,Patz1,Both,53.08473089550072,33.697324384057424,1.5753396409305331,0.6556629050956706,0.22340340349152893
chr16,75766681,75766976,0,110920,Hspa13,Both,80.16404400239355,50.890187653257534,1.5752357713552696,0.6555677782686142,0.2233720802396824
chr9,51278564,51279283,0,100502940,Pou2af3,Both,60.00396749526109,38.12212795072705,1.573993129995691,0.6544292439313095,0.2229971491791246
chr13,41249657,41250485,0,108934,Smim13,Both,31.88602884258621,20.263787305027567,1.5735473513717295,0.6540205930381879,0.22286256014136385
chr13,21179978,21181148,0,19720,Trim27,Both,23.20664002833921,14.749328855936994,1.573403119220433,0.6538883488154063,0.222819003730024
chr4,132509977,132510628,0,230784,Sesn2,Both,41.15978558073439,26.18510515185668,1.5718778038901984,0.6524890683765354,0.2223580774425524
chr19,7382223,7383222,0,654802,1700105P06Rik,Both,45.21308404634184,28.778956421644835,1.5710466836920047,0.6517260509887466,0.22210669581152287
chr6,34176681,34177168,0,58246,Slc35b4,Both,46.19970414124993,29.407536431009323,1.571015792146866,0.6516976829474863,0.2220973491843287
chr5,8056390,8056751,0,109552,Sri,Both,58.640252738530215,37.34227043795413,1.570345135707901,0.651081674309475,0.2218943782235773
chr7,143548410,143549352,0,17955,Nap1l4,Both,37.81965970098641,24.090025936986024,1.569930219249824,0.650700435180881,0.22176875270029298
chr18,36744134,36744895,0,17991,Ndufa2,Both,24.63805417766405,15.70034503873263,1.5692683260706792,0.6500920569547097,0.2215682652894772
chr16,91372742,91373310,0,15976,Ifnar2,Both,32.33054589313709,20.60985755727071,1.5686933208197538,0.6495633333266805,0.2213940123604422
chr7,13054161,13054813,0,109889,Mzf1,Both,67.97940332265995,43.33697663659916,1.568623577336718,0.6494991902513121,0.22137287158529334
chr4,62524695,62525573,0,214106,4933430I17Rik,Both,49.65979012984244,31.676028563457205,1.5677404138703188,0.6486866980848947,0.22110506607425
chr11,17211326,17211726,0,66249,Pno1,Both,73.41967880562696,46.87370045687814,1.5663299054694864,0.6473881097285017,0.22067696918564395
chr3,107695898,107696722,0,229709,Ahcyl1,Both,28.983787467852977,18.540347547427444,1.563281777416012,0.6445778437512277,0.21975023673903074
chr5,114772810,114775354,0,26431,Git2,Both,55.402219659991225,35.44005891181292,1.56326545048503,0.6445627761506808,0.21974526687372428
chr12,85280202,85280474,0,66204,Acyp1,Both,52.69973610504297,33.726266314076405,1.5625724951073985,0.6439231247543868,0.21953427510109166
chr16,94313259,94313779,0,110948,Hlcs,Both,43.41411629890441,27.871030177409818,1.5576789240496989,0.6393978891005195,0.2180410210233497
chr9,59035708,59037181,0,18007,Neo1,Both,41.004196031675214,26.326044754309702,1.5575524699722554,0.6392807647861727,0.21800235831654466
chr13,108158157,108159000,0,71991,Ercc8,Both,36.82914197771199,23.65506008944624,1.5569244735989234,0.6386989609827115,0.2178102948872169
chr3,96601046,96601299,0,280411,Lix1l,Both,77.89855373537527,50.09031046363428,1.5551621264541746,0.6370649898986197,0.21727080278251415
chr18,60774322,60775034,0,20044,Rps14,Both,66.49076255746006,42.78716289725397,1.5539885810406784,0.6359759026281762,0.21691114249811708
chr17,36836926,36837447,0,22670,Trim26,Both,49.57515504976488,31.91450179154757,1.5533739293055375,0.6354051581342368,0.2167226362556477
chr2,172370596,172371333,0,67337,Cstf1,Both,19.25743524722905,12.399366934250716,1.553098262947145,0.6351491104604619,0.21663806324033957
chr7,63937358,63939528,0,50794,Klf13,Both,42.82591625717853,27.58517573307715,1.552497496176047,0.6345909417099671,0.21645368781115584
chr7,123377849,123378233,0,30949,Lcmt1,Both,33.0823082362339,21.32210714424185,1.5515496668521316,0.6337098798987879,0.21616262227518504
chr7,90129776,90130669,0,233489,Picalm,Both,49.90436695813147,32.17367418557243,1.55109319098252,0.6332853673085215,0.21602236756011003
chr2,91710199,91711006,0,241547,Harbi1,Both,41.23938325435555,26.60076657672472,1.5503080761003107,0.6325549353045696,0.2157810192648528
chr10,44529428,44529809,-927,12142,Prdm1,Both,29.081103674290745,18.773573143989832,1.5490446837820409,0.6313787607452794,0.21539233394975965
chr16,62846598,62847166,0,68146,Arl13b,Both,35.37780304666538,22.848378003486246,1.548372625893504,0.6307527071649828,0.215185416889822
chr5,45449899,45450647,0,110391,Qdpr,Both,109.4987348796859,70.77145229465926,1.5472161631470318,0.6296747712628805,0.21482910287086035
chr8,114439551,114440094,0,80707,Wwox,Both,87.14640948577357,56.34616760908128,1.5466253195847917,0.6291237365105795,0.21464693505596455
chr2,172345329,172345900,0,67017,Fam210b,Both,46.131906597934766,29.87947837705057,1.5439327961416869,0.6266099567619559,0.2138157096628712
chr11,45955163,45955536,0,66628,Thg1l,Both,24.30534382704608,15.74535337533518,1.5436518474790135,0.6263474063931171,0.21372887489214437
chr19,21271794,21273103,0,22682,Zfand5,Both,80.84253102577826,52.38819460886629,1.543144054292268,0.6258727454552151,0.21357187901942087
chr10,20952416,20952958,0,52906,Ahi1,Both,42.93700115461876,27.844882219286053,1.5420069230847575,0.6248092424757916,0.2132200814099378
chr2,119208582,119209036,0,69408,Dnajc17,Both,78.78279080179183,51.09632516862109,1.5418484703509236,0.6246609871626501,0.21317103543789018
chr17,33629088,33629329,0,328801,Zfp414,Both,19.654753246370536,12.77337522947333,1.53872824474921,0.6217384593649378,0.21220398278683378
chr7,38183665,38184097,0,72244,1600014C10Rik,Both,110.94081108747976,72.17921022677871,1.5370189108320331,0.6201349154488247,0.21167319980910748
chr7,137410453,137411112,0,77252,9430038I01Rik,Both,153.58611199560633,100.04387717093614,1.5351875231023613,0.6184148915081664,0.2111037223974033
chr17,26715401,26716379,0,77128,Crebrf,Both,72.55518077546496,47.27333392845846,1.534801435525301,0.6180520194306335,0.2109835618798563
chr12,76255069,76255449,0,108156,Mthfd1,Both,76.70800555990438,49.98693835982336,1.5345609888674014,0.6178259847343703,0.21090871011404477
chr12,11265767,11266616,0,209334,Gen1,Both,43.65674628233546,28.478600012632537,1.5329667281035655,0.6163263847195226,0.21041205247200315
chr3,100921999,100922560,0,229644,Trim45,Both,219.4229131811756,143.14453217909622,1.5328766655693362,0.6162416232005175,0.2103839767695745
chr4,46195843,46196399,0,22590,Xpa,Both,80.26187798605281,52.397816531177455,1.531779056829512,0.615208218539815,0.21004165248741985
chr8,128685320,128686390,0,16412,Itgb1,Both,41.57718523473195,27.158682291114648,1.530898472505587,0.6143786080698582,0.20976679952712524
chr1,91540317,91541072,0,65247,Asb1,Both,79.06646572967453,51.69823923499007,1.5293841124894885,0.6129507923025267,0.2092936813651661
chr1,20951662,20951890,0,71877,Efhc1,Both,55.817624993624015,36.56101248384028,1.5266980097527394,0.6104147164115472,0.20845309084019964
chr3,69721871,69722735,0,97112,Nmd3,Both,37.95736837662677,24.8703276835343,1.5262110278408958,0.6099544561243739,0.2083005030227575
chr13,81657636,81658147,0,80289,Lysmd3,Both,23.17362662752258,15.19304283953744,1.5252788313883352,0.6090730012920651,0.20800825036004042
chr19,24173876,24174518,0,21873,Tjp2,Both,70.15481624146626,46.04649685285338,1.5235646799723692,0.6074507481337736,0.20747028365371706
chr10,78169446,78169876,0,28295,Gatd3a,Both,27.141065084222543,17.81796945679955,1.5232411947964808,0.6071444007785491,0.20736867956798086
chr9,65021060,65021817,0,57874,Hacd3,Both,22.92049164779908,15.055828947290832,1.522366634746035,0.6063158479555766,0.20709385683680728
chr2,71055552,71056279,0,228019,Mettl8,Both,38.402715818291256,25.24488889426556,1.5212075592463603,0.605217013197721,0.20672933386022355
chr7,132575893,132576495,0,18242,Oat,Both,45.04017051498376,29.62231448234417,1.520481140723461,0.6045279220224595,0.20650070826321107
chr9,62121851,62122786,0,100628602,Mir5133,Both,60.315661717226845,39.67031614892224,1.5204230158086476,0.6044727696585261,0.2064824089228038
chr16,20425909,20426608,0,27416,Abcc5,Both,46.58101561285887,30.651134171309064,1.5197158888972186,0.6038016368328412,0.20625971808459648
chr5,140418509,140418824,-504,27979,Eif3b,Both,60.349405202612736,39.72791929153873,1.519067856530457,0.6031863162477934,0.2060555277162623
chr5,140419201,140419877,0,27979,Eif3b,Both,60.349405202612736,39.72791929153873,1.519067856530457,0.6031863162477934,0.2060555277162623
chr6,135167872,135168251,0,15199,Hebp1,Both,16.956616493954723,11.163474627703993,1.5189371642296834,0.6030621893072279,0.20601433477534942
chr2,118388342,118388877,0,27103,Eif2ak4,Both,50.971135252615845,33.559493008631044,1.5188291205563431,0.6029595651701612,0.20598027723363294
chr4,148140075,148140811,0,71890,Mad2l2,Both,38.51016382669602,25.357346285559696,1.518698502320272,0.6028354890760863,0.2059390998336789
chr7,145206283,145206588,594,100040049,Smim38,Both,41.661337191862174,27.434532043003404,1.518572911196676,0.6027161782430217,0.20589950320329664
chr7,19508244,19508962,0,232946,Bloc1s3,Both,31.12532310016121,20.497318212143416,1.5185070933680167,0.6026536477499951,0.2058787504444205
chr1,64690534,64691585,0,227210,Ccnyl1,Both,39.47703189635961,26.01138481056692,1.517682821728214,0.6018703155675177,0.2056187607352625
chr9,101034544,101034960,0,66904,Pccb,Both,44.490014339807765,29.32087552235328,1.5173494497423867,0.6015533804777795,0.2055135610176528
chr7,38227902,38228247,0,72287,Plekhf1,Both,67.30791125299696,44.43342544861017,1.514803564511191,0.5991307211703067,0.20470925513868307
chr17,65884163,65885192,0,19765,Ralbp1,Both,126.14181951862489,83.2955894139874,1.5143877413687228,0.5987346379066782,0.20457773194865828
chr4,72199645,72201675,0,21885,Tle1,Both,52.34171116465077,34.61209065587356,1.5122377808683034,0.5966850035194828,0.20389701355866838
chr17,87282457,87283532,0,225049,Ttc7,Both,42.06708229563839,27.852317397293245,1.5103620174788963,0.5948943894337837,0.2033021587824382
chr12,112828852,112829747,0,71963,Cdca4,Both,36.58353226608856,24.2623710390933,1.5078300553207475,0.5924738343345227,0.20249779455482167
chr2,3418947,3419265,0,104362,Meig1,Both,89.8228015666654,59.58371021488187,1.5075060153644293,0.5921637588876266,0.20239473494968693
chr14,65833654,65834070,0,71988,Esco2,Both,22.43967559013984,14.903539743836047,1.5056608011140884,0.5903967928062543,0.20180736390546444
chr15,89180327,89181243,0,140570,Plxnb2,Both,29.883328628394462,19.87158982691455,1.5038217318636369,0.5886335551807356,0.201221087528717
chr8,46210834,46211112,0,11739,Slc25a4,Both,36.88388817102973,24.537567887130347,1.5031599032426872,0.5879984885254339,0.20100989257253415
chr17,57247388,57247719,0,78308,Gpr108,Both,405.5308438503873,269.81900136500195,1.502973629725206,0.587819696813545,0.20095043102009272
chr16,57166841,57167420,0,52633,Nit2,Both,23.089851539014106,15.362965782927096,1.5029553450333082,0.5878021453447331,0.20094459377045548
chr16,22265286,22266198,0,20462,Tra2b,Both,25.053573079133,16.687638251890093,1.5013252744914554,0.586236582592357,0.20042386314326097
chr11,88863935,88864835,0,11640,Akap1,Both,21.9426962371286,14.623412084626557,1.5005182176461216,0.5854608346630716,0.2001657952795432
chr12,87266607,87266905,0,217737,Ahsa1,Both,110.7138763167511,73.7946247215768,1.500297301252885,0.5852484157499183,0.2000951250886
chr5,139149880,139150851,0,19085,Prkar1b,Both,67.51154936964606,45.02028109928739,1.4995808049433677,0.5845592639539992,0.19986583508537006
chr7,25395275,25396146,0,654804,4732471J01Rik,Both,131.58980685498773,87.76648362630016,1.4993172953730534,0.5843057281961437,0.1997814748441231
chr10,41302854,41303319,0,103199,Fig4,Both,42.424781068271216,28.29740713031019,1.49924623386532,0.5842373487312269,0.1997587220900555
chr3,130709097,130709460,0,66357,Ostc,Both,33.47504263278102,22.40116762588852,1.4943436517163806,0.5795119604532968,0.1981858639952111
chr15,80710963,80712149,0,213988,Tnrc6b,Both,271.75787291542696,181.9453569704293,1.4936235661105353,0.5788165954262091,0.19795432350700462
chr10,40300770,40302743,0,100041585,Amd2,Both,33.36640859881877,22.353897493229464,1.4926438939305673,0.5778700169530131,0.19763909924322703
chr7,128611382,128611840,22,101490,Inpp5f,Both,56.94066789955124,38.18131619027155,1.4913228139070671,0.5765925792939139,0.1972136293074523
chr11,78536006,78536748,0,21927,Tnfaip1,Both,56.232627772316,37.71894962191186,1.4908322828705995,0.5761179650118726,0.19705553290201142
chr10,22645256,22645505,245,353169,Slc2a12,Both,78.69540274966337,52.8900494835461,1.4879056366575196,0.5732830332718283,0.19611098968890825
chr2,144555758,144556019,-210,27054,Sec23b,Both,53.34215069203685,35.85285684940376,1.4878075383530824,0.5731879125870991,0.19607929103551505
chr2,144556209,144556574,0,27054,Sec23b,Both,53.34215069203685,35.85285684940376,1.4878075383530824,0.5731879125870991,0.19607929103551505
chr1,89070436,89071245,0,98402,Sh3bp4,Both,134.7362091948086,90.57498107087235,1.4875654137800076,0.5729531104784269,0.1960010422556576
chr14,8172557,8173238,0,68263,Pdhb,Both,60.15596861165566,40.44527714443851,1.4873422277915456,0.572736640350175,0.19592890047311487
chr7,25659100,25659481,0,27998,Exosc5,Both,77.78001367758135,52.29558301191577,1.4873151650275866,0.5727103897201351,0.19592015192903062
chr16,58522891,58523592,0,54613,St3gal6,Both,29.51314363772765,19.86095556215265,1.48598810089321,0.5714225634868131,0.19549091997608334
chr18,57877983,57879658,0,20496,Slc12a2,Both,67.49085964813416,45.52386404672149,1.482538028381505,0.5680691116203569,0.19437286473154108
chr8,106210478,106211520,0,214572,Prmt7,Both,39.41681367150437,26.58865142664972,1.482467577576989,0.5680005525416714,0.1943500015609072
chr15,85734824,85736079,0,19013,Ppara,Both,35.007775789824635,23.61516683331207,1.4824276295368746,0.5679616757279267,0.1943370367767285
chr1,175692085,175693081,0,13603,Opn3,Both,66.79934863437008,45.095035190645525,1.4813016189468875,0.5668654285095565,0.19397142825029112
chr1,151755184,151755925,0,66967,Edem3,Both,116.32760526642512,78.55893482524361,1.4807686169014245,0.566346224469918,0.19379825011730556
chr1,36068460,36069216,60,50785,Hs6st1,Both,21.25177527640973,14.358506117990569,1.480082614568253,0.5656777057876589,0.193575250980834
chrX,20617032,20618390,0,104130,Ndufb11,Both,53.1308382353707,35.90856777211896,1.4796145190904522,0.5652213624527705,0.19342301611719057
chr1,182408662,182409611,0,209456,Trp53bp2,Both,24.14830465815448,16.322071421081358,1.4794877460813498,0.5650977473997761,0.1933817768767544
chr1,60098156,60098777,0,241066,Carf,Both,89.9859384187376,60.82358927347766,1.4794578796417115,0.5650686234010234,0.19337206071473756
chr6,72788139,72789661,0,21415,Tcf7l1,Both,37.99332806553624,25.680981842509592,1.479434403969948,0.5650457308912669,0.19336442343556315
chr11,115707906,115708259,317,14784,Grb2,Both,42.25898656649967,28.5712258759261,1.479075022892412,0.5646952318891728,0.1932474888692399
chr11,115708577,115708804,0,14784,Grb2,Both,42.25898656649967,28.5712258759261,1.479075022892412,0.5646952318891728,0.1932474888692399
chr14,8080222,8080665,0,67053,Rpp14,Both,39.079983357733575,26.4223201158016,1.479051922255767,0.5646726992700203,0.1932399712789648
chr3,116807932,116808331,0,77559,Agl,Both,60.742059503424,41.1332548872029,1.476714149414946,0.5623905876917261,0.19247846972068064
chr16,36875092,36875675,0,224139,Golgb1,Both,64.67331251836713,43.80512963221987,1.4763867396661725,0.5620706850263102,0.1923717051280897
chr11,106920093,106920955,0,66313,Smurf2,Both,21.617689881988053,14.65367850485166,1.4752398092281531,0.560949492415358,0.19199748139811385
chr16,20716048,20718012,0,12724,Clcn2,Both,103.69421317189416,70.29920074740205,1.4750411394360872,0.5607551923271912,0.19193262361057986
chr8,122611817,122612047,171,59005,Trappc2l,Both,30.53024832410723,20.70085844878375,1.474830060774653,0.5605487276255549,0.1918637034116295
chr3,142881150,142882528,0,109333,Pkn2,Both,37.97992463366412,25.767207628787617,1.4739635423759392,0.5597008406582807,0.19158064953566584
chr17,23739814,23740569,0,76498,Paqr4,Both,122.5469460589303,83.15341172903209,1.4737452560367337,0.5594871691994101,0.19150931361288828
chr7,119896105,119896407,0,233805,Dcun1d3,Both,51.40257949151439,34.87899301351686,1.473740353444093,0.5594823698910997,0.19150771130224825
chr5,130144210,130145203,0,212919,Kctd7,Both,139.61511056286903,94.77078869719352,1.4731871759446855,0.5589407437828624,0.1913268759223376
chr7,44892064,44892748,0,75613,Med25,Both,66.34806625551425,45.04491176301885,1.4729314290717503,0.5586902686352528,0.19124324415629743
chr6,70844459,70845096,0,13666,Eif2ak3,Both,116.57014302367736,79.20014527741218,1.471842540381338,0.5576233382686906,0.19088697304665106
chr18,34759386,34759806,0,66306,Fam53c,Both,60.52985295783167,41.13472065360255,1.4715027109958143,0.5572902002032922,0.19077572073786528
chr2,124609840,124610930,0,214968,Sema6d,Both,40.28999143266495,27.38834660503361,1.4710632961414394,0.5568593234552606,0.19063182107759197
chr8,70139216,70139902,0,105980076,Mef2bl,Both,44.42219632886543,30.21827031196213,1.47004430995776,0.5558596413153065,0.1902979262610063
chr7,4501074,4501809,0,232807,Ppp1r12c,Both,60.06138383916723,40.86373006553425,1.4697969016251131,0.5556168154279622,0.1902168155268109
chr13,43303259,43304447,0,328232,Gfod1,Both,76.86061109251311,52.34421748352381,1.4683687098141496,0.5542142767845504,0.18974827705112754
chr15,91049148,91050047,0,16564,Kif21a,Both,70.24553680866104,47.91003199810682,1.4661968251542143,0.552078786700557,0.1890347195321941
chr3,138143237,138144135,0,108943,Trmt10a,Both,106.63803669202996,72.73454530278279,1.466126394935338,0.5520094837486689,0.18901155913687864
chr2,61593004,61593592,0,21353,Tank,Both,37.692903266642645,25.71658394439639,1.4657041288275725,0.5515939063686781,0.18887267267099556
chr18,37643919,37644310,0,24074,Taf7,Both,17.377719756054347,11.857158489781114,1.4655888905449843,0.5514804726738565,0.18883476167921592
chr5,77309037,77310856,0,231329,Polr2b,Both,47.17536892513704,32.22433738670819,1.4639670742957094,0.5498831067063348,0.188300841815562
chr4,126752960,126754112,0,100317,AU040320,Both,49.18531357276239,33.62305119720488,1.462845037003995,0.5487769491163059,0.1879310431837146
chr2,120567562,120568044,0,20619,Snap23,Both,28.05620111383016,19.18893223095517,1.4621032987218792,0.5480452424046938,0.18768639762668193
chr19,53389807,53390871,0,76479,Smndc1,Both,38.48204204373244,26.32427183776401,1.461846400952571,0.5477917324768101,0.18760163135030164
chr11,72795423,72796848,0,192986,Cyb5d2,Both,22.67582429289706,15.517702751005046,1.4612874506459017,0.5472399993805496,0.1874171383455633
chr5,30232464,30233020,0,28042,Selenoi,Both,38.15175604924212,26.120984398186167,1.4605788000811857,0.546540195496487,0.1871831132032792
chr15,85878996,85879453,0,72026,Trmu,Both,41.91559161044513,28.704798559621526,1.460229429005886,0.5461950609442425,0.18706768709447263
chr8,88521360,88521790,6,93960,Nkd1,Both,14.319996210358529,9.807959006413048,1.46003834243141,0.5460062565774193,0.1870045415539034
chr5,103424667,103425789,0,19249,Ptpn13,Both,65.7878461285111,45.07206668729998,1.4596145897842363,0.5455874767695947,0.18686447530974962
chr2,129296978,129297296,0,70466,Ckap2l,Both,48.24736011953845,33.065983192626696,1.459123711473277,0.5451022070136369,0.18670216115244267
chr3,37419151,37420945,0,229228,Nudt6,Both,162.27018904319922,111.36295664423552,1.4571289586140743,0.5431285642383676,0.18604190757326575
chr14,45219318,45220490,0,70561,Txndc16,Both,87.58910184542965,60.11667841406509,1.4569850523367742,0.5429860764207997,0.18599423382822278
chr15,35155284,35155995,0,56274,Stk3,Both,36.89474912878649,25.36263872139594,1.454688904181806,0.5407106552764757,0.1852328021718753
chr15,75908825,75910851,0,105734,Tigd5,Both,50.12344219924373,34.54191557934346,1.4510904030238043,0.537137402196751,0.18403662405405927
chr5,92434543,92435309,0,269113,Nup54,Both,17.379070104425196,11.98625014180678,1.449917188346406,0.5359705034307556,0.18364587606737914
chr4,148159635,148160791,0,230903,Fbxo44,Both,57.34836728069818,39.594253167058206,1.4484012879023342,0.5344613647557014,0.18314043948510644
chr18,47368649,47369218,0,20358,Sema6a,Both,186.8948224967372,129.20608204223348,1.446486260883965,0.5325526202265836,0.18250102934264628
chr19,41801587,41802068,0,71085,Arhgap19,Both,56.070351861137645,38.77991885335999,1.445860474158253,0.53192833862923,0.18229186777782022
chr16,18498666,18499327,0,13972,Gnb1l,Both,18.23446170990687,12.61347875688711,1.4456330455189166,0.5317013900515689,0.1822158260150438
chr3,19162701,19163059,6,74252,Armc1,Both,53.69225213161125,37.18787346419977,1.4438107675960554,0.5298816684435187,0.18160602837208473
chr11,60878256,60879169,0,216821,Tmem11,Both,55.87230313135461,38.7106262053175,1.4433324543760464,0.5294036456619953,0.1814458174048444
chr5,123508235,123508934,-1526,231727,B3gnt4,Both,26.276496509110945,18.22972858375969,1.4414090911106523,0.5274798497085411,0.18080095331743268
chr6,122308725,122309255,0,17113,M6pr,Both,82.94117105949886,57.57334416591394,1.440617568096797,0.5266874029406382,0.18053527674980735
chr14,103070166,103070558,0,211286,Cln5,Both,61.706099691177606,42.83699868521703,1.4404860654365188,0.5265557046332461,0.18049112087748426
chr1,127773918,127774860,0,100502745,2900009J06Rik,Both,56.750255098238426,39.412035534114,1.439921950976547,0.5259906144518116,0.18030164891154574
chr10,36974139,36975258,0,15182,Hdac2,Both,63.97342231241839,44.50392996059421,1.437478046749205,0.5235399233002134,0.17947978950319451
chr7,113766037,113766688,0,233744,Spon1,Both,27.161986449298965,18.8986101965677,1.4372478275800424,0.5233088500995688,0.17940228426183003
chr11,58322902,58323440,0,319475,Zfp672,Both,46.88910744977702,32.63947222312661,1.4365767659856301,0.5226350878566306,0.1791762821020861
