gene,enrichment_score,log2FoldChange,padj,exo_peaks,endo_peaks,num_exo_peaks,num_endo_peaks
Camkmt,7.570397288107529,0.567463083,1.74462e-06,chr17:85090030-85090619;chr17:85091097-85091388;chr17:85091957-85092394;chr17:85089128-85090725;chr17:85089128-85090725;chr17:85089605-85091223;chr17:85089605-85091223;chr17:85089605-85091223,chr17:85090025-85090602;chr17:85089472-85089766;chr17:85090084-85090652;chr17:85090084-85090652;chr17:85089837-85090759,8,5
Smpd3,1.3449898875143973,0.960748047,1.72057e-06,chr8:106337914-106338247;chr8:106337985-106338247;chr8:106338869-106339276;chr8:106337949-106338246;chr8:106338649-106339006,chr8:106338020-106338293;chr8:106337913-106338342;chr8:106336165-106336654;chr8:106338028-106338332,5,4
Acox3,0.9472887512248719,0.738752801,1.61907e-06,chr5:35582449-35582665;chr5:35582927-35583220;chr5:35583747-35583926;chr5:35584436-35584647,chr5:35582822-35583055;chr5:35582866-35583116;chr5:35583473-35583921,4,3
Cyp4v3,0.41408054443643394,1.661680884,1.55607e-06,chr8:45332951-45333248;chr8:45332299-45332523;chr8:45332818-45333723;chr8:45334572-45334792;chr8:45331327-45331642;chr8:45334329-45334555,chr8:45332556-45334177;chr8:45332776-45333887;chr8:45332776-45333887;chr8:45332660-45332953;chr8:45333815-45334862,6,5
Pcdhga4,1.4078785281043986,0.708775943,1.52191e-06,chr18:37687084-37687340;chr18:37684950-37685612;chr18:37686936-37687158,chr18:37685270-37685507;chr18:37686608-37686815;chr18:37686055-37686351;chr18:37687115-37687415,3,4
Tbc1d2,1.6396404467937489,1.505251059,1.48372e-06,chr4:46649798-46650312;chr4:46649959-46650289;chr4:46648458-46648786;chr4:46649380-46649659;chr4:46649898-46650482,chr4:46650170-46650670;chr4:46650151-46650715;chr4:46649568-46650239;chr4:46651883-46652122,5,4
Gpr146,0.6644005408512856,0.657550042,1.36378e-06,chr5:139375520-139375806;chr5:139376512-139377203;chr5:139377907-139378268;chr5:139379489-139379811;chr5:139379327-139379684,chr5:139375885-139376177;chr5:139376392-139376983;chr5:139377275-139377781;chr5:139378077-139378460;chr5:139379061-139379435;chr5:139376104-139376500;chr5:139378457-139378718,5,7
Bsn,1.788055499434368,1.446445011,1.34214e-06,chr9:108189112-108189454;chr9:108189746-108189967;chr9:108191485-108191660;chr9:108189878-108190078;chr9:108188131-108188570,chr9:108188923-108189200;chr9:108190410-108190710;chr9:108189171-108189622;chr9:108191840-108192231;chr9:108190186-108190894,5,5
Gm44441,3.5957344050282263,0.625325585,1.28383e-06,chr6:103563338-103563864,chr6:103562194-103562420,1,1
Tspan4,3.0200907566809887,0.508346846,1.25899e-06,chr7:141475176-141475390;chr7:141476452-141477114;chr7:141475132-141475486;chr7:141476617-141477506;chr7:141476617-141477506;chr7:141476283-141477027,chr7:141475178-141475377;chr7:141476811-141477321;chr7:141474961-141475201;chr7:141476423-141477168;chr7:141475133-141475677;chr7:141476689-141476961,6,6
Dnah17,3.1472536510153346,0.902698419,1.24854e-06,chr11:118129325-118129507;chr11:118130115-118130397;chr11:118131184-118131430,chr11:118130096-118130429,3,1
Lhfpl2,2.1309281394518256,0.889791499,1.21435e-06,chr13:94057534-94057831;chr13:94058236-94058465;chr13:94058905-94059345;chr13:94059772-94060070;chr13:94057329-94057774;chr13:94058003-94058245;chr13:94058825-94059156;chr13:94059705-94059934;chr13:94055625-94055891;chr13:94057293-94057887;chr13:94058569-94058935,chr13:94056067-94056267;chr13:94056879-94057070;chr13:94057229-94057413;chr13:94057582-94057833;chr13:94058382-94058981;chr13:94055623-94056053;chr13:94057352-94057673;chr13:94057998-94058213;chr13:94059647-94059859;chr13:94055213-94056457,11,10
1700030J22Rik,1.4452834431272024,1.330393011,1.15567e-06,chr8:116978446-116979083;chr8:116976807-116977106;chr8:116978407-116979191;chr8:116980166-116980389;chr8:116978616-116979111,chr8:116978097-116979305;chr8:116978097-116979305;chr8:116980333-116980589;chr8:116976845-116977064;chr8:116977570-116977773;chr8:116978521-116979111;chr8:116978521-116979111;chr8:116979963-116980570;chr8:116978640-116979300;chr8:116978640-116979300,5,10
8030451A03Rik,0.6699066083544237,0.648230994,1.15431e-06,chr4:63981494-63981857;chr4:63979544-63979858,chr4:63980085-63980802;chr4:63980222-63980904,2,2
Cln6,1.1174642814334363,0.880646755,1.10268e-06,chr9:62838527-62838727;chr9:62839214-62839473;chr9:62837461-62837657;chr9:62838036-62838629;chr9:62838119-62838726;chr9:62839120-62839558;chr9:62839807-62840566,chr9:62837253-62837482;chr9:62839104-62839324;chr9:62840566-62840891;chr9:62837609-62837915;chr9:62839194-62839524;chr9:62837730-62838107;chr9:62839214-62839559;chr9:62840260-62840707,7,8
Gm37048,9.468900112255577,0.884143656,1.10268e-06,chr1:91974269-91974697;chr1:91975619-91976043;chr1:91976358-91976576;chr1:91975127-91975356;chr1:91977048-91977234;chr1:91977956-91978813;chr1:91975867-91976520,chr1:91974319-91974515;chr1:91977845-91978068;chr1:91974321-91974584,7,3
Ptprn2,2.230046589084266,0.787667841,1.10001e-06,chr12:116486031-116486226;chr12:116484213-116484429;chr12:116485766-116486016;chr12:116485068-116485363;chr12:116485671-116485997;chr12:116486176-116486424,chr12:116485655-116486038;chr12:116485401-116485742;chr12:116485335-116485701,6,3
Ehd3,1.3993557035522015,0.62609465,1.06467e-06,chr17:73805381-73805578;chr17:73804434-73804632;chr17:73804873-73805072;chr17:73802492-73802969;chr17:73804673-73805301,chr17:73802758-73802974;chr17:73804684-73804869;chr17:73806513-73806662;chr17:73804518-73804744;chr17:73804946-73805457;chr17:73806643-73807099,5,6
Gm43188,3.8937177798686937,1.194288983,1.04891e-06,chr5:132498414-132498629;chr5:132499132-132499481;chr5:132501709-132501997,chr5:132498128-132498277,3,1
Bcam,6.417656575743091,1.508857279,1.04166e-06,chr7:19768855-19769076;chr7:19770540-19770738;chr7:19768655-19769070;chr7:19770768-19771040;chr7:19771486-19771718;chr7:19772706-19772958;chr7:19770308-19771055,chr7:19769047-19769273;chr7:19770892-19771139;chr7:19771210-19771538,7,3
Cux2,4.961419648804839,1.198769727,1.03979e-06,chr5:122048445-122048736;chr5:122050144-122050851;chr5:122049912-122050116;chr5:122048095-122048505,chr5:122048511-122048815;chr5:122051668-122051824;chr5:122047728-122048181;chr5:122051144-122051370,4,4
Tcf7,1.1135702679886483,0.637730739,1.03251e-06,chr11:52281684-52282038;chr11:52282291-52282824;chr11:52283461-52283815;chr11:52282194-52282467;chr11:52283334-52283537;chr11:52283239-52283736;chr11:52284063-52284856,chr11:52281156-52281334;chr11:52283175-52283756;chr11:52282088-52282300;chr11:52282714-52283140;chr11:52283374-52284130;chr11:52283374-52284130;chr11:52284368-52284771;chr11:52283433-52283815,7,8
Slc9a1,9.099493043126731,0.589455405,1.02577e-06,chr4:133371519-133371743;chr4:133367452-133367717;chr4:133368846-133370019,chr4:133369715-133369888;chr4:133368455-133368684,3,2
Arhgef17,1.3582632650434243,0.653657146,1.02356e-06,chr7:100930172-100930721;chr7:100932121-100932351;chr7:100932730-100933163;chr7:100932104-100933012;chr7:100929936-100930263;chr7:100931199-100931504;chr7:100932215-100932642,chr7:100930915-100931102;chr7:100930256-100930579;chr7:100931224-100931537;chr7:100931850-100932351;chr7:100932632-100932968;chr7:100933210-100933666;chr7:100932612-100933130;chr7:100934027-100934242,7,8
Spaca6,0.42482370490254473,0.65249042,9.88378e-07,chr17:17831780-17832060;chr17:17829240-17829506;chr17:17829819-17830041;chr17:17829527-17829828,chr17:17828404-17828719;chr17:17830397-17830568;chr17:17831347-17831532;chr17:17832172-17832377;chr17:17830239-17830455;chr17:17831412-17831881;chr17:17832211-17832428,4,7
Adhfe1,1.067502579434848,0.697750412,9.06648e-07,chr1:9546200-9546690;chr1:9548084-9548300;chr1:9548553-9549575;chr1:9545906-9546124;chr1:9547963-9548676;chr1:9547963-9548676;chr1:9549228-9549808;chr1:9546139-9546351;chr1:9547767-9549191;chr1:9547767-9549191,chr1:9545879-9546276;chr1:9546487-9546658;chr1:9547924-9548325;chr1:9547924-9548325;chr1:9548886-9549314;chr1:9546145-9546398;chr1:9547929-9548895;chr1:9547929-9548895;chr1:9549858-9550305;chr1:9545906-9546234;chr1:9547747-9549553;chr1:9547747-9549553;chr1:9547747-9549553,10,13
Fam20c,5.0599766495413645,0.729054966,8.94479e-07,chr5:138752724-138752912;chr5:138753841-138754938;chr5:138756382-138756606;chr5:138752324-138753024;chr5:138754065-138755170;chr5:138755419-138755738;chr5:138756192-138757145;chr5:138754065-138754427;chr5:138754642-138754968;chr5:138756151-138756542,chr5:138753716-138753888;chr5:138754470-138755168;chr5:138753754-138754190;chr5:138753767-138754186,10,4
Hcfc1r1,1.026204685580552,0.9204252,8.89365e-07,chr17:23672646-23672837;chr17:23673354-23674136;chr17:23673354-23674136;chr17:23673354-23674136;chr17:23673279-23674093;chr17:23673279-23674093;chr17:23673220-23673902;chr17:23673220-23673902,chr17:23673447-23673962;chr17:23673447-23673962;chr17:23674737-23674923;chr17:23672926-23674141;chr17:23672926-23674141;chr17:23672926-23674141;chr17:23673095-23673841,8,7
Gm3693,7.2633816408999365,1.174154852,8.75514e-07,chr12:81227655-81228364;chr12:81229775-81229959;chr12:81227687-81227937;chr12:81227936-81228277,chr12:81227923-81228180;chr12:81226583-81226846,4,2
C530044C16Rik,0.7514182733776164,0.747958452,8.73531e-07,chr6:50775488-50775902;chr6:50776175-50777205;chr6:50777701-50778349;chr6:50775730-50776084;chr6:50776314-50778327;chr6:50776314-50778327;chr6:50776314-50778327;chr6:50775496-50775902;chr6:50776833-50777431;chr6:50776833-50777431;chr6:50778008-50778499;chr6:50778008-50778499,chr6:50775753-50776084;chr6:50776314-50776547;chr6:50776817-50777742;chr6:50776817-50777742;chr6:50776817-50777742;chr6:50777976-50778574;chr6:50775453-50775935;chr6:50776628-50779255;chr6:50776628-50779255;chr6:50775636-50776311;chr6:50776799-50778484;chr6:50776799-50778484;chr6:50776799-50778484,12,13
5930403N24Rik,0.48410416204275675,0.714658086,8.71155e-07,chr10:37137600-37137929;chr10:37138246-37139161;chr10:37139846-37140112;chr10:37140703-37141510;chr10:37140703-37141510;chr10:37137451-37137732;chr10:37138597-37139340;chr10:37140224-37141631;chr10:37140224-37141631;chr10:37137134-37137859;chr10:37137134-37137859;chr10:37138734-37139279;chr10:37140717-37141745;chr10:37140717-37141745,chr10:37138602-37139084;chr10:37140619-37141431;chr10:37140619-37141431;chr10:37140619-37141431;chr10:37136802-37137954;chr10:37136802-37137954;chr10:37136802-37137954;chr10:37138252-37138606;chr10:37138844-37142265;chr10:37138844-37142265;chr10:37138844-37142265;chr10:37138844-37142265;chr10:37138844-37142265;chr10:37138844-37142265;chr10:37137212-37137831;chr10:37138597-37138966;chr10:37139806-37140209;chr10:37140533-37141684;chr10:37140533-37141684,14,19
Proser1,0.7377678381480065,0.521299408,8.52918e-07,chr3:53463026-53463914;chr3:53463149-53464493;chr3:53463149-53464493;chr3:53463149-53464493;chr3:53465249-53465522;chr3:53463149-53463742;chr3:53463149-53463742;chr3:53464426-53464743,chr3:53463267-53464202;chr3:53463267-53464202;chr3:53462732-53464243;chr3:53462732-53464243;chr3:53461465-53461698;chr3:53463041-53463914;chr3:53463041-53463914;chr3:53464521-53465024,8,8
Mcf2l,0.6898228895830816,1.095293222,8.29979e-07,chr8:12871153-12872177;chr8:12874474-12874779;chr8:12875474-12875816;chr8:12871709-12871932;chr8:12872080-12872577;chr8:12873110-12873421;chr8:12873752-12874010;chr8:12874692-12874909;chr8:12875623-12875957,chr8:12871486-12872100;chr8:12871486-12872100;chr8:12872252-12872507;chr8:12873734-12874182;chr8:12871069-12872589;chr8:12873837-12874336;chr8:12875278-12875507;chr8:12871606-12871861;chr8:12875266-12875666,9,9
Pigo,1.8569885570318576,0.645396154,8.05442e-07,chr4:43025034-43025457;chr4:43025731-43026285;chr4:43025424-43025897;chr4:43024920-43025973;chr4:43027757-43028036,chr4:43024789-43024980;chr4:43025151-43025839;chr4:43025151-43025839;chr4:43024922-43025850;chr4:43024922-43025850;chr4:43025241-43025852,5,6
Rnf167,1.18983104308229,0.500199356,8.03834e-07,chr11:70645030-70645300;chr11:70646899-70647118;chr11:70647233-70647491;chr11:70648029-70648380;chr11:70645125-70645352,chr11:70645575-70645778;chr11:70647021-70647314;chr11:70645740-70645960;chr11:70647092-70647538;chr11:70645732-70645983,5,5
Kank4,2.634621506583251,0.622677935,7.9347e-07,chr4:98816215-98816419;chr4:98816797-98817331;chr4:98817624-98817882;chr4:98816455-98816811;chr4:98817099-98818842;chr4:98817099-98818842;chr4:98817005-98818091;chr4:98817005-98818091;chr4:98817005-98818091,chr4:98816710-98816932;chr4:98817415-98817777;chr4:98817928-98818204;chr4:98819178-98819692;chr4:98815176-98815564;chr4:98816392-98817043;chr4:98817463-98818308;chr4:98817463-98818308;chr4:98819437-98820313;chr4:98815741-98816181;chr4:98817340-98818062,9,11
Camk2n2,3.079583466670922,1.078006847,7.68557e-07,chr16:20620409-20620658;chr16:20621672-20622242;chr16:20620235-20620489;chr16:20622733-20623037;chr16:20620512-20620750;chr16:20621176-20621358,chr16:20620701-20621036;chr16:20622599-20622841,6,2
Mt3,1.1333723882129805,0.657933588,7.54703e-07,chr8:94152441-94152783;chr8:94153753-94155188;chr8:94153753-94155188;chr8:94152423-94153159;chr8:94154348-94155191;chr8:94154348-94155191;chr8:94152533-94153037;chr8:94152533-94153037;chr8:94154187-94155419;chr8:94154187-94155419;chr8:94154187-94155419,chr8:94150964-94151167;chr8:94151924-94152124;chr8:94152653-94152930;chr8:94154188-94155088;chr8:94152333-94152833;chr8:94153792-94155089;chr8:94153792-94155089;chr8:94153225-94155268;chr8:94153225-94155268;chr8:94153225-94155268,11,10
Frem1,2.7733159772994154,0.827681865,7.19843e-07,chr4:83050341-83050731;chr4:83051136-83053018;chr4:83051278-83051556;chr4:83051920-83052477,chr4:83050434-83050587;chr4:83052099-83052544;chr4:83050690-83051067;chr4:83052145-83052436;chr4:83051514-83051902,4,5
Klhl21,2.1740719097654875,0.546764766,6.89493e-07,chr4:152006599-152006826;chr4:152007059-152007306;chr4:152007696-152007921;chr4:152008569-152008820;chr4:152010145-152010445;chr4:152010747-152011282;chr4:152008300-152009173;chr4:152008300-152009173;chr4:152010084-152010842;chr4:152007997-152008875,chr4:152007618-152008470;chr4:152008684-152008926;chr4:152007456-152007678;chr4:152008331-152008892;chr4:152010154-152010868;chr4:152010676-152011544,10,6
Vps18,0.6738247401747294,0.515239035,6.36246e-07,chr2:119288366-119289017;chr2:119289370-119289638;chr2:119287084-119287308;chr2:119288283-119288703;chr2:119290238-119290710;chr2:119288335-119288674;chr2:119289482-119289890,chr2:119288499-119288738;chr2:119290486-119290655;chr2:119288349-119289707;chr2:119288349-119289707;chr2:119288314-119288774;chr2:119289456-119289684,7,6
Gnaz,3.6875164962230653,0.647116237,6.29398e-07,chr10:74966956-74967264;chr10:74967953-74968690;chr10:74967402-74967624;chr10:74967934-74968169;chr10:74966450-74966627;chr10:74967790-74968585;chr10:74967790-74968585,chr10:74965860-74966045;chr10:74966983-74967181;chr10:74968675-74969170;chr10:74967701-74968458;chr10:74966941-74967211;chr10:74968603-74968926,7,6
Foxo6,3.4544476441776286,1.573368685,6.22911e-07,chr4:120285092-120285375;chr4:120287482-120288420;chr4:120287482-120288420;chr4:120289289-120289571;chr4:120287695-120288159;chr4:120287434-120288484;chr4:120287434-120288484;chr4:120288802-120289204,chr4:120287740-120288109;chr4:120287740-120288109;chr4:120287722-120288076;chr4:120288015-120288637,8,4
Iqub,8.808898851059395,1.646559491,6.16992e-07,chr6:24514597-24515383;chr6:24515004-24515317;chr6:24516944-24517164;chr6:24514496-24515356;chr6:24516149-24516479;chr6:24516774-24516989,chr6:24514860-24515011;chr6:24514853-24515375;chr6:24516011-24516387,6,3
Srxn1,4.1708841340561085,0.65522715,6.12439e-07,chr2:152105728-152105950;chr2:152106288-152106539;chr2:152103642-152103875;chr2:152105496-152105940;chr2:152105358-152106547,chr2:152105080-152105971,5,1
Furin,2.029989161315893,0.530402518,5.78117e-07,chr7:80403231-80403896;chr7:80404715-80404914;chr7:80405620-80405914;chr7:80403274-80404595;chr7:80405644-80405886;chr7:80403502-80404005;chr7:80404794-80405098;chr7:80406067-80406291,chr7:80403242-80403828;chr7:80403506-80403842;chr7:80405511-80405780;chr7:80403476-80404228;chr7:80405706-80406097,8,5
Rimbp2,2.866202334691006,1.241264735,5.43579e-07,chr5:128951489-128951669;chr5:128952372-128952677;chr5:128953257-128953573;chr5:128952673-128953087;chr5:128953344-128953807;chr5:128952784-128952991;chr5:128953524-128954080,chr5:128953426-128953591;chr5:128953348-128953804,7,2
Dpp7,1.6481301933851882,0.728510608,5.13701e-07,chr2:25354850-25355214;chr2:25356508-25356778;chr2:25354427-25354656;chr2:25355645-25356036,chr2:25356417-25356627;chr2:25356269-25356662;chr2:25356332-25356745,4,3
Arhgef18,1.887600013017634,0.574825681,5.04919e-07,chr8:3392925-3393625;chr8:3394743-3394965;chr8:3391332-3391644;chr8:3392427-3392615;chr8:3394757-3395129;chr8:3391493-3391806;chr8:3392925-3393281;chr8:3394706-3395122,chr8:3392920-3393089;chr8:3393726-3393970;chr8:3394656-3394885;chr8:3393115-3394298;chr8:3392781-3393275;chr8:3394511-3394747,8,6
Lmna,1.8459648236364854,0.62781733,5.00786e-07,chr3:88508370-88508665;chr3:88509786-88510488;chr3:88509290-88509476;chr3:88509758-88510324;chr3:88509758-88510324;chr3:88511938-88512696,chr3:88510062-88510391;chr3:88509170-88509476;chr3:88509741-88510369;chr3:88509741-88510369;chr3:88511395-88511863;chr3:88509557-88509781;chr3:88511938-88512279,6,7
Usp53,1.3195352463744099,0.524851321,4.89444e-07,chr3:122982370-122982855;chr3:122983608-122983842;chr3:122984449-122984949;chr3:122985585-122985825;chr3:122983586-122984423;chr3:122983586-122984423;chr3:122984657-122984911;chr3:122985334-122985781;chr3:122986439-122986669,chr3:122982584-122982766;chr3:122983680-122984152;chr3:122984390-122984717;chr3:122984390-122984717;chr3:122983862-122984695;chr3:122983862-122984695;chr3:122983862-122984695;chr3:122983981-122984245;chr3:122984546-122984757;chr3:122986086-122986658,9,10
Dusp15,3.0832396235632333,1.612048655,4.83767e-07,chr2:152951950-152952836;chr2:152949969-152950185;chr2:152951327-152951984;chr2:152952208-152953022;chr2:152950101-152950348;chr2:152951748-152951984;chr2:152952654-152952925;chr2:152953565-152953752,chr2:152951821-152952036;chr2:152952239-152952755;chr2:152953111-152953303;chr2:152949781-152950211;chr2:152951831-152952654,8,5
Rab3c,2.4942623941912934,1.811424483,4.74953e-07,chr13:110279155-110279533;chr13:110279874-110280564;chr13:110279874-110280564;chr13:110279182-110279520;chr13:110279874-110280538;chr13:110279730-110280674;chr13:110279730-110280674,chr13:110279937-110280598;chr13:110280042-110280839;chr13:110279935-110280317,7,3
Spock2,2.941760708962688,0.539935516,4.52496e-07,chr10:60106454-60107278;chr10:60106297-60106600;chr10:60106876-60107115;chr10:60107599-60107994;chr10:60106291-60107110,chr10:60104044-60104230;chr10:60104901-60105076;chr10:60106105-60106350;chr10:60106765-60106963;chr10:60107712-60107928;chr10:60105968-60106388;chr10:60106712-60107170;chr10:60107841-60108381;chr10:60104743-60105122;chr10:60105672-60106015;chr10:60107359-60107575,5,11
Gm38125,0.7810940326058315,0.936033202,4.37883e-07,chr1:59802877-59803181;chr1:59801008-59801194,chr1:59801775-59802087;chr1:59802972-59803353,2,2
Nxn,3.3843792080028696,0.64769524,4.32421e-07,chr11:76398448-76398922;chr11:76400117-76400858;chr11:76397929-76398136;chr11:76398903-76399595;chr11:76398417-76398810,chr11:76399103-76399422;chr11:76399950-76400178;chr11:76398604-76399018;chr11:76399828-76400447;chr11:76400273-76400643,5,5
Klhdc8b,1.6013605810728326,1.208046638,4.1769e-07,chr9:108459519-108459987;chr9:108460900-108461082;chr9:108461771-108462289;chr9:108460363-108460569;chr9:108460810-108461093;chr9:108461523-108461716;chr9:108462638-108462958;chr9:108461874-108462142,chr9:108460750-108460974;chr9:108461325-108461562;chr9:108462647-108463034;chr9:108460031-108460744;chr9:108461586-108461967;chr9:108460284-108460629;chr9:108462499-108462706,8,7
Lmo2,0.0,1.658103118,4.09293e-07,None,chr2:103957184-103957513;chr2:103957996-103958280,0,2
Anks1,3.3395497038243396,0.525557806,3.87367e-07,chr17:27907334-27907513;chr17:27908475-27909342;chr17:27910696-27911022;chr17:27907240-27908250;chr17:27907240-27908250;chr17:27908917-27909426;chr17:27909797-27910115;chr17:27910507-27910754,chr17:27907424-27908017;chr17:27908524-27908728;chr17:27909149-27909680;chr17:27907439-27907718;chr17:27909687-27910047;chr17:27907524-27907739;chr17:27908947-27909755,8,7
Vamp2,2.74996790263946,1.091399275,3.84027e-07,chr11:69088032-69088247;chr11:69089446-69089999;chr11:69086231-69086672;chr11:69088872-69089074,chr11:69088492-69088684;chr11:69086310-69086557;chr11:69086285-69086671,4,3
Phactr2,16.147102633215543,0.531942873,3.70065e-07,chr10:13473717-13474668;chr10:13474986-13475266;chr10:13476111-13476292;chr10:13473810-13474534;chr10:13474114-13474340;chr10:13475466-13475881,chr10:13476216-13476774,6,1
Rimklb,9.491334900582592,0.727572186,3.63678e-07,chr6:122497234-122497453;chr6:122496341-122496763;chr6:122496985-122497347;chr6:122496332-122496830;chr6:122497334-122497515;chr6:122498112-122498534,chr6:122498362-122498541;chr6:122498747-122499111,6,2
Ptprk,3.693705772701054,0.703924319,3.59378e-07,chr10:28073013-28073203;chr10:28073780-28074865;chr10:28075660-28075845;chr10:28073211-28073430;chr10:28074268-28074970;chr10:28075432-28075718;chr10:28074652-28074860;chr10:28075198-28076144,chr10:28074710-28075254;chr10:28074710-28075254;chr10:28076038-28076512;chr10:28073972-28074200;chr10:28076604-28077034,8,5
Gm44291,3.9618461908112663,0.925749236,3.47278e-07,chr2:38108369-38108885;chr2:38108386-38109011;chr2:38108386-38109011;chr2:38108386-38109011,chr2:38108431-38108977;chr2:38108256-38108691;chr2:38108273-38108710,4,3
Car12,3.581806699457102,1.683524707,3.39908e-07,chr9:66712913-66713663;chr9:66714847-66715094;chr9:66712272-66713359;chr9:66714350-66714731;chr9:66713455-66713684,chr9:66714014-66714204;chr9:66715126-66715355;chr9:66712612-66712960;chr9:66712662-66713443;chr9:66714668-66714881,5,5
Tsku,1.4297448048498096,0.667103085,3.27244e-07,chr7:98359679-98359990;chr7:98360172-98360354;chr7:98361362-98361586;chr7:98362184-98362432;chr7:98360232-98360755;chr7:98361119-98361838;chr7:98359646-98360153;chr7:98360342-98360982;chr7:98360342-98360982;chr7:98361367-98361658,chr7:98361118-98361534;chr7:98361118-98361534;chr7:98360082-98360312;chr7:98361174-98361748,10,4
Safb2,0.5082654950266633,0.53998602,3.25374e-07,chr17:56583221-56583449;chr17:56584341-56585238;chr17:56584352-56585187;chr17:56585746-56586260;chr17:56583293-56584926,chr17:56584470-56585004;chr17:56584470-56585004;chr17:56583420-56583758;chr17:56584520-56585263;chr17:56586189-56586512;chr17:56582533-56582795;chr17:56583723-56585246;chr17:56583723-56585246,5,8
Pacs1,2.4980043260136613,0.532128838,3.24265e-07,chr19:5273074-5273652;chr19:5272900-5273370;chr19:5274692-5275092;chr19:5274721-5274935,chr19:5272975-5273299;chr19:5273026-5273603;chr19:5273026-5273603,4,3
Fbxo32,4.036239545324141,0.637484791,3.2419e-07,chr15:58214944-58215639;chr15:58215967-58216381;chr15:58216652-58216878;chr15:58213337-58213674;chr15:58214020-58214220;chr15:58214487-58214688;chr15:58215154-58215436;chr15:58212043-58213015;chr15:58213525-58213902;chr15:58214211-58216094;chr15:58214211-58216094;chr15:58214211-58216094;chr15:58214211-58216094,chr15:58212945-58213122;chr15:58213793-58213996;chr15:58214496-58215071;chr15:58216018-58216187;chr15:58214010-58214257;chr15:58214680-58215699;chr15:58213859-58214182;chr15:58214691-58215621,13,8
Gm12981,1.7291854454994458,1.635959358,3.03894e-07,chr4:132508828-132509948;chr4:132509375-132509971;chr4:132509473-132510003;chr4:132509473-132510003;chr4:132510588-132510941;chr4:132510588-132510941,chr4:132507512-132507731;chr4:132507915-132508256;chr4:132509716-132509873;chr4:132510467-132510748;chr4:132507378-132507723;chr4:132508349-132508815;chr4:132509676-132509922;chr4:132509473-132509889,6,8
Tbkbp1,2.2884330647429065,0.630450962,2.83621e-07,chr11:97149510-97150111;chr11:97152065-97152439;chr11:97150103-97150469;chr11:97152119-97152344;chr11:97152805-97153051;chr11:97149691-97149935;chr11:97150589-97151095;chr11:97152272-97152729;chr11:97152922-97153100,chr11:97150039-97150231;chr11:97150712-97150862;chr11:97150022-97150250;chr11:97152586-97153451;chr11:97150035-97150250;chr11:97152321-97152649,9,6
Col4a6,9.031899515401896,1.359792417,2.82164e-07,chrX:141473669-141473936;chrX:141476032-141476241;chrX:141473415-141474064;chrX:141475171-141475693;chrX:141473811-141474130;chrX:141475150-141475463,chrX:141473500-141473839;chrX:141476032-141476564,6,2
Tesk1,1.9125509659410265,0.681185286,2.74959e-07,chr4:43441492-43441748;chr4:43442076-43442355;chr4:43442069-43442346;chr4:43442103-43442344;chr4:43443474-43444460;chr4:43443474-43444460,chr4:43440794-43441159;chr4:43442069-43442414;chr4:43442069-43442414;chr4:43442069-43442532;chr4:43440469-43440689;chr4:43441601-43442322;chr4:43441601-43442322,6,7
Ltbp4,2.322971354388633,0.86718147,2.66263e-07,chr7:27332143-27332327;chr7:27332519-27332769;chr7:27334164-27335494;chr7:27331243-27331900;chr7:27332861-27333048;chr7:27334116-27334321;chr7:27331631-27331912;chr7:27333868-27334707,chr7:27332498-27332758;chr7:27334163-27334459;chr7:27334886-27335036;chr7:27332787-27333030;chr7:27334046-27334429;chr7:27333960-27335363,8,6
Cables2,0.7735149796077501,0.570155543,2.49074e-07,chr2:180272128-180272624;chr2:180273544-180273780;chr2:180273394-180274139;chr2:180273450-180273839,chr2:180272762-180272946;chr2:180273375-180274007;chr2:180275491-180275651;chr2:180273371-180273987;chr2:180273371-180273987;chr2:180273399-180273992;chr2:180273399-180273992,4,7
Iglon5,7.124499301297886,1.323548521,2.45307e-07,chr7:43492038-43492436,chr7:43490452-43490784,1,1
D130017N08Rik,2.233845099699692,0.859121023,2.43064e-07,chr5:143766067-143766302;chr5:143764512-143764716;chr5:143763105-143763525,chr5:143762179-143762398;chr5:143763776-143763982;chr5:143762981-143763575,3,3
Snta1,2.6930059871330037,1.602616267,2.42821e-07,chr2:154407645-154407968;chr2:154407751-154408812;chr2:154410055-154410530;chr2:154408027-154408640;chr2:154408027-154408640,chr2:154405867-154406117;chr2:154407904-154408167;chr2:154408158-154408421,5,3
Cntnap4,1.5848886997848253,0.627631562,2.34546e-07,chr8:112569600-112569800;chr8:112571403-112571648;chr8:112571282-112571919;chr8:112571653-112571941,chr8:112569971-112570401;chr8:112569646-112569942;chr8:112571290-112571668;chr8:112571261-112571783,4,4
Ggcx,1.1391289678910943,0.54231775,2.33559e-07,chr6:72414188-72414673;chr6:72414188-72414673;chr6:72413902-72414349;chr6:72414061-72414560,chr6:72414142-72414334;chr6:72415844-72416102;chr6:72413187-72413418;chr6:72413733-72414265;chr6:72415367-72415697;chr6:72414743-72415079,4,6
Lrrc8a,2.9979032531526735,0.594192863,2.24705e-07,chr2:30237117-30237417;chr2:30238264-30238771;chr2:30236770-30237487;chr2:30238824-30239105,chr2:30236527-30237091;chr2:30237450-30237697;chr2:30236485-30236729,4,3
